#,P:nPeriodBreak,P:nATRExit,净利润,年化收益,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
95,47,1.3,12094520.00,1533877.62,40.16,962.71,12563,-5929840.00,298.58,24.5569,0.26,0.8295,1.64,5,-4143826.00,0.37,2.50,11.75,0.3221,2.04,44978250.00,-32883730.00,5045,7518,376,931,5071950.00,-1465800.00,8915.41,-4374.00,11,5,1.37
96,16,1.5,12055880.00,1528977.14,42.69,807.39,14932,-6783860.00,251.07,20.3978,0.23,0.6374,1.15,5,-4862420.00,0.31,2.85,11.46,0.3485,1.74,52408210.00,-40352330.00,6374,8558,475,959,3701070.00,-2071260.00,8222.19,-4715.16,15,5,1.30
97,7,1.3,12046160.00,1527744.41,38.39,507.76,23724,-10303610.00,163.78,12.3287,0.15,0.2887,0.23,5,-5990572.00,0.26,6.42,16.93,0.3239,1.90,76788880.00,-64742720.00,9107,14617,777,1019,4001400.00,-5674320.00,8431.85,-4429.28,14,5,1.19
98,7,2.7,12011140.00,1523303.02,51.69,2555.02,4701,-3473170.00,353.56,27.8784,0.44,0.9158,6.73,5,-2531016.00,0.60,1.63,5.31,0.5438,1.61,28700650.00,-16689510.00,2430,2271,358,227,4390620.00,-899840.00,11810.97,-7348.97,32,12,1.72
99,12,1.5,11982000.00,1519607.37,35.05,764.16,15680,-8429340.00,201.62,29.7905,0.18,0.8689,1.00,5,-5659678.00,0.27,2.91,14.43,0.3913,2.35,56761640.00,-44779640.00,5496,10184,470,1312,3701070.00,-1492020.00,10327.81,-4397.06,16,6,1.27
100,6,2.7,11970030.00,1518089.28,51.70,2545.73,4702,-3473170.00,351.72,27.8541,0.44,0.9159,6.70,5,-2531016.00,0.60,1.63,5.31,0.5413,1.60,28659540.00,-16689510.00,2431,2271,358,227,4390620.00,-899840.00,11789.20,-7348.97,32,12,1.72
101,7,1.4,11966080.00,1517588.33,38.75,568.95,21032,-8758320.00,160.50,16.8808,0.17,0.5160,0.58,5,-5677658.00,0.27,5.81,14.34,0.3227,1.89,72983410.00,-61017330.00,8149,12883,722,947,3734640.00,-5274720.00,8956.12,-4736.27,15,5,1.20
102,30,1.4,11938760.00,1514123.49,42.05,933.88,12784,-6888760.00,307.94,21.6115,0.22,0.8806,1.48,5,-4186912.00,0.36,3.28,11.78,0.3566,1.88,44408390.00,-32469630.00,5376,7408,522,740,4130280.00,-1368080.00,8260.49,-4383.05,13,5,1.37
103,18,2.4,11935070.00,1513655.51,45.00,2202.86,5418,-5300000.00,372.04,30.1105,0.29,0.9022,2.18,5,-2965374.00,0.51,2.39,10.49,0.4555,2.06,29399020.00,-17463950.00,2438,2980,300,588,4665650.00,-949620.00,12058.66,-5860.39,28,12,1.68
104,8,1.5,11909810.00,1510451.93,38.21,655.86,18159,-8392440.00,174.43,17.5428,0.18,0.6165,0.76,5,-5231456.00,0.29,5.12,13.40,0.3327,1.98,65299470.00,-53389660.00,6938,11221,391,1138,3467880.00,-4915080.00,9411.86,-4758.01,16,5,1.22
105,20,2.4,11898510.00,1509018.82,46.30,2317.59,5134,-3545060.00,444.48,26.5782,0.43,0.9351,5.16,5,-2936916.00,0.51,2.53,6.84,0.4912,2.08,26972280.00,-15073770.00,2377,2757,232,672,4665650.00,-949620.00,11347.19,-5467.45,29,12,1.79
106,43,1.4,11787610.00,1494954.01,37.97,987.73,11934,-5189200.00,295.39,22.7480,0.29,0.8550,2.17,5,-4439882.00,0.34,3.48,10.15,0.3483,2.26,42729140.00,-30941530.00,4531,7403,543,1003,4713930.00,-1368080.00,9430.40,-4179.59,14,5,1.38
107,36,1.2,11782010.00,1494243.80,40.77,781.87,15069,-5285470.00,262.03,16.0195,0.28,0.6921,1.76,5,-4758400.00,0.31,3.14,10.00,0.3298,1.90,50190070.00,-38408060.00,6143,8926,660,889,4911060.00,-1974480.00,8170.29,-4302.94,11,4,1.31
108,41,1.2,11744540.00,1489491.70,41.68,823.83,14256,-5011190.00,270.13,21.2722,0.30,0.8150,2.27,5,-4601470.00,0.32,3.14,9.59,0.3281,1.85,48345280.00,-36600740.00,5942,8314,651,889,4911060.00,-1974480.00,8136.20,-4402.30,11,4,1.32
109,49,1.2,11723370.00,1486806.83,40.54,864.05,13568,-6236710.00,279.93,18.8641,0.24,0.8065,1.45,5,-4267426.00,0.35,2.59,11.89,0.3455,1.96,46359650.00,-34636280.00,5500,8068,408,998,4911060.00,-1974480.00,8429.03,-4293.04,10,4,1.34
110,45,1.3,11720550.00,1486449.18,40.64,906.11,12935,-5573910.00,277.00,23.2414,0.27,0.8329,1.81,5,-4285478.00,0.35,2.47,11.00,0.3130,1.97,45633130.00,-33912580.00,5257,7678,376,820,5071950.00,-1465800.00,8680.45,-4416.85,12,5,1.35
111,21,1.2,11639960.00,1476228.42,42.33,609.93,19084,-10989150.00,225.92,7.4531,0.13,0.0984,0.07,5,-5763246.00,0.26,2.45,16.89,0.3207,1.70,58997910.00,-47357950.00,8079,11005,852,1192,4911060.00,-1974480.00,7302.63,-4303.31,11,5,1.25
112,46,1.3,11571450.00,1467539.70,40.62,894.93,12930,-5573910.00,270.73,23.1279,0.26,0.8292,1.78,5,-4305106.00,0.34,2.47,11.03,0.3077,1.96,45484030.00,-33912580.00,5252,7678,376,820,5071950.00,-1465800.00,8660.33,-4416.85,12,5,1.34
113,18,1.4,11411640.00,1447271.92,43.41,713.41,15996,-10495990.00,218.66,11.2630,0.14,0.2462,0.20,5,-5671286.00,0.26,3.02,15.54,0.3304,1.65,54417760.00,-43006120.00,6944,9052,512,1163,4130280.00,-2220540.00,7836.66,-4751.01,14,5,1.27
114,19,1.6,11363340.00,1441146.32,46.56,952.02,11936,-6443510.00,266.20,21.7416,0.22,0.7799,1.53,5,-4380678.00,0.33,2.38,10.32,0.3395,1.55,44059480.00,-32696140.00,5557,6379,461,632,3381210.00,-1233400.00,7928.64,-5125.59,15,7,1.35
115,19,2.4,11355310.00,1440127.92,47.53,2184.13,5199,-3741790.00,425.57,28.6559,0.38,0.9182,4.22,5,-2632878.00,0.55,1.99,7.42,0.4539,1.94,26295190.00,-14939880.00,2471,2728,300,567,4665650.00,-949620.00,10641.52,-5476.50,28,13,1.76
116,7,2.6,11319900.00,1435637.07,45.71,2154.12,5255,-4050870.00,283.32,26.7754,0.35,0.8841,4.51,5,-2658700.00,0.54,1.67,6.20,0.4884,1.89,30596630.00,-19276730.00,2402,2853,266,403,4559490.00,-942020.00,12737.98,-6756.65,31,12,1.59
117,8,2.7,11293910.00,1432340.91,48.22,2403.47,4699,-3473170.00,310.86,27.2698,0.41,0.9182,6.27,5,-2531016.00,0.57,1.65,5.36,0.5020,1.79,28303140.00,-17009230.00,2266,2433,358,263,4390620.00,-899840.00,12490.35,-6991.05,33,13,1.66
118,6,2.6,11279290.00,1430486.74,45.72,2145.98,5256,-4050870.00,281.73,26.7521,0.35,0.8844,4.50,5,-2658700.00,0.54,1.68,6.20,0.4860,1.88,30556020.00,-19276730.00,2403,2853,266,403,4559490.00,-942020.00,12715.78,-6756.65,31,12,1.59
119,19,1.5,11278740.00,1430416.99,42.13,833.86,13526,-6456340.00,246.89,18.0863,0.22,0.7099,1.31,5,-4648886.00,0.31,2.52,10.95,0.3486,1.80,47243220.00,-35964480.00,5698,7828,475,1176,3701070.00,-1312690.00,8291.19,-4594.34,14,6,1.31
120,22,1.6,11277640.00,1430277.48,48.21,1047.52,10766,-6591680.00,285.30,21.8769,0.22,0.7132,1.37,5,-4103600.00,0.35,2.34,10.17,0.3389,1.49,40711700.00,-29434060.00,5190,5576,461,620,3381210.00,-1233400.00,7844.26,-5278.71,15,7,1.38
121,11,1.1,11232970.00,1424612.25,41.60,408.95,27468,-10097740.00,159.16,14.9291,0.14,0.4667,0.34,5,-6489520.00,0.22,3.95,18.10,0.2489,1.64,78569480.00,-67336510.00,11427,16041,786,1114,5357520.00,-2993830.00,6875.77,-4197.78,10,4,1.17
122,24,1.3,11124160.00,1410812.51,43.22,701.66,15854,-9702900.00,239.62,17.7055,0.15,0.6582,0.53,5,-4790804.00,0.29,2.26,16.35,0.3747,1.68,50730630.00,-39606470.00,6852,9002,688,1083,4528380.00,-1465800.00,7403.77,-4399.74,13,5,1.28
123,25,1,11118770.00,1410128.93,44.31,433.18,25668,-10092710.00,218.58,17.8448,0.14,0.6227,0.44,5,-5900400.00,0.24,3.97,17.98,0.2750,1.51,65670010.00,-54551240.00,11374,14294,1238,1381,5867760.00,-2178840.00,5773.70,-3816.37,8,4,1.20
124,48,1.2,11069050.00,1403823.23,40.57,815.70,13570,-6236710.00,248.70,17.3008,0.23,0.7786,1.32,5,-4216612.00,0.33,2.59,11.89,0.3240,1.93,46062100.00,-34993050.00,5505,8065,408,998,4911060.00,-1974480.00,8367.32,-4338.88,10,4,1.32
125,37,1,11056810.00,1402270.90,44.32,532.50,20764,-8806140.00,232.77,13.1132,0.16,0.5399,0.48,5,-5203312.00,0.27,4.00,16.29,0.2563,1.55,57698380.00,-46641570.00,9202,11562,1351,1709,5867760.00,-2178840.00,6270.20,-4034.04,8,4,1.24
126,17,1.4,11019660.00,1397559.38,42.82,671.56,16409,-9432680.00,208.40,13.6804,0.15,0.3104,0.31,5,-5449036.00,0.26,2.95,13.67,0.3229,1.68,54206290.00,-43186630.00,7026,9383,512,1163,4130280.00,-2220540.00,7715.10,-4602.65,14,5,1.26
127,14,1.8,10927040.00,1385812.93,38.10,1048.06,10426,-7365690.00,186.03,32.5594,0.19,0.8413,1.11,5,-5323716.00,0.26,2.93,13.00,0.3318,2.14,45562680.00,-34635640.00,3972,6454,306,665,5163620.00,-1316320.00,11470.97,-5366.54,21,8,1.32
128,41,1.4,10918310.00,1384705.75,39.50,930.09,11739,-5234910.00,257.45,20.8450,0.26,0.8484,2.21,5,-4326700.00,0.32,3.35,9.11,0.3235,2.07,41911480.00,-30993170.00,4637,7102,557,1003,4130280.00,-1368080.00,9038.49,-4364.01,14,5,1.35
129,16,1.4,10890060.00,1381122.97,41.02,648.84,16784,-9851510.00,189.44,12.3289,0.14,0.2806,0.25,5,-5506878.00,0.25,3.00,14.49,0.2987,1.78,56156610.00,-45266550.00,6884,9900,510,1163,4130280.00,-2220540.00,8157.56,-4572.38,14,5,1.24
130,35,1.4,10845290.00,1375445.05,40.22,882.38,12291,-6888760.00,261.57,20.4562,0.20,0.8514,1.27,5,-4308292.00,0.32,3.35,11.99,0.3194,2.00,42277120.00,-31431830.00,4943,7348,550,1003,4130280.00,-1368080.00,8552.93,-4277.60,13,5,1.35
131,42,1.4,10686430.00,1355297.76,36.74,905.48,11802,-5234910.00,233.76,20.6440,0.26,0.8432,1.93,5,-4429208.00,0.31,3.39,10.14,0.3221,2.30,42337890.00,-31651460.00,4336,7466,543,1003,4713930.00,-1368080.00,9764.27,-4239.41,14,5,1.34
132,29,1.4,10635470.00,1348834.80,42.28,816.35,13028,-6888760.00,244.55,19.4536,0.20,0.8482,1.24,5,-4515036.00,0.30,3.36,12.05,0.3122,1.80,44032070.00,-33396600.00,5508,7520,522,740,4130280.00,-1368080.00,7994.20,-4441.04,13,5,1.32
133,17,1.3,10601260.00,1344496.14,40.34,575.87,18409,-9283800.00,172.99,11.0122,0.14,0.2448,0.23,5,-5317490.00,0.25,3.29,13.92,0.3093,1.80,59211540.00,-48610280.00,7426,10983,550,1106,4528380.00,-2388480.00,7973.54,-4425.96,12,5,1.22
134,32,1.4,10568980.00,1340402.26,41.70,828.48,12757,-6888760.00,242.66,20.2187,0.19,0.8578,1.24,5,-4383040.00,0.31,3.38,12.12,0.3103,1.85,43437050.00,-32868070.00,5320,7437,522,740,4130280.00,-1368080.00,8164.86,-4419.53,13,5,1.32
135,44,1.4,10527280.00,1335113.69,38.16,883.01,11922,-5189200.00,252.77,20.1111,0.26,0.8413,1.93,5,-4439882.00,0.30,3.44,10.04,0.3061,2.18,40776510.00,-30249230.00,4549,7373,376,1003,4713930.00,-1368080.00,8963.84,-4102.70,13,5,1.35
136,36,1.1,10473210.00,1328256.31,41.80,610.36,17159,-6717000.00,186.17,12.7909,0.20,0.5155,0.73,5,-5518828.00,0.24,3.44,12.68,0.2691,1.72,55106120.00,-44632910.00,7173,9986,718,970,5357520.00,-2147680.00,7682.44,-4469.55,10,4,1.23
137,43,1.2,10362150.00,1314171.21,38.25,690.81,15000,-8504590.00,209.21,19.5386,0.15,0.6609,0.55,5,-4365424.00,0.30,3.23,16.84,0.2909,2.06,48137420.00,-37775270.00,5738,9262,634,1242,4911060.00,-1974480.00,8389.23,-4078.52,11,4,1.27
138,36,1.3,10291740.00,1305241.52,41.83,751.99,13686,-5564510.00,211.24,19.3168,0.23,0.8532,1.79,5,-4267210.00,0.31,2.90,10.09,0.2899,1.79,46332400.00,-36040660.00,5725,7961,608,820,4528380.00,-1465800.00,8093.00,-4527.15,12,5,1.29
139,48,1.4,10233410.00,1297843.87,40.51,917.05,11159,-5136490.00,243.64,18.4539,0.25,0.8139,1.87,5,-4484524.00,0.29,3.45,9.83,0.3078,1.98,39498640.00,-29265230.00,4521,6638,350,855,4130280.00,-1368080.00,8736.70,-4408.74,13,5,1.35
140,21,1.8,10217380.00,1295810.88,38.22,1058.03,9657,-6012970.00,241.71,18.9798,0.22,0.5976,1.25,5,-3873790.00,0.33,2.88,9.29,0.3008,2.24,36903890.00,-26686510.00,3691,5966,306,689,5163620.00,-1316320.00,9998.34,-4473.10,18,8,1.38
141,34,1.4,10136770.00,1285587.58,40.66,808.81,12533,-6888760.00,219.83,18.9220,0.19,0.8334,1.15,5,-4500616.00,0.29,3.39,12.16,0.2986,1.91,43004840.00,-32868070.00,5096,7437,550,1003,4130280.00,-1368080.00,8438.94,-4419.53,13,5,1.31
142,45,1.4,10126490.00,1284283.83,38.44,872.90,11601,-5189200.00,228.99,20.3375,0.25,0.8101,1.76,5,-4534010.00,0.28,3.48,10.18,0.2808,2.14,40488460.00,-30361970.00,4459,7142,350,1003,4713930.00,-1368080.00,9080.17,-4251.19,13,5,1.33
143,47,1.4,10082310.00,1278680.73,39.01,894.30,11274,-5189200.00,225.86,20.9912,0.25,0.8131,1.74,5,-4497274.00,0.28,3.50,10.28,0.2789,2.09,40150520.00,-30068210.00,4398,6876,350,865,4713930.00,-1368080.00,9129.27,-4372.92,13,5,1.34
144,33,1.4,10078950.00,1278254.60,40.55,805.67,12510,-6888760.00,217.03,18.9632,0.19,0.8362,1.15,5,-4500616.00,0.28,3.39,12.13,0.2960,1.92,42947020.00,-32868070.00,5073,7437,527,1003,4130280.00,-1368080.00,8465.80,-4419.53,13,5,1.31
145,21,3.4,10062360.00,1276150.59,38.74,4434.71,2269,-4371480.00,263.04,19.7236,0.29,0.7920,2.87,5,-2365380.00,0.54,1.57,6.90,0.5478,3.14,20281960.00,-10219600.00,879,1390,100,216,4864890.00,-648210.00,23073.90,-7352.23,60,19,1.98
146,50,1.2,10059800.00,1275825.92,39.25,757.52,13280,-6236710.00,207.41,16.4056,0.20,0.7700,1.19,5,-4412654.00,0.29,2.59,11.89,0.3032,2.00,44657670.00,-34597870.00,5213,8067,408,998,4911060.00,-1974480.00,8566.60,-4288.81,10,4,1.29
147,7,2.8,10041170.00,1273463.19,49.68,2215.13,4533,-3532800.00,248.02,23.9973,0.36,0.8993,5.18,5,-2568270.00,0.50,1.61,5.56,0.4696,1.61,27063230.00,-17022060.00,2252,2281,347,217,4221750.00,-871720.00,12017.42,-7462.54,33,13,1.59
148,6,2.8,10001360.00,1268414.32,49.69,2205.86,4534,-3532800.00,246.47,23.9737,0.36,0.8995,5.16,5,-2568270.00,0.49,1.61,5.56,0.4671,1.61,27023420.00,-17022060.00,2253,2281,347,217,4221750.00,-871720.00,11994.42,-7462.54,33,13,1.59
149,16,2.2,9990180.00,1266996.42,42.21,1344.21,7432,-5796410.00,211.46,22.6116,0.22,0.8723,1.68,5,-3861656.00,0.33,2.49,10.22,0.4193,1.92,34670030.00,-24679850.00,3137,4295,254,365,4215200.00,-1418160.00,11051.97,-5746.18,24,9,1.40
150,46,1.4,9987190.00,1266617.22,38.41,861.26,11596,-5189200.00,223.35,20.2315,0.24,0.8068,1.73,5,-4534010.00,0.28,3.49,10.20,0.2755,2.13,40349160.00,-30361970.00,4454,7142,350,1003,4713930.00,-1368080.00,9059.08,-4251.19,13,5,1.33
151,18,2.3,9963740.00,1263643.19,40.71,1623.82,6136,-5508990.00,222.60,24.7018,0.23,0.8649,1.76,5,-3656846.00,0.35,2.46,10.08,0.4091,2.14,31161070.00,-21197330.00,2498,3638,314,613,4617340.00,-1030540.00,12474.41,-5826.64,28,11,1.47
152,42,1.2,9892610.00,1254622.19,38.08,667.34,14824,-6704730.00,194.70,18.7042,0.19,0.6792,0.86,5,-4323890.00,0.29,3.04,13.25,0.2833,2.06,47152300.00,-37259690.00,5645,9179,634,1242,4911060.00,-1974480.00,8352.93,-4059.23,11,4,1.27
153,37,1.2,9886610.00,1253861.24,41.27,660.03,14979,-7590410.00,178.79,12.2955,0.17,0.4678,0.48,5,-4803108.00,0.26,3.14,14.64,0.2873,1.78,49768680.00,-39882070.00,6182,8797,660,889,4911060.00,-1974480.00,8050.58,-4533.60,11,4,1.25
154,16,2.4,9862060.00,1250747.71,40.42,1684.67,5854,-4883930.00,236.43,22.0379,0.26,0.8665,2.26,5,-3486422.00,0.36,2.33,8.76,0.3666,2.21,29512440.00,-19650380.00,2366,3488,232,619,4665650.00,-967930.00,12473.56,-5633.71,29,11,1.50
155,26,1.5,9759760.00,1237773.59,43.01,803.34,12149,-5545520.00,203.04,17.1485,0.22,0.7762,1.64,5,-4133024.00,0.30,2.55,9.52,0.3142,1.72,42573850.00,-32814090.00,5225,6924,600,1033,3701070.00,-1270360.00,8148.11,-4739.18,14,6,1.30
156,9,1.7,9658900.00,1224982.11,39.79,735.36,13135,-7021360.00,130.32,25.4247,0.17,0.8139,1.02,5,-5023748.00,0.24,2.51,12.72,0.3130,1.85,52538880.00,-42879980.00,5227,7908,583,1000,3184420.00,-1317030.00,10051.44,-5422.35,19,7,1.23
157,14,1.5,9655680.00,1224573.73,40.20,628.13,15372,-8441290.00,135.02,17.2806,0.15,0.5903,0.58,5,-5650162.00,0.22,3.00,13.54,0.3317,1.80,55571760.00,-45916080.00,6179,9193,468,703,3701070.00,-2071260.00,8993.65,-4994.68,15,6,1.21
158,19,2.3,9531050.00,1208767.63,42.90,1526.19,6245,-5701410.00,220.30,23.9992,0.21,0.8458,1.52,5,-3752694.00,0.32,2.48,10.51,0.3934,1.94,30329160.00,-20798110.00,2679,3566,314,592,4830320.00,-1030540.00,11321.08,-5832.34,26,11,1.46
159,21,1.7,9516910.00,1206974.34,41.44,908.19,10479,-6100680.00,215.31,17.7228,0.20,0.6538,1.21,5,-4041270.00,0.30,2.24,9.63,0.2934,1.89,37808430.00,-28291520.00,4342,6137,324,709,3184420.00,-1162920.00,8707.61,-4609.99,16,8,1.34
160,23,1.5,9515410.00,1206784.10,42.27,775.88,12264,-8021050.00,183.93,11.4272,0.15,0.3060,0.33,5,-4451752.00,0.27,2.39,12.53,0.2895,1.75,43433660.00,-33918250.00,5184,7080,475,885,3701070.00,-1312690.00,8378.41,-4790.71,15,6,1.28
161,21,2.4,9507150.00,1205736.54,42.89,1793.80,5300,-3653970.00,275.71,20.4099,0.33,0.9009,3.86,5,-3171160.00,0.38,2.56,6.84,0.3731,2.10,25923820.00,-16416670.00,2273,3027,232,672,4897230.00,-949620.00,11405.11,-5423.41,28,12,1.58
162,40,1,9497490.00,1204511.41,44.36,476.04,19951,-8530450.00,182.39,15.0742,0.14,0.5351,0.47,5,-4803908.00,0.25,4.00,14.45,0.2211,1.52,54326840.00,-44829350.00,8851,11100,1559,1709,5867760.00,-2178840.00,6137.93,-4038.68,8,4,1.21
163,31,1.3,9494520.00,1204134.75,42.27,662.19,14338,-6161960.00,169.45,15.9865,0.20,0.7784,1.27,5,-4364314.00,0.28,2.48,10.82,0.2860,1.70,48150350.00,-38655830.00,6060,8278,562,1026,4528380.00,-1465800.00,7945.60,-4669.71,12,5,1.25
164,10,1,9491600.00,1203764.42,43.93,294.95,32180,-10442450.00,111.17,19.2953,0.12,0.5782,0.33,5,-6171004.00,0.20,3.64,18.74,0.2301,1.44,85032090.00,-75540490.00,14136,18044,1138,1162,5867760.00,-2178840.00,6015.29,-4186.46,9,4,1.13
165,38,1,9455500.00,1199186.07,44.65,456.57,20710,-8171930.00,187.70,15.9695,0.15,0.6480,0.62,5,-5660032.00,0.21,4.00,13.94,0.2095,1.50,54328890.00,-44873390.00,9246,11464,1351,1709,5867760.00,-2178840.00,5875.93,-3914.29,8,4,1.21
166,50,1.5,9444980.00,1197851.88,44.36,994.00,9502,-5188370.00,222.27,16.1853,0.23,0.7712,1.60,5,-3960858.00,0.30,2.75,9.87,0.2964,1.70,35763700.00,-26318720.00,4215,5287,326,585,3701070.00,-1270360.00,8484.86,-4978.01,13,5,1.36
167,38,1.3,9398160.00,1191913.97,42.59,686.05,13699,-4968480.00,179.73,17.6040,0.24,0.8067,1.85,5,-4408956.00,0.27,2.90,9.40,0.2629,1.70,45542500.00,-36144340.00,5835,7864,608,820,4528380.00,-1465800.00,7805.06,-4596.18,12,5,1.26
168,8,2.8,9352940.00,1186178.98,46.21,2064.21,4531,-3532800.00,213.11,23.4134,0.34,0.9009,4.78,5,-2568270.00,0.46,1.63,5.62,0.4280,1.79,26680660.00,-17327720.00,2094,2437,347,254,4221750.00,-871720.00,12741.48,-7110.27,34,13,1.54
169,28,1.4,9273290.00,1176077.43,42.39,689.16,13456,-6493260.00,182.60,18.8169,0.18,0.8442,1.23,5,-4596666.00,0.26,3.33,11.26,0.2634,1.72,44247760.00,-34974470.00,5704,7752,522,740,4130280.00,-1368080.00,7757.32,-4511.67,13,5,1.27
170,37,1.1,9257730.00,1174104.05,40.96,528.95,17502,-7414270.00,142.20,10.3164,0.16,0.3494,0.35,5,-5215090.00,0.23,3.44,14.40,0.2446,1.73,55348560.00,-46090830.00,7169,10333,718,1426,5357520.00,-2147680.00,7720.54,-4460.55,10,4,1.20
171,49,1.1,9243790.00,1172336.12,39.18,579.15,15961,-6721280.00,154.06,16.5860,0.17,0.6648,0.78,5,-4761774.00,0.25,3.03,13.33,0.2285,1.90,50782520.00,-41538730.00,6253,9708,445,1369,5357520.00,-2147680.00,8121.30,-4278.81,9,4,1.22
172,30,1.3,9208010.00,1167798.35,42.21,642.84,14324,-6161960.00,160.12,15.3416,0.19,0.7673,1.21,5,-4356052.00,0.27,2.47,10.82,0.2770,1.70,47863840.00,-38655830.00,6046,8278,562,1026,4528380.00,-1465800.00,7916.61,-4669.71,12,5,1.24
173,39,1.3,9185790.00,1164980.32,41.91,686.48,13381,-4968480.00,164.35,17.3547,0.23,0.7962,1.79,5,-4494550.00,0.26,2.90,9.40,0.2603,1.73,45746620.00,-36560830.00,5608,7773,608,820,4528380.00,-1465800.00,8157.39,-4703.57,12,5,1.25
174,22,1.8,9149020.00,1160316.99,37.86,964.27,9488,-6213080.00,188.74,17.7475,0.19,0.5731,0.99,5,-3991152.00,0.29,2.91,9.73,0.2622,2.19,36368330.00,-27219310.00,3592,5896,306,671,5163620.00,-1326250.00,10124.81,-4616.57,18,8,1.34
175,20,2.3,9122130.00,1156906.69,40.59,1479.18,6167,-5777910.00,197.83,22.4145,0.20,0.8717,1.48,5,-3762274.00,0.31,2.44,10.50,0.3703,2.10,29983720.00,-20861590.00,2503,3664,285,592,4830320.00,-1030540.00,11979.11,-5693.67,27,11,1.44
176,44,1.2,9089600.00,1152781.10,38.40,606.78,14980,-8492240.00,172.51,16.7817,0.14,0.6734,0.50,5,-4663256.00,0.25,2.69,16.61,0.2525,2.00,45991370.00,-36901770.00,5753,9227,440,1242,4911060.00,-1974480.00,7994.33,-3999.32,10,4,1.25
177,20,2.5,8999090.00,1141302.24,42.14,1838.05,4896,-4266260.00,234.73,20.1353,0.27,0.8607,2.95,5,-3125494.00,0.37,2.44,6.91,0.3537,2.13,25286270.00,-16287180.00,2063,2833,262,644,4446090.00,-904400.00,12257.04,-5749.09,31,13,1.55
178,9,2.7,8966220.00,1137133.53,47.82,1886.43,4753,-4450070.00,183.55,23.4387,0.26,0.8912,2.55,5,-3015906.00,0.38,1.67,7.96,0.4172,1.61,27711370.00,-18745150.00,2273,2480,358,263,4390620.00,-899840.00,12191.54,-7558.53,33,12,1.48
179,17,2.3,8959770.00,1136315.51,39.46,1364.15,6568,-5508990.00,180.74,23.2876,0.21,0.8755,1.60,5,-3639950.00,0.31,2.46,10.10,0.3585,2.15,31256980.00,-22297210.00,2592,3976,243,549,4617340.00,-1030540.00,12059.02,-5607.95,27,10,1.40
180,9,1,8945620.00,1134520.95,42.70,251.54,35563,-19672760.00,90.25,25.4063,0.06,0.3977,0.06,5,-8199448.00,0.14,6.28,36.84,0.1935,1.49,92421310.00,-83475690.00,15184,20379,1138,1292,7619600.00,-2178840.00,6086.76,-4096.16,9,4,1.11
181,21,2.2,8912210.00,1130283.76,40.58,1356.71,6569,-5135530.00,201.47,21.8797,0.22,0.8464,1.76,5,-3683276.00,0.31,2.60,9.43,0.3789,2.09,29839690.00,-20927480.00,2666,3903,298,617,4215200.00,-1073840.00,11192.68,-5361.90,25,9,1.43
182,14,2.2,8844820.00,1121737.07,43.09,1221.15,7243,-8760210.00,157.00,23.4266,0.13,0.7760,0.58,5,-4774220.00,0.23,2.66,15.32,0.4074,1.78,34499140.00,-25654320.00,3121,4122,332,504,3540850.00,-1061480.00,11053.87,-6223.76,25,9,1.34
183,48,1.1,8837780.00,1120844.23,39.19,553.50,15967,-6822600.00,141.54,15.6773,0.16,0.6427,0.71,5,-4782038.00,0.23,3.03,13.33,0.2155,1.88,50455570.00,-41617790.00,6258,9709,445,1369,5357520.00,-2147680.00,8062.57,-4286.52,9,4,1.21
184,20,2.2,8783770.00,1113994.46,40.40,1323.26,6638,-6075520.00,187.76,21.7584,0.18,0.8380,1.25,5,-3706948.00,0.30,2.57,11.02,0.3803,2.07,30393730.00,-21609960.00,2682,3956,298,617,4215200.00,-1073840.00,11332.49,-5462.58,25,10,1.41
185,16,2.3,8748120.00,1109473.18,41.68,1311.96,6668,-5508990.00,177.41,20.1586,0.20,0.8783,1.60,5,-3732220.00,0.30,2.41,9.90,0.3517,1.95,31175410.00,-22427290.00,2779,3889,300,353,4617340.00,-1030540.00,11218.21,-5766.85,26,10,1.39
186,8,2.6,8728010.00,1106922.74,42.41,1578.59,5529,-4050870.00,164.28,22.9487,0.27,0.8719,3.30,5,-2878416.00,0.38,1.75,6.45,0.3641,1.92,29765450.00,-21037440.00,2345,3184,266,403,4559490.00,-942020.00,12693.16,-6607.24,30,12,1.41
187,25,1.1,8704710.00,1103967.74,42.49,401.43,21684,-10425990.00,127.45,11.5655,0.11,0.4008,0.21,5,-5589446.00,0.20,3.46,18.43,0.2520,1.58,60646720.00,-51942010.00,9213,12471,874,1281,5357520.00,-2147680.00,6582.73,-4165.02,10,4,1.17
188,44,2.8,8674130.00,1100089.45,41.96,2923.54,2967,-2605840.00,266.59,20.8561,0.42,0.8924,6.34,5,-2261340.00,0.49,1.72,5.09,0.4849,2.52,19261750.00,-10587620.00,1245,1722,264,346,2644850.00,-688940.00,15471.29,-6148.44,38,15,1.82
