#,P:nPeriodBreak,P:nATRExit,净利润,年化收益,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
1*,21,1.2,21141460.00,2681248.40,43.94,471.97,44794,-4348340.00,2925.36,80.5850,0.62,0.7475,5.87,5,-3451594.00,0.78,2.07,7.12,0.6613,2.12,52968830.00,-31827370.00,19682,25112,1947,4618,3905260.00,-1447415.00,2691.23,-1267.42,13,5,1.66
2,19,1.5,20649715.00,2618883.24,41.93,708.86,29131,-4968895.00,2830.56,130.7532,0.53,0.9503,4.91,5,-3426241.00,0.76,1.88,9.15,0.7052,2.58,44605250.00,-23955535.00,12215,16916,2184,4219,4384890.00,-1202985.00,3651.68,-1416.15,19,7,1.86
3,7,2.1,19225670.00,2438279.90,48.99,1108.24,17348,-3054870.00,2813.84,94.8068,0.80,0.9431,11.41,5,-2256326.00,1.08,1.43,5.90,0.8107,2.28,35339935.00,-16114265.00,8499,8849,1149,1157,3438240.00,-806880.00,4158.13,-1821.03,30,12,2.19
4,23,1.6,18907745.00,2397959.32,43.13,753.06,25108,-4511980.00,2522.68,86.3532,0.53,0.9070,5.14,5,-3541349.00,0.68,1.91,8.35,0.6748,2.48,40471745.00,-21564000.00,10828,14280,1599,3957,4094325.00,-1304065.00,3737.69,-1510.08,21,7,1.88
5,20,1.6,18701930.00,2371857.00,44.71,710.78,26312,-4511980.00,2345.16,88.4246,0.53,0.8919,5.02,5,-3557277.00,0.67,1.94,8.35,0.6753,2.24,41870170.00,-23168240.00,11763,14549,2047,3957,4094325.00,-1304065.00,3559.48,-1592.43,21,7,1.81
6,19,1.6,18574975.00,2355756.04,43.60,690.90,26885,-4511980.00,2373.06,114.3834,0.52,0.9401,5.27,5,-3298664.00,0.71,1.80,8.35,0.6577,2.34,41651990.00,-23077015.00,11721,15164,2047,3957,4094325.00,-1304065.00,3553.62,-1521.83,21,7,1.80
7,9,2.1,18282880.00,2318711.33,48.92,1057.30,17292,-3147090.00,2719.48,90.2697,0.74,0.9349,10.42,5,-2272789.00,1.02,1.44,5.90,0.7707,2.26,33934175.00,-15651295.00,8460,8832,1149,1157,3438240.00,-806880.00,4011.13,-1772.11,30,12,2.17
8,11,2.1,18267065.00,2316705.60,50.73,1118.55,16331,-3422855.00,2537.44,90.3172,0.68,0.9568,8.73,5,-2314125.00,1.00,1.41,6.61,0.8022,2.10,34037560.00,-15770495.00,8284,8047,1389,1157,3438240.00,-806880.00,4108.83,-1959.80,30,11,2.16
9,5,2.1,18208875.00,2309325.70,47.47,996.11,18280,-3703395.00,2714.38,82.7686,0.62,0.8417,8.28,5,-2299895.00,1.00,1.39,5.67,0.7321,2.35,34396595.00,-16187720.00,8678,9602,1149,1157,3438240.00,-700900.00,3963.65,-1685.87,29,12,2.12
10,20,1.5,17855135.00,2264462.92,40.50,604.66,29529,-4968895.00,1992.48,99.9046,0.46,0.9218,4.12,5,-3733075.00,0.61,2.03,9.15,0.6318,2.48,43830985.00,-25975850.00,11959,17570,2184,4219,4384890.00,-1202985.00,3665.10,-1478.42,19,6,1.69
11,22,1.2,17791575.00,2256401.97,42.32,392.66,45310,-6733440.00,2181.52,46.9654,0.34,0.4318,1.19,5,-3403761.00,0.66,2.15,10.99,0.5384,2.12,49931835.00,-32140260.00,19174,26136,1947,4538,3905260.00,-1447415.00,2604.14,-1229.73,12,5,1.55
12,6,2.1,17590795.00,2230938.21,48.02,988.36,17798,-3825205.00,2415.67,92.7912,0.58,0.9172,8.11,5,-2415496.00,0.92,1.48,5.90,0.7190,2.23,34220215.00,-16629420.00,8546,9252,1149,1157,3438240.00,-700900.00,4004.24,-1797.39,29,12,2.06
13,10,2.1,17539315.00,2224409.30,49.08,1015.54,17271,-3148265.00,2442.77,84.8488,0.71,0.9298,9.65,5,-2313759.00,0.96,1.46,6.08,0.7399,2.17,33678965.00,-16139650.00,8476,8795,1149,1157,3438240.00,-806880.00,3973.45,-1835.09,29,12,2.09
14,11,2,17485255.00,2217553.19,48.36,889.07,19667,-3594025.00,2307.23,74.0425,0.62,0.8981,7.17,5,-2568303.00,0.86,1.62,6.92,0.7075,2.09,35710340.00,-18225085.00,9511,10156,1459,1153,4036860.00,-955240.00,3754.64,-1794.51,25,11,1.96
15,15,2.1,17261100.00,2189124.91,52.41,1068.47,16155,-3183215.00,2372.92,92.9622,0.69,0.9663,9.74,5,-2294634.00,0.95,1.49,6.06,0.7997,1.92,32722355.00,-15461255.00,8467,7688,1389,1320,3525060.00,-806880.00,3864.69,-2011.09,28,11,2.12
16,5,2,17252620.00,2188049.44,40.13,718.32,24018,-6225280.00,1816.22,51.9459,0.35,0.5411,1.78,5,-2776502.00,0.79,1.76,9.64,0.6045,2.60,40565395.00,-23312775.00,9638,14380,1228,3414,4036860.00,-1049490.00,4208.90,-1621.19,27,9,1.74
17,15,2,17252020.00,2187973.35,45.37,893.75,19303,-3495405.00,2146.35,80.8736,0.63,0.9257,7.69,5,-2404943.00,0.91,1.62,6.72,0.7428,2.32,35789470.00,-18537450.00,8758,10545,1459,3192,4125330.00,-955240.00,4086.49,-1757.94,27,9,1.93
18,21,1.6,16725370.00,2121181.39,43.64,631.19,26498,-4845310.00,1837.05,72.0677,0.44,0.8037,3.68,5,-3669319.00,0.58,2.00,8.55,0.6097,2.18,40956975.00,-24231605.00,11565,14933,2047,3957,4094325.00,-1304065.00,3541.46,-1622.69,20,7,1.69
19,10,2,16464495.00,2088096.13,46.16,763.20,21573,-3306855.00,2155.32,67.1184,0.63,0.9038,8.05,5,-2642777.00,0.79,1.60,6.37,0.6474,2.18,35473735.00,-19009240.00,9959,11614,1216,2481,4036860.00,-846240.00,3561.98,-1636.75,25,10,1.87
20,8,2.1,16404235.00,2080453.71,48.32,947.45,17314,-3868910.00,1909.70,80.1600,0.54,0.9209,6.32,5,-2697087.00,0.77,1.49,7.00,0.7135,2.05,34212165.00,-17807930.00,8366,8948,1149,1157,3438240.00,-806880.00,4089.43,-1990.16,30,12,1.92
21,12,2.1,16377890.00,2077112.53,49.26,991.94,16511,-3422855.00,1947.90,85.5342,0.61,0.9651,7.90,5,-2346384.00,0.89,1.42,6.61,0.7194,2.02,33395060.00,-17017170.00,8134,8377,1389,1157,3438240.00,-806880.00,4105.61,-2031.42,30,11,1.96
22,17,2.6,16157675.00,2049183.94,59.08,1830.90,8825,-1883170.00,3029.61,69.6224,1.09,0.9062,28.16,5,-1574810.00,1.30,1.17,3.03,0.8914,2.14,23862185.00,-7704510.00,5214,3611,1322,483,4399200.00,-880600.00,4576.56,-2133.62,40,18,3.10
23,7,2,16014010.00,2030963.74,41.87,706.12,22679,-5874405.00,1685.59,44.6944,0.35,0.4978,1.64,5,-2961276.00,0.69,1.51,9.45,0.5923,2.40,38072215.00,-22058205.00,9496,13183,1228,3414,4036860.00,-1049490.00,4009.29,-1673.23,27,9,1.73
24,21,1.5,15916670.00,2018618.68,40.18,542.34,29348,-4968895.00,1536.78,84.3828,0.41,0.8538,3.40,5,-3752019.00,0.54,2.10,9.15,0.5682,2.36,42974965.00,-27058295.00,11791,17557,2184,4219,4384890.00,-1202985.00,3644.73,-1541.17,19,6,1.59
25,17,2.5,15388285.00,1951606.68,55.78,1496.33,10284,-2753570.00,2328.53,60.2822,0.71,0.8125,11.55,5,-1799406.00,1.08,1.22,4.35,0.8024,2.00,25503365.00,-10115080.00,5736,4548,1375,832,4570280.00,-675680.00,4446.19,-2224.07,38,13,2.52
26,19,1.7,15117170.00,1917222.74,42.48,612.70,24673,-4401710.00,1533.54,82.0252,0.44,0.9197,4.38,5,-3224390.00,0.59,1.78,8.18,0.5485,2.23,38470315.00,-23353145.00,10481,14192,1204,3724,3856590.00,-1228540.00,3670.48,-1645.51,22,8,1.65
27,14,2.1,14972775.00,1898909.96,48.90,891.77,16790,-3396710.00,1671.62,80.4644,0.56,0.9521,7.23,5,-2327323.00,0.82,1.54,6.56,0.6794,1.94,32360240.00,-17387465.00,8211,8579,1389,1320,3441000.00,-806880.00,3941.08,-2026.75,29,12,1.86
28,12,2,14908940.00,1890814.14,45.38,759.65,19626,-3643215.00,1489.39,66.6166,0.52,0.9117,6.12,5,-2850922.00,0.66,1.62,6.92,0.5983,2.08,35410865.00,-20501925.00,8906,10720,1459,1197,4036860.00,-955240.00,3976.07,-1912.49,27,10,1.73
29,19,1.2,14892800.00,1888767.20,38.95,299.41,49740,-8457365.00,1434.58,54.2517,0.22,0.4069,0.67,5,-3703479.00,0.51,2.23,12.44,0.3881,2.22,50852585.00,-35959785.00,19374,30366,1947,4489,3905260.00,-1447415.00,2624.79,-1184.21,12,6,1.41
30,13,2.1,14845495.00,1882767.78,47.85,869.53,17073,-3821495.00,1667.63,81.9384,0.49,0.9551,5.69,5,-2387170.00,0.79,1.54,7.38,0.6625,2.02,32284985.00,-17439490.00,8169,8904,1389,1320,3441000.00,-806880.00,3952.13,-1958.61,29,12,1.85
31,11,2.2,14835575.00,1881509.69,50.29,938.37,15810,-4680700.00,1660.16,72.3630,0.40,0.9226,3.64,5,-2654799.00,0.71,1.50,9.06,0.6398,1.87,31480315.00,-16644740.00,7951,7859,1322,1332,3283960.00,-886080.00,3959.29,-2117.92,30,12,1.89
32,22,1.6,14634405.00,1855996.46,41.19,569.83,25682,-6100255.00,1570.17,59.9946,0.30,0.6964,1.75,5,-3964504.00,0.47,2.06,10.80,0.5460,2.35,37352160.00,-22717755.00,10579,15103,1615,3957,4094325.00,-1304065.00,3530.78,-1504.19,21,7,1.64
33,12,2.2,14595295.00,1851036.37,50.32,922.99,15813,-4680700.00,1603.01,70.3326,0.40,0.9209,3.57,5,-2682877.00,0.69,1.51,9.06,0.6282,1.85,31351305.00,-16756010.00,7957,7856,1322,1332,3283960.00,-886080.00,3940.09,-2132.89,30,12,1.87
34,17,2.9,14582145.00,1849368.63,42.96,1845.14,7903,-3291640.00,1808.86,60.4740,0.56,0.8492,7.85,5,-2196231.00,0.84,1.92,5.21,0.7941,3.37,24048475.00,-9466330.00,3395,4508,480,927,5834430.00,-820020.00,7083.50,-2099.90,51,22,2.54
35,18,2.5,14474380.00,1835701.42,56.67,1431.41,10112,-2260825.00,2144.94,55.2073,0.81,0.8209,15.95,5,-1708567.00,1.07,1.22,3.64,0.7655,1.88,24410200.00,-9935820.00,5730,4382,1375,661,4570280.00,-675680.00,4260.07,-2267.42,38,13,2.46
36,17,3,14473845.00,1835633.57,46.37,2050.70,7058,-2766520.00,2050.94,58.9215,0.66,0.8436,10.72,5,-1947828.00,0.94,1.88,4.45,0.8266,3.25,22457245.00,-7983400.00,3273,3785,712,879,5618340.00,-761600.00,6861.36,-2109.22,54,23,2.81
37,15,1.9,14432235.00,1830356.42,46.04,662.67,21779,-3675490.00,1621.16,82.0466,0.50,0.9504,6.02,5,-2490415.00,0.73,1.70,7.05,0.5814,2.01,34551515.00,-20119280.00,10026,11753,1509,3359,3479945.00,-831600.00,3446.19,-1711.84,24,8,1.72
38,17,2.7,14108790.00,1789335.77,47.20,1488.11,9481,-3826925.00,2125.82,57.2980,0.47,0.8435,5.64,5,-2014065.00,0.89,2.07,6.07,0.7288,2.80,23516900.00,-9408110.00,4475,5006,789,985,4252560.00,-749175.00,5255.17,-1879.37,40,21,2.50
39,23,1.2,14085695.00,1786406.77,41.62,308.20,45703,-8147830.00,1248.74,26.0079,0.22,0.1775,0.26,5,-3503698.00,0.51,2.29,13.76,0.4426,1.96,49633740.00,-35548045.00,19021,26682,1947,4538,3905260.00,-1447415.00,2609.42,-1332.29,12,5,1.40
40,15,2.2,14025820.00,1778813.17,56.41,1024.68,13688,-2978285.00,1565.29,83.7215,0.60,0.9695,9.00,5,-2197608.00,0.81,1.30,5.69,0.6412,1.51,28742480.00,-14716660.00,7722,5966,1599,625,2341120.00,-840320.00,3722.15,-2466.75,31,12,1.95
41,13,2,13963480.00,1770906.95,41.94,689.66,20247,-4016995.00,1334.46,63.1893,0.44,0.8544,4.36,5,-2706852.00,0.65,1.71,7.74,0.5903,2.32,34714605.00,-20751125.00,8492,11755,1459,3192,4031370.00,-955240.00,4087.92,-1765.30,27,9,1.67
42,14,2,13918035.00,1765143.42,43.17,697.51,19954,-3570060.00,1318.10,60.7809,0.49,0.8363,5.38,5,-2615064.00,0.67,1.71,6.88,0.6003,2.20,34669485.00,-20751450.00,8614,11340,1459,3192,4031370.00,-955240.00,4024.78,-1829.93,27,9,1.67
43,19,2.8,13792575.00,1749232.06,47.02,1669.80,8260,-2701100.00,2281.69,61.6142,0.65,0.8658,11.39,5,-1785930.00,0.98,1.97,4.23,0.7045,3.09,21698885.00,-7906310.00,3884,4376,494,940,4081480.00,-813960.00,5586.74,-1806.74,45,22,2.74
44,19,2.6,13732990.00,1741675.24,57.78,1561.28,8796,-2262510.00,2394.49,56.7447,0.77,0.8056,14.94,5,-1690124.00,1.03,1.17,3.59,0.7164,2.01,21568780.00,-7835790.00,5082,3714,1309,598,4399200.00,-880600.00,4244.15,-2109.80,40,17,2.75
45,40,2.9,13605825.00,1725547.65,61.50,2243.33,6065,-3337470.00,1721.41,63.4241,0.52,0.8053,6.68,5,-2169261.00,0.80,1.89,5.22,0.7403,1.78,20970100.00,-7364275.00,3730,2335,1326,523,5834430.00,-915420.00,5622.01,-3153.87,51,15,2.85
46,19,2.7,13592440.00,1723850.10,50.70,1505.09,9031,-2752435.00,2259.68,57.4394,0.63,0.8423,10.51,5,-1753521.00,0.98,2.05,4.33,0.6689,2.55,21986635.00,-8394195.00,4579,4452,787,974,4252560.00,-847280.00,4801.62,-1885.49,41,21,2.62
47,17,3.1,13588395.00,1723337.10,46.75,2007.74,6768,-2634770.00,1838.95,53.4480,0.65,0.8202,10.65,5,-1926125.00,0.89,1.83,4.29,0.8031,3.10,21468410.00,-7880015.00,3164,3604,690,761,5438265.00,-737800.00,6785.21,-2186.46,55,22,2.72
48,16,2.3,13515325.00,1714070.06,51.28,1040.44,12990,-3893805.00,1540.83,64.2990,0.44,0.9387,4.89,5,-2455610.00,0.70,1.34,7.45,0.6518,1.87,27503790.00,-13988465.00,6661,6329,1170,1016,2858100.00,-848640.00,4129.08,-2210.22,32,13,1.97
49,19,2.5,13487595.00,1710553.22,57.37,1333.69,10113,-3028220.00,1892.75,50.5022,0.56,0.6802,7.02,5,-1821521.00,0.94,1.21,4.77,0.6647,1.74,23572080.00,-10084485.00,5802,4311,1362,693,4570280.00,-675680.00,4062.75,-2339.24,37,13,2.34
50,9,2.2,13479725.00,1709555.12,42.54,786.22,17145,-4850925.00,1426.96,63.0827,0.35,0.8497,2.84,5,-2846055.00,0.60,1.48,9.39,0.5652,2.40,30803935.00,-17324210.00,7294,9851,1100,2159,3283960.00,-886080.00,4223.19,-1758.62,31,13,1.78
51,39,2.9,13463530.00,1707501.20,61.54,2217.31,6072,-3256410.00,1698.33,62.0495,0.52,0.7968,6.85,5,-2177295.00,0.78,1.89,5.11,0.7298,1.77,20827805.00,-7364275.00,3737,2335,1336,523,5834430.00,-915420.00,5573.40,-3153.87,51,15,2.83
52,17,2.4,13375050.00,1696279.79,53.70,1193.14,11210,-3274255.00,1704.24,60.2313,0.52,0.8879,6.44,5,-2189218.00,0.77,1.21,6.25,0.6864,1.85,25052875.00,-11677825.00,6020,5190,1431,866,2320280.00,-811200.00,4161.61,-2250.06,37,12,2.15
53,16,1.2,13343660.00,1692298.78,40.70,261.77,50974,-9083020.00,846.35,91.0806,0.19,0.8231,0.79,5,-4332274.00,0.39,2.40,17.66,0.4040,1.89,57980885.00,-44637225.00,20744,30230,1947,4512,4520880.00,-1706320.00,2795.07,-1476.59,13,6,1.30
54,38,2.9,13321690.00,1689512.46,61.77,2112.54,6306,-3314125.00,1706.14,61.0292,0.51,0.7912,6.52,5,-2188838.00,0.77,1.89,5.21,0.7124,1.73,20777075.00,-7455385.00,3895,2411,1353,440,5834430.00,-915420.00,5334.29,-3092.24,50,15,2.79
55,16,2.2,13269945.00,1682949.94,49.57,947.31,14008,-3785910.00,1346.49,60.1191,0.44,0.9172,4.98,5,-2579351.00,0.65,1.41,7.23,0.6030,1.87,29039735.00,-15769790.00,6944,7064,1222,1203,2901780.00,-886080.00,4181.99,-2232.42,31,12,1.84
56,16,1.8,13264805.00,1682298.06,41.73,570.36,23257,-4746680.00,1088.59,75.0577,0.35,0.8830,3.26,5,-3467889.00,0.49,1.86,8.61,0.5133,2.16,37585515.00,-24320710.00,9706,13551,2290,3546,3663100.00,-809820.00,3872.40,-1794.75,24,9,1.55
57,9,2,13161515.00,1669198.39,42.52,573.09,22966,-6007250.00,1245.45,25.8557,0.28,0.2553,0.64,5,-3037153.00,0.55,1.58,9.98,0.4749,2.16,35286075.00,-22124560.00,9765,13201,1216,3421,4036860.00,-1049490.00,3613.53,-1675.98,25,9,1.59
58,18,3,13085910.00,1659609.85,44.12,1844.64,7094,-3256340.00,1629.68,44.8398,0.51,0.7442,6.08,5,-2038769.00,0.81,1.91,5.32,0.7195,3.21,21595800.00,-8509890.00,3130,3964,712,879,5618340.00,-761600.00,6899.62,-2146.79,56,23,2.54
59,20,1.7,13039840.00,1653767.06,41.59,528.01,24696,-4401710.00,1081.52,58.0137,0.38,0.8373,3.44,5,-3507666.00,0.47,1.91,8.18,0.4976,2.14,37915750.00,-24875910.00,10270,14426,1204,3724,3856590.00,-1228540.00,3691.89,-1724.38,22,8,1.52
60,7,2.2,13013620.00,1650441.73,42.21,743.30,17508,-4850925.00,1298.21,64.7229,0.34,0.8621,2.79,5,-2790387.00,0.59,1.50,9.39,0.5506,2.36,30991190.00,-17977570.00,7391,10117,1100,2159,3283960.00,-886080.00,4193.10,-1776.97,30,13,1.72
61,8,2,12852810.00,1630047.13,41.34,567.60,22644,-5972005.00,1046.12,28.1957,0.27,0.3362,0.82,5,-3473061.00,0.47,1.59,10.05,0.4862,2.19,36566440.00,-23713630.00,9361,13283,1228,3414,4036860.00,-1049490.00,3906.25,-1785.26,27,9,1.54
62,24,1.6,12746845.00,1616608.21,38.34,481.96,26448,-5739180.00,1091.25,39.4798,0.28,0.5551,1.37,5,-3848784.00,0.42,2.11,10.17,0.4596,2.44,37543475.00,-24796630.00,10140,16308,1599,3957,4094325.00,-1304065.00,3702.51,-1520.52,20,7,1.51
63,21,2.6,12723010.00,1613585.35,58.64,1471.04,8649,-3478285.00,1997.05,54.8891,0.46,0.7192,5.25,5,-1940191.00,0.83,1.17,5.48,0.6495,1.81,20870055.00,-8147045.00,5072,3577,1373,446,4399200.00,-880600.00,4114.76,-2277.62,39,17,2.56
64,17,2.8,12643350.00,1603482.54,42.25,1440.84,8775,-3524745.00,1541.07,44.5572,0.45,0.7349,5.02,5,-2144812.00,0.75,2.05,5.76,0.6875,3.12,22509505.00,-9866155.00,3707,5068,763,1060,4081480.00,-720635.00,6072.16,-1946.76,46,20,2.28
65,16,2.5,12639550.00,1603000.61,49.18,1142.82,11060,-4246355.00,1421.51,28.4062,0.38,0.3790,1.82,5,-1941389.00,0.83,1.25,6.90,0.6053,2.09,25044210.00,-12404660.00,5439,5621,1375,1778,4570280.00,-763620.00,4604.56,-2206.84,38,13,2.02
66,21,2.7,12620015.00,1600523.10,53.24,1419.41,8891,-4001930.00,1898.30,55.6648,0.40,0.7706,4.25,5,-2008034.00,0.80,2.03,6.25,0.6077,2.15,21327210.00,-8707195.00,4734,4157,848,974,4252560.00,-847280.00,4505.11,-2094.59,40,21,2.45
67,10,2.2,12575135.00,1594831.23,42.70,733.93,17134,-4943160.00,1210.78,56.1566,0.32,0.8210,2.47,5,-2864502.00,0.56,1.50,9.57,0.5250,2.28,30516665.00,-17941530.00,7316,9818,1100,2159,3283960.00,-886080.00,4171.22,-1827.41,30,13,1.70
68,40,3,12519060.00,1587719.56,57.08,2122.23,5899,-4570715.00,1324.92,54.1412,0.35,0.7190,2.89,5,-2422700.00,0.66,1.85,7.23,0.6757,1.90,20755630.00,-8236570.00,3367,2532,1282,933,5618340.00,-887680.00,6164.43,-3252.99,56,15,2.52
69,20,1.2,12430540.00,1576493.09,36.79,253.83,48971,-9439690.00,964.78,18.0315,0.17,0.1106,0.11,5,-4188129.00,0.38,2.31,15.05,0.3345,2.30,49372315.00,-36941775.00,18016,30955,1947,4511,3905260.00,-1447415.00,2740.47,-1193.40,12,5,1.34
70,18,2.4,12422955.00,1575531.12,54.52,1126.08,11032,-3274255.00,1536.22,54.9433,0.48,0.9061,6.09,5,-2106005.00,0.75,1.23,6.26,0.6479,1.74,23914175.00,-11491220.00,6015,5017,1431,703,2320280.00,-811200.00,3975.76,-2290.46,36,12,2.08
71,21,2.5,12417235.00,1574805.69,56.70,1237.52,10034,-4203010.00,1596.97,47.9433,0.37,0.5814,2.88,5,-2042596.00,0.77,1.21,6.59,0.5939,1.67,22833810.00,-10416575.00,5689,4345,1428,693,4570280.00,-704880.00,4013.68,-2397.37,36,13,2.19
72,39,3,12384705.00,1570680.10,57.14,2096.62,5907,-4493515.00,1306.41,52.8248,0.35,0.7056,2.90,5,-2431506.00,0.65,1.85,7.13,0.6658,1.88,20621275.00,-8236570.00,3375,2532,1292,933,5618340.00,-887680.00,6110.01,-3252.99,56,15,2.50
73,6,2.2,12378300.00,1569867.79,41.72,696.39,17775,-4850925.00,1213.84,66.3614,0.32,0.8272,2.55,5,-2910150.00,0.54,1.54,9.39,0.5008,2.36,30351925.00,-17973625.00,7415,10360,1100,2159,3283960.00,-886080.00,4093.31,-1734.91,30,13,1.69
74,18,3.1,12262670.00,1555203.11,44.51,1803.86,6798,-3198370.00,1452.49,39.8751,0.49,0.7038,5.52,5,-1998495.00,0.78,1.86,5.29,0.6974,3.06,20671640.00,-8408970.00,3026,3772,690,761,5438265.00,-737800.00,6831.34,-2229.31,57,22,2.46
75,38,3,12245835.00,1553068.02,57.53,1996.39,6134,-4547840.00,1312.74,51.8168,0.34,0.6975,2.77,5,-2442371.00,0.64,1.85,7.23,0.6496,1.82,20569160.00,-8323325.00,3529,2605,1309,773,5618340.00,-887680.00,5828.61,-3195.13,55,15,2.47
76,16,2,12213000.00,1548903.75,37.77,616.51,19810,-4591650.00,929.24,58.4005,0.34,0.8215,2.94,5,-3196671.00,0.48,1.69,8.42,0.5093,2.57,34119145.00,-21906145.00,7483,12327,1044,3192,3296790.00,-973440.00,4559.55,-1777.09,27,10,1.56
77,23,1.7,12148440.00,1540715.98,39.78,516.16,23536,-4527350.00,972.03,44.1169,0.34,0.7139,2.65,5,-3716939.00,0.41,1.94,8.18,0.4494,2.29,35956180.00,-23807740.00,9362,14174,1095,3724,3856590.00,-1228540.00,3840.65,-1679.68,22,7,1.51
78,16,1.6,12131405.00,1538555.53,33.38,384.86,31522,-5624440.00,811.48,62.4529,0.27,0.7766,2.05,5,-4075134.00,0.38,2.07,9.35,0.3803,2.80,42234020.00,-30102615.00,10523,20999,1691,3957,4107905.00,-1156480.00,4013.50,-1433.53,22,7,1.40
79,35,2.9,12107420.00,1535513.66,54.39,1769.31,6843,-3355045.00,1382.07,39.7927,0.46,0.5960,4.27,5,-2056810.00,0.75,1.94,5.41,0.6345,2.01,20774405.00,-8666985.00,3722,3121,969,511,5834430.00,-915420.00,5581.52,-2776.99,51,16,2.40
80,6,2.5,12105200.00,1535232.11,43.13,977.80,12380,-4113945.00,1115.21,35.2098,0.37,0.5137,2.44,5,-2232308.00,0.69,1.36,6.92,0.5670,2.40,26924600.00,-14819400.00,5340,7040,835,1778,4570280.00,-763620.00,5042.06,-2105.03,41,14,1.82
81,16,3,12069665.00,1530725.41,43.79,1657.69,7281,-4342875.00,1187.37,40.2841,0.35,0.6626,2.82,5,-2321399.00,0.66,1.91,7.10,0.6426,2.84,22043995.00,-9974330.00,3188,4093,712,879,5618340.00,-799330.00,6914.68,-2436.92,55,23,2.21
82,22,2.7,12045995.00,1527723.48,52.82,1346.97,8943,-4001930.00,1746.97,50.6722,0.38,0.7302,3.81,5,-2025523.00,0.75,2.05,6.31,0.5776,2.11,20902160.00,-8856165.00,4724,4219,848,1027,4252560.00,-847280.00,4424.67,-2099.11,39,20,2.36
83,23,2.7,12043530.00,1527410.86,52.81,1346.85,8942,-4091665.00,1721.42,50.4318,0.37,0.7221,3.61,5,-2043470.00,0.75,2.05,6.44,0.5756,2.10,20989430.00,-8945900.00,4722,4220,848,1027,4252560.00,-847280.00,4445.03,-2119.88,39,20,2.35
84,15,2.3,12018730.00,1524265.62,52.56,893.45,13452,-3034175.00,1279.33,64.0097,0.50,0.9492,7.27,5,-2180004.00,0.70,1.28,5.80,0.5650,1.66,26376790.00,-14358060.00,7071,6381,1052,1065,2249670.00,-734720.00,3730.28,-2250.13,32,12,1.84
85,40,2.7,11950740.00,1515642.84,57.44,1730.49,6906,-3584925.00,1147.73,56.4074,0.42,0.7953,4.69,5,-2374484.00,0.64,2.09,6.06,0.6202,1.65,21652880.00,-9702140.00,3967,2939,1425,562,4252560.00,-984770.00,5458.25,-3301.17,50,13,2.23
86,20,2.8,11942085.00,1514545.18,43.14,1393.64,8569,-2887675.00,1590.73,43.5676,0.52,0.7338,6.89,5,-1915678.00,0.79,2.02,4.81,0.5941,3.07,20941030.00,-8998945.00,3697,4872,494,1070,4081480.00,-838890.00,5664.33,-1847.07,44,21,2.33
87,21,2.8,11937985.00,1514025.20,49.68,1415.46,8434,-3935045.00,1764.28,51.8078,0.38,0.7541,4.02,5,-1985610.00,0.76,1.98,6.21,0.5961,2.46,20319700.00,-8381715.00,4190,4244,821,940,4081480.00,-813960.00,4849.57,-1974.96,41,22,2.42
88,14,2.2,11927785.00,1512731.59,52.20,831.84,14339,-3187070.00,1084.41,72.1813,0.47,0.9662,6.59,5,-2238443.00,0.68,1.34,6.17,0.5219,1.58,28435400.00,-16507615.00,7485,6854,1599,1103,2341120.00,-840320.00,3798.98,-2408.46,31,12,1.72
89,37,2.9,11878650.00,1506500.09,56.07,1699.38,6990,-3307870.00,1356.31,45.5599,0.46,0.6639,4.81,5,-2299156.00,0.66,1.94,5.32,0.6138,1.85,20581710.00,-8703060.00,3919,3071,712,660,5834430.00,-915420.00,5251.78,-2833.95,49,13,2.36
90,40,3.1,11877180.00,1506313.66,57.12,2081.16,5707,-4499610.00,1215.89,50.1484,0.33,0.6927,2.70,5,-2389749.00,0.63,1.80,7.19,0.6534,1.85,19989875.00,-8112695.00,3260,2447,1242,902,5438265.00,-853005.00,6131.86,-3315.36,57,16,2.46
91,33,2.9,11840080.00,1501608.48,52.15,1614.85,7332,-3413235.00,1365.70,36.6971,0.44,0.5319,3.59,5,-2332620.00,0.64,1.96,5.52,0.5991,2.12,20848310.00,-9008230.00,3824,3508,969,853,5834430.00,-740460.00,5451.96,-2567.91,47,21,2.31
92,38,2.7,11837500.00,1501281.27,57.84,1652.13,7165,-3467110.00,1154.64,54.7252,0.43,0.7940,4.82,5,-2358871.00,0.64,2.09,6.06,0.6063,1.61,21637410.00,-9799910.00,4144,3021,1453,484,4252560.00,-984770.00,5221.38,-3243.93,49,13,2.21
93,34,2.9,11810780.00,1497892.53,52.33,1610.85,7332,-3369385.00,1396.43,36.0889,0.44,0.5200,3.59,5,-2137373.00,0.70,1.96,5.45,0.5984,2.13,20656005.00,-8845225.00,3837,3495,969,853,5834430.00,-740460.00,5383.37,-2530.82,47,21,2.34
