#,P:nPeriodBreak,P:nATRExit,净利润,年化收益,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
1588,30,0.4,-6723480.00,-852699.86,37.38,-34.76,193409,-13560840.00,0.00,9.7566,-0.06,0.0258,0.00,5,-6194124.00,-0.14,5.38,23.88,-0.1535,1.53,70182370.00,-76905850.00,72305,121104,5000,8000,5280000.00,-3440000.00,970.64,-635.04,5,2,0.91
1589,30,1.5,-6740180.00,-854817.82,32.53,-156.71,43010,-15728460.00,0.00,-19.3287,-0.05,0.0359,0.00,5,-6031322.00,-0.14,3.34,27.60,-0.3305,1.67,27977630.00,-34717810.00,13991,29019,3784,9986,4261730.00,-2194580.00,1999.69,-1196.38,21,8,0.81
1590,57,2.4,-6782990.00,-860247.17,33.70,-435.09,15590,-9365180.00,0.00,-37.1181,-0.09,0.3878,0.00,5,-3137258.00,-0.27,2.71,18.00,-0.4413,1.21,10810700.00,-17593690.00,5254,10336,1190,2161,2468480.00,-1371120.00,2057.61,-1702.18,31,13,0.61
1591,60,1.2,-6794270.00,-861677.74,33.56,-145.29,46763,-11783590.00,0.00,-36.9296,-0.07,0.2761,0.00,5,-4029016.00,-0.21,3.91,21.84,-0.2986,1.58,26574140.00,-33368410.00,15692,31071,1942,3646,5328990.00,-2742240.00,1693.48,-1073.94,16,4,0.80
1592,19,0.2,-6907160.00,-875994.93,37.14,-25.40,271938,-12620000.00,0.00,-13.6798,-0.07,0.0287,0.00,5,-6788000.00,-0.13,6.50,23.70,-0.1682,1.57,87210000.00,-94117160.00,101000,170938,4000,9000,5280000.00,-2480000.00,863.47,-550.59,4,1,0.93
1593,57,1.5,-6987460.00,-886178.91,34.11,-217.85,32074,-8537220.00,0.00,-22.7946,-0.10,0.1524,0.00,4,-2378015.00,-0.37,3.88,16.83,-0.3756,1.44,20297240.00,-27284700.00,10940,21134,1626,3312,4261730.00,-2194580.00,1855.32,-1291.03,20,7,0.74
1594,31,1.1,-6996590.00,-887336.81,30.31,-91.02,76867,-15228040.00,0.00,-61.4565,-0.06,0.4771,0.00,5,-4918408.00,-0.18,3.15,27.63,-0.2166,1.94,38050180.00,-45046770.00,23302,53565,2000,7498,4008030.00,-1364000.00,1632.91,-840.97,13,4,0.84
1595,55,1.4,-7038970.00,-892711.62,35.02,-186.93,37655,-10756160.00,0.00,-31.8982,-0.08,0.2364,0.00,5,-3626672.00,-0.25,3.35,20.36,-0.3452,1.40,21481100.00,-28520070.00,13185,24470,2016,5171,4568750.00,-2352180.00,1629.21,-1165.51,16,6,0.75
1596,29,0.4,-7113500.00,-902163.83,36.21,-36.03,197426,-13260840.00,0.00,14.4315,-0.07,0.0570,0.00,5,-6049456.00,-0.15,5.43,23.63,-0.1602,1.60,71702430.00,-78815930.00,71490,125936,5000,8000,5280000.00,-3440000.00,1002.97,-625.84,5,2,0.91
1597,36,0.9,-7141090.00,-905662.91,37.36,-77.07,92663,-15296360.00,0.00,11.9442,-0.06,0.0185,0.00,5,-6825876.00,-0.13,3.45,26.30,-0.2035,1.43,41957840.00,-49098930.00,34617,58046,3775,7798,3106890.00,-1976400.00,1212.06,-845.86,10,4,0.85
1598,37,1.1,-7145780.00,-906257.71,30.75,-97.57,73239,-10933490.00,0.00,-43.5886,-0.08,0.4494,0.00,5,-3980094.00,-0.23,3.16,21.58,-0.2272,1.87,35274720.00,-42420500.00,22523,50716,3054,7496,3500000.00,-1364000.00,1566.16,-836.43,13,4,0.83
1599,23,0.8,-7149960.00,-906787.84,39.74,-57.31,124759,-10181060.00,0.00,-17.6438,-0.09,0.1267,0.00,5,-3621556.00,-0.25,3.56,19.71,-0.1730,1.34,55389070.00,-62539030.00,49582,75177,3943,5641,3330000.00,-2275440.00,1117.12,-831.89,9,3,0.89
1600,35,0.9,-7250180.00,-919498.16,36.81,-76.29,95036,-16725650.00,0.00,4.7605,-0.05,0.0026,0.00,5,-6112278.00,-0.15,3.46,28.12,-0.2112,1.47,42464300.00,-49714480.00,34983,60053,3775,9798,3106890.00,-1976400.00,1213.86,-827.84,10,4,0.85
1601,38,1.1,-7288100.00,-924307.33,30.75,-99.51,73237,-10933490.00,0.00,-44.7372,-0.08,0.4612,0.00,5,-4004174.00,-0.23,3.17,21.64,-0.2314,1.87,35274720.00,-42562820.00,22523,50714,3054,7496,3500000.00,-1364000.00,1566.16,-839.27,13,4,0.83
1602,30,0.7,-7312640.00,-927419.60,38.33,-53.79,135942,-16763630.00,0.00,-15.8416,-0.06,0.0253,0.00,5,-7235230.00,-0.13,4.45,28.21,-0.2071,1.42,55929500.00,-63242140.00,52100,83842,4000,7000,3677730.00,-2514640.00,1073.50,-754.30,8,3,0.88
1603,20,0.7,-7362500.00,-933743.05,37.69,-47.61,154647,-11983920.00,0.00,-26.8399,-0.08,0.1507,0.00,5,-5265364.00,-0.18,4.54,22.15,-0.1997,1.49,67180740.00,-74543240.00,58292,96355,4000,9232,3677730.00,-2514640.00,1152.49,-773.63,8,3,0.90
1604,59,1.5,-7367850.00,-934421.56,37.50,-229.09,32161,-8786450.00,0.00,-28.1982,-0.11,0.2443,0.00,4,-2440322.50,-0.38,3.95,17.32,-0.3812,1.22,19866360.00,-27234210.00,12059,20102,1626,3032,4261730.00,-2194580.00,1647.43,-1354.80,19,6,0.73
1605,16,2.1,-7427790.00,-942023.40,29.50,-256.33,28977,-15749550.00,0.00,-81.3919,-0.06,0.6097,0.00,5,-4605154.00,-0.20,3.04,28.31,-0.3854,1.80,22543820.00,-29971610.00,8549,20428,1082,2949,3068200.00,-1568120.00,2637.01,-1467.18,33,11,0.75
