#,P:nPeriodBreak,P:nATRExit,净利润,年化收益,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
1*,10,1,42205320.00,3374576.52,44.19,294.96,143088,-10866480.00,5045.37,112.2925,0.31,0.7672,1.88,5,-6660652.00,0.51,2.72,11.93,0.6048,1.84,134699910.00,-92494590.00,63233,79855,4583,5043,4570000.00,-1723410.00,2130.22,-1158.28,12,4,1.46
2,5,1,39759290.00,3179001.28,41.34,219.12,181453,-15468190.00,3735.87,116.0378,0.21,0.7755,0.86,5,-9540040.00,0.33,2.67,17.66,0.4878,1.90,157773650.00,-118014360.00,75017,106436,3724,4486,5199740.00,-1953750.00,2103.17,-1108.78,11,4,1.34
3,22,1.6,38215600.00,3055573.71,48.57,859.09,44484,-4894450.00,7457.44,143.9660,0.62,0.9591,6.83,5,-3485226.00,0.88,2.03,8.01,0.8959,2.35,69518330.00,-31302730.00,21607,22877,2725,2278,5207070.00,-1243360.00,3217.40,-1368.31,22,7,2.22
4,23,1.6,38045940.00,3042008.35,47.88,878.90,43288,-4659520.00,7245.11,142.9054,0.65,0.9592,7.56,5,-3461084.00,0.88,2.00,7.57,0.9045,2.42,69223650.00,-31177710.00,20727,22561,2725,2278,5207070.00,-1243360.00,3339.78,-1381.93,22,7,2.22
5,8,1.6,36542460.00,2921795.82,41.41,617.73,59156,-8703430.00,4711.34,108.0158,0.34,0.8154,2.63,5,-4420378.00,0.66,2.31,9.68,0.6747,2.49,84617260.00,-48074800.00,24496,34660,1798,2673,4650850.00,-1080540.00,3454.33,-1387.04,23,8,1.76
6,19,1.6,36481790.00,2916944.87,49.10,789.22,46225,-4991920.00,6007.60,133.2127,0.58,0.9497,6.46,5,-3871234.00,0.75,2.03,7.88,0.8546,2.10,72018840.00,-35537050.00,22696,23529,2738,2278,5207070.00,-1243360.00,3173.20,-1510.35,22,7,2.03
7,20,1.6,35574550.00,2844405.42,47.86,765.92,46447,-4728660.00,5696.82,130.1342,0.60,0.9395,6.80,5,-3818582.00,0.74,2.03,7.61,0.8321,2.17,71557210.00,-35982660.00,22229,24218,2724,2278,5207070.00,-1243360.00,3219.09,-1485.78,22,7,1.99
8,7,1,35505140.00,2838855.66,39.99,207.31,171264,-12783690.00,3182.44,85.0086,0.22,0.6490,0.96,5,-9233026.00,0.31,2.70,14.18,0.4368,1.98,146577700.00,-111072560.00,68494,102770,3750,7667,4630780.00,-1723410.00,2140.01,-1080.79,11,4,1.32
9,21,1.6,34205050.00,2734905.42,46.82,742.41,46073,-6001920.00,5476.24,124.3874,0.46,0.9304,3.95,5,-4050938.00,0.68,2.02,9.83,0.8138,2.24,69479830.00,-35274780.00,21571,24502,2725,2278,5207070.00,-1243360.00,3220.98,-1439.67,22,7,1.97
10,18,1.6,34185960.00,2733379.06,47.24,707.14,48344,-6598170.00,5215.67,128.5772,0.41,0.9324,3.39,5,-4123046.00,0.66,2.04,10.45,0.8084,2.13,71792780.00,-37606820.00,22840,25504,1816,3435,5207070.00,-1243360.00,3143.29,-1474.55,22,7,1.91
11,4,1.7,33861460.00,2707433.27,45.67,589.92,57400,-6658030.00,4337.31,106.6512,0.41,0.8759,4.15,5,-4406906.00,0.61,2.35,7.96,0.6247,2.05,80584160.00,-46722700.00,26216,31184,1948,3064,4383450.00,-1050900.00,3073.85,-1498.29,22,8,1.72
12,24,1.6,33672370.00,2692314.36,45.65,766.10,43953,-4659520.00,5534.87,125.9802,0.58,0.9521,6.64,5,-3552412.00,0.76,2.00,7.58,0.7799,2.39,67009600.00,-33337230.00,20064,23889,2325,2278,5207070.00,-1243360.00,3339.79,-1395.51,21,7,2.01
13,4,1.8,33414850.00,2671724.04,45.58,641.57,52083,-4826000.00,4932.99,128.8423,0.55,0.9741,5.96,5,-3835246.00,0.70,2.24,8.37,0.6870,2.19,73304850.00,-39890000.00,23739,28344,1070,2918,4091850.00,-944020.00,3087.95,-1407.35,24,8,1.84
14,11,1,32394800.00,2590164.73,45.96,235.99,137274,-13124670.00,3065.61,80.0637,0.20,0.6831,0.82,5,-7417150.00,0.35,2.77,15.48,0.4304,1.59,125438390.00,-93043590.00,63091,74183,4583,4002,4516200.00,-2310000.00,1988.21,-1254.24,12,4,1.35
15,3,1.7,32130300.00,2569016.32,44.92,555.50,57840,-6658030.00,3826.79,99.6092,0.39,0.8737,3.93,5,-4406906.00,0.58,2.35,7.96,0.5900,2.05,80241960.00,-48111660.00,25980,31860,1948,3064,4383450.00,-1050900.00,3088.61,-1510.10,22,8,1.67
16,3,1.8,31770890.00,2540279.27,44.79,605.13,52503,-4826000.00,4362.49,122.1524,0.53,0.9732,5.67,5,-3835246.00,0.66,2.24,8.37,0.6525,2.18,72950280.00,-41179390.00,23516,28987,1070,2918,4091850.00,-944020.00,3102.16,-1420.62,24,8,1.77
17,72,1.5,31186890.00,2493584.85,49.75,1023.76,30463,-4526410.00,8088.32,104.3143,0.55,0.8953,7.51,5,-2982118.00,0.84,1.85,5.88,0.8032,2.72,49636460.00,-18449570.00,15154,15309,2166,3148,4385070.00,-1325160.00,3275.47,-1205.15,19,8,2.69
18,22,1.5,31161190.00,2491529.98,48.73,599.73,51959,-5529230.00,4439.66,98.9671,0.45,0.9232,5.38,5,-3624672.00,0.69,1.96,7.10,0.6811,1.87,71096240.00,-39935050.00,25322,26637,1874,2430,4369340.00,-1543080.00,2807.69,-1499.23,18,7,1.78
19,5,1.8,30876440.00,2468762.45,44.43,590.01,52332,-4826000.00,4093.36,123.4941,0.51,0.9759,5.52,5,-3835246.00,0.64,2.24,8.37,0.6335,2.18,72426060.00,-41549620.00,23252,29080,1070,2918,4091850.00,-944020.00,3114.83,-1428.80,24,8,1.74
20,16,1.3,30651840.00,2450804.29,41.34,393.04,77986,-9073770.00,3204.43,71.5590,0.27,0.6611,1.43,5,-5816264.00,0.42,2.18,11.61,0.5595,2.14,91351460.00,-60699620.00,32242,45744,4631,4492,3842230.00,-1783320.00,2833.31,-1326.94,17,5,1.50
21,19,1.5,30615400.00,2447890.69,47.48,566.85,54010,-6618010.00,4049.14,92.4297,0.37,0.8828,3.52,5,-4182190.00,0.59,1.87,8.54,0.6675,1.90,73204030.00,-42588630.00,25645,28365,1888,2430,4369340.00,-1543080.00,2854.51,-1501.45,19,7,1.72
22,5,1.7,30606840.00,2447206.27,44.56,530.82,57660,-6658030.00,3482.59,100.1641,0.37,0.8933,3.77,5,-4406906.00,0.56,2.35,8.10,0.5643,2.03,79067440.00,-48460600.00,25696,31964,1948,3064,4383450.00,-1050900.00,3077.03,-1516.10,23,8,1.63
23,20,1.5,30542340.00,2442049.09,47.30,566.38,53926,-6568280.00,4082.75,93.3934,0.37,0.8904,3.59,5,-4152174.00,0.59,1.89,8.49,0.6698,1.92,72755770.00,-42213430.00,25505,28421,1873,2430,4369340.00,-1543080.00,2852.61,-1485.29,19,6,1.72
24,25,1.6,30368970.00,2428187.09,45.04,706.99,42955,-4662310.00,4476.91,122.6747,0.52,0.9189,5.45,5,-3429736.00,0.71,2.06,8.02,0.7298,2.31,64388710.00,-34019740.00,19347,23608,2325,1934,5207070.00,-1243360.00,3328.10,-1441.03,22,7,1.89
25,72,1.6,30273900.00,2420585.65,46.74,1141.38,26524,-3522600.00,7564.89,99.2548,0.69,0.9075,11.89,5,-2608962.00,0.93,1.90,4.67,0.7979,3.18,47216020.00,-16942120.00,12396,14128,1564,2785,5076540.00,-1243360.00,3808.97,-1199.19,23,8,2.79
26,69,1.5,30112720.00,2407698.31,47.72,972.51,30964,-4526410.00,7131.14,102.8296,0.53,0.8975,7.19,5,-3101872.00,0.78,1.85,5.95,0.7630,2.77,49826530.00,-19713810.00,14775,16189,2166,3148,4385070.00,-1325160.00,3372.35,-1217.73,20,8,2.53
27,72,1.4,30108920.00,2407394.48,49.96,900.76,33426,-6006150.00,6995.75,100.3452,0.40,0.8894,4.06,5,-3681260.00,0.65,1.97,7.88,0.7604,2.43,51241700.00,-21132780.00,16698,16728,2322,3792,3706500.00,-1419230.00,3068.73,-1263.32,17,7,2.42
28,70,1.5,30008440.00,2399360.48,48.93,968.95,30970,-4526410.00,7153.07,102.0909,0.53,0.9000,7.16,5,-3101872.00,0.77,1.85,5.97,0.7647,2.64,49636460.00,-19628020.00,15154,15816,2166,3148,4385070.00,-1325160.00,3275.47,-1241.02,19,8,2.53
29,71,1.5,30008440.00,2399360.48,48.93,968.95,30970,-4526410.00,7153.07,102.0909,0.53,0.9000,7.16,5,-3101872.00,0.77,1.85,5.97,0.7647,2.64,49636460.00,-19628020.00,15154,15816,2166,3148,4385070.00,-1325160.00,3275.47,-1241.02,19,8,2.53
30,74,1.5,30007380.00,2399275.73,50.41,989.89,30314,-3407290.00,7197.69,97.2176,0.70,0.8853,12.55,5,-2866482.00,0.84,1.85,4.44,0.7698,2.52,49254660.00,-19247280.00,15282,15032,1944,1316,4385070.00,-1325160.00,3223.05,-1280.42,19,8,2.56
31,23,1.5,29938170.00,2393741.96,47.06,591.42,50621,-5541790.00,3866.80,92.6008,0.43,0.9134,5.04,5,-3894960.00,0.61,1.93,7.19,0.6630,1.94,71069930.00,-41131760.00,23821,26800,1874,2430,4369340.00,-1543080.00,2983.50,-1534.77,19,7,1.73
32,16,1.4,29872910.00,2388524.02,46.10,451.25,66201,-11417260.00,3193.04,62.6958,0.21,0.5639,0.76,5,-5283836.00,0.45,2.03,14.42,0.5673,1.81,84366090.00,-54493180.00,30521,35680,4299,3902,4299330.00,-1653960.00,2764.20,-1527.28,18,6,1.55
33,72,1.3,29830880.00,2385163.46,46.26,756.21,39448,-7043240.00,6309.13,92.0915,0.34,0.7822,2.76,5,-4062448.00,0.59,2.11,8.64,0.7001,2.54,54986270.00,-25155390.00,18247,21201,2242,4083,3992430.00,-1529660.00,3013.44,-1186.52,16,6,2.19
34,67,1.5,29823710.00,2384590.18,49.11,931.73,32009,-5414310.00,6863.07,107.1548,0.44,0.8974,5.03,5,-3381876.00,0.71,1.85,7.05,0.7417,2.54,50396010.00,-20572300.00,15719,16290,3834,3438,4385070.00,-1325160.00,3206.06,-1262.88,19,8,2.45
35,8,1.3,29807470.00,2383291.69,39.59,309.56,96291,-9742980.00,2496.37,91.9896,0.24,0.8297,1.50,5,-6615368.00,0.36,2.28,12.69,0.4704,2.12,106655460.00,-76847990.00,38120,58171,2251,4717,5051200.00,-1529660.00,2797.89,-1321.07,17,6,1.39
36,6,1.7,29798080.00,2382540.90,44.65,521.99,57086,-6578470.00,3241.24,99.5099,0.36,0.9097,3.78,5,-4342574.00,0.55,2.34,8.09,0.5587,1.99,78827010.00,-49028930.00,25487,31599,1948,3064,4383450.00,-1050900.00,3092.83,-1551.60,23,8,1.61
37,67,1.6,29790750.00,2381954.82,46.02,1059.83,28109,-4425820.00,6631.90,107.4480,0.54,0.9247,7.55,5,-2884206.00,0.83,1.96,5.89,0.7690,3.00,48900110.00,-19109360.00,12937,15172,2383,2815,5076540.00,-1243360.00,3779.86,-1259.51,23,9,2.56
38,72,1.2,29747500.00,2378496.71,45.35,650.45,45734,-7083210.00,5710.37,96.8243,0.34,0.8689,2.84,5,-4180058.00,0.57,2.28,9.31,0.6884,2.42,59345140.00,-29597640.00,20740,24994,2429,4736,4320720.00,-1656450.00,2861.39,-1184.19,15,5,2.01
39,91,1.8,29726770.00,2376839.22,49.19,1500.82,19807,-3466130.00,7429.66,104.6502,0.69,0.9391,12.64,5,-2359234.00,1.01,1.72,4.50,0.8769,3.29,43319050.00,-13592280.00,9743,10064,1391,1243,4403680.00,-1104300.00,4446.17,-1350.58,26,10,3.19
40,6,1.6,29653040.00,2370944.05,41.69,475.99,62298,-10642740.00,2765.85,86.1538,0.22,0.7740,1.28,5,-5649986.00,0.42,2.31,12.52,0.5201,2.14,85780800.00,-56127760.00,25974,36324,2073,2290,4650850.00,-1080540.00,3302.56,-1545.20,23,7,1.53
41,30,1.7,29633520.00,2369383.31,44.18,807.14,36714,-4022020.00,4350.27,102.5161,0.59,0.9724,7.20,5,-3262612.00,0.73,1.76,7.24,0.7734,2.49,60062740.00,-30429220.00,16220,20494,1236,2509,4755010.00,-1169740.00,3703.00,-1484.79,25,8,1.97
42,73,1.5,29628100.00,2368949.95,48.35,974.42,30406,-4526410.00,7397.42,97.4466,0.52,0.8982,7.02,5,-2982118.00,0.79,1.85,6.00,0.7720,2.76,48288080.00,-18659980.00,14700,15706,2166,3148,4385070.00,-1325160.00,3284.90,-1188.08,19,8,2.59
43,74,1.3,29625750.00,2368762.05,46.15,763.49,38803,-7043240.00,6256.72,89.3888,0.34,0.7796,2.73,5,-3926706.00,0.60,2.11,8.66,0.6886,2.56,54463310.00,-24837560.00,17907,20896,2242,3424,3992430.00,-1529660.00,3041.45,-1188.63,16,7,2.19
44,88,1.8,29570470.00,2364342.07,49.15,1493.99,19793,-3466130.00,7372.97,104.2456,0.68,0.9373,12.55,5,-2359234.00,1.00,1.72,4.50,0.8715,3.28,43162750.00,-13592280.00,9729,10064,1391,1243,4403680.00,-1104300.00,4436.50,-1350.58,26,10,3.18
45,89,1.8,29552840.00,2362932.44,49.18,1492.27,19804,-3519190.00,7371.42,104.2143,0.67,0.9371,12.35,5,-2369846.00,1.00,1.72,4.50,0.8700,3.28,43145120.00,-13592280.00,9740,10064,1391,1243,4403680.00,-1104300.00,4429.68,-1350.58,26,10,3.17
46,90,1.8,29552840.00,2362932.44,49.18,1492.27,19804,-3519190.00,7371.42,104.2143,0.67,0.9371,12.35,5,-2369846.00,1.00,1.72,4.50,0.8700,3.28,43145120.00,-13592280.00,9740,10064,1391,1243,4403680.00,-1104300.00,4429.68,-1350.58,26,10,3.17
47,29,1.6,29505990.00,2359186.50,42.85,684.01,43137,-3522460.00,4432.07,119.7398,0.67,0.9450,9.44,5,-3226062.00,0.73,2.06,6.13,0.6789,2.52,62635220.00,-33129230.00,18484,24653,1372,3004,5207070.00,-1243360.00,3388.62,-1343.82,21,7,1.89
48,68,1.5,29505300.00,2359131.33,47.29,943.81,31262,-5414310.00,6571.66,100.0167,0.44,0.8873,4.89,5,-3279452.00,0.72,1.85,7.09,0.7486,2.71,50107010.00,-20601710.00,14783,16479,2166,3438,4385070.00,-1325160.00,3389.50,-1250.18,20,8,2.43
49,87,1.8,29314770.00,2343897.27,49.02,1477.04,19847,-3703590.00,7130.92,103.0278,0.63,0.9314,11.15,5,-2406726.00,0.97,1.72,4.66,0.8591,3.24,43162750.00,-13847980.00,9729,10118,1391,1265,4403680.00,-1104300.00,4436.50,-1368.65,26,10,3.12
50,74,1.4,29252290.00,2338901.61,50.62,879.69,33253,-3930960.00,6580.65,94.6182,0.59,0.8859,6.99,5,-3475380.00,0.67,1.97,6.76,0.7348,2.31,50608720.00,-21356430.00,16834,16419,2083,1410,3706500.00,-1419230.00,3006.34,-1300.71,17,8,2.37
51,3,1,29021060.00,2320413.34,37.80,150.48,192854,-30062080.00,1720.41,45.4497,0.08,0.2459,0.05,5,-8963346.00,0.26,2.64,36.65,0.3438,2.00,164207110.00,-135186050.00,72907,119947,3690,7463,5689740.00,-1693250.00,2252.28,-1127.05,12,4,1.21
52,67,1.8,28989780.00,2317912.31,48.40,1267.04,22880,-3723240.00,6314.05,108.5000,0.62,0.9040,9.72,5,-2435514.00,0.95,1.77,5.15,0.7857,2.92,45650320.00,-16660540.00,11074,11806,1699,1274,4403680.00,-1104300.00,4122.30,-1411.19,26,11,2.74
53,71,1.4,28846690.00,2306471.38,49.16,849.21,33969,-6006150.00,6156.25,97.9637,0.38,0.8937,3.83,5,-3809574.00,0.61,1.97,8.03,0.7211,2.37,51241700.00,-22395010.00,16698,17271,2322,3792,3706500.00,-1419230.00,3068.73,-1296.68,17,7,2.29
54,73,1.2,28845970.00,2306413.81,44.66,638.65,45167,-7083210.00,5369.84,92.8900,0.33,0.8627,2.70,5,-4180058.00,0.55,2.28,9.42,0.6722,2.45,58443610.00,-29597640.00,20173,24994,2429,4736,4320720.00,-1656450.00,2897.12,-1184.19,15,5,1.97
55,73,1.6,28810990.00,2303616.94,45.22,1088.40,26471,-3522600.00,6910.97,92.8094,0.65,0.9113,11.15,5,-2608962.00,0.88,1.90,4.76,0.7669,3.25,45950800.00,-17139810.00,11970,14501,1564,2785,5076540.00,-1243360.00,3838.83,-1181.97,22,9,2.68
56,87,1.6,28770180.00,2300353.93,45.96,1153.11,24950,-3250580.00,6017.05,94.2932,0.71,0.9392,13.29,5,-2482250.00,0.93,1.90,4.44,0.7884,3.04,46933000.00,-18162820.00,11466,13484,1564,1731,5076540.00,-1243360.00,4093.23,-1346.99,23,8,2.58
57,69,1.6,28748390.00,2298611.69,44.01,1050.78,27359,-3522600.00,6304.30,96.9040,0.65,0.9106,10.91,5,-2674428.00,0.86,1.96,4.86,0.7487,3.23,47395690.00,-18647300.00,12041,15318,1564,2785,5076540.00,-1243360.00,3936.19,-1217.35,23,9,2.54
58,88,1.7,28705180.00,2295156.78,47.02,1256.57,22844,-3282580.00,6271.74,96.0341,0.70,0.9306,12.17,5,-2618218.00,0.88,1.82,4.74,0.8006,3.08,45233880.00,-16528700.00,10742,12102,1474,1317,4662720.00,-1169740.00,4210.94,-1365.78,24,9,2.74
59,72,1.8,28691960.00,2294099.76,47.78,1334.63,21498,-3693690.00,6492.61,97.7593,0.62,0.8872,10.43,5,-2470524.00,0.93,1.72,4.68,0.7966,3.13,44110440.00,-15418480.00,10272,11226,1391,1260,4403680.00,-1104300.00,4294.24,-1373.46,26,11,2.86
60,30,1.6,28678410.00,2293016.35,43.03,667.61,42957,-3522460.00,4072.06,118.2631,0.65,0.9454,9.11,5,-3255172.00,0.70,2.09,6.17,0.6486,2.44,62635220.00,-33956810.00,18484,24473,1372,3004,5207070.00,-1243360.00,3388.62,-1387.52,21,8,1.84
61,74,1.6,28677190.00,2292918.81,47.46,1087.53,26369,-3851220.00,6378.03,90.4097,0.60,0.8906,9.32,5,-2674686.00,0.86,1.90,5.07,0.7514,2.86,46794720.00,-18117530.00,12514,13855,1564,1796,5076540.00,-1243360.00,3739.39,-1307.65,22,9,2.58
62,69,1.4,28672310.00,2292528.62,47.32,832.80,34429,-6006150.00,6056.63,98.2390,0.38,0.8882,3.79,5,-3809574.00,0.60,1.97,8.03,0.7075,2.52,51356180.00,-22683870.00,16292,18137,2322,3792,3706500.00,-1419230.00,3152.23,-1250.70,18,8,2.26
63,70,1.6,28648990.00,2290664.04,45.30,1046.92,27365,-3522600.00,6348.42,96.2047,0.65,0.9131,10.90,5,-2674428.00,0.86,1.96,4.86,0.7503,3.07,47216020.00,-18567030.00,12396,14969,1564,2785,5076540.00,-1243360.00,3808.97,-1240.37,23,8,2.54
64,71,1.6,28648990.00,2290664.04,45.30,1046.92,27365,-3522600.00,6348.42,96.2047,0.65,0.9131,10.90,5,-2674428.00,0.86,1.96,4.86,0.7503,3.07,47216020.00,-18567030.00,12396,14969,1564,2785,5076540.00,-1243360.00,3808.97,-1240.37,23,8,2.54
65,91,1.7,28640910.00,2290018.00,46.99,1252.94,22859,-3282580.00,6223.13,95.8612,0.70,0.9297,12.14,5,-2618218.00,0.87,1.82,4.74,0.7984,3.08,45233880.00,-16592970.00,10742,12117,1474,1317,4662720.00,-1169740.00,4210.94,-1369.40,24,9,2.73
66,67,1.7,28618920.00,2288259.76,46.54,1094.66,26144,-3116690.00,5744.42,103.0646,0.73,0.9050,10.92,5,-2681598.00,0.85,1.87,5.43,0.7380,2.85,47957650.00,-19338730.00,12167,13977,1809,1366,4662720.00,-1169740.00,3941.62,-1383.61,24,10,2.48
67,88,1.6,28589910.00,2285940.23,46.13,1150.27,24855,-3250580.00,5864.37,93.3991,0.70,0.9347,13.14,5,-2522408.00,0.91,1.90,4.44,0.7823,2.99,46933000.00,-18343090.00,11466,13389,1564,1731,5076540.00,-1243360.00,4093.23,-1370.01,23,8,2.56
68,70,1.4,28561820.00,2283694.26,48.49,829.42,34436,-6006150.00,6037.59,97.4452,0.38,0.8909,3.79,5,-3809574.00,0.60,1.97,8.03,0.7092,2.40,51241700.00,-22679880.00,16698,17738,2322,3792,3706500.00,-1419230.00,3068.73,-1278.60,17,7,2.26
69,91,1.6,28521590.00,2280477.62,46.10,1146.78,24871,-3250580.00,5817.92,93.2153,0.70,0.9339,13.10,5,-2522408.00,0.90,1.90,4.44,0.7801,2.98,46933000.00,-18411410.00,11466,13405,1564,1731,5076540.00,-1243360.00,4093.23,-1373.47,23,8,2.55
70,71,1.3,28471130.00,2276443.03,45.58,711.19,40033,-7043240.00,5520.93,89.5260,0.32,0.7880,2.61,5,-4185244.00,0.54,2.11,8.79,0.6597,2.48,54986270.00,-26515140.00,18247,21786,2242,4083,3992430.00,-1529660.00,3013.44,-1217.07,16,7,2.07
71,73,1.4,28439720.00,2273931.61,48.59,852.36,33366,-6006150.00,6338.15,92.9909,0.38,0.8921,3.76,5,-3681260.00,0.62,1.97,8.05,0.7281,2.47,49798280.00,-21358560.00,16212,17154,2322,3792,3706500.00,-1419230.00,3071.69,-1245.11,17,7,2.33
72,87,1.7,28435130.00,2273564.61,46.91,1241.65,22901,-3533190.00,6068.74,94.7487,0.64,0.9235,11.11,5,-2668340.00,0.85,1.82,4.74,0.7882,3.05,45233880.00,-16798750.00,10742,12159,1474,1340,4662720.00,-1169740.00,4210.94,-1381.59,24,9,2.69
73,22,1.7,28345750.00,2266418.13,44.64,667.67,42455,-3748980.00,4177.00,97.8874,0.60,0.9777,9.14,5,-3211508.00,0.71,2.26,5.91,0.6807,2.31,61279300.00,-32933550.00,18950,23505,1116,2145,4383450.00,-1169740.00,3233.74,-1401.13,23,7,1.86
74,73,1.3,28327000.00,2264918.95,45.53,727.75,38924,-7043240.00,5757.52,85.5216,0.32,0.7724,2.54,5,-4062448.00,0.56,2.11,8.80,0.6717,2.54,53482390.00,-25155390.00,17723,21201,2242,4083,3992430.00,-1529660.00,3017.68,-1186.52,16,6,2.13
75,72,1.7,28295030.00,2262362.75,45.85,1146.43,24681,-3116690.00,5876.55,91.6684,0.73,0.8805,12.00,5,-2650168.00,0.85,1.82,4.74,0.7483,3.03,46318810.00,-18023780.00,11317,13364,1474,1366,4662720.00,-1169740.00,4092.85,-1348.68,24,9,2.57
76,69,1.3,28281580.00,2261287.34,44.55,690.23,40974,-7043240.00,5426.93,89.8138,0.32,0.7813,2.59,5,-4185244.00,0.54,2.11,8.76,0.6457,2.55,55271860.00,-26990280.00,18254,22720,2242,4083,3992430.00,-1529660.00,3027.93,-1187.95,16,7,2.05
77,9,1.6,28268550.00,2260245.51,37.05,467.70,60441,-8670840.00,2592.70,83.6783,0.26,0.7900,1.80,5,-5147094.00,0.44,2.37,10.62,0.5048,2.60,81548790.00,-53280240.00,22395,38046,1798,2893,5207070.00,-1080540.00,3641.38,-1400.42,24,8,1.53
78,17,1.4,28250340.00,2258789.51,44.63,430.74,65586,-9546120.00,2784.27,64.4222,0.24,0.6489,1.14,5,-5037962.00,0.45,2.03,12.41,0.5426,1.87,83733240.00,-55482900.00,29274,36312,2129,5676,4299330.00,-1653960.00,2860.33,-1527.95,19,6,1.51
79,70,1.3,28163690.00,2251861.30,45.01,694.77,40537,-7043240.00,5396.03,88.9665,0.32,0.7832,2.57,5,-4185244.00,0.54,2.11,8.79,0.6475,2.50,54986270.00,-26822580.00,18247,22290,2242,4083,3992430.00,-1529660.00,3013.44,-1203.35,16,7,2.05
80,29,1.7,28140390.00,2249998.32,43.51,720.02,39083,-3521720.00,4182.69,106.8908,0.64,0.9781,10.79,5,-2969784.00,0.76,2.29,5.28,0.7032,2.48,58977170.00,-30836780.00,17005,22078,1236,2504,4755010.00,-1169740.00,3468.23,-1396.72,24,7,1.91
81,68,1.6,28106520.00,2247290.21,43.98,1025.94,27396,-4425820.00,5722.80,93.9426,0.51,0.9026,6.86,5,-2855072.00,0.79,1.96,5.96,0.7339,3.11,47657040.00,-19550520.00,12048,15348,1564,2815,5076540.00,-1243360.00,3955.60,-1273.82,23,9,2.44
82,3,1.1,27939540.00,2233939.12,35.67,174.84,159802,-16149610.00,1712.45,38.2830,0.14,0.2619,0.17,5,-6338358.00,0.35,2.57,20.57,0.3377,2.24,144007650.00,-116068110.00,56995,102807,2649,8199,5169710.00,-1768530.00,2526.67,-1128.99,13,5,1.24
83,22,1.4,27773050.00,2220627.22,45.40,476.14,58329,-5837010.00,3160.73,80.6987,0.38,0.8823,3.57,5,-4368490.00,0.51,2.05,8.65,0.5907,1.91,74889050.00,-47116000.00,26479,31850,2007,2801,5024600.00,-1653960.00,2828.24,-1479.31,18,6,1.59
84,99,1.8,27704310.00,2215131.03,47.89,1457.43,19009,-2769050.00,6582.10,108.9886,0.80,0.9423,11.99,5,-2349622.00,0.94,2.12,5.53,0.8042,3.33,41147780.00,-13443470.00,9104,9905,1220,1607,4403680.00,-1433950.00,4519.75,-1357.24,26,10,3.06
85,21,1.5,27620650.00,2208441.89,46.01,512.66,53877,-6478010.00,3385.98,81.2152,0.34,0.8824,3.18,5,-4034914.00,0.55,1.97,8.70,0.6157,1.93,70433620.00,-42812970.00,24790,29087,1874,2430,4369340.00,-1543080.00,2841.21,-1471.89,19,6,1.65
86,19,1.4,27576980.00,2204950.21,43.09,445.32,61926,-6982930.00,2879.73,74.7170,0.32,0.8165,2.36,5,-4976438.00,0.44,2.00,10.10,0.5817,2.03,78599940.00,-51022960.00,26686,35240,2021,3053,5024600.00,-1653960.00,2945.36,-1447.87,18,6,1.54
87,89,1.7,27540270.00,2202015.02,46.30,1188.36,23175,-3745750.00,5755.07,92.9915,0.59,0.9118,9.96,5,-2710114.00,0.81,1.82,4.77,0.7569,3.03,44576130.00,-17035860.00,10731,12444,1474,1317,4662720.00,-1169740.00,4153.96,-1369.00,24,8,2.62
88,90,1.7,27540270.00,2202015.02,46.30,1188.36,23175,-3745750.00,5755.07,92.9915,0.59,0.9118,9.96,5,-2710114.00,0.81,1.82,4.77,0.7569,3.03,44576130.00,-17035860.00,10731,12444,1474,1317,4662720.00,-1169740.00,4153.96,-1369.00,24,8,2.62
89,13,1.2,27528680.00,2201088.32,42.08,283.47,97114,-12759250.00,2430.00,49.8339,0.17,0.2959,0.30,5,-6835108.00,0.32,2.34,15.91,0.4414,1.89,100775100.00,-73246420.00,40862,56252,2931,5364,3757710.00,-1931160.00,2466.23,-1302.11,14,5,1.38
90,28,1.6,27527080.00,2200960.39,42.33,628.64,43788,-3658120.00,3783.93,111.5011,0.60,0.9466,8.27,5,-3258738.00,0.68,2.06,6.30,0.6408,2.45,62033240.00,-34506160.00,18534,25254,1372,3004,5207070.00,-1243360.00,3347.00,-1366.36,21,7,1.80
91,7,1.2,27500040.00,2198798.38,37.10,234.07,117484,-13289960.00,1939.77,65.2428,0.17,0.6479,0.59,5,-8535626.00,0.26,2.43,17.00,0.3789,2.21,118044700.00,-90544660.00,43584,73900,1907,5148,4316850.00,-1615090.00,2708.44,-1225.23,15,5,1.30
92,73,1.8,27477030.00,2196958.59,46.12,1280.92,21451,-3693690.00,5991.97,92.4077,0.59,0.8900,9.87,5,-2470524.00,0.89,1.72,4.75,0.7692,3.23,43070940.00,-15593910.00,9894,11557,1391,1260,4403680.00,-1104300.00,4353.24,-1349.30,26,11,2.76
