#,P:nPeriodBreak,P:nATRExit,净利润,年化收益,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
22,10,4.5,48880.00,5437.73,50.00,1745.71,28,-15750.00,7.88,1.1018,0.35,0.8702,774.48,5,-9160.00,0.59,0.01,0.03,0.7512,2.76,76590.00,-27710.00,14,14,3,3,11800.00,-4070.00,5470.71,-1979.29,121,29,2.76
23,21,5.3,48850.00,5434.40,45.45,2220.45,22,-10300.00,9.01,0.9118,0.53,0.9245,1864.63,5,-7768.00,0.70,0.01,0.02,0.6737,4.03,69600.00,-20750.00,10,12,2,2,20340.00,-3260.00,6960.00,-1729.17,155,46,3.35
24,20,5.3,48550.00,5401.02,45.45,2206.82,22,-10300.00,8.78,0.9065,0.52,0.9227,1849.66,5,-7768.00,0.70,0.01,0.02,0.6700,3.97,69600.00,-21050.00,10,12,2,2,20340.00,-3260.00,6960.00,-1754.17,155,46,3.31
25,19,5.3,48510.00,5396.57,45.45,2205.00,22,-10300.00,8.77,0.9062,0.52,0.9225,1847.78,5,-7768.00,0.69,0.01,0.02,0.6696,3.97,69560.00,-21050.00,10,12,2,2,20340.00,-3260.00,6956.00,-1754.17,155,46,3.30
26,3,4.6,48500.00,5395.46,50.00,1732.14,28,-15750.00,7.89,1.0859,0.34,0.8676,766.12,5,-9236.00,0.58,0.01,0.03,0.7492,2.76,75980.00,-27480.00,14,14,3,3,11800.00,-4070.00,5427.14,-1962.86,121,29,2.76
27,4,4.6,48500.00,5395.46,50.00,1732.14,28,-15750.00,7.89,1.0859,0.34,0.8676,766.12,5,-9236.00,0.58,0.01,0.03,0.7492,2.76,75980.00,-27480.00,14,14,3,3,11800.00,-4070.00,5427.14,-1962.86,121,29,2.76
28,5,4.6,48500.00,5395.46,50.00,1732.14,28,-15750.00,7.89,1.0859,0.34,0.8676,766.12,5,-9236.00,0.58,0.01,0.03,0.7492,2.76,75980.00,-27480.00,14,14,3,3,11800.00,-4070.00,5427.14,-1962.86,121,29,2.76
29,6,4.6,48500.00,5395.46,50.00,1732.14,28,-15750.00,7.89,1.0859,0.34,0.8676,766.12,5,-9236.00,0.58,0.01,0.03,0.7492,2.76,75980.00,-27480.00,14,14,3,3,11800.00,-4070.00,5427.14,-1962.86,121,29,2.76
30,7,4.6,48500.00,5395.46,50.00,1732.14,28,-15750.00,7.89,1.0859,0.34,0.8676,766.12,5,-9236.00,0.58,0.01,0.03,0.7492,2.76,75980.00,-27480.00,14,14,3,3,11800.00,-4070.00,5427.14,-1962.86,121,29,2.76
31,8,4.6,48500.00,5395.46,50.00,1732.14,28,-15750.00,7.89,1.0859,0.34,0.8676,766.12,5,-9236.00,0.58,0.01,0.03,0.7492,2.76,75980.00,-27480.00,14,14,3,3,11800.00,-4070.00,5427.14,-1962.86,121,29,2.76
32,9,4.6,48500.00,5395.46,50.00,1732.14,28,-15750.00,7.89,1.0859,0.34,0.8676,766.12,5,-9236.00,0.58,0.01,0.03,0.7492,2.76,75980.00,-27480.00,14,14,3,3,11800.00,-4070.00,5427.14,-1962.86,121,29,2.76
33,10,4.6,48500.00,5395.46,50.00,1732.14,28,-15750.00,7.89,1.0859,0.34,0.8676,766.12,5,-9236.00,0.58,0.01,0.03,0.7492,2.76,75980.00,-27480.00,14,14,3,3,11800.00,-4070.00,5427.14,-1962.86,121,29,2.76
34,11,4.5,48420.00,5386.56,50.00,1729.29,28,-15750.00,7.78,1.0925,0.34,0.8669,764.21,5,-9160.00,0.59,0.01,0.03,0.7462,2.75,76130.00,-27710.00,14,14,3,3,11800.00,-4070.00,5437.86,-1979.29,121,29,2.75
