#,P:nPeriodBreak,P:nATRExit,净利润,年化收益,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
34,19,2.1,16740.00,1749.24,40.45,188.09,89,-8440.00,2.40,0.2254,0.21,0.9279,1019.02,5,-6214.00,0.28,0.00,0.02,0.3029,2.02,58630.00,-41890.00,36,52,3,7,5220.00,-2910.00,1628.61,-805.58,34,12,1.40
35,16,2,16640.00,1738.79,38.24,163.14,102,-8350.00,2.00,0.1507,0.21,0.8100,910.24,5,-5618.00,0.31,0.00,0.02,0.3397,2.15,66720.00,-50080.00,39,63,4,8,4370.00,-4140.00,1710.77,-794.92,31,12,1.33
36,24,2.1,16570.00,1731.48,39.24,209.75,79,-12860.00,2.57,0.0747,0.13,0.3066,142.50,5,-7002.00,0.25,0.00,0.03,0.3458,2.20,53460.00,-36890.00,31,47,3,7,5240.00,-2400.00,1724.52,-784.89,36,13,1.45
37,24,2,16170.00,1689.68,42.17,194.82,83,-11390.00,2.38,0.0930,0.15,0.4170,241.86,5,-6468.00,0.26,0.00,0.02,0.3390,1.90,55410.00,-39240.00,35,47,3,7,5500.00,-4140.00,1583.14,-834.89,32,13,1.41
38,41,2.1,15840.00,1655.20,42.19,247.50,64,-12550.00,2.12,0.1722,0.13,0.7437,342.11,5,-6034.00,0.27,0.00,0.03,0.3214,1.98,51640.00,-35800.00,27,37,2,5,5320.00,-2910.00,1912.59,-967.57,33,12,1.44
39,28,1.2,15730.00,1643.70,42.61,136.78,115,-10370.00,2.91,0.1888,0.16,0.7293,505.64,5,-5422.00,0.30,0.00,0.02,0.3351,1.86,57420.00,-41690.00,49,66,6,8,4660.00,-1780.00,1171.84,-631.67,16,6,1.38
40,18,1.4,15710.00,1641.61,44.36,118.12,133,-12180.00,2.27,0.1099,0.13,0.4701,237.63,5,-5356.00,0.31,0.00,0.02,0.3383,1.63,68140.00,-52430.00,59,74,7,7,4940.00,-2430.00,1154.92,-708.51,19,7,1.30
41,42,2.1,15490.00,1618.62,42.19,242.03,64,-12900.00,2.01,0.1684,0.13,0.7285,310.16,5,-6104.00,0.27,0.00,0.03,0.3132,1.96,51640.00,-36150.00,27,37,2,5,5320.00,-2910.00,1912.59,-977.03,33,12,1.43
42,39,2.1,15310.00,1599.81,42.42,231.97,66,-11140.00,2.04,0.1521,0.14,0.7086,400.72,5,-5930.00,0.27,0.00,0.02,0.3131,1.93,51390.00,-36080.00,28,38,2,5,5320.00,-2910.00,1835.36,-949.47,34,12,1.42
43,27,1.7,15260.00,1594.59,51.14,173.41,88,-10230.00,2.27,0.0858,0.16,0.5749,391.44,5,-6456.00,0.25,0.00,0.02,0.3542,1.29,55140.00,-39880.00,45,42,4,6,5520.00,-4140.00,1225.33,-949.52,24,9,1.38
44,27,2.1,15060.00,1573.69,44.59,203.51,74,-12690.00,2.14,0.1175,0.12,0.3818,164.94,5,-4578.00,0.34,0.00,0.03,0.3141,1.75,52140.00,-37080.00,33,41,5,7,5320.00,-2910.00,1580.00,-904.39,33,13,1.41
45,27,1.8,14810.00,1547.57,49.41,174.24,85,-14620.00,2.18,0.0554,0.11,0.1842,59.48,5,-5832.00,0.27,0.00,0.03,0.3445,1.41,54250.00,-39440.00,42,43,5,8,5520.00,-4140.00,1291.67,-917.21,26,11,1.38
46,44,2,14740.00,1540.25,45.59,216.76,68,-17780.00,1.98,0.1784,0.09,0.6589,141.14,5,-6608.00,0.23,0.00,0.04,0.2856,1.68,51070.00,-36330.00,31,37,3,5,5750.00,-4140.00,1647.42,-981.89,29,12,1.41
47,36,3,14710.00,1537.12,52.08,306.46,48,-13620.00,2.49,0.0638,0.11,0.2094,74.27,5,-5894.00,0.26,0.00,0.03,0.2934,1.45,40440.00,-25730.00,25,23,8,6,6760.00,-2460.00,1617.60,-1118.70,53,24,1.57
48,28,2.1,14680.00,1533.98,44.44,203.89,72,-15970.00,1.89,0.1460,0.10,0.4092,108.63,5,-6980.00,0.22,0.00,0.03,0.2934,1.73,52980.00,-38300.00,32,40,4,7,5320.00,-2910.00,1655.63,-957.50,35,12,1.38
49,24,1.2,14490.00,1514.13,38.93,110.61,131,-8840.00,2.34,0.1924,0.17,0.8465,748.75,5,-5696.00,0.27,0.00,0.02,0.2761,2.06,60570.00,-46080.00,51,80,5,14,5400.00,-1780.00,1187.65,-576.00,17,6,1.31
50,58,6,14460.00,1510.99,69.23,1112.31,13,-9880.00,4.45,0.1306,0.15,0.7837,438.43,5,-6992.00,0.22,0.00,0.02,0.2599,1.47,20730.00,-6270.00,9,4,3,1,4640.00,-2670.00,2303.33,-1567.50,207,81,3.31
51,43,2.1,14420.00,1506.81,40.63,225.31,64,-12900.00,1.72,0.1542,0.12,0.6941,275.09,5,-6146.00,0.25,0.00,0.03,0.2908,2.04,50990.00,-36570.00,26,38,2,5,5320.00,-2910.00,1961.15,-962.37,34,12,1.39
52,29,2.1,14390.00,1503.68,44.44,199.86,72,-15650.00,1.78,0.1395,0.10,0.3930,106.50,5,-6952.00,0.22,0.00,0.03,0.2886,1.71,53270.00,-38880.00,32,40,4,7,5320.00,-2910.00,1664.69,-972.00,35,12,1.37
53,43,2.4,14310.00,1495.32,46.55,246.72,58,-10940.00,2.02,0.1758,0.14,0.7979,433.21,5,-6702.00,0.22,0.00,0.02,0.2714,1.67,46030.00,-31720.00,27,31,3,5,5160.00,-2910.00,1704.81,-1023.23,38,14,1.45
54,44,2.2,14130.00,1476.51,41.94,227.90,62,-18010.00,1.69,0.1503,0.08,0.5151,102.41,5,-6996.00,0.21,0.00,0.04,0.2751,1.93,49940.00,-35810.00,26,36,3,5,5490.00,-2910.00,1920.77,-994.72,33,14,1.39
55,37,2.2,14080.00,1471.29,40.91,213.33,66,-16500.00,1.60,0.1329,0.09,0.4620,109.53,5,-7106.00,0.21,0.00,0.03,0.2823,1.98,51990.00,-37910.00,27,39,4,5,5320.00,-2910.00,1925.56,-972.05,34,14,1.37
56,21,2.1,14050.00,1468.15,46.43,167.26,84,-11430.00,1.62,0.1281,0.13,0.5479,274.39,5,-7866.00,0.19,0.00,0.02,0.2885,1.52,57940.00,-43890.00,39,45,3,9,5220.00,-2910.00,1485.64,-975.33,34,12,1.32
57,40,1.2,13790.00,1440.98,43.81,131.33,105,-7050.00,2.51,0.1571,0.20,0.8395,1098.67,5,-5054.00,0.29,0.00,0.01,0.3166,1.75,51680.00,-37890.00,46,59,5,8,4660.00,-1780.00,1123.48,-642.20,15,6,1.36
58,27,1.5,13720.00,1433.67,52.04,140.00,98,-8000.00,2.29,0.1139,0.18,0.7615,766.92,5,-5588.00,0.26,0.00,0.02,0.3153,1.25,52190.00,-38470.00,51,47,5,5,5520.00,-2430.00,1023.33,-818.51,19,9,1.36
59,27,2,13670.00,1428.44,46.15,175.26,78,-12920.00,1.69,0.1246,0.11,0.3922,148.88,5,-4624.00,0.31,0.00,0.03,0.2873,1.57,53610.00,-39940.00,36,42,5,7,5320.00,-4140.00,1489.17,-950.95,30,12,1.34
60,26,2.1,13620.00,1423.22,41.89,184.05,74,-11760.00,1.61,0.0965,0.12,0.4054,184.43,5,-6608.00,0.22,0.00,0.02,0.2728,1.87,52870.00,-39250.00,31,43,5,7,5240.00,-2910.00,1705.48,-912.79,35,13,1.35
61,58,6.1,13580.00,1419.04,69.23,1044.62,13,-9880.00,3.75,0.1284,0.14,0.7771,408.27,5,-7168.00,0.20,0.00,0.02,0.2445,1.34,20290.00,-6710.00,9,4,3,1,4200.00,-3110.00,2254.44,-1677.50,207,80,3.02
62,43,2.5,13570.00,1417.99,46.30,251.30,54,-11260.00,1.88,0.1733,0.13,0.8014,387.33,5,-6848.00,0.21,0.00,0.02,0.2400,1.68,43670.00,-30100.00,25,29,3,5,5160.00,-2910.00,1746.80,-1037.93,43,15,1.45
63,38,2,13380.00,1398.14,45.83,185.83,72,-15560.00,1.54,0.1619,0.09,0.6421,163.65,5,-6654.00,0.21,0.00,0.03,0.2608,1.58,52830.00,-39450.00,33,39,3,5,5500.00,-4140.00,1600.91,-1011.54,30,11,1.34
64,25,1.5,13320.00,1391.87,50.49,129.32,103,-6660.00,2.24,0.1007,0.21,0.7047,996.99,5,-5482.00,0.25,0.00,0.01,0.3077,1.32,52330.00,-39010.00,52,51,5,5,5520.00,-2430.00,1006.35,-764.90,19,9,1.34
65,40,2.1,13260.00,1385.60,40.91,200.91,66,-12440.00,1.47,0.1504,0.11,0.7318,287.42,5,-6190.00,0.22,0.00,0.02,0.2614,1.95,50810.00,-37550.00,27,39,2,5,5320.00,-2910.00,1881.85,-962.82,34,12,1.35
66,26,2,13220.00,1381.42,44.87,169.49,78,-12530.00,1.47,0.1148,0.11,0.4573,178.48,5,-6564.00,0.21,0.00,0.03,0.2654,1.62,54920.00,-41700.00,35,43,5,7,5500.00,-4140.00,1569.14,-969.77,32,13,1.32
67,26,1.5,13170.00,1376.20,50.00,131.70,100,-8000.00,2.09,0.1032,0.17,0.6833,661.31,5,-5796.00,0.24,0.00,0.02,0.3055,1.33,52580.00,-39410.00,50,50,5,5,5520.00,-2430.00,1051.60,-788.20,19,9,1.33
68,28,2,13120.00,1370.97,46.05,172.63,76,-19950.00,1.47,0.1496,0.07,0.3927,59.91,5,-7508.00,0.18,0.00,0.04,0.2647,1.55,54090.00,-40970.00,35,41,4,7,5500.00,-4140.00,1545.43,-999.27,31,12,1.32
69,42,1.2,13120.00,1370.97,42.31,126.15,104,-7050.00,2.23,0.1507,0.19,0.8196,1019.97,5,-5054.00,0.27,0.00,0.01,0.3052,1.83,51310.00,-38190.00,44,60,5,8,4660.00,-1780.00,1166.14,-636.50,15,6,1.34
70,42,2.4,13060.00,1364.70,47.46,221.36,59,-10940.00,1.60,0.1618,0.12,0.7879,390.87,5,-6874.00,0.20,0.00,0.02,0.2512,1.54,46720.00,-33660.00,28,31,3,5,5160.00,-2910.00,1668.57,-1085.81,38,14,1.39
71,41,1.2,12980.00,1356.34,42.31,124.81,104,-7050.00,2.19,0.1493,0.19,0.8163,1005.02,5,-5054.00,0.27,0.00,0.01,0.3001,1.83,51170.00,-38190.00,44,60,5,8,4660.00,-1780.00,1162.95,-636.50,15,6,1.34
72,43,1.2,12870.00,1344.85,42.31,123.75,104,-7050.00,2.15,0.1477,0.19,0.8124,991.72,5,-5054.00,0.27,0.00,0.01,0.2995,1.82,51100.00,-38230.00,44,60,5,8,4660.00,-1780.00,1161.36,-637.17,15,6,1.34
73,29,2,12830.00,1340.67,46.05,168.82,76,-19630.00,1.42,0.1427,0.07,0.3761,57.95,5,-7446.00,0.18,0.00,0.04,0.2590,1.54,53660.00,-40830.00,35,41,4,7,5500.00,-4140.00,1533.14,-995.85,31,12,1.31
74,40,2,12820.00,1339.62,45.71,183.14,70,-16810.00,1.42,0.1751,0.08,0.6937,144.87,5,-6780.00,0.20,0.00,0.03,0.2434,1.58,51720.00,-38900.00,32,38,3,5,5500.00,-4140.00,1616.25,-1023.68,30,11,1.33
75,27,1.6,12790.00,1336.49,51.61,137.53,93,-9410.00,1.76,0.0644,0.14,0.4402,297.82,5,-4874.00,0.27,0.00,0.02,0.3093,1.23,53240.00,-40450.00,48,45,5,6,5520.00,-4140.00,1109.17,-898.89,22,8,1.32
76,41,2.4,12710.00,1328.13,47.46,215.42,59,-10940.00,1.52,0.1581,0.12,0.7821,377.59,5,-6884.00,0.19,0.00,0.02,0.2435,1.53,46370.00,-33660.00,28,31,3,5,5160.00,-2910.00,1656.07,-1085.81,38,14,1.38
77,19,1.9,12660.00,1322.90,43.88,129.18,98,-19870.00,1.18,0.0972,0.07,0.4204,63.34,5,-8730.00,0.15,0.00,0.04,0.2702,1.59,64050.00,-51390.00,43,55,7,7,5210.00,-4140.00,1489.53,-934.36,29,11,1.25
78,37,3,12580.00,1314.54,51.06,267.66,47,-15860.00,1.64,0.0364,0.08,0.0750,16.75,5,-5004.00,0.26,0.00,0.03,0.2606,1.39,40570.00,-27990.00,24,23,8,6,6760.00,-2460.00,1690.42,-1216.96,55,24,1.45
79,26,1.6,12250.00,1280.06,50.00,130.32,94,-11060.00,1.61,0.0539,0.12,0.3205,150.42,5,-5204.00,0.25,0.00,0.02,0.3000,1.30,53320.00,-41070.00,47,47,5,6,5520.00,-4140.00,1134.47,-873.83,22,9,1.30
80,41,2,12170.00,1271.70,44.29,173.86,70,-17840.00,1.31,0.1741,0.07,0.6722,118.31,5,-6986.00,0.18,0.00,0.04,0.2312,1.66,50680.00,-38510.00,31,39,3,5,5500.00,-4140.00,1634.84,-987.44,29,11,1.32
81,26,1.7,12120.00,1266.48,49.45,133.19,91,-14480.00,1.45,0.0431,0.09,0.1696,45.86,5,-5712.00,0.22,0.00,0.03,0.2981,1.29,54000.00,-41880.00,45,45,5,6,5520.00,-4140.00,1200.00,-930.67,24,10,1.29
82,39,1.2,11990.00,1252.89,42.99,112.06,107,-6760.00,1.86,0.1305,0.19,0.7569,937.59,5,-5094.00,0.25,0.00,0.01,0.2778,1.73,51430.00,-39440.00,46,61,5,8,4660.00,-1780.00,1118.04,-646.56,15,6,1.30
83,43,2.6,11980.00,1251.85,44.44,221.85,54,-11260.00,1.43,0.1514,0.11,0.7554,322.32,5,-6848.00,0.18,0.00,0.02,0.2094,1.73,43120.00,-31140.00,24,30,3,5,5350.00,-2910.00,1796.67,-1038.00,44,16,1.38
84,39,2,11900.00,1243.49,45.07,167.61,71,-15510.00,1.23,0.1465,0.08,0.6194,141.16,5,-6644.00,0.19,0.00,0.03,0.2333,1.59,51300.00,-39400.00,32,39,3,5,5500.00,-4140.00,1603.13,-1010.26,30,11,1.30
85,44,1.2,11900.00,1243.49,41.90,113.33,105,-7050.00,1.76,0.1391,0.18,0.7914,893.74,5,-5056.00,0.25,0.00,0.01,0.2763,1.80,51720.00,-39820.00,44,61,4,8,4660.00,-1780.00,1175.45,-652.79,14,6,1.30
86,42,2,11820.00,1235.13,44.29,168.86,70,-18190.00,1.23,0.1704,0.07,0.6567,107.98,5,-7056.00,0.18,0.00,0.04,0.2230,1.64,50680.00,-38860.00,31,39,3,5,5500.00,-4140.00,1634.84,-996.41,29,11,1.30
87,26,1.3,11790.00,1231.99,43.97,101.64,116,-9370.00,1.59,0.1590,0.13,0.7947,505.86,5,-6096.00,0.20,0.00,0.02,0.2452,1.61,56290.00,-44500.00,51,65,5,8,5380.00,-2610.00,1103.73,-684.62,17,6,1.26
88,33,2.5,11750.00,1227.81,43.55,189.52,62,-10240.00,1.24,0.1264,0.12,0.6845,349.98,5,-6322.00,0.19,0.00,0.02,0.2045,1.68,46880.00,-35130.00,27,34,5,5,5160.00,-2910.00,1736.30,-1033.24,42,16,1.33
89,30,2.4,11680.00,1220.50,39.71,171.76,68,-9810.00,1.32,0.1229,0.12,0.6653,370.82,5,-7404.00,0.16,0.00,0.02,0.2148,2.02,47270.00,-35590.00,27,41,3,12,5160.00,-2910.00,1750.74,-868.05,38,15,1.33
90,27,1.3,11630.00,1215.27,44.74,102.02,114,-9560.00,1.54,0.1612,0.13,0.8031,483.95,5,-6028.00,0.20,0.00,0.02,0.2407,1.56,55840.00,-44210.00,51,63,5,8,5380.00,-2610.00,1094.90,-701.75,17,6,1.26
91,34,2.5,11490.00,1200.64,43.55,185.32,62,-10240.00,1.19,0.1229,0.12,0.6707,335.33,5,-6374.00,0.19,0.00,0.02,0.1998,1.67,46620.00,-35130.00,27,34,5,5,5160.00,-2910.00,1726.67,-1033.24,42,16,1.33
92,35,3,11470.00,1198.55,47.92,238.96,48,-16130.00,1.44,0.0257,0.07,0.0370,7.30,5,-5208.00,0.23,0.00,0.03,0.2337,1.53,39350.00,-27880.00,23,25,8,6,6760.00,-2460.00,1710.87,-1115.20,56,24,1.41
93,30,2.3,11420.00,1193.33,38.81,170.45,67,-16670.00,1.13,0.1093,0.07,0.3968,74.82,5,-7576.00,0.16,0.00,0.03,0.2204,2.06,48850.00,-37430.00,26,41,4,6,5160.00,-2910.00,1878.85,-912.93,38,16,1.31
94,43,2.2,11070.00,1156.76,39.68,175.71,63,-18420.00,1.01,0.1390,0.06,0.4970,74.09,5,-7444.00,0.16,0.00,0.04,0.2082,1.97,48670.00,-37600.00,25,38,2,5,5320.00,-2910.00,1946.80,-989.47,33,13,1.29
95,17,2,10950.00,1144.22,37.25,107.35,102,-13610.00,0.86,0.0623,0.08,0.2798,77.88,5,-6070.00,0.19,0.00,0.03,0.2420,2.04,63390.00,-52440.00,38,64,4,8,4370.00,-4140.00,1668.16,-819.38,31,12,1.21
96,28,1.9,10940.00,1143.17,48.78,133.41,82,-16800.00,1.25,0.0470,0.07,0.0734,13.23,5,-5810.00,0.20,0.00,0.03,0.2775,1.34,50100.00,-39160.00,40,42,4,8,5320.00,-4140.00,1252.50,-932.38,27,9,1.28
97,25,1.6,10920.00,1141.08,50.52,112.58,97,-10970.00,1.29,0.0385,0.10,0.2081,88.65,5,-4968.00,0.23,0.00,0.02,0.2735,1.23,53070.00,-42150.00,49,48,6,6,5520.00,-4140.00,1083.06,-878.13,22,9,1.26
98,35,2.4,10910.00,1140.04,40.30,162.84,67,-9840.00,1.12,0.1112,0.12,0.6182,319.55,5,-7324.00,0.16,0.00,0.02,0.2054,1.93,47250.00,-36340.00,27,40,3,11,5160.00,-2910.00,1750.00,-908.50,36,15,1.30
99,25,1.3,10850.00,1133.77,44.54,91.18,119,-9370.00,1.35,0.1476,0.12,0.7898,463.25,5,-6078.00,0.19,0.00,0.02,0.2253,1.54,56380.00,-45530.00,53,66,5,8,5380.00,-2610.00,1063.77,-689.85,17,6,1.24
100,64,6,10830.00,1131.68,60.00,722.00,15,-8330.00,2.64,0.0871,0.14,0.6316,382.16,5,-6738.00,0.17,0.00,0.02,0.1952,1.53,19170.00,-8340.00,9,6,2,2,4640.00,-2670.00,2130.00,-1390.00,183,71,2.30
101,17,1.4,10780.00,1126.45,44.68,76.45,141,-12640.00,1.02,0.0849,0.09,0.3003,96.98,5,-5384.00,0.21,0.00,0.03,0.2392,1.47,68500.00,-57720.00,63,78,7,8,4660.00,-2430.00,1087.30,-740.00,18,7,1.19
102,31,2.4,10770.00,1125.41,39.71,158.38,68,-9810.00,1.11,0.1092,0.11,0.6028,309.81,5,-7524.00,0.15,0.00,0.02,0.1968,1.97,46960.00,-36190.00,27,41,3,12,5160.00,-2910.00,1739.26,-882.68,38,15,1.30
