#,P:nPeriodBreak,P:nATRExit,净利润,年化收益,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
55,6,0.3,43087970.00,5019824.15,43.06,690.76,62378,-17248030.00,900.40,39.3653,0.29,0.8102,0.90,5,-12651500.00,0.40,9.75,24.40,0.3348,1.68,200430730.00,-157342760.00,26863,35515,1683,1873,15099020.00,-6847880.00,7461.22,-4430.32,4,1,1.27
56,54,0.1,42483580.00,4949411.65,40.31,506.09,83944,-36472860.00,991.36,21.7429,0.14,0.1992,0.05,5,-18268802.00,0.27,21.03,50.06,0.1836,1.85,214172990.00,-171689410.00,33836,50108,2105,3743,18304800.00,-9260000.00,6329.74,-3426.39,3,1,1.25
57,55,0.1,42483580.00,4949411.65,40.31,506.09,83944,-36472860.00,991.36,21.7429,0.14,0.1992,0.05,5,-18268802.00,0.27,21.03,50.06,0.1836,1.85,214172990.00,-171689410.00,33836,50108,2105,3743,18304800.00,-9260000.00,6329.74,-3426.39,3,1,1.25
58,22,0.2,42322300.00,4930622.25,43.71,737.27,57404,-17339390.00,1049.40,42.3793,0.28,0.7640,0.72,5,-12734108.00,0.39,14.12,27.50,0.2987,1.69,177863710.00,-135541410.00,25093,32311,2010,2350,19003040.00,-5213380.00,7088.18,-4194.90,4,1,1.31
59,7,0.2,42235180.00,4920472.61,42.13,440.29,95925,-24670600.00,726.03,27.4209,0.20,0.3804,0.22,5,-16886648.00,0.29,14.04,32.44,0.2603,1.64,261751770.00,-219516590.00,40409,55516,3186,2856,19003040.00,-10251560.00,6477.56,-3954.11,4,1,1.19
60,1,1.1,41947100.00,4886910.79,43.52,2788.67,15042,-5688270.00,1103.04,59.3131,0.86,0.9663,6.96,5,-4952182.00,0.99,4.91,11.09,0.7608,2.23,100583670.00,-58636570.00,6546,8496,808,929,5888640.00,-2500850.00,15365.67,-6901.67,15,4,1.72
61,3,0.7,41716740.00,4860073.44,49.93,1689.96,24685,-5687990.00,1116.31,56.3136,0.85,0.9586,8.44,5,-5352534.00,0.91,4.44,9.04,0.6714,1.53,121136830.00,-79420090.00,12324,12361,987,1071,7499250.00,-2551380.00,9829.34,-6425.05,9,3,1.53
62,59,0.1,41706090.00,4858832.70,39.91,524.23,79557,-35902360.00,969.90,24.5453,0.14,0.2311,0.05,5,-18154702.00,0.27,22.02,52.60,0.1674,1.89,206999810.00,-165293720.00,31749,47808,2207,3264,18304800.00,-9260000.00,6519.88,-3457.45,3,1,1.25
63,21,0.3,40716530.00,4743547.22,44.01,1132.75,35945,-10666650.00,1330.80,43.1070,0.44,0.9037,2.39,5,-8402982.00,0.56,9.64,15.31,0.4126,1.87,127356380.00,-86639850.00,15821,20124,1341,1585,13821500.00,-3472500.00,8049.83,-4305.30,4,1,1.47
64,20,0.3,40078540.00,4669220.27,44.20,1099.76,36443,-10666650.00,1279.83,40.3182,0.44,0.8839,1.97,5,-8711922.00,0.54,9.90,17.97,0.3862,1.84,128123300.00,-88044760.00,16106,20337,1341,1585,13821500.00,-3472500.00,7955.00,-4329.29,4,1,1.46
65,52,0.1,39558000.00,4608576.44,39.32,460.64,85877,-38392860.00,865.59,14.9978,0.12,0.0961,0.02,5,-18652802.00,0.25,21.81,52.76,0.1593,1.89,213257410.00,-173699410.00,33769,52108,2105,4000,18304800.00,-9260000.00,6315.18,-3333.45,3,1,1.23
66,53,0.1,39558000.00,4608576.44,39.32,460.64,85877,-38392860.00,865.59,14.9978,0.12,0.0961,0.02,5,-18652802.00,0.25,21.81,52.76,0.1593,1.89,213257410.00,-173699410.00,33769,52108,2105,4000,18304800.00,-9260000.00,6315.18,-3333.45,3,1,1.23
67,23,0.3,39244450.00,4572047.32,41.31,1136.27,34538,-10518310.00,1229.09,37.6109,0.43,0.8288,1.81,5,-8341470.00,0.55,10.45,18.09,0.3632,2.08,123918060.00,-84673610.00,14267,20271,949,2017,13821500.00,-3472500.00,8685.64,-4177.08,4,2,1.46
68,2,0.9,39013900.00,4545187.84,47.69,2093.81,18633,-6351770.00,1054.56,51.1425,0.72,0.9597,6.39,5,-5375094.00,0.85,4.07,9.99,0.6550,1.76,103706760.00,-64692860.00,8886,9747,775,1158,5578800.00,-1995310.00,11670.80,-6637.21,11,4,1.60
69,5,0.4,38981210.00,4541379.40,42.85,867.85,44917,-16985280.00,839.18,25.8522,0.27,0.6264,0.59,5,-6843820.00,0.66,8.77,26.39,0.3221,1.76,161957520.00,-122976310.00,19245,25672,1815,3323,11345120.00,-3882120.00,8415.56,-4790.29,6,2,1.32
70,23,0.2,38713620.00,4510204.69,39.86,677.69,57126,-20647400.00,880.71,32.6033,0.22,0.5672,0.33,5,-13642006.00,0.33,15.81,34.45,0.2302,1.94,173232550.00,-134518930.00,22768,34358,1870,3638,19003040.00,-5213380.00,7608.60,-3915.21,4,1,1.29
71,1,1.2,38051650.00,4433084.02,45.89,3127.45,12167,-5239000.00,969.74,53.7395,0.85,0.9670,7.40,5,-4545862.00,0.98,4.52,10.24,0.7597,2.06,88832080.00,-50780430.00,5583,6584,582,759,5695200.00,-2273500.00,15911.17,-7712.70,17,5,1.75
72,51,0.1,38025580.00,4430046.82,39.28,443.09,85819,-36742860.00,796.65,15.4671,0.12,0.1083,0.02,5,-18322802.00,0.24,22.21,52.38,0.1405,1.88,212694990.00,-174669410.00,33711,52108,2105,4000,18304800.00,-9260000.00,6309.36,-3352.07,3,1,1.22
73,29,0.3,37187230.00,4332377.58,43.06,1180.85,31492,-10132710.00,1149.27,45.5279,0.43,0.8949,2.17,5,-8326720.00,0.52,10.26,16.00,0.3916,1.94,116758600.00,-79571370.00,13559,17933,1192,1842,13821500.00,-3472500.00,8611.15,-4437.15,5,1,1.47
74,58,0.1,37089460.00,4320987.20,39.38,459.82,80660,-35902360.00,752.02,18.2673,0.12,0.1565,0.03,5,-18154702.00,0.24,21.93,52.42,0.1449,1.88,207135170.00,-170045710.00,31763,48897,1891,3264,18304800.00,-9260000.00,6521.27,-3477.63,3,1,1.22
75,30,0.3,37082720.00,4320201.98,43.58,1205.39,30764,-14186500.00,1213.23,43.3425,0.30,0.8929,1.32,5,-9034518.00,0.48,9.90,18.68,0.4115,1.93,112974120.00,-75891400.00,13408,17356,1192,1842,13821500.00,-3472500.00,8425.87,-4372.63,5,1,1.49
76,21,0.2,36950090.00,4304750.35,42.29,622.66,59342,-19112930.00,797.87,33.3499,0.23,0.6500,0.44,5,-13319048.00,0.32,14.77,30.74,0.2469,1.73,176978910.00,-140028820.00,25093,34249,2010,2851,19003040.00,-5213380.00,7052.92,-4088.55,4,1,1.26
77,31,0.3,36892570.00,4298049.17,44.06,1213.01,30414,-16353410.00,1217.33,42.1433,0.26,0.8800,1.00,5,-9467900.00,0.45,9.57,20.99,0.4349,1.90,111834360.00,-74941790.00,13399,17015,1192,1842,13821500.00,-3472500.00,8346.47,-4404.45,4,1,1.49
78,32,0.3,36825470.00,4290231.90,44.42,1220.36,30176,-16353410.00,1226.40,42.0562,0.26,0.8795,0.99,5,-9467900.00,0.45,9.57,21.01,0.4349,1.87,111024320.00,-74198850.00,13403,16773,1192,1842,13821500.00,-3472500.00,8283.54,-4423.71,4,1,1.50
79,24,0.3,36715190.00,4277384.09,41.80,1075.93,34124,-10518310.00,1103.39,38.9940,0.41,0.8426,1.74,5,-8358976.00,0.51,10.32,17.88,0.3633,2.00,120725480.00,-84010290.00,14265,19859,949,2017,13821500.00,-3472500.00,8463.06,-4230.34,4,2,1.44
80,60,0.1,36688310.00,4274252.52,39.75,462.93,79252,-35811950.00,768.66,17.4669,0.12,0.1273,0.02,5,-18136620.00,0.24,23.42,55.04,0.1212,1.85,201572500.00,-164884190.00,31500,47752,2226,3264,18304800.00,-9260000.00,6399.13,-3452.93,3,1,1.22
81,19,0.3,36589780.00,4262773.60,42.78,973.29,37594,-11855930.00,1050.86,34.2327,0.36,0.8354,1.58,5,-8879870.00,0.48,10.13,17.44,0.3418,1.87,128109000.00,-91519220.00,16084,21510,1172,1968,13821500.00,-3472500.00,7965.00,-4254.73,4,1,1.40
82,33,0.3,36452280.00,4246754.61,45.42,1207.55,30187,-17375430.00,1183.85,42.2461,0.24,0.8704,0.87,5,-9672304.00,0.44,9.46,22.14,0.4383,1.78,111670130.00,-75217850.00,13712,16475,1192,1842,13821500.00,-3472500.00,8143.97,-4565.58,4,1,1.48
83,28,0.2,36209330.00,4218450.51,41.45,687.42,52674,-15104470.00,830.61,44.6419,0.28,0.7898,0.84,5,-13354620.00,0.32,15.12,23.90,0.2654,1.82,161305830.00,-125096500.00,21834,30840,2235,3165,19003040.00,-5213380.00,7387.83,-4056.31,4,1,1.29
84,5,0.5,36124520.00,4208570.00,43.30,1076.22,33566,-12726190.00,820.71,23.4096,0.33,0.6967,1.07,5,-6486066.00,0.65,6.92,20.12,0.3902,1.79,133947920.00,-97823400.00,14533,19033,1452,2658,9552600.00,-3117460.00,9216.81,-5139.67,7,2,1.37
85,29,0.2,36021530.00,4196571.48,40.54,694.46,51870,-15171370.00,804.96,44.3698,0.28,0.7869,0.83,5,-13392180.00,0.31,15.15,23.95,0.2635,1.89,161118030.00,-125096500.00,21030,30840,2235,3165,19003040.00,-5213380.00,7661.34,-4056.31,4,1,1.29
86,20,0.2,35992970.00,4193244.19,42.47,599.00,60088,-20508740.00,751.22,29.1619,0.20,0.5634,0.32,5,-12522330.00,0.33,15.39,33.49,0.2199,1.70,178128470.00,-142135500.00,25520,34568,2010,2851,19003040.00,-5213380.00,6979.96,-4111.77,4,1,1.25
87,30,0.2,35847610.00,4176309.50,40.97,705.97,50778,-21269210.00,849.10,41.0669,0.20,0.7780,0.51,5,-14490988.00,0.29,14.38,27.16,0.2826,1.87,155425110.00,-119577500.00,20803,29975,2235,3165,19003040.00,-5213380.00,7471.28,-3989.24,4,1,1.30
88,28,0.3,35716250.00,4161005.83,42.33,1115.12,32029,-10251660.00,1053.06,43.1630,0.41,0.8662,1.70,5,-8620916.00,0.48,10.55,18.78,0.3599,1.96,116804780.00,-81088530.00,13558,18471,1192,2380,13821500.00,-3472500.00,8615.19,-4390.05,5,1,1.44
89,31,0.2,35548740.00,4141490.62,41.37,707.42,50251,-24533220.00,848.16,39.2482,0.17,0.7512,0.38,5,-15143790.00,0.27,13.69,30.18,0.3060,1.84,153700870.00,-118152130.00,20788,29463,2235,3165,19003040.00,-5213380.00,7393.73,-4010.19,4,1,1.30
90,32,0.2,35464110.00,4131631.07,41.68,710.79,49894,-24533220.00,854.65,39.1430,0.17,0.7477,0.38,5,-15143790.00,0.27,13.69,30.22,0.3060,1.82,152498760.00,-117034650.00,20795,29099,2235,3165,19003040.00,-5213380.00,7333.43,-4021.95,4,1,1.30
91,33,0.2,34905370.00,4066536.88,42.59,699.35,49911,-26066250.00,817.18,39.4299,0.16,0.7354,0.33,5,-15450396.00,0.26,13.48,31.72,0.3098,1.74,153468520.00,-118563150.00,21259,28652,2235,3165,19003040.00,-5213380.00,7218.99,-4138.04,4,1,1.29
92,24,0.2,34903630.00,4066334.17,40.29,617.71,56505,-20647400.00,736.37,34.6775,0.20,0.6040,0.32,5,-13642006.00,0.30,15.52,33.88,0.2300,1.87,168427580.00,-133523950.00,22765,33740,1870,3638,19003040.00,-5213380.00,7398.53,-3957.44,4,1,1.26
93,12,0.3,34860630.00,4061324.59,43.22,776.89,44872,-15639800.00,849.53,29.7709,0.26,0.7047,0.80,5,-10368822.00,0.39,9.77,21.06,0.3228,1.73,144143260.00,-109282630.00,19393,25479,1371,2345,13821500.00,-4076660.00,7432.75,-4289.13,4,1,1.32
94,57,0.1,34700120.00,4042624.90,38.77,418.50,82916,-37760040.00,667.64,13.2037,0.11,0.0826,0.01,5,-18526238.00,0.22,22.26,55.13,0.1262,1.90,206559230.00,-171859110.00,32147,50769,1891,4264,18304800.00,-9260000.00,6425.46,-3385.12,3,1,1.20
95,11,0.3,34543510.00,4024379.56,42.15,747.29,46225,-16737050.00,790.81,35.1173,0.24,0.7850,0.80,5,-10434310.00,0.39,9.17,21.88,0.3501,1.79,148824680.00,-114281170.00,19486,26739,1371,1917,13821500.00,-3750280.00,7637.52,-4273.95,5,1,1.30
96,18,0.3,34351010.00,4001952.97,41.39,887.12,38722,-12805720.00,922.67,31.1944,0.31,0.7938,1.20,5,-9212850.00,0.43,10.34,18.95,0.3141,1.93,128117420.00,-93766410.00,16027,22695,1172,2588,13821500.00,-3472500.00,7993.85,-4131.59,4,1,1.37
97,27,0.3,34164200.00,3980189.28,40.23,1014.20,33686,-10602960.00,947.70,39.3775,0.38,0.8130,1.44,5,-9031520.00,0.44,11.15,19.32,0.3171,2.09,118413300.00,-84249100.00,13553,20133,1192,2380,13821500.00,-3472500.00,8737.05,-4184.63,5,1,1.41
98,34,0.1,34130390.00,3976250.35,38.61,357.44,95485,-39477910.00,526.54,7.7705,0.10,0.0291,0.00,5,-18869812.00,0.21,19.95,56.28,0.1279,1.85,241483130.00,-207352740.00,36870,58615,2142,5000,19655880.00,-9497250.00,6549.58,-3537.54,3,1,1.16
99,1,1.3,34074560.00,3969746.06,44.12,3511.76,9703,-4844250.00,878.00,46.7395,0.82,0.9661,7.68,5,-4063836.00,0.98,4.26,9.48,0.7308,2.30,75805960.00,-41731400.00,4281,5422,535,701,5252240.00,-2091620.00,17707.54,-7696.68,20,6,1.82
100,50,0.1,34009620.00,3962180.43,38.33,388.83,87467,-39279340.00,639.24,6.7582,0.10,0.0205,0.00,5,-18830098.00,0.21,22.93,55.99,0.1116,1.92,211171030.00,-177161410.00,33527,53940,2105,5000,18304800.00,-9260000.00,6298.54,-3284.42,3,1,1.19
101,2,1,33988960.00,3959773.51,47.11,2273.66,14949,-5704590.00,835.37,49.3538,0.69,0.9598,7.13,5,-4557498.00,0.87,3.62,8.65,0.6738,1.80,90749640.00,-56760680.00,7042,7907,584,1041,6493130.00,-1799050.00,12886.91,-7178.54,13,4,1.60
102,27,0.2,33913530.00,3950985.78,39.57,614.81,55161,-15915360.00,713.57,39.0163,0.25,0.6941,0.58,5,-13061918.00,0.30,16.37,27.32,0.2226,1.93,163748170.00,-129834640.00,21828,33333,2235,3640,19003040.00,-5213380.00,7501.75,-3895.08,4,1,1.26
103,56,0.1,33774500.00,3934788.54,38.55,413.14,81751,-37760040.00,633.71,12.3303,0.10,0.0747,0.01,5,-18526238.00,0.21,22.26,55.13,0.1231,1.91,204356810.00,-170582310.00,31514,50237,2105,4264,18304800.00,-9260000.00,6484.64,-3395.55,3,1,1.20
104,25,0.3,33703590.00,3926527.40,40.25,987.33,34136,-10518310.00,913.14,35.5048,0.37,0.7989,1.48,5,-8663450.00,0.45,10.63,18.38,0.3199,2.07,119303040.00,-85599450.00,13739,20397,949,2380,13821500.00,-3472500.00,8683.53,-4196.67,5,1,1.39
105,4,0.6,32908770.00,3833929.48,42.98,1183.09,27816,-10955330.00,657.00,38.7035,0.35,0.9017,1.60,5,-6655846.00,0.58,5.56,18.30,0.4694,1.81,123726460.00,-90817690.00,11954,15862,1010,1568,8643600.00,-2588080.00,10350.21,-5725.49,8,3,1.36
106,2,1.1,32825930.00,3824278.47,47.56,2660.34,12339,-5995250.00,781.17,49.3763,0.64,0.9442,6.35,5,-4302000.00,0.89,3.10,8.75,0.7653,1.82,83601920.00,-50775990.00,5869,6470,531,824,5897430.00,-1688430.00,14244.66,-7847.91,15,4,1.65
107,25,0.2,32787870.00,3819844.41,40.31,580.08,56523,-20647400.00,658.38,33.2673,0.19,0.5959,0.30,5,-13641020.00,0.28,15.52,33.88,0.2191,1.84,166311820.00,-133523950.00,22783,33740,1870,3638,19003040.00,-5213380.00,7299.82,-3957.44,4,1,1.25
108,26,0.3,32637870.00,3802369.15,40.22,955.27,34166,-10518310.00,857.82,34.5973,0.36,0.7931,1.41,5,-8700908.00,0.44,10.68,18.45,0.3084,2.05,118626480.00,-85988610.00,13740,20426,949,2380,13821500.00,-3472500.00,8633.66,-4209.76,5,2,1.38
109,17,0.3,32615590.00,3799773.49,41.16,822.44,39657,-14177020.00,827.84,24.8189,0.27,0.6368,0.66,5,-9645928.00,0.39,10.52,23.78,0.2829,1.92,128592620.00,-95977030.00,16324,23333,949,2588,13821500.00,-3472500.00,7877.52,-4113.36,4,2,1.34
110,37,0.3,32307740.00,3763908.43,43.58,1111.38,29070,-13667830.00,1057.28,32.4817,0.28,0.8209,1.06,5,-8836514.00,0.43,9.70,19.35,0.3898,1.90,101695160.00,-69387420.00,12668,16402,835,1842,13821500.00,-3472500.00,8027.72,-4230.42,5,1,1.47
111,6,0.5,32044420.00,3733231.18,45.07,1035.66,30941,-10532090.00,657.85,24.6016,0.35,0.7739,1.47,5,-7613014.00,0.49,6.72,17.31,0.3695,1.63,126536180.00,-94491760.00,13945,16996,1164,2430,9552600.00,-4287450.00,9073.95,-5559.65,6,2,1.34
112,19,0.2,31955400.00,3722860.20,41.23,516.95,61815,-21886120.00,587.58,21.9919,0.17,0.3959,0.17,5,-12834206.00,0.29,15.94,36.04,0.1833,1.74,178109190.00,-146153790.00,25488,36327,1870,3425,19003040.00,-5213380.00,6987.96,-4023.28,4,1,1.22
113,36,0.3,31874160.00,3713395.60,43.58,1096.46,29070,-13667830.00,1022.71,31.5193,0.27,0.8131,1.03,5,-8836514.00,0.42,9.70,19.47,0.3833,1.89,101695160.00,-69821000.00,12668,16402,835,1842,13821500.00,-3472500.00,8027.72,-4256.86,5,2,1.46
114,26,0.2,31779530.00,3702371.03,41.21,561.81,56566,-20647400.00,625.15,32.3512,0.18,0.5933,0.29,5,-13581482.00,0.27,15.43,33.72,0.2160,1.77,165530370.00,-133750840.00,23311,33255,1870,3638,19003040.00,-5213380.00,7100.96,-4021.98,4,1,1.24
115,4,0.7,31636900.00,3685754.39,45.77,1432.70,22082,-9291490.00,681.81,37.4835,0.40,0.9135,2.07,5,-6001258.00,0.61,4.99,16.27,0.4764,1.68,106901690.00,-75264790.00,10106,11976,1033,961,7395080.00,-2235160.00,10578.04,-6284.64,9,3,1.42
116,35,0.3,31051070.00,3617504.17,42.95,1038.01,29914,-12162710.00,967.20,28.9027,0.30,0.8049,1.21,5,-8682266.00,0.42,9.81,17.92,0.3577,1.91,102404680.00,-71353610.00,12849,17065,835,1842,13821500.00,-3472500.00,7969.86,-4181.28,5,1,1.44
117,14,0.3,30929500.00,3603341.05,43.32,732.63,42217,-14214220.00,711.78,28.6171,0.25,0.7375,0.87,5,-9275912.00,0.39,10.02,19.70,0.2932,1.70,134507000.00,-103577500.00,18289,23928,1315,1917,13821500.00,-3472500.00,7354.53,-4328.72,4,2,1.30
118,1,1.4,30921280.00,3602383.40,42.64,3871.94,7986,-4502680.00,729.33,42.2869,0.80,0.9660,8.01,5,-3902746.00,0.92,3.98,8.83,0.7262,2.46,68372060.00,-37450780.00,3405,4581,207,551,5062750.00,-1955210.00,20079.90,-8175.24,24,6,1.83
119,8,0.3,30915830.00,3601748.47,41.67,570.68,54174,-17454630.00,536.99,24.6029,0.21,0.5306,0.41,5,-12159398.00,0.30,9.61,24.52,0.3108,1.71,169327830.00,-138412000.00,22574,31600,1556,2235,15099020.00,-6847880.00,7501.01,-4380.13,5,1,1.22
120,2,1.2,30868610.00,3596247.26,46.42,3032.28,10180,-5517960.00,741.75,46.3762,0.65,0.9490,6.92,5,-3811682.00,0.94,3.82,8.22,0.7726,1.97,74518020.00,-43649410.00,4726,5454,488,642,5420870.00,-1541610.00,15767.67,-8003.19,17,5,1.71
121,7,0.5,30847580.00,3593797.22,45.08,1066.76,28917,-10367660.00,672.76,22.2116,0.35,0.6901,1.40,5,-7601882.00,0.47,6.45,15.80,0.3886,1.65,117228600.00,-86381020.00,13036,15881,1164,2430,9552600.00,-4287450.00,8992.68,-5439.27,6,2,1.36
122,46,0.1,30784300.00,3586424.99,38.00,346.67,88799,-36130300.00,486.87,3.7579,0.10,0.0084,0.00,5,-18200290.00,0.20,20.99,51.50,0.1174,1.90,217778130.00,-186993830.00,33747,55052,2105,5000,18304800.00,-9260000.00,6453.26,-3396.68,3,1,1.16
123,16,0.3,30666000.00,3572642.83,41.68,759.19,40393,-14177020.00,714.70,23.5822,0.25,0.6236,0.61,5,-9447042.00,0.38,10.46,23.64,0.2604,1.83,130024890.00,-99358890.00,16835,23558,949,2348,13821500.00,-3472500.00,7723.49,-4217.63,4,2,1.31
124,10,0.3,30389720.00,3540455.73,41.68,628.55,48349,-18236640.00,558.28,22.9323,0.19,0.5626,0.39,5,-10006712.00,0.35,9.41,25.69,0.2840,1.74,155454020.00,-125064300.00,20152,28197,1371,1850,15099020.00,-3750280.00,7714.07,-4435.38,5,1,1.24
125,37,0.2,29850680.00,3477656.62,40.83,618.85,48236,-19375860.00,676.84,26.5295,0.18,0.6075,0.36,5,-12668426.00,0.27,13.95,27.51,0.2596,1.84,139681220.00,-109830540.00,19693,28543,1377,3165,9453500.00,-5213380.00,7092.94,-3847.90,4,1,1.27
126,59,0.3,29793460.00,3470990.39,43.33,1161.27,25656,-10513580.00,1052.74,28.6046,0.33,0.8361,1.53,5,-7485836.00,0.46,10.22,16.15,0.3621,1.96,89285840.00,-59492380.00,11116,14540,1086,1407,13821500.00,-3472500.00,8032.19,-4091.64,4,2,1.50
127,13,0.3,29790900.00,3470692.15,42.78,695.48,42835,-15145990.00,637.27,26.3374,0.23,0.7090,0.70,5,-9840338.00,0.35,9.90,21.26,0.2798,1.71,136650460.00,-106859560.00,18324,24511,1315,1917,13821500.00,-4076660.00,7457.46,-4359.66,4,2,1.28
128,2,1.4,29754820.00,3466488.76,46.89,4454.98,6679,-3748780.00,839.58,44.9008,0.92,0.9710,11.29,5,-3173034.00,1.09,3.51,7.22,0.8041,2.27,59321930.00,-29567110.00,3132,3547,319,549,4839120.00,-1275690.00,18940.59,-8335.81,23,6,2.01
129,7,0.4,29754180.00,3466414.20,43.78,764.36,38927,-14794260.00,541.17,19.6661,0.23,0.5753,0.55,5,-7902836.00,0.44,8.25,22.68,0.2984,1.63,140953910.00,-111199730.00,17042,21885,1455,3038,11345120.00,-5348700.00,8270.97,-5081.09,6,2,1.27
130,60,0.3,29752540.00,3466223.14,45.63,1179.39,25227,-10577890.00,1069.44,27.2292,0.33,0.8266,1.50,5,-7498698.00,0.46,10.22,16.25,0.3545,1.80,88372770.00,-58620230.00,11511,13716,1086,1407,13821500.00,-3472500.00,7677.25,-4273.86,4,1,1.51
131,2,1.3,29596960.00,3448097.80,45.14,3500.11,8456,-3562490.00,726.65,44.5044,0.97,0.9682,13.21,5,-3341882.00,1.03,3.64,6.49,0.7845,2.17,67175320.00,-37578360.00,3817,4639,372,591,5003880.00,-1419260.00,17598.98,-8100.53,20,6,1.79
132,22,0.4,29342290.00,3418428.30,45.16,1242.63,23613,-10841730.00,745.87,24.0717,0.32,0.7126,1.08,5,-6761874.00,0.51,8.02,18.91,0.3259,1.73,98130960.00,-68788670.00,10663,12950,1122,1618,10425360.00,-3330090.00,9202.94,-5311.87,5,2,1.43
133,54,0.3,29250550.00,3407740.42,45.82,1106.05,26446,-10733750.00,995.23,26.5425,0.32,0.7897,1.38,5,-7574530.00,0.45,9.88,16.32,0.3742,1.74,91163290.00,-61912740.00,12118,14328,1443,1407,13821500.00,-3472500.00,7522.97,-4321.10,4,2,1.47
134,55,0.3,29250550.00,3407740.42,45.82,1106.05,26446,-10733750.00,995.23,26.5425,0.32,0.7897,1.38,5,-7574530.00,0.45,9.88,16.32,0.3742,1.74,91163290.00,-61912740.00,12118,14328,1443,1407,13821500.00,-3472500.00,7522.97,-4321.10,4,2,1.47
135,36,0.2,29199410.00,3401782.52,40.83,605.33,48237,-19375860.00,643.82,25.0839,0.18,0.5765,0.33,5,-12798680.00,0.27,13.95,27.77,0.2528,1.83,139681220.00,-110481810.00,19693,28544,1377,3165,9453500.00,-5213380.00,7092.94,-3870.58,4,1,1.26
136,45,0.1,29061320.00,3385694.80,37.53,323.86,89733,-37220300.00,435.06,0.6642,0.09,0.0003,0.00,5,-18418290.00,0.18,21.41,53.06,0.1031,1.92,217145150.00,-188083830.00,33681,56052,2105,5000,18304800.00,-9260000.00,6447.11,-3355.52,3,1,1.15
137,1,1.5,28710450.00,3344817.83,43.63,4180.93,6867,-4121300.00,680.11,38.6354,0.81,0.9657,8.83,5,-3607716.00,0.93,3.75,8.09,0.7216,2.41,61820670.00,-33110220.00,2996,3871,266,513,4734000.00,-1818800.00,20634.40,-8553.40,25,7,1.87
138,9,0.3,28441710.00,3313509.14,42.10,555.64,51187,-18509730.00,448.55,21.8127,0.18,0.4791,0.30,5,-11995986.00,0.28,10.62,26.15,0.2838,1.66,164899590.00,-136457880.00,21550,29637,1371,1887,15099020.00,-6772950.00,7651.95,-4604.31,5,1,1.21
139,52,0.3,28410880.00,3309917.40,44.36,1040.04,27317,-10733750.00,951.33,24.4123,0.31,0.7579,1.27,5,-7672274.00,0.43,10.03,16.53,0.3544,1.82,91163290.00,-62752410.00,12118,15199,1443,1667,13821500.00,-3472500.00,7522.97,-4128.72,4,1,1.45
140,53,0.3,28410880.00,3309917.40,44.36,1040.04,27317,-10733750.00,951.33,24.4123,0.31,0.7579,1.27,5,-7672274.00,0.43,10.03,16.53,0.3544,1.82,91163290.00,-62752410.00,12118,15199,1443,1667,13821500.00,-3472500.00,7522.97,-4128.72,4,1,1.45
141,18,0.2,28364380.00,3304500.06,40.57,446.64,63506,-23711370.00,458.58,17.0951,0.14,0.2646,0.09,5,-13484822.00,0.25,16.51,39.05,0.1535,1.74,178695640.00,-150331260.00,25766,37740,1870,3881,19003040.00,-5213380.00,6935.33,-3983.34,4,1,1.19
142,3,0.8,28262570.00,3292639.02,48.29,1398.38,20211,-8500490.00,589.19,35.2019,0.39,0.9314,2.40,5,-5568746.00,0.59,4.53,13.95,0.4529,1.50,98046220.00,-69783650.00,9760,10451,865,1130,6396650.00,-2224280.00,10045.72,-6677.22,10,3,1.41
143,35,0.2,27973950.00,3259014.28,40.33,565.11,49502,-17116220.00,587.32,21.1765,0.19,0.4908,0.33,5,-12838000.00,0.25,14.20,25.84,0.2274,1.85,140747460.00,-112773510.00,19965,29537,1377,3165,9453500.00,-5213380.00,7049.71,-3818.04,4,1,1.25
144,34,0.3,27950860.00,3256324.26,42.96,928.63,30099,-16432420.00,749.64,25.0561,0.20,0.6812,0.51,5,-9534702.00,0.34,9.59,23.80,0.3344,1.82,102756690.00,-74805830.00,12932,17167,1024,1842,13821500.00,-3472500.00,7945.92,-4357.54,4,1,1.37
145,2,1.5,27884880.00,3248637.47,48.58,4834.41,5768,-3358920.00,755.10,40.9076,0.97,0.9742,13.38,5,-3026578.00,1.07,3.32,6.37,0.8040,2.15,54906960.00,-27022080.00,2802,2966,419,409,4528920.00,-1177560.00,19595.63,-9110.61,25,7,2.03
146,51,0.3,27881350.00,3248226.22,44.32,1019.73,27342,-10733750.00,909.20,24.8729,0.30,0.7779,1.27,5,-7574530.00,0.43,10.13,16.67,0.3306,1.81,91163290.00,-63281940.00,12118,15224,1443,1685,13821500.00,-3472500.00,7522.97,-4156.72,4,2,1.44
147,5,0.7,27795320.00,3238203.57,45.24,1346.54,20642,-6997750.00,590.53,26.9107,0.46,0.8941,3.19,5,-5940350.00,0.55,5.06,11.99,0.4474,1.70,96864340.00,-69069020.00,9339,11303,1008,1103,6810650.00,-2235160.00,10372.02,-6110.68,9,3,1.40
