#,P:nPeriodBreak,P:nATRExit,净利润,年化收益,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
13,24,3.5,188020.00,17806.77,44.12,2765.00,68,-116770.00,4.45,0.2774,0.15,0.5961,34.40,5,-62468.00,0.29,0.03,0.23,0.3616,2.11,470900.00,-282880.00,30,38,4,6,95390.00,-16610.00,15696.67,-7444.21,50,20,1.66
14,24,1.8,187200.00,17729.11,40.80,1497.60,125,-49640.00,6.67,0.2515,0.36,0.7840,258.04,5,-42738.00,0.41,0.03,0.10,0.4770,2.31,502590.00,-315390.00,51,74,5,6,52890.00,-11410.00,9854.71,-4262.03,18,9,1.59
15,25,3.4,186610.00,17673.24,42.03,2704.49,69,-102120.00,4.37,0.2880,0.17,0.6494,48.67,5,-57794.00,0.31,0.03,0.20,0.3367,2.28,471160.00,-284550.00,29,40,4,6,95390.00,-15810.00,16246.90,-7113.75,50,19,1.66
16,22,3.3,185640.00,17581.37,46.48,2614.65,71,-104370.00,4.92,0.3015,0.17,0.6897,49.33,5,-54306.00,0.32,0.03,0.21,0.3890,1.94,456520.00,-270880.00,33,38,3,6,52890.00,-15910.00,13833.94,-7128.42,46,19,1.69
17,62,1.4,185390.00,17557.69,44.79,1931.15,96,-49360.00,8.43,0.2288,0.36,0.8456,274.38,5,-33256.00,0.53,0.03,0.10,0.6097,2.22,417370.00,-231980.00,43,53,4,9,38340.00,-20010.00,9706.28,-4376.98,14,6,1.80
18,23,3.1,181560.00,17194.97,45.95,2453.51,74,-92990.00,4.46,0.2806,0.18,0.6689,59.08,5,-54212.00,0.32,0.03,0.19,0.3604,1.92,470510.00,-288950.00,34,40,4,7,52890.00,-15910.00,13838.53,-7223.75,44,17,1.63
19,23,3.3,181490.00,17188.34,47.89,2556.20,71,-105220.00,4.56,0.2745,0.16,0.6299,43.33,5,-55354.00,0.31,0.03,0.21,0.3857,1.80,459710.00,-278220.00,34,37,4,6,52890.00,-15910.00,13520.88,-7519.46,44,19,1.65
20,3,1.5,181210.00,17161.82,42.36,791.31,229,-97950.00,3.45,0.3063,0.18,0.8612,71.97,5,-56066.00,0.31,0.03,0.20,0.3107,1.74,825830.00,-644620.00,97,132,5,7,50190.00,-16560.00,8513.71,-4883.48,16,6,1.28
21,22,3.2,177360.00,16797.20,45.95,2396.76,74,-96090.00,4.42,0.2677,0.17,0.6483,52.39,5,-54506.00,0.31,0.03,0.19,0.3550,1.91,461060.00,-283700.00,34,40,5,7,52890.00,-15910.00,13560.59,-7092.50,45,17,1.63
22,22,3.5,175710.00,16640.93,42.03,2546.52,69,-116580.00,3.90,0.2691,0.14,0.5929,32.11,5,-58324.00,0.29,0.03,0.23,0.3269,2.22,462960.00,-287250.00,29,40,3,6,95390.00,-16610.00,15964.14,-7181.25,51,20,1.61
23,62,1.2,175290.00,16601.15,45.54,1735.54,101,-48680.00,7.77,0.2317,0.34,0.9205,291.01,5,-33432.00,0.50,0.03,0.10,0.6523,2.07,414290.00,-239000.00,46,55,6,6,34540.00,-12860.00,9006.30,-4345.45,12,4,1.73
24,61,1.4,174680.00,16543.38,44.33,1800.82,97,-49360.00,7.63,0.2101,0.34,0.8208,251.07,5,-34298.00,0.48,0.03,0.10,0.5762,2.19,408770.00,-234090.00,43,54,4,9,38340.00,-20010.00,9506.28,-4335.00,14,6,1.75
25,60,1.4,174180.00,16496.03,44.33,1795.67,97,-49360.00,7.59,0.2092,0.33,0.8185,249.66,5,-34338.00,0.48,0.03,0.10,0.5746,2.19,408470.00,-234290.00,43,54,4,9,38340.00,-20010.00,9499.30,-4338.70,14,6,1.74
26,23,3.2,172060.00,16295.25,45.95,2325.14,74,-96940.00,4.05,0.2655,0.17,0.6392,49.23,5,-55002.00,0.30,0.03,0.19,0.3401,1.87,462660.00,-290600.00,34,40,4,7,52890.00,-15910.00,13607.65,-7265.00,44,17,1.59
27,24,3.1,168510.00,15959.04,45.95,2277.16,74,-91890.00,3.93,0.2605,0.17,0.6531,54.81,5,-53992.00,0.30,0.03,0.18,0.3380,1.86,458060.00,-289550.00,34,40,4,7,52890.00,-15910.00,13472.35,-7238.75,43,18,1.58
28,28,1.8,167490.00,15862.44,40.52,1443.88,116,-80220.00,5.09,0.1999,0.20,0.7512,84.16,5,-42696.00,0.37,0.03,0.16,0.4477,2.24,485180.00,-317690.00,47,69,4,7,50990.00,-11410.00,10322.98,-4604.20,18,8,1.53
29,24,3.3,167340.00,15848.24,47.89,2356.90,71,-105220.00,3.96,0.2536,0.15,0.6043,38.32,5,-55354.00,0.29,0.03,0.21,0.3611,1.74,447260.00,-279920.00,34,37,4,6,52890.00,-15910.00,13154.71,-7565.41,43,20,1.60
30,61,1.2,164580.00,15586.84,45.10,1613.53,102,-48680.00,6.99,0.2130,0.32,0.9061,269.08,5,-34734.00,0.45,0.03,0.10,0.6166,2.05,405690.00,-241110.00,46,56,6,6,34540.00,-12860.00,8819.35,-4305.54,12,4,1.68
31,60,1.2,164080.00,15539.49,45.10,1608.63,102,-48680.00,6.95,0.2121,0.32,0.9051,267.97,5,-34774.00,0.45,0.03,0.10,0.6148,2.05,405390.00,-241310.00,46,56,6,6,34540.00,-12860.00,8812.83,-4309.11,13,4,1.68
32,65,1.2,163550.00,15489.30,44.21,1721.58,95,-48680.00,7.21,0.1847,0.32,0.8495,249.79,5,-30180.00,0.51,0.03,0.10,0.6453,2.18,387780.00,-224230.00,42,53,5,6,34540.00,-12860.00,9232.86,-4230.75,12,4,1.73
33,5,1.3,163050.00,15441.94,40.38,615.28,265,-84280.00,3.01,0.2215,0.18,0.8559,87.54,5,-53328.00,0.29,0.03,0.17,0.3972,1.83,836430.00,-673380.00,107,158,7,8,35440.00,-22710.00,7817.10,-4261.90,13,5,1.24
34,26,3.4,162660.00,15405.01,42.03,2357.39,69,-120980.00,3.00,0.2441,0.13,0.5760,26.81,5,-57352.00,0.27,0.03,0.24,0.2824,2.10,474610.00,-311950.00,29,40,4,6,95390.00,-21260.00,16365.86,-7798.75,49,18,1.52
35,62,1.3,162090.00,15351.02,44.55,1604.85,101,-48680.00,6.35,0.1909,0.32,0.8126,237.66,5,-35034.00,0.44,0.03,0.10,0.5844,2.05,412450.00,-250360.00,45,56,7,9,34540.00,-12860.00,9165.56,-4470.71,12,5,1.65
36,62,1.5,161820.00,15325.45,45.45,1838.86,88,-49360.00,6.42,0.2108,0.31,0.8141,229.41,5,-34714.00,0.44,0.03,0.10,0.5334,2.05,389950.00,-228130.00,40,48,6,7,33940.00,-20010.00,9748.75,-4752.71,14,7,1.71
37,66,1.2,160400.00,15190.97,43.16,1688.42,95,-48680.00,6.82,0.1814,0.31,0.8510,245.38,5,-30366.00,0.50,0.03,0.10,0.6330,2.25,387340.00,-226940.00,41,54,5,6,34540.00,-12860.00,9447.32,-4202.59,13,4,1.71
38,24,3.2,159010.00,15059.33,45.95,2148.78,74,-95840.00,3.54,0.2455,0.16,0.6204,45.16,5,-54782.00,0.27,0.03,0.19,0.3178,1.82,450210.00,-291200.00,34,40,4,7,52890.00,-15910.00,13241.47,-7280.00,43,18,1.55
39,63,1.2,158620.00,15022.39,43.88,1618.57,98,-48680.00,6.52,0.2034,0.31,0.9010,257.28,5,-32894.00,0.46,0.03,0.10,0.6014,2.14,394520.00,-235900.00,43,55,6,6,34540.00,-12860.00,9174.88,-4289.09,12,4,1.67
40,65,1.3,156500.00,14821.61,43.16,1647.37,95,-48680.00,6.50,0.1491,0.30,0.6665,187.60,5,-30462.00,0.49,0.03,0.10,0.6019,2.22,384790.00,-228290.00,41,54,8,9,34540.00,-12860.00,9385.12,-4227.59,12,5,1.69
41,22,3.1,156140.00,14787.52,43.42,2054.47,76,-92690.00,3.17,0.2750,0.16,0.6690,51.21,5,-58518.00,0.25,0.03,0.18,0.2879,1.96,464920.00,-308780.00,33,43,5,7,52890.00,-15910.00,14088.48,-7180.93,45,16,1.51
42,6,1.4,155790.00,14754.37,42.42,674.42,231,-84910.00,2.66,0.2100,0.17,0.7741,74.24,5,-50732.00,0.29,0.05,0.17,0.3611,1.69,799570.00,-643780.00,98,133,4,7,34140.00,-39960.00,8158.88,-4840.45,15,6,1.24
43,65,1.4,155140.00,14692.81,42.86,1704.84,91,-49360.00,6.51,0.1590,0.30,0.7181,194.40,5,-32078.00,0.46,0.03,0.10,0.5475,2.27,374860.00,-219720.00,39,52,5,9,38340.00,-20010.00,9611.79,-4225.38,13,6,1.71
44,63,1.4,154820.00,14662.51,43.01,1664.73,93,-49360.00,6.10,0.1806,0.30,0.7918,214.11,5,-34128.00,0.43,0.03,0.10,0.5187,2.21,386500.00,-231680.00,40,53,4,9,38340.00,-20010.00,9662.50,-4371.32,13,6,1.67
45,66,1.3,153350.00,14523.29,42.11,1614.21,95,-48680.00,6.13,0.1458,0.30,0.6671,184.00,5,-31078.00,0.47,0.03,0.10,0.5899,2.29,384350.00,-231000.00,40,55,7,9,34540.00,-12860.00,9608.75,-4200.00,12,5,1.66
46,9,1.6,152620.00,14454.15,37.77,811.81,188,-106100.00,2.51,0.2275,0.14,0.6860,40.95,5,-50582.00,0.29,0.04,0.21,0.4476,2.09,721040.00,-568420.00,71,117,5,12,35890.00,-27110.00,10155.49,-4858.29,19,7,1.27
47,57,1.4,152230.00,14417.22,43.14,1492.45,102,-48900.00,5.32,0.1751,0.29,0.7488,203.84,5,-37114.00,0.39,0.03,0.10,0.4728,2.08,414960.00,-262730.00,44,58,4,9,38340.00,-20010.00,9430.91,-4529.83,13,6,1.58
48,66,1.4,151990.00,14394.49,41.76,1670.22,91,-49360.00,6.14,0.1557,0.29,0.7195,190.80,5,-32406.00,0.44,0.03,0.10,0.5359,2.35,374420.00,-222430.00,38,53,5,9,38340.00,-20010.00,9853.16,-4196.79,14,6,1.68
49,58,1.4,151480.00,14346.19,43.14,1485.10,102,-48900.00,5.33,0.1745,0.29,0.7550,204.51,5,-37520.00,0.38,0.03,0.10,0.4715,2.08,412660.00,-261180.00,44,58,4,9,38340.00,-20010.00,9378.64,-4503.10,13,6,1.58
50,61,1.3,151380.00,14336.72,44.12,1484.12,102,-48680.00,5.65,0.1722,0.29,0.7755,211.91,5,-36256.00,0.40,0.03,0.10,0.5498,2.03,403850.00,-252470.00,45,57,7,9,34540.00,-12860.00,8974.44,-4429.30,12,5,1.60
51,60,1.5,151210.00,14320.61,44.94,1698.99,89,-49360.00,5.74,0.1923,0.29,0.7850,206.80,5,-35448.00,0.40,0.03,0.10,0.5005,2.03,381350.00,-230140.00,40,49,6,7,33940.00,-20010.00,9533.75,-4696.73,14,7,1.66
52,61,1.5,151110.00,14311.14,44.94,1697.87,89,-49360.00,5.73,0.1921,0.29,0.7847,206.59,5,-35468.00,0.40,0.03,0.10,0.5003,2.03,381350.00,-230240.00,40,49,6,7,33940.00,-20010.00,9533.75,-4698.78,14,7,1.66
53,60,1.3,150880.00,14289.36,44.12,1479.22,102,-48680.00,5.61,0.1713,0.29,0.7727,210.44,5,-36296.00,0.39,0.03,0.10,0.5481,2.02,403550.00,-252670.00,45,57,7,9,34540.00,-12860.00,8967.78,-4432.81,12,5,1.60
54,64,1.2,150730.00,14275.16,43.30,1553.92,97,-48680.00,6.20,0.1928,0.29,0.8918,241.86,5,-30180.00,0.47,0.03,0.10,0.5887,2.17,380130.00,-229400.00,42,55,6,6,34540.00,-12860.00,9050.71,-4170.91,12,4,1.66
55,9,1.2,149190.00,14129.31,38.98,632.16,236,-109250.00,2.59,0.3263,0.13,0.8498,47.08,5,-60020.00,0.24,0.03,0.22,0.3827,1.94,772680.00,-623490.00,92,144,4,8,35440.00,-20610.00,8398.70,-4329.79,13,5,1.24
56,67,1.2,146200.00,13846.13,42.11,1538.95,95,-48680.00,5.75,0.1781,0.28,0.8750,229.92,5,-30346.00,0.46,0.03,0.10,0.5752,2.25,375550.00,-229350.00,40,55,5,6,34540.00,-12860.00,9388.75,-4170.00,13,4,1.64
57,9,2.5,145850.00,13812.99,41.60,1166.80,125,-134040.00,2.16,0.1879,0.10,0.4431,15.58,5,-51292.00,0.27,0.03,0.27,0.3982,1.83,624730.00,-478880.00,52,73,5,9,54890.00,-23110.00,12014.04,-6560.00,28,13,1.30
58,3,1.4,145400.00,13770.37,41.63,593.47,245,-85210.00,2.21,0.2653,0.16,0.7909,70.48,5,-58170.00,0.24,0.03,0.17,0.2477,1.70,830680.00,-685280.00,102,143,5,10,34840.00,-18660.00,8143.92,-4792.17,15,6,1.21
59,27,1.8,145380.00,13768.47,39.34,1191.64,122,-64370.00,4.02,0.1707,0.21,0.5981,90.56,5,-43526.00,0.32,0.03,0.13,0.3757,2.23,470470.00,-325090.00,48,74,4,7,52890.00,-11410.00,9801.46,-4393.11,17,9,1.45
60,63,1.3,144970.00,13729.64,42.86,1479.29,98,-48680.00,5.22,0.1612,0.28,0.7525,196.47,5,-34938.00,0.39,0.03,0.10,0.5319,2.12,391530.00,-246560.00,42,56,7,9,34540.00,-12860.00,9322.14,-4402.86,12,5,1.59
61,26,3.3,143740.00,13613.16,46.48,2024.51,71,-103720.00,2.92,0.2541,0.13,0.6560,36.75,5,-54494.00,0.25,0.03,0.21,0.2739,1.72,432820.00,-289080.00,33,38,4,6,52890.00,-15810.00,13115.76,-7607.37,43,18,1.50
62,58,1.5,142860.00,13529.81,43.62,1519.79,94,-48900.00,4.75,0.1706,0.28,0.7220,183.64,5,-37224.00,0.36,0.03,0.10,0.4402,2.03,394740.00,-251880.00,41,53,6,6,33940.00,-20010.00,9627.80,-4752.45,15,7,1.57
63,21,3.4,142370.00,13483.41,36.99,1950.27,73,-104370.00,2.24,0.2529,0.13,0.6115,33.57,5,-70308.00,0.19,0.03,0.21,0.2176,2.44,470030.00,-327660.00,27,46,3,7,95390.00,-15910.00,17408.52,-7123.04,52,19,1.43
64,64,1.4,142020.00,13450.26,41.94,1527.10,93,-49360.00,5.32,0.1629,0.27,0.7753,192.29,5,-33716.00,0.40,0.03,0.10,0.4925,2.24,372460.00,-230440.00,39,54,4,9,38340.00,-20010.00,9550.26,-4267.41,13,6,1.62
65,23,1.8,141990.00,13447.42,37.40,1083.89,131,-70650.00,3.45,0.1598,0.19,0.4933,60.90,5,-47240.00,0.28,0.03,0.14,0.3484,2.34,500060.00,-358070.00,49,82,4,6,52690.00,-11410.00,10205.31,-4366.71,19,8,1.40
66,5,1.4,138510.00,13117.84,41.42,579.54,239,-87670.00,2.10,0.2362,0.15,0.8835,70.59,5,-53716.00,0.24,0.03,0.18,0.2996,1.71,800610.00,-662100.00,99,140,5,8,34840.00,-18510.00,8086.97,-4729.29,16,5,1.21
67,6,1.3,138490.00,13115.94,39.06,540.98,256,-78270.00,2.10,0.1980,0.17,0.7955,80.15,5,-60244.00,0.22,0.05,0.16,0.3423,1.88,817800.00,-679310.00,100,156,6,8,34140.00,-39960.00,8178.00,-4354.55,14,5,1.20
68,3,5,138140.00,13082.80,43.90,3369.27,41,-92170.00,3.11,0.2161,0.14,0.7499,48.89,5,-60178.00,0.22,0.04,0.18,0.2217,2.21,327520.00,-189380.00,18,23,3,7,88890.00,-21210.00,18195.56,-8233.91,93,36,1.73
69,4,5,138140.00,13082.80,43.90,3369.27,41,-92170.00,3.11,0.2161,0.14,0.7499,48.89,5,-60178.00,0.22,0.04,0.18,0.2217,2.21,327520.00,-189380.00,18,23,3,7,88890.00,-21210.00,18195.56,-8233.91,93,36,1.73
70,5,5,138140.00,13082.80,43.90,3369.27,41,-92170.00,3.11,0.2161,0.14,0.7499,48.89,5,-60178.00,0.22,0.04,0.18,0.2217,2.21,327520.00,-189380.00,18,23,3,7,88890.00,-21210.00,18195.56,-8233.91,93,36,1.73
71,6,5,138140.00,13082.80,43.90,3369.27,41,-92170.00,3.11,0.2161,0.14,0.7499,48.89,5,-60178.00,0.22,0.04,0.18,0.2217,2.21,327520.00,-189380.00,18,23,3,7,88890.00,-21210.00,18195.56,-8233.91,93,36,1.73
72,7,5,138140.00,13082.80,43.90,3369.27,41,-92170.00,3.11,0.2161,0.14,0.7499,48.89,5,-60178.00,0.22,0.04,0.18,0.2217,2.21,327520.00,-189380.00,18,23,3,7,88890.00,-21210.00,18195.56,-8233.91,93,36,1.73
73,8,5,138140.00,13082.80,43.90,3369.27,41,-92170.00,3.11,0.2161,0.14,0.7499,48.89,5,-60178.00,0.22,0.04,0.18,0.2217,2.21,327520.00,-189380.00,18,23,3,7,88890.00,-21210.00,18195.56,-8233.91,93,36,1.73
74,9,5,138140.00,13082.80,43.90,3369.27,41,-92170.00,3.11,0.2161,0.14,0.7499,48.89,5,-60178.00,0.22,0.04,0.18,0.2217,2.21,327520.00,-189380.00,18,23,3,7,88890.00,-21210.00,18195.56,-8233.91,93,36,1.73
75,64,1.3,137080.00,12982.41,42.27,1413.20,97,-48680.00,4.91,0.1507,0.27,0.7340,181.11,5,-32068.00,0.40,0.03,0.10,0.5188,2.15,377140.00,-240060.00,41,56,7,9,34540.00,-12860.00,9198.54,-4286.79,12,5,1.57
76,25,3.5,135760.00,12857.39,42.03,1967.54,69,-116280.00,2.24,0.2252,0.11,0.5526,23.22,5,-60854.00,0.21,0.03,0.23,0.2208,1.98,446210.00,-310450.00,29,40,4,6,95390.00,-15810.00,15386.55,-7761.25,50,19,1.44
77,67,1.4,134700.00,12757.01,41.11,1496.67,90,-49360.00,4.64,0.1458,0.26,0.7186,168.72,5,-33064.00,0.39,0.03,0.10,0.4700,2.26,366930.00,-232230.00,37,53,4,8,38340.00,-20010.00,9917.03,-4381.70,14,6,1.58
78,65,1.5,134370.00,12725.75,43.37,1618.92,83,-49360.00,4.90,0.1471,0.26,0.6866,160.09,5,-35082.00,0.36,0.03,0.10,0.4814,2.12,349240.00,-214870.00,36,47,7,10,33940.00,-20010.00,9701.11,-4571.70,14,7,1.63
79,62,1,134070.00,12697.34,48.31,1136.19,118,-48680.00,5.65,0.1620,0.26,0.8686,211.61,5,-35636.00,0.36,0.03,0.10,0.5077,1.65,380430.00,-246360.00,57,61,6,8,33390.00,-16260.00,6674.21,-4038.69,9,3,1.54
80,20,1.6,132710.00,12568.54,42.28,890.67,149,-110040.00,2.53,0.1095,0.11,0.2776,13.28,5,-59260.00,0.21,0.03,0.22,0.3982,1.78,573470.00,-440760.00,63,86,5,7,35890.00,-21410.00,9102.70,-5125.12,16,8,1.30
81,67,1.3,131760.00,12478.57,41.49,1401.70,94,-48680.00,4.42,0.1346,0.26,0.6757,159.96,5,-31736.00,0.39,0.03,0.10,0.5029,2.18,372560.00,-240800.00,39,55,6,8,34540.00,-12860.00,9552.82,-4378.18,12,5,1.55
82,66,1.5,131220.00,12427.43,42.17,1580.96,83,-49360.00,4.59,0.1437,0.25,0.6875,156.53,5,-35082.00,0.35,0.03,0.10,0.4698,2.20,348800.00,-217580.00,35,48,6,10,33940.00,-20010.00,9965.71,-4532.92,14,6,1.60
83,8,1.2,130880.00,12395.23,39.68,519.37,252,-131730.00,1.95,0.2784,0.09,0.8072,27.06,5,-68188.00,0.18,0.03,0.26,0.3524,1.82,796650.00,-665770.00,100,152,4,12,35440.00,-20610.00,7966.50,-4380.07,13,5,1.20
84,14,1.8,130810.00,12388.60,35.22,822.70,159,-113150.00,1.85,0.1737,0.11,0.5972,26.67,5,-63080.00,0.20,0.03,0.23,0.3351,2.30,648040.00,-517230.00,56,103,5,15,52690.00,-16010.00,11572.14,-5021.65,21,8,1.25
85,23,5,130550.00,12363.97,45.00,3263.75,40,-92170.00,2.67,0.1958,0.13,0.7339,45.11,5,-59940.00,0.21,0.04,0.18,0.2122,2.04,324870.00,-194320.00,18,22,3,7,88890.00,-21210.00,18048.33,-8832.73,93,34,1.67
86,24,5,130550.00,12363.97,45.00,3263.75,40,-92170.00,2.67,0.1958,0.13,0.7339,45.11,5,-59940.00,0.21,0.04,0.18,0.2122,2.04,324870.00,-194320.00,18,22,3,7,88890.00,-21210.00,18048.33,-8832.73,93,34,1.67
87,63,1.5,130500.00,12359.24,43.53,1535.29,85,-49360.00,4.32,0.1614,0.25,0.7464,169.20,5,-35958.00,0.34,0.03,0.10,0.4394,2.04,359680.00,-229180.00,37,48,6,10,33940.00,-20010.00,9721.08,-4774.58,14,7,1.57
88,57,1.5,129250.00,12240.85,44.21,1360.53,95,-48900.00,3.86,0.1515,0.25,0.6952,160.03,5,-38712.00,0.32,0.03,0.10,0.3972,1.89,389380.00,-260130.00,42,53,6,6,33940.00,-20010.00,9270.95,-4908.11,14,7,1.50
89,59,1.4,128440.00,12164.14,41.58,1271.68,101,-49360.00,3.83,0.1431,0.25,0.7113,160.24,5,-38676.00,0.31,0.03,0.10,0.4169,2.08,395530.00,-267090.00,42,59,4,9,38340.00,-20010.00,9417.38,-4526.95,14,5,1.48
90,29,1.8,127450.00,12070.38,37.39,1108.26,115,-90600.00,2.97,0.1607,0.13,0.6553,43.77,5,-49274.00,0.24,0.03,0.18,0.3437,2.33,452570.00,-325120.00,43,72,4,7,50990.00,-11410.00,10524.88,-4515.56,18,8,1.39
91,25,3.1,127150.00,12041.97,44.00,1695.33,75,-88790.00,2.28,0.2231,0.14,0.6009,40.76,5,-54626.00,0.22,0.03,0.18,0.2117,1.80,431370.00,-304220.00,33,42,4,7,52890.00,-15810.00,13071.82,-7243.33,43,17,1.42
92,56,1.4,126940.00,12022.08,41.51,1197.55,106,-48900.00,3.66,0.1483,0.25,0.7185,163.37,5,-36410.00,0.33,0.03,0.10,0.3743,2.05,405960.00,-279020.00,44,62,4,9,38340.00,-20010.00,9226.36,-4500.32,13,6,1.45
93,22,1.9,126620.00,11991.77,35.94,989.22,128,-73660.00,2.64,0.1287,0.16,0.4229,42.77,5,-39724.00,0.30,0.03,0.15,0.3099,2.40,490940.00,-364320.00,46,82,4,6,52690.00,-15910.00,10672.61,-4442.93,20,9,1.35
94,62,1.1,126300.00,11961.47,44.55,1148.18,110,-48680.00,4.11,0.1534,0.25,0.8710,199.22,5,-37262.00,0.32,0.03,0.10,0.4657,1.83,393960.00,-267660.00,49,61,6,6,33390.00,-16260.00,8040.00,-4387.87,11,4,1.47
95,6,1.2,126180.00,11950.10,36.88,447.45,282,-66290.00,1.79,0.2356,0.18,0.8593,110.19,5,-56872.00,0.21,0.03,0.13,0.2815,2.02,829760.00,-703580.00,104,178,4,9,35440.00,-12510.00,7978.46,-3952.70,13,5,1.18
96,25,3.3,125980.00,11931.16,45.83,1749.72,72,-102120.00,2.29,0.2161,0.12,0.5908,29.94,5,-55362.00,0.22,0.03,0.20,0.2358,1.69,420570.00,-294590.00,33,39,4,6,52890.00,-15810.00,12744.55,-7553.59,43,19,1.43
97,26,3.1,125900.00,11923.59,45.33,1678.67,75,-90390.00,2.18,0.2231,0.13,0.5864,38.00,5,-54894.00,0.22,0.03,0.18,0.2057,1.70,435610.00,-309710.00,34,41,5,7,52890.00,-15810.00,12812.06,-7553.90,41,16,1.41
98,53,1.4,125120.00,11849.71,42.59,1158.52,108,-53190.00,3.53,0.1514,0.22,0.7297,138.28,5,-38686.00,0.31,0.03,0.11,0.3659,1.94,410640.00,-285520.00,46,62,4,6,38340.00,-20010.00,8926.96,-4605.16,13,5,1.44
99,10,5,124840.00,11823.20,41.46,3044.88,41,-92170.00,2.51,0.2008,0.13,0.7296,42.98,5,-60178.00,0.20,0.04,0.18,0.1957,2.32,318580.00,-193740.00,17,24,3,7,88890.00,-21210.00,18740.00,-8072.50,96,35,1.64
100,11,5,124840.00,11823.20,41.46,3044.88,41,-92170.00,2.51,0.2008,0.13,0.7296,42.98,5,-60178.00,0.20,0.04,0.18,0.1957,2.32,318580.00,-193740.00,17,24,3,7,88890.00,-21210.00,18740.00,-8072.50,96,35,1.64
