#,P:nPeriodBreak,P:nATRExit,净利润,多头收益率%,空头收益率%,年化收益,最大使用资金,年化收益率%,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,多头总盈利,空头总盈利,总亏损,多头总亏损,空头总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
6169,45,1.1,61420.00,344.76,-296.61,7343.04,127560.00,5.76,38.75,767.75,80,-367860.00,0.12,0.2456,0.02,0.6225,2.13,5,-171870.00,0.04,1.07,3.54,0.1454,1.67,1114970.00,826940.00,288030.00,-1053550.00,-387160.00,-666390.00,31,49,3,6,161630.00,-159310.00,35966.77,-21501.02,14,5,1.06
6170,9,1.6,61400.00,132.33,-84.20,7340.65,127560.00,5.75,41.13,495.16,124,-570630.00,0.06,0.1892,0.01,0.4813,0.96,5,-304586.00,0.02,1.15,5.50,0.1230,1.47,2617890.00,1566560.00,1051330.00,-2556490.00,-1397760.00,-1158730.00,51,73,4,8,260870.00,-147370.00,51331.18,-35020.41,23,8,1.02
6171,55,1,61150.00,357.82,-309.88,7310.76,127560.00,5.73,36.36,794.16,77,-377760.00,0.12,0.3386,0.02,0.6713,2.08,5,-168154.00,0.04,1.06,3.63,0.2159,1.86,1070420.00,819340.00,251080.00,-1009270.00,-362910.00,-646360.00,28,49,3,6,161630.00,-159310.00,38229.29,-20597.35,13,5,1.06
6172,46,0.7,61040.00,299.19,-251.34,7297.61,127560.00,5.72,34.00,610.40,100,-266630.00,0.11,0.2445,0.03,0.5716,1.88,5,-139728.00,0.05,1.08,2.60,0.1460,2.05,1105220.00,813250.00,291970.00,-1044180.00,-431600.00,-612580.00,34,66,4,7,161630.00,-75310.00,32506.47,-15820.91,9,3,1.06
6173,39,1.3,60600.00,337.11,-289.60,7245.00,127560.00,5.68,38.46,776.92,78,-435590.00,0.10,0.1197,0.02,0.2250,1.74,5,-195204.00,0.04,1.14,4.24,0.0837,1.68,1342320.00,1000810.00,341510.00,-1281720.00,-570790.00,-710930.00,30,48,8,7,230570.00,-159310.00,44744.00,-26702.50,18,5,1.05
6174,87,1.7,60550.00,437.24,-389.77,7239.03,127560.00,5.67,46.34,1476.83,41,-493240.00,0.17,0.1677,0.01,0.3083,3.02,5,-207942.00,0.03,1.31,4.71,0.1462,1.24,930050.00,855110.00,74940.00,-869500.00,-297370.00,-572130.00,19,22,4,5,198650.00,-227110.00,48950.00,-39522.73,23,9,1.07
6175,73,0.3,60490.00,251.50,-204.08,7231.85,127560.00,5.67,39.25,565.33,107,-278810.00,0.14,0.1052,0.03,0.3359,2.51,5,-111090.00,0.07,1.03,2.71,0.1273,1.65,944460.00,696090.00,248370.00,-883970.00,-375280.00,-508690.00,42,65,4,5,146330.00,-68710.00,22487.14,-13599.54,5,1,1.07
6176,54,1.5,60440.00,203.91,-156.53,7225.88,127560.00,5.66,43.75,944.38,64,-292530.00,0.13,0.3576,0.02,0.7085,2.29,5,-212396.00,0.03,1.14,2.83,0.1884,1.36,1154420.00,856970.00,297450.00,-1093980.00,-596860.00,-497120.00,28,36,4,5,214550.00,-121510.00,41229.29,-30388.33,18,7,1.06
6177,58,1.5,60340.00,198.60,-151.30,7213.92,127560.00,5.66,43.55,973.23,62,-292530.00,0.13,0.3313,0.02,0.6792,2.36,5,-209142.00,0.03,1.14,2.83,0.1766,1.37,1112850.00,829560.00,283290.00,-1052510.00,-576220.00,-476290.00,27,35,4,5,214550.00,-121510.00,41216.67,-30071.71,18,7,1.06
6178,49,0.1,60290.00,251.47,-204.21,7207.94,127560.00,5.65,38.41,399.27,151,-289200.00,0.12,0.2204,0.02,0.6555,2.16,5,-111268.00,0.06,1.09,2.82,0.2341,1.70,1070600.00,792600.00,278000.00,-1010310.00,-471820.00,-538490.00,58,93,3,7,114170.00,-68710.00,18458.62,-10863.55,3,1,1.06
