#,P:nPeriodBreak,P:nATRExit,净利润,多头收益率%,空头收益率%,年化收益,最大使用资金,年化收益率%,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,多头总盈利,空头总盈利,总亏损,多头总亏损,空头总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
3437,86,1.4,-10010.00,-58.41,-117.97,-1041.22,5675.00,-18.35,29.63,-123.58,81,-30015.00,0.00,-0.1945,-0.03,0.2993,0.00,5,-12117.00,-0.09,0.03,0.30,-0.2314,2.02,57385.00,25505.00,31880.00,-67395.00,-28820.00,-38575.00,24,57,4,8,6690.00,-3535.00,2391.04,-1182.37,19,6,0.85
3438,78,4.8,-10030.00,-77.80,-98.94,-1043.30,5675.00,-18.38,32.14,-358.21,28,-42880.00,0.00,-0.0951,-0.02,0.0752,0.00,5,-13607.00,-0.08,0.03,0.43,-0.1112,1.76,49535.00,30700.00,18835.00,-59565.00,-35115.00,-24450.00,9,19,2,4,12240.00,-7185.00,5503.89,-3135.00,132,35,0.83
3439,51,0.6,-10035.00,-164.58,-12.25,-1043.82,5675.00,-18.39,32.05,-64.33,156,-25950.00,0.00,-0.1868,-0.04,0.6957,0.00,5,-9336.00,-0.11,0.03,0.26,-0.3031,1.90,87325.00,40690.00,46635.00,-97360.00,-50030.00,-47330.00,50,106,4,8,9015.00,-4085.00,1746.50,-918.49,7,2,0.90
3440,2,6.4,-10040.00,-28.72,-148.19,-1044.34,5675.00,-18.40,54.17,-418.33,24,-32215.00,0.00,0.0667,-0.03,0.0404,0.00,3,-16278.33,-0.06,0.03,0.32,-0.0624,0.68,40445.00,29990.00,10455.00,-50485.00,-31620.00,-18865.00,13,11,4,3,11815.00,-9985.00,3111.15,-4589.55,135,46,0.80
3441,50,6,-10050.00,-103.79,-73.30,-1045.38,5675.00,-18.42,44.00,-402.00,25,-40550.00,0.00,-0.0909,-0.03,0.0512,0.00,5,-12009.00,-0.09,0.03,0.41,-0.1079,1.03,42040.00,29165.00,12875.00,-52090.00,-35055.00,-17035.00,11,14,4,4,13440.00,-7185.00,3821.82,-3720.71,125,57,0.81
3442,78,4.4,-10050.00,-2.20,-174.89,-1045.38,5675.00,-18.42,33.33,-335.00,30,-34345.00,0.00,0.0173,-0.03,0.0027,0.00,5,-8861.00,-0.12,0.03,0.34,-0.0853,1.63,43750.00,29265.00,14485.00,-53800.00,-29390.00,-24410.00,10,20,3,7,13865.00,-6385.00,4375.00,-2690.00,117,29,0.81
3443,30,5.2,-10075.00,-87.49,-90.04,-1047.98,5675.00,-18.47,36.67,-335.83,30,-43025.00,0.00,-0.2857,-0.02,0.3458,0.00,5,-13364.00,-0.08,0.03,0.43,-0.1825,1.44,50540.00,28050.00,22490.00,-60615.00,-33015.00,-27600.00,11,19,4,4,13690.00,-7185.00,4594.55,-3190.26,129,42,0.83
3444,31,5.2,-10075.00,-87.49,-90.04,-1047.98,5675.00,-18.47,36.67,-335.83,30,-43025.00,0.00,-0.2857,-0.02,0.3458,0.00,5,-13364.00,-0.08,0.03,0.43,-0.1825,1.44,50540.00,28050.00,22490.00,-60615.00,-33015.00,-27600.00,11,19,4,4,13690.00,-7185.00,4594.55,-3190.26,129,42,0.83
3445,33,3.4,-10080.00,-0.97,-176.65,-1048.50,5675.00,-18.48,35.42,-210.00,48,-27235.00,0.00,-0.0172,-0.04,0.0032,0.00,5,-17557.00,-0.06,0.03,0.27,-0.1532,1.58,66405.00,33185.00,33220.00,-76485.00,-33240.00,-43245.00,17,31,3,5,7240.00,-4335.00,3906.18,-2467.26,77,21,0.87
3446,56,6.2,-10080.00,-58.06,-119.56,-1048.50,5675.00,-18.48,47.83,-438.26,23,-36830.00,0.00,-0.0093,-0.03,0.0007,0.00,5,-11265.00,-0.09,0.03,0.37,-0.0821,0.85,35715.00,26750.00,8965.00,-45795.00,-30045.00,-15750.00,11,12,4,3,11340.00,-8510.00,3246.82,-3816.25,146,45,0.78
3447,63,4.2,-10090.00,-71.37,-106.43,-1049.54,5675.00,-18.49,35.29,-296.76,34,-34450.00,0.00,-0.1078,-0.03,0.0651,0.00,5,-9107.00,-0.12,0.03,0.34,-0.1430,1.51,46480.00,24015.00,22465.00,-56570.00,-28065.00,-28505.00,12,22,5,10,13990.00,-5785.00,3873.33,-2571.36,102,25,0.82
3448,31,3.8,-10100.00,13.83,-191.81,-1050.58,5675.00,-18.51,37.78,-224.44,45,-31335.00,0.00,-0.1273,-0.03,0.1245,0.00,5,-17482.00,-0.06,0.03,0.31,-0.2245,1.44,71480.00,27820.00,43660.00,-81580.00,-27035.00,-54545.00,17,28,5,4,10315.00,-5810.00,4204.71,-2913.57,79,25,0.88
3449,82,4.4,-10100.00,-3.52,-174.45,-1050.58,5675.00,-18.51,33.33,-336.67,30,-34745.00,0.00,0.0236,-0.03,0.0050,0.00,5,-8639.00,-0.12,0.03,0.35,-0.0838,1.63,44025.00,29365.00,14660.00,-54125.00,-29565.00,-24560.00,10,20,3,7,13865.00,-6385.00,4402.50,-2706.25,117,28,0.81
3450,83,4.4,-10100.00,-3.52,-174.45,-1050.58,5675.00,-18.51,33.33,-336.67,30,-34745.00,0.00,0.0236,-0.03,0.0050,0.00,5,-8639.00,-0.12,0.03,0.35,-0.0838,1.63,44025.00,29365.00,14660.00,-54125.00,-29565.00,-24560.00,10,20,3,7,13865.00,-6385.00,4402.50,-2706.25,117,28,0.81
3451,43,3.7,-10170.00,-73.30,-105.90,-1057.87,5675.00,-18.64,40.48,-242.14,42,-31555.00,0.00,0.1985,-0.03,0.3537,0.00,5,-13091.00,-0.08,0.03,0.31,-0.0212,1.24,54755.00,26785.00,27970.00,-64925.00,-30945.00,-33980.00,17,25,5,5,7240.00,-4685.00,3220.88,-2597.00,75,21,0.84
3452,17,0.1,-10175.00,0.88,-180.18,-1058.39,5675.00,-18.65,37.53,-25.12,405,-26985.00,0.00,-0.2156,-0.04,0.7676,0.00,5,-10001.00,-0.11,0.03,0.27,-0.2352,1.55,135530.00,84535.00,50995.00,-145705.00,-84485.00,-61220.00,152,253,5,10,4215.00,-2810.00,891.64,-575.91,3,1,0.93
3453,81,4.4,-10175.00,-4.85,-174.45,-1058.39,5675.00,-18.65,33.33,-339.17,30,-34820.00,0.00,0.0213,-0.03,0.0040,0.00,5,-8654.00,-0.12,0.03,0.35,-0.0856,1.62,43950.00,29290.00,14660.00,-54125.00,-29565.00,-24560.00,10,20,3,7,13865.00,-6385.00,4395.00,-2706.25,117,28,0.81
3454,57,3.8,-10230.00,-88.99,-91.28,-1064.11,5675.00,-18.75,44.74,-269.21,38,-29595.00,0.00,0.2109,-0.04,0.4171,0.00,5,-15408.00,-0.07,0.03,0.30,-0.0050,1.01,45905.00,23275.00,22630.00,-56135.00,-28325.00,-27810.00,17,21,5,5,6240.00,-5935.00,2700.29,-2673.10,68,25,0.82
3455,58,3.8,-10230.00,-88.99,-91.28,-1064.11,5675.00,-18.75,44.74,-269.21,38,-29595.00,0.00,0.2109,-0.04,0.4171,0.00,5,-15408.00,-0.07,0.03,0.30,-0.0050,1.01,45905.00,23275.00,22630.00,-56135.00,-28325.00,-27810.00,17,21,5,5,6240.00,-5935.00,2700.29,-2673.10,68,25,0.82
3456,43,1.7,-10235.00,-60.79,-119.56,-1064.63,5675.00,-18.76,34.88,-119.01,86,-23680.00,0.00,-0.1344,-0.04,0.2953,0.00,5,-9594.00,-0.11,0.03,0.24,-0.1707,1.60,60875.00,25280.00,35595.00,-71110.00,-28730.00,-42380.00,30,56,4,11,8240.00,-3710.00,2029.17,-1269.82,20,9,0.86
3457,40,5,-10240.00,-130.40,-50.04,-1065.15,5675.00,-18.77,34.48,-353.10,29,-32495.00,0.00,-0.2621,-0.03,0.5500,0.00,5,-11258.00,-0.09,0.03,0.32,-0.2099,1.56,47300.00,25025.00,22275.00,-57540.00,-32425.00,-25115.00,10,19,2,4,12240.00,-7185.00,4730.00,-3028.42,139,40,0.82
3458,66,6,-10245.00,51.89,-232.42,-1065.67,5675.00,-18.78,37.04,-379.44,27,-37155.00,0.00,-0.2747,-0.03,0.3869,0.00,5,-15002.00,-0.07,0.03,0.37,-0.1969,1.33,36225.00,23625.00,12600.00,-46470.00,-20680.00,-25790.00,10,17,4,7,12565.00,-5910.00,3622.50,-2733.53,114,56,0.78
3459,70,2.4,-10245.00,23.44,-203.96,-1065.67,5675.00,-18.78,42.11,-179.74,57,-36445.00,0.00,-0.1807,-0.03,0.4496,0.00,5,-11301.00,-0.09,0.03,0.36,-0.1872,1.17,57135.00,33650.00,23485.00,-67380.00,-32320.00,-35060.00,24,33,6,8,7290.00,-7460.00,2380.63,-2041.82,32,13,0.85
3460,57,2.6,-10250.00,-41.41,-139.21,-1066.19,5675.00,-18.79,30.91,-186.36,55,-25410.00,0.00,-0.0592,-0.04,0.0835,0.00,5,-10001.00,-0.11,0.03,0.25,-0.1477,1.91,60955.00,26585.00,34370.00,-71205.00,-28935.00,-42270.00,17,38,4,6,14090.00,-7460.00,3585.59,-1873.82,47,14,0.86
3461,58,2.6,-10250.00,-41.41,-139.21,-1066.19,5675.00,-18.79,30.91,-186.36,55,-25410.00,0.00,-0.0592,-0.04,0.0835,0.00,5,-10001.00,-0.11,0.03,0.25,-0.1477,1.91,60955.00,26585.00,34370.00,-71205.00,-28935.00,-42270.00,17,38,4,6,14090.00,-7460.00,3585.59,-1873.82,47,14,0.86
3462,86,4.8,-10255.00,-48.28,-132.42,-1066.71,5675.00,-18.80,25.00,-366.25,28,-39870.00,0.00,-0.0300,-0.03,0.0090,0.00,5,-12755.00,-0.08,0.03,0.40,-0.0895,2.49,49755.00,33010.00,16745.00,-60010.00,-35750.00,-24260.00,7,21,2,6,12240.00,-7185.00,7107.86,-2857.62,138,35,0.83
3463,10,0.3,-10265.00,-93.04,-87.84,-1067.75,5675.00,-18.81,36.41,-23.65,434,-24880.00,0.00,-0.0558,-0.04,0.1379,0.00,5,-7305.00,-0.15,0.03,0.25,-0.1087,1.65,177695.00,84220.00,93475.00,-187960.00,-89500.00,-98460.00,158,276,5,15,9015.00,-3810.00,1124.65,-681.01,5,2,0.95
3464,85,4.1,-10285.00,-19.12,-162.11,-1069.83,5675.00,-18.85,32.26,-331.77,31,-38530.00,0.00,0.0191,-0.03,0.0030,0.00,5,-9583.00,-0.11,0.03,0.39,-0.0826,1.68,41450.00,28325.00,13125.00,-51735.00,-29410.00,-22325.00,10,21,4,7,13515.00,-4485.00,4145.00,-2463.57,111,21,0.80
3465,48,0.1,-10295.00,-10.57,-170.84,-1070.87,5675.00,-18.87,37.93,-44.38,232,-21465.00,0.00,-0.1432,-0.05,0.4927,0.00,3,-8923.33,-0.12,0.02,0.21,-0.2358,1.46,83670.00,45420.00,38250.00,-93965.00,-46020.00,-47945.00,88,144,5,9,4215.00,-2160.00,950.80,-652.53,3,1,0.89
3466,73,2.4,-10295.00,30.48,-211.89,-1070.87,5675.00,-18.87,42.11,-180.61,57,-36495.00,0.00,-0.1790,-0.03,0.4468,0.00,5,-11311.00,-0.09,0.03,0.36,-0.1852,1.16,56685.00,33650.00,23035.00,-66980.00,-31920.00,-35060.00,24,33,6,8,7290.00,-7460.00,2361.88,-2029.70,32,13,0.85
3467,53,5.9,-10300.00,-93.92,-87.58,-1071.39,5675.00,-18.88,40.00,-412.00,25,-41350.00,0.00,-0.0857,-0.03,0.0468,0.00,5,-12169.00,-0.09,0.03,0.41,-0.1089,1.20,40500.00,28925.00,11575.00,-50800.00,-34255.00,-16545.00,10,15,4,4,13140.00,-7185.00,4050.00,-3386.67,135,54,0.80
3468,57,5.5,-10300.00,-98.77,-82.73,-1071.39,5675.00,-18.88,48.00,-412.00,25,-40725.00,0.00,-0.0979,-0.03,0.0637,0.00,5,-11959.00,-0.09,0.03,0.41,-0.1145,0.87,42705.00,30565.00,12140.00,-53005.00,-36170.00,-16835.00,12,13,4,4,12340.00,-8510.00,3558.75,-4077.31,136,34,0.81
3469,58,5.5,-10300.00,-98.77,-82.73,-1071.39,5675.00,-18.88,48.00,-412.00,25,-40725.00,0.00,-0.0979,-0.03,0.0637,0.00,5,-11959.00,-0.09,0.03,0.41,-0.1145,0.87,42705.00,30565.00,12140.00,-53005.00,-36170.00,-16835.00,12,13,4,4,12340.00,-8510.00,3558.75,-4077.31,136,34,0.81
3470,23,2.4,-10310.00,-45.90,-135.77,-1072.43,5675.00,-18.90,39.53,-119.88,86,-36410.00,0.00,-0.3048,-0.03,0.7746,0.00,5,-12051.00,-0.09,0.03,0.36,-0.2241,1.34,74610.00,33200.00,41410.00,-84920.00,-35805.00,-49115.00,34,52,5,5,6740.00,-4385.00,2194.41,-1633.08,32,15,0.88
3471,45,0.1,-10325.00,-42.64,-139.30,-1073.99,5675.00,-18.92,36.25,-43.02,240,-23360.00,0.00,-0.2290,-0.05,0.7819,0.00,5,-6431.00,-0.17,0.03,0.23,-0.2990,1.57,84505.00,48690.00,35815.00,-94830.00,-51110.00,-43720.00,87,153,5,9,4215.00,-3835.00,971.32,-619.80,3,1,0.89
