#,P:nPeriodBreak,P:nATRExit,净利润,多头收益率%,空头收益率%,年化收益,最大使用资金,年化收益率%,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,多头总盈利,空头总盈利,总亏损,多头总亏损,空头总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
1707,2,0.8,43470.00,372.62,440.52,3728.92,5346.00,69.75,36.59,106.02,410,-23010.00,4.98,0.2485,0.16,0.4246,7.14,5,-11496.00,0.32,0.02,0.23,0.6085,2.15,215960.00,99410.00,116550.00,-172490.00,-79490.00,-93000.00,150,258,5,10,7970.00,-3220.00,1439.73,-668.57,11,4,1.25
1708,45,4.4,43470.00,250.47,562.66,3728.92,5346.00,69.75,37.21,1010.93,43,-21900.00,13.15,0.3612,0.17,0.4305,18.85,5,-11136.00,0.33,0.03,0.22,0.6239,3.42,85810.00,39990.00,45820.00,-42340.00,-26600.00,-15740.00,16,27,2,8,11840.00,-3420.00,5363.13,-1568.15,94,36,2.03
1709,77,1.9,43460.00,423.31,389.64,3728.06,5346.00,69.74,45.83,603.61,72,-12520.00,16.81,0.3864,0.30,0.9224,24.11,49,-1298.57,2.87,0.04,0.12,0.9038,2.49,82610.00,40400.00,42210.00,-39150.00,-17770.00,-21380.00,33,39,3,4,12000.00,-2600.00,2503.33,-1003.85,27,10,2.11
1710,63,2,43450.00,350.54,462.21,3727.20,5346.00,69.72,43.59,557.05,78,-16750.00,14.78,0.4030,0.22,0.9111,21.20,45,-1827.56,2.04,0.04,0.17,0.8608,2.52,87250.00,37210.00,50040.00,-43800.00,-18470.00,-25330.00,34,43,3,6,12000.00,-4390.00,2566.18,-1018.60,28,9,1.99
1711,62,0.5,43440.00,372.99,439.58,3726.35,5346.00,69.70,44.57,248.23,175,-7550.00,13.19,0.3869,0.49,0.9574,18.93,66,-963.94,3.87,0.02,0.08,0.9930,2.16,99520.00,43020.00,56500.00,-56080.00,-23080.00,-33000.00,78,95,6,7,6740.00,-2500.00,1275.90,-590.32,7,2,1.77
1712,13,1.9,43430.00,378.23,434.16,3725.49,5346.00,69.69,35.71,310.21,140,-13990.00,8.10,0.2830,0.27,0.6755,11.62,34,-3052.65,1.22,0.04,0.14,0.5196,2.67,133500.00,58290.00,75210.00,-90070.00,-38070.00,-52000.00,50,90,7,12,14290.00,-2410.00,2670.00,-1000.78,31,10,1.48
1713,15,3.7,43430.00,385.52,426.86,3725.49,5346.00,69.69,50.88,761.93,57,-30190.00,14.91,0.3769,0.12,0.7927,21.39,42,-2080.48,1.79,0.03,0.30,0.6828,1.67,103290.00,52180.00,51110.00,-59860.00,-31570.00,-28290.00,29,28,5,4,12190.00,-7580.00,3561.72,-2137.86,68,27,1.73
1714,35,5.1,43420.00,285.45,526.75,3724.63,5346.00,69.67,45.71,1240.57,35,-21270.00,16.92,0.3569,0.18,0.4679,24.28,5,-10824.00,0.34,0.03,0.21,0.6180,2.53,81740.00,40880.00,40860.00,-38320.00,-25620.00,-12700.00,16,19,3,9,12690.00,-3810.00,5108.75,-2016.84,99,57,2.13
1715,61,0.4,43410.00,343.43,468.57,3723.77,5346.00,69.66,46.67,222.62,195,-6110.00,13.33,0.3950,0.61,0.9682,19.13,63,-1057.30,3.52,0.02,0.06,1.0494,1.94,100320.00,42360.00,57960.00,-56910.00,-24000.00,-32910.00,91,100,6,7,6740.00,-2500.00,1102.42,-569.10,6,2,1.76
1716,71,0.8,43410.00,318.56,493.45,3723.77,5346.00,69.66,46.21,328.86,132,-8410.00,15.28,0.3549,0.44,0.8343,21.94,46,-1381.09,2.70,0.02,0.08,0.9538,2.22,90040.00,38800.00,51240.00,-46630.00,-21770.00,-24860.00,61,70,4,8,7340.00,-2500.00,1476.07,-666.14,10,3,1.93
