#,P:nPeriodBreak,P:nATRExit,净利润,多头收益率%,空头收益率%,年化收益,最大使用资金,年化收益率%,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,多头总盈利,空头总盈利,总亏损,多头总亏损,空头总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
16,61,5.7,71140.00,45.99,183.12,13488.88,31050.00,43.44,54.55,6467.27,11,-46120.00,14.92,0.1253,0.29,0.4477,34.34,5,-33892.00,0.40,0.11,0.46,0.5123,2.25,112990.00,15940.00,97050.00,-41850.00,-1660.00,-40190.00,6,5,3,3,26840.00,-16510.00,18831.67,-8370.00,134,61,2.70
17,62,5.7,71140.00,45.99,183.12,13488.88,31050.00,43.44,54.55,6467.27,11,-46120.00,14.92,0.1253,0.29,0.4477,34.34,5,-33892.00,0.40,0.11,0.46,0.5123,2.25,112990.00,15940.00,97050.00,-41850.00,-1660.00,-40190.00,6,5,3,3,26840.00,-16510.00,18831.67,-8370.00,134,61,2.70
18,61,5.5,71130.00,45.99,183.09,13486.99,31050.00,43.44,58.33,5927.50,12,-46120.00,15.95,0.1256,0.29,0.4493,36.73,5,-33892.00,0.40,0.11,0.46,0.5144,1.93,112980.00,15940.00,97040.00,-41850.00,-1660.00,-40190.00,7,5,3,3,26840.00,-16510.00,16140.00,-8370.00,115,61,2.70
19,61,5.6,71130.00,45.99,183.09,13486.99,31050.00,43.44,58.33,5927.50,12,-46120.00,15.95,0.1256,0.29,0.4493,36.73,5,-33892.00,0.40,0.11,0.46,0.5144,1.93,112980.00,15940.00,97040.00,-41850.00,-1660.00,-40190.00,7,5,3,3,26840.00,-16510.00,16140.00,-8370.00,115,61,2.70
20,62,5.5,71130.00,45.99,183.09,13486.99,31050.00,43.44,58.33,5927.50,12,-46120.00,15.95,0.1256,0.29,0.4493,36.73,5,-33892.00,0.40,0.11,0.46,0.5144,1.93,112980.00,15940.00,97040.00,-41850.00,-1660.00,-40190.00,7,5,3,3,26840.00,-16510.00,16140.00,-8370.00,115,61,2.70
21,62,5.6,71130.00,45.99,183.09,13486.99,31050.00,43.44,58.33,5927.50,12,-46120.00,15.95,0.1256,0.29,0.4493,36.73,5,-33892.00,0.40,0.11,0.46,0.5144,1.93,112980.00,15940.00,97040.00,-41850.00,-1660.00,-40190.00,7,5,3,3,26840.00,-16510.00,16140.00,-8370.00,115,61,2.70
22,60,5.7,70840.00,45.99,182.16,13432.00,31050.00,43.26,54.55,6440.00,11,-46120.00,14.83,0.1246,0.29,0.4463,34.29,5,-33892.00,0.40,0.11,0.46,0.5103,2.24,112690.00,15940.00,96750.00,-41850.00,-1660.00,-40190.00,6,5,3,3,26840.00,-16510.00,18781.67,-8370.00,135,61,2.69
23,60,5.5,70830.00,45.99,182.13,13430.10,31050.00,43.25,58.33,5902.50,12,-46120.00,15.86,0.1249,0.29,0.4479,36.67,5,-33892.00,0.40,0.11,0.46,0.5124,1.92,112680.00,15940.00,96740.00,-41850.00,-1660.00,-40190.00,7,5,3,3,26840.00,-16510.00,16097.14,-8370.00,115,61,2.69
24,60,5.6,70830.00,45.99,182.13,13430.10,31050.00,43.25,58.33,5902.50,12,-46120.00,15.86,0.1249,0.29,0.4479,36.67,5,-33892.00,0.40,0.11,0.46,0.5124,1.92,112680.00,15940.00,96740.00,-41850.00,-1660.00,-40190.00,7,5,3,3,26840.00,-16510.00,16097.14,-8370.00,115,61,2.69
25,64,3.3,70180.00,89.28,136.75,13306.86,31050.00,42.86,45.45,3190.00,22,-36130.00,10.38,0.2486,0.37,0.7465,24.22,5,-25136.00,0.53,0.09,0.36,0.6029,2.57,131700.00,68810.00,62890.00,-61520.00,-41090.00,-20430.00,10,12,3,4,36290.00,-12460.00,13170.00,-5126.67,57,22,2.14
26,61,5.8,69140.00,45.99,176.68,13109.66,31050.00,42.22,54.55,6285.45,11,-46540.00,14.09,0.1204,0.28,0.4193,33.38,5,-33976.00,0.39,0.11,0.46,0.4965,2.15,112990.00,15940.00,97050.00,-43850.00,-1660.00,-42190.00,6,5,3,3,26840.00,-16510.00,18831.67,-8770.00,134,62,2.58
27,62,5.8,69140.00,45.99,176.68,13109.66,31050.00,42.22,54.55,6285.45,11,-46540.00,14.09,0.1204,0.28,0.4193,33.38,5,-33976.00,0.39,0.11,0.46,0.4965,2.15,112990.00,15940.00,97050.00,-43850.00,-1660.00,-42190.00,6,5,3,3,26840.00,-16510.00,18831.67,-8770.00,134,62,2.58
28,60,5.8,68840.00,45.99,175.72,13052.78,31050.00,42.04,54.55,6258.18,11,-46540.00,14.01,0.1196,0.28,0.4178,33.32,5,-33976.00,0.38,0.11,0.46,0.4945,2.14,112690.00,15940.00,96750.00,-43850.00,-1660.00,-42190.00,6,5,3,3,26840.00,-16510.00,18781.67,-8770.00,135,62,2.57
29,63,3.3,68530.00,83.96,136.75,12994.00,31050.00,41.85,45.45,3115.00,22,-36130.00,10.02,0.2395,0.36,0.7395,23.95,5,-25466.00,0.51,0.09,0.36,0.5857,2.54,130050.00,67160.00,62890.00,-61520.00,-41090.00,-20430.00,10,12,3,4,36290.00,-12460.00,13005.00,-5126.67,57,22,2.11
30,59,0.8,67940.00,49.08,169.73,12882.13,31050.00,41.49,44.26,1113.77,61,-26350.00,8.35,0.2360,0.49,0.8653,20.14,5,-15096.00,0.85,0.07,0.26,0.8393,2.31,149330.00,65950.00,83380.00,-81390.00,-50710.00,-30680.00,27,34,4,5,20590.00,-5160.00,5530.74,-2393.82,10,3,1.83
31,55,3.5,67540.00,74.14,143.38,12806.29,31050.00,41.24,47.62,3216.19,21,-37870.00,11.18,0.2350,0.34,0.7679,27.11,5,-25550.00,0.50,0.09,0.38,0.5485,2.55,118650.00,58860.00,59790.00,-51110.00,-35840.00,-15270.00,10,11,3,3,33940.00,-12460.00,11865.00,-4646.36,61,31,2.32
32,2,0.7,67330.00,76.59,140.26,12766.47,31050.00,41.12,44.70,310.28,217,-77110.00,3.06,0.1637,0.17,0.4077,7.45,5,-32768.00,0.39,0.12,0.76,0.5405,1.48,404030.00,188810.00,215220.00,-336700.00,-165030.00,-171670.00,97,120,8,9,22540.00,-12310.00,4165.26,-2805.83,8,3,1.20
33,65,3.4,66890.00,93.14,122.29,12683.04,31050.00,40.85,42.86,3185.24,21,-39090.00,9.71,0.2499,0.32,0.7448,23.78,5,-20364.00,0.62,0.09,0.39,0.5661,3.00,120560.00,68810.00,51750.00,-53670.00,-39890.00,-13780.00,9,12,3,6,36290.00,-12460.00,13395.56,-4472.50,58,30,2.25
34,66,3.4,66890.00,93.14,122.29,12683.04,31050.00,40.85,42.86,3185.24,21,-39090.00,9.71,0.2499,0.32,0.7448,23.78,5,-20364.00,0.62,0.09,0.39,0.5661,3.00,120560.00,68810.00,51750.00,-53670.00,-39890.00,-13780.00,9,12,3,6,36290.00,-12460.00,13395.56,-4472.50,58,30,2.25
35,75,5.9,65360.00,130.31,80.19,12392.94,31050.00,39.91,44.44,7262.22,9,-46090.00,11.65,0.2991,0.27,0.7329,29.19,5,-30154.00,0.41,0.11,0.46,0.5659,3.64,99510.00,51140.00,48370.00,-34150.00,-10680.00,-23470.00,4,5,3,3,51140.00,-12910.00,24877.50,-6830.00,146,77,2.91
36,3,0.7,64360.00,77.84,129.44,12203.32,31050.00,39.30,43.93,300.75,214,-48810.00,2.88,0.1384,0.25,0.4483,7.34,5,-31146.00,0.39,0.12,0.48,0.4835,1.53,385160.00,186930.00,198230.00,-320800.00,-162760.00,-158040.00,94,120,8,8,22540.00,-12310.00,4097.45,-2673.33,8,3,1.20
37,4,1.5,64080.00,47.21,159.16,12150.23,31050.00,39.13,43.48,696.52,92,-35920.00,4.37,0.2090,0.34,0.8278,11.17,5,-24456.00,0.50,0.12,0.36,0.4583,1.75,249400.00,103820.00,145580.00,-185320.00,-89160.00,-96160.00,40,52,2,4,18890.00,-12460.00,6235.00,-3563.85,20,7,1.35
38,5,0.8,63920.00,92.24,113.62,12119.90,31050.00,39.03,43.45,380.48,168,-28460.00,3.22,0.2596,0.43,0.8662,8.26,5,-24338.00,0.50,0.12,0.28,0.5287,1.61,336220.00,172470.00,163750.00,-272300.00,-143830.00,-128470.00,73,95,6,7,23390.00,-8910.00,4605.75,-2866.32,9,4,1.23
39,9,0.7,63680.00,-19.00,224.09,12074.39,31050.00,38.89,42.11,418.95,152,-41510.00,3.56,0.1870,0.29,0.7079,9.16,5,-26256.00,0.46,0.08,0.41,0.5803,1.76,292560.00,118350.00,174210.00,-228880.00,-124250.00,-104630.00,64,88,5,10,14890.00,-7460.00,4571.25,-2600.91,8,3,1.28
40,76,5.9,63460.00,130.31,74.07,12032.68,31050.00,38.75,44.44,7051.11,9,-46090.00,10.98,0.2937,0.26,0.7251,28.34,5,-30534.00,0.39,0.11,0.46,0.5505,3.45,99510.00,51140.00,48370.00,-36050.00,-10680.00,-25370.00,4,5,3,3,51140.00,-14810.00,24877.50,-7210.00,146,77,2.76
41,55,3.6,63340.00,67.38,136.62,12009.92,31050.00,38.68,47.62,3016.19,21,-37870.00,10.01,0.2214,0.32,0.7395,25.88,5,-26390.00,0.46,0.09,0.38,0.5145,2.41,116550.00,58860.00,57690.00,-53210.00,-37940.00,-15270.00,10,11,3,3,33940.00,-12460.00,11655.00,-4837.27,61,31,2.19
42,77,5.9,62910.00,130.31,72.30,11928.39,31050.00,38.42,44.44,6990.00,9,-46640.00,10.79,0.2921,0.26,0.7208,28.10,5,-30644.00,0.39,0.11,0.46,0.5461,3.40,99510.00,51140.00,48370.00,-36600.00,-10680.00,-25920.00,4,5,3,3,51140.00,-14810.00,24877.50,-7320.00,146,77,2.72
43,78,5.9,62910.00,130.31,72.30,11928.39,31050.00,38.42,44.44,6990.00,9,-46640.00,10.79,0.2921,0.26,0.7208,28.10,5,-30644.00,0.39,0.11,0.46,0.5461,3.40,99510.00,51140.00,48370.00,-36600.00,-10680.00,-25920.00,4,5,3,3,51140.00,-14810.00,24877.50,-7320.00,146,77,2.72
44,59,0.7,62600.00,27.89,173.72,11869.61,31050.00,38.23,46.15,963.08,65,-23350.00,7.40,0.2075,0.51,0.8513,19.35,5,-13754.00,0.86,0.07,0.23,0.7839,2.01,149300.00,66880.00,82420.00,-86700.00,-58220.00,-28480.00,30,35,4,3,20590.00,-5160.00,4976.67,-2477.14,9,3,1.72
45,72,5,62470.00,22.09,179.10,11844.96,31050.00,38.15,53.85,4805.38,13,-55060.00,12.74,0.1614,0.22,0.4613,33.39,5,-31752.00,0.37,0.11,0.54,0.4660,2.26,100730.00,16230.00,84500.00,-38260.00,-9370.00,-28890.00,7,6,3,3,30990.00,-12310.00,14390.00,-6376.67,107,49,2.63
46,8,0.7,62450.00,-29.11,230.24,11841.17,31050.00,38.14,40.00,390.31,160,-45460.00,3.00,0.2001,0.26,0.7456,7.88,5,-30800.00,0.38,0.12,0.45,0.5352,1.87,317110.00,106350.00,210760.00,-254660.00,-115390.00,-139270.00,64,96,5,10,17090.00,-14410.00,4954.84,-2652.71,9,3,1.25
47,58,0.8,62420.00,29.86,171.18,11835.48,31050.00,38.12,42.86,990.79,63,-25900.00,6.81,0.2205,0.46,0.8311,17.86,5,-14398.00,0.82,0.07,0.26,0.7716,2.29,149780.00,65950.00,83830.00,-87360.00,-56680.00,-30680.00,27,36,4,5,20590.00,-5160.00,5547.41,-2426.67,10,3,1.71
48,58,3.5,62390.00,61.26,139.68,11829.79,31050.00,38.10,47.62,2970.95,21,-38690.00,9.44,0.2282,0.31,0.7379,24.78,5,-21734.00,0.54,0.09,0.39,0.5145,2.29,119900.00,60110.00,59790.00,-57510.00,-41090.00,-16420.00,10,11,3,3,33940.00,-12460.00,11990.00,-5228.18,61,30,2.08
49,5,1.4,62370.00,52.53,148.34,11826.00,31050.00,38.09,45.92,636.43,98,-55320.00,4.10,0.1500,0.21,0.5648,10.76,5,-25838.00,0.46,0.12,0.55,0.4623,1.54,266250.00,96520.00,169730.00,-203880.00,-80210.00,-123670.00,45,53,4,6,19740.00,-12460.00,5916.67,-3846.79,19,6,1.31
50,67,3.4,62290.00,84.44,116.17,11810.83,31050.00,38.04,42.86,2966.19,21,-43690.00,8.43,0.2409,0.27,0.7176,22.15,5,-21284.00,0.55,0.09,0.43,0.5343,2.76,120510.00,68760.00,51750.00,-58220.00,-42540.00,-15680.00,9,12,3,6,36290.00,-14160.00,13390.00,-4851.67,57,30,2.07
51,70,5,62220.00,22.09,178.29,11797.56,31050.00,38.00,53.85,4786.15,13,-54810.00,12.64,0.1614,0.22,0.4642,33.26,5,-31802.00,0.37,0.11,0.54,0.4640,2.24,100730.00,16230.00,84500.00,-38510.00,-9370.00,-29140.00,7,6,3,3,30990.00,-12060.00,14390.00,-6418.33,107,49,2.62
52,57,0.8,62120.00,28.89,171.18,11778.60,31050.00,37.93,42.86,986.03,63,-25900.00,6.74,0.2199,0.45,0.8291,17.77,5,-14458.00,0.81,0.07,0.26,0.7676,2.28,149780.00,65950.00,83830.00,-87660.00,-56980.00,-30680.00,27,36,4,5,20590.00,-5160.00,5547.41,-2435.00,10,3,1.71
53,71,5,61970.00,22.09,177.49,11750.16,31050.00,37.84,53.85,4766.92,13,-55060.00,12.54,0.1604,0.21,0.4600,33.13,5,-31852.00,0.37,0.11,0.54,0.4621,2.23,100730.00,16230.00,84500.00,-38760.00,-9370.00,-29390.00,7,6,3,3,30990.00,-12310.00,14390.00,-6460.00,107,49,2.60
54,59,0.9,61770.00,35.97,162.96,11712.23,31050.00,37.72,43.10,1065.00,58,-31190.00,6.82,0.2270,0.38,0.8530,18.07,5,-16918.00,0.69,0.07,0.31,0.7639,2.27,147350.00,64810.00,82540.00,-85580.00,-53640.00,-31940.00,25,33,6,6,20740.00,-9110.00,5894.00,-2593.33,11,3,1.72
55,75,6,61160.00,130.31,66.67,11596.57,31050.00,37.35,44.44,6795.56,9,-46090.00,10.65,0.2850,0.25,0.7187,28.52,5,-30994.00,0.37,0.11,0.46,0.5333,3.49,95310.00,51140.00,44170.00,-34150.00,-10680.00,-23470.00,4,5,3,3,51140.00,-12910.00,23827.50,-6830.00,146,77,2.79
56,56,3.5,60840.00,56.26,139.68,11535.90,31050.00,37.15,47.62,2897.14,21,-39940.00,9.07,0.2208,0.29,0.7293,24.42,5,-21984.00,0.52,0.09,0.40,0.4997,2.26,118650.00,58860.00,59790.00,-57810.00,-41390.00,-16420.00,10,11,3,3,33940.00,-12460.00,11865.00,-5255.45,61,31,2.05
57,57,3.5,60840.00,56.26,139.68,11535.90,31050.00,37.15,47.62,2897.14,21,-39940.00,9.07,0.2208,0.29,0.7293,24.42,5,-21984.00,0.52,0.09,0.40,0.4997,2.26,118650.00,58860.00,59790.00,-57810.00,-41390.00,-16420.00,10,11,3,3,33940.00,-12460.00,11865.00,-5255.45,61,31,2.05
58,62,1.2,60370.00,88.57,105.86,11446.78,31050.00,36.87,47.92,1257.71,48,-26930.00,6.86,0.1844,0.43,0.8196,18.61,5,-20032.00,0.57,0.07,0.27,0.6951,1.78,155470.00,94510.00,60960.00,-95100.00,-67010.00,-28090.00,23,25,6,4,22690.00,-9110.00,6759.57,-3804.00,16,4,1.63
59,64,3.5,60340.00,61.42,132.91,11441.09,31050.00,36.85,42.86,2873.33,21,-42350.00,7.94,0.2264,0.27,0.7142,21.55,5,-22466.00,0.51,0.09,0.42,0.5098,2.68,120010.00,62320.00,57690.00,-59670.00,-43250.00,-16420.00,9,12,2,3,33940.00,-12460.00,13334.44,-4972.50,62,30,2.01
60,64,3.6,60340.00,61.42,132.91,11441.09,31050.00,36.85,42.86,2873.33,21,-42350.00,7.94,0.2264,0.27,0.7142,21.55,5,-22466.00,0.51,0.09,0.42,0.5098,2.68,120010.00,62320.00,57690.00,-59670.00,-43250.00,-16420.00,9,12,2,3,33940.00,-12460.00,13334.44,-4972.50,62,30,2.01
61,62,0.7,60000.00,32.59,160.64,11376.62,31050.00,36.64,46.15,923.08,65,-23650.00,6.76,0.1875,0.48,0.8325,18.45,5,-13412.00,0.85,0.07,0.24,0.7676,1.94,150100.00,67680.00,82420.00,-90100.00,-57560.00,-32540.00,30,35,4,3,20590.00,-5460.00,5003.33,-2574.29,8,2,1.67
62,56,0.8,59760.00,25.80,166.67,11331.12,31050.00,36.49,42.19,933.75,64,-25900.00,6.14,0.2096,0.44,0.8232,16.83,5,-14458.00,0.78,0.07,0.26,0.7347,2.28,149780.00,65950.00,83830.00,-90020.00,-57940.00,-32080.00,27,37,4,5,20590.00,-5160.00,5547.41,-2432.97,10,3,1.66
63,68,3.4,59740.00,83.96,108.44,11327.32,31050.00,36.48,42.86,2844.76,21,-46090.00,7.91,0.2310,0.25,0.6965,21.68,5,-21788.00,0.52,0.09,0.46,0.5123,2.70,118110.00,68760.00,49350.00,-58370.00,-42690.00,-15680.00,9,12,3,6,36290.00,-14160.00,13123.33,-4864.17,57,30,2.02
64,69,3.4,59740.00,83.96,108.44,11327.32,31050.00,36.48,42.86,2844.76,21,-46090.00,7.91,0.2310,0.25,0.6965,21.68,5,-21788.00,0.52,0.09,0.46,0.5123,2.70,118110.00,68760.00,49350.00,-58370.00,-42690.00,-15680.00,9,12,3,6,36290.00,-14160.00,13123.33,-4864.17,57,30,2.02
65,68,0.9,59640.00,38.42,153.66,11308.36,31050.00,36.42,45.10,1169.41,51,-24590.00,7.01,0.2178,0.46,0.8547,19.24,5,-13882.00,0.81,0.07,0.25,0.7894,2.12,139820.00,61080.00,78740.00,-80180.00,-49150.00,-31030.00,23,28,5,4,20740.00,-9110.00,6079.13,-2863.57,10,3,1.74
66,69,5,59620.00,22.09,169.92,11304.57,31050.00,36.41,53.85,4586.15,13,-54810.00,11.60,0.1492,0.21,0.4233,31.87,5,-32322.00,0.35,0.11,0.54,0.4408,2.10,100730.00,16230.00,84500.00,-41110.00,-9370.00,-31740.00,7,6,3,3,30990.00,-12810.00,14390.00,-6851.67,107,49,2.45
67,72,5.1,59320.00,22.09,168.95,11247.69,31050.00,36.22,53.85,4563.08,13,-55060.00,11.86,0.1481,0.20,0.4262,32.73,5,-32480.00,0.35,0.11,0.54,0.4400,2.19,97580.00,16230.00,81350.00,-38260.00,-9370.00,-28890.00,7,6,3,3,30990.00,-12310.00,13940.00,-6376.67,108,49,2.55
68,76,6,59260.00,130.31,60.55,11236.31,31050.00,36.19,44.44,6584.44,9,-46090.00,10.00,0.2796,0.24,0.7099,27.63,5,-31374.00,0.36,0.11,0.46,0.5180,3.30,95310.00,51140.00,44170.00,-36050.00,-10680.00,-25370.00,4,5,3,3,51140.00,-14810.00,23827.50,-7210.00,146,77,2.64
69,70,5.1,59070.00,22.09,168.15,11200.29,31050.00,36.07,53.85,4543.85,13,-54810.00,11.76,0.1481,0.20,0.4291,32.60,5,-32530.00,0.34,0.11,0.54,0.4380,2.17,97580.00,16230.00,81350.00,-38510.00,-9370.00,-29140.00,7,6,3,3,30990.00,-12060.00,13940.00,-6418.33,108,49,2.53
70,5,1.2,59040.00,42.03,148.12,11194.60,31050.00,36.05,38.84,487.93,121,-58510.00,2.80,0.1842,0.19,0.6575,7.77,5,-30978.00,0.36,0.12,0.58,0.4708,1.97,295080.00,122640.00,172440.00,-236040.00,-109590.00,-126450.00,47,74,4,7,22690.00,-10110.00,6278.30,-3189.73,16,5,1.25
71,68,0.8,58870.00,30.27,159.32,11162.36,31050.00,35.95,45.28,1110.75,53,-21350.00,7.11,0.2080,0.52,0.8509,19.77,5,-12530.00,0.89,0.07,0.21,0.7776,2.14,134860.00,56270.00,78590.00,-75990.00,-46870.00,-29120.00,24,29,4,5,20590.00,-6360.00,5619.17,-2620.34,9,3,1.77
72,71,5.1,58820.00,22.09,167.34,11152.88,31050.00,35.92,53.85,4524.62,13,-55060.00,11.66,0.1471,0.20,0.4247,32.46,5,-32580.00,0.34,0.11,0.54,0.4361,2.16,97580.00,16230.00,81350.00,-38760.00,-9370.00,-29390.00,7,6,3,3,30990.00,-12310.00,13940.00,-6460.00,108,49,2.52
73,77,6,58710.00,130.31,58.78,11132.03,31050.00,35.85,44.44,6523.33,9,-46640.00,9.82,0.2780,0.24,0.7054,27.38,5,-31484.00,0.35,0.11,0.46,0.5135,3.26,95310.00,51140.00,44170.00,-36600.00,-10680.00,-25920.00,4,5,3,3,51140.00,-14810.00,23827.50,-7320.00,146,77,2.60
74,78,6,58710.00,130.31,58.78,11132.03,31050.00,35.85,44.44,6523.33,9,-46640.00,9.82,0.2780,0.24,0.7054,27.38,5,-31484.00,0.35,0.11,0.46,0.5135,3.26,95310.00,51140.00,44170.00,-36600.00,-10680.00,-25920.00,4,5,3,3,51140.00,-14810.00,23827.50,-7320.00,146,77,2.60
75,62,3.5,58690.00,56.10,132.91,11128.23,31050.00,35.84,42.86,2794.76,21,-43140.00,7.62,0.2172,0.26,0.7051,21.25,5,-22624.00,0.49,0.09,0.43,0.4930,2.64,118360.00,60670.00,57690.00,-59670.00,-43250.00,-16420.00,9,12,2,3,33940.00,-12460.00,13151.11,-4972.50,62,30,1.98
76,62,3.6,58690.00,56.10,132.91,11128.23,31050.00,35.84,42.86,2794.76,21,-43140.00,7.62,0.2172,0.26,0.7051,21.25,5,-22624.00,0.49,0.09,0.43,0.4930,2.64,118360.00,60670.00,57690.00,-59670.00,-43250.00,-16420.00,9,12,2,3,33940.00,-12460.00,13151.11,-4972.50,62,30,1.98
77,63,3.5,58690.00,56.10,132.91,11128.23,31050.00,35.84,42.86,2794.76,21,-43140.00,7.62,0.2172,0.26,0.7051,21.25,5,-22624.00,0.49,0.09,0.43,0.4930,2.64,118360.00,60670.00,57690.00,-59670.00,-43250.00,-16420.00,9,12,2,3,33940.00,-12460.00,13151.11,-4972.50,62,30,1.98
