#,P:nPeriodBreak,P:nATRExit,净利润,年化收益,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
12,9,4.7,32010.00,3456.70,52.63,336.95,95,-7170.00,7.90,1.3089,0.48,0.8056,2431.71,5,-4812.00,0.72,0.00,0.01,0.5826,1.59,73690.00,-41680.00,50,45,8,4,5440.00,-2330.00,1473.80,-926.22,25,17,1.77
13,9,7,31680.00,3421.07,57.14,377.14,84,-9540.00,7.76,1.1548,0.36,0.7218,1209.29,5,-5524.00,0.62,0.00,0.02,0.7819,1.37,69810.00,-38130.00,48,36,10,5,5440.00,-3120.00,1454.38,-1059.17,26,21,1.83
14,9,7.2,31620.00,3414.59,57.14,376.43,84,-9540.00,7.72,1.1542,0.36,0.7215,1206.40,5,-5524.00,0.62,0.00,0.02,0.7818,1.37,69780.00,-38160.00,48,36,10,5,5440.00,-3120.00,1453.75,-1060.00,26,21,1.83
15,9,7.1,31420.00,3392.99,57.14,374.05,84,-9540.00,7.62,1.1490,0.36,0.7184,1193.63,5,-5524.00,0.61,0.00,0.02,0.7793,1.37,69680.00,-38260.00,48,36,10,5,5440.00,-3120.00,1451.67,-1062.78,26,21,1.82
16,10,4.8,31270.00,3376.79,58.24,343.63,91,-9430.00,7.89,1.2255,0.36,0.7820,1329.85,5,-4876.00,0.69,0.00,0.02,0.6197,1.29,70280.00,-39010.00,53,38,8,4,5440.00,-2070.00,1326.04,-1026.58,25,17,1.80
17,10,5.1,31070.00,3355.19,58.43,349.10,89,-7780.00,7.88,1.1696,0.43,0.7999,1983.00,5,-5260.00,0.64,0.00,0.02,0.5410,1.29,69290.00,-38220.00,52,37,8,4,5440.00,-2680.00,1332.50,-1032.97,26,17,1.81
18,9,4.6,30650.00,3309.84,52.58,315.98,97,-7170.00,7.24,1.2873,0.46,0.7891,2283.51,5,-4732.00,0.70,0.00,0.01,0.5842,1.52,72830.00,-42180.00,51,45,8,4,5440.00,-2330.00,1428.04,-937.33,24,16,1.73
19,9,5.9,30580.00,3302.28,52.27,347.50,88,-9050.00,7.96,1.1568,0.36,0.7881,1420.15,5,-6252.00,0.53,0.00,0.02,0.4986,1.65,68330.00,-37750.00,46,42,8,5,5440.00,-2680.00,1485.43,-898.81,27,18,1.81
20,9,6.9,30480.00,3291.48,55.95,362.86,84,-10460.00,7.15,1.1158,0.31,0.7055,945.90,5,-5484.00,0.60,0.00,0.02,0.7672,1.41,69310.00,-38830.00,47,37,10,5,5440.00,-3120.00,1474.68,-1049.46,26,20,1.78
21,10,4.6,30350.00,3277.44,55.91,326.34,93,-8560.00,7.40,1.2255,0.38,0.7799,1564.13,5,-4470.00,0.73,0.00,0.02,0.6107,1.36,70090.00,-39740.00,52,40,8,4,5440.00,-2070.00,1347.88,-993.50,25,16,1.76
22,9,7.6,30090.00,3249.36,59.26,371.48,81,-9080.00,6.34,1.2537,0.36,0.7656,1342.11,5,-7378.00,0.44,0.00,0.02,0.7792,1.21,69980.00,-39890.00,48,33,10,5,5440.00,-3800.00,1457.92,-1208.79,28,20,1.75
23,9,7.7,30090.00,3249.36,59.26,371.48,81,-9080.00,6.34,1.2537,0.36,0.7656,1342.11,5,-7378.00,0.44,0.00,0.02,0.7792,1.21,69980.00,-39890.00,48,33,10,5,5440.00,-3800.00,1457.92,-1208.79,28,20,1.75
24,9,6.1,30070.00,3247.20,54.02,345.63,87,-9050.00,7.47,1.0864,0.36,0.7974,1411.95,5,-6248.00,0.52,0.00,0.02,0.4592,1.52,68330.00,-38260.00,47,40,8,5,5440.00,-2680.00,1453.83,-956.50,27,18,1.79
25,9,5.6,29840.00,3222.37,51.69,335.28,89,-9050.00,7.10,1.0987,0.36,0.7605,1338.10,5,-5930.00,0.54,0.00,0.02,0.4413,1.61,69190.00,-39350.00,46,42,8,5,5440.00,-2680.00,1504.13,-936.90,27,18,1.76
26,9,6.2,29840.00,3222.37,54.02,342.99,87,-9050.00,7.32,1.0780,0.36,0.7927,1392.91,5,-6282.00,0.51,0.00,0.02,0.4435,1.51,68330.00,-38490.00,47,40,8,5,5440.00,-2680.00,1453.83,-962.25,27,18,1.78
27,9,5.4,29780.00,3215.89,53.26,323.70,92,-7870.00,6.82,1.1561,0.41,0.7792,1813.21,5,-5800.00,0.55,0.00,0.02,0.4484,1.48,70840.00,-41060.00,49,42,8,5,5440.00,-2680.00,1445.71,-977.62,25,18,1.73
28,9,5.8,29750.00,3212.65,52.27,338.07,88,-9050.00,7.41,1.1352,0.35,0.7792,1366.03,5,-6252.00,0.51,0.00,0.02,0.4903,1.62,68200.00,-38450.00,46,42,8,5,5440.00,-2680.00,1482.61,-915.48,27,17,1.77
29,9,6.6,29650.00,3201.85,51.76,348.82,85,-9490.00,7.33,1.1662,0.34,0.8176,1296.46,5,-6228.00,0.51,0.00,0.02,0.5996,1.66,67420.00,-37770.00,44,41,8,5,5440.00,-2300.00,1532.27,-921.22,27,19,1.79
30,9,6.3,29440.00,3179.17,52.87,338.39,87,-9050.00,7.14,1.0670,0.35,0.7892,1368.17,5,-6362.00,0.50,0.00,0.02,0.4393,1.57,68090.00,-38650.00,46,41,8,5,5440.00,-2680.00,1480.22,-942.68,27,18,1.76
31,9,6.8,29340.00,3168.37,55.42,353.49,83,-12290.00,6.50,1.0785,0.26,0.6818,636.95,5,-5724.00,0.55,0.00,0.02,0.7512,1.40,68800.00,-39460.00,46,37,10,5,5440.00,-3120.00,1495.65,-1066.49,28,19,1.74
32,9,5.7,29060.00,3138.14,50.56,326.52,89,-9050.00,6.75,1.0753,0.35,0.7541,1292.06,5,-6044.00,0.52,0.00,0.02,0.4316,1.66,68670.00,-39610.00,45,43,8,5,5440.00,-2680.00,1526.00,-921.16,27,18,1.73
33,9,7.8,28600.00,3088.46,55.56,353.09,81,-10200.00,5.36,1.2503,0.30,0.7645,1009.38,5,-7602.00,0.41,0.00,0.02,0.7624,1.33,71370.00,-42770.00,45,36,8,5,5440.00,-4260.00,1586.00,-1188.06,28,20,1.67
34,10,5.2,28530.00,3080.90,57.30,320.56,89,-9740.00,6.28,1.1224,0.32,0.7692,1117.22,5,-5558.00,0.55,0.00,0.02,0.5204,1.27,69270.00,-40740.00,51,38,8,4,5440.00,-2680.00,1358.24,-1072.11,26,17,1.70
35,10,4.9,28420.00,3069.02,58.89,315.78,90,-10070.00,6.41,1.1207,0.30,0.7718,1045.26,5,-4896.00,0.63,0.00,0.02,0.5409,1.19,68500.00,-40080.00,53,37,8,4,5440.00,-2680.00,1292.45,-1083.24,25,17,1.71
36,4,6.1,28120.00,3036.63,55.79,296.00,95,-9630.00,5.45,0.7837,0.32,0.8571,1259.41,5,-6326.00,0.48,0.00,0.02,0.4670,1.28,74040.00,-45920.00,53,42,7,8,5440.00,-4630.00,1396.98,-1093.33,25,19,1.61
37,4,6,28090.00,3033.39,54.74,295.68,95,-9290.00,5.47,0.7784,0.33,0.8623,1360.10,5,-6352.00,0.48,0.00,0.02,0.4681,1.33,73980.00,-45890.00,52,43,7,8,5440.00,-4630.00,1422.69,-1067.21,25,19,1.61
38,9,7.5,27940.00,3017.19,59.04,336.63,83,-9000.00,5.36,1.2092,0.34,0.7425,1231.91,5,-7446.00,0.41,0.00,0.02,0.7615,1.16,69810.00,-41870.00,49,34,10,5,5440.00,-3800.00,1424.69,-1231.47,26,21,1.67
39,10,3.1,27670.00,2988.03,50.00,247.05,112,-6520.00,6.85,1.1907,0.46,0.8207,2613.18,5,-5040.00,0.59,0.00,0.01,0.5830,1.63,71460.00,-43790.00,56,56,4,3,5440.00,-2380.00,1276.07,-781.96,22,12,1.63
40,10,6.2,27400.00,2958.88,56.47,322.35,85,-9700.00,5.79,0.9834,0.31,0.7830,1098.18,5,-6076.00,0.49,0.00,0.02,0.4809,1.30,67540.00,-40140.00,48,37,8,5,5440.00,-2680.00,1407.08,-1084.86,27,18,1.68
41,9,4.5,27340.00,2952.40,51.52,276.16,99,-7900.00,5.59,1.2494,0.37,0.7648,1628.16,5,-5376.00,0.55,0.00,0.02,0.5557,1.48,72180.00,-44840.00,51,47,8,7,5440.00,-2330.00,1415.29,-954.04,24,16,1.61
42,10,3.5,27100.00,2926.48,54.81,260.58,104,-6730.00,6.18,1.0829,0.43,0.8867,2585.34,5,-5198.00,0.56,0.00,0.01,0.4561,1.32,69920.00,-42820.00,57,46,4,4,5440.00,-2000.00,1226.67,-930.87,22,14,1.63
43,10,6.3,27000.00,2915.68,55.29,317.65,85,-9700.00,5.65,0.9723,0.30,0.7782,1075.44,5,-6156.00,0.47,0.00,0.02,0.4767,1.35,67300.00,-40300.00,47,38,8,5,5440.00,-2680.00,1431.91,-1060.53,27,19,1.67
44,10,5.3,26970.00,2912.44,56.18,303.03,89,-9740.00,5.44,1.0527,0.30,0.7668,1052.73,5,-5870.00,0.50,0.00,0.02,0.4839,1.28,69250.00,-42280.00,50,39,8,5,5440.00,-2680.00,1385.00,-1084.10,26,17,1.64
45,10,4.5,26570.00,2869.25,53.68,279.68,95,-8460.00,5.50,1.1758,0.34,0.7508,1351.20,5,-4978.00,0.58,0.00,0.02,0.5776,1.37,69300.00,-42730.00,51,43,8,4,5440.00,-2070.00,1358.82,-993.72,24,15,1.62
46,6,4.6,26530.00,2864.93,54.00,265.30,100,-6390.00,5.50,1.0362,0.45,0.8012,2530.93,5,-5002.00,0.57,0.00,0.01,0.5447,1.36,71190.00,-44660.00,54,46,10,4,5440.00,-3390.00,1318.33,-970.87,24,17,1.59
47,10,8,26460.00,2857.37,64.20,326.67,81,-10200.00,4.73,1.1461,0.28,0.8139,994.21,5,-7404.00,0.39,0.00,0.02,0.6517,0.92,67360.00,-40900.00,52,29,8,5,5440.00,-4960.00,1295.38,-1410.34,27,21,1.65
48,10,8.1,26460.00,2857.37,64.20,326.67,81,-10200.00,4.73,1.1461,0.28,0.8139,994.21,5,-7404.00,0.39,0.00,0.02,0.6517,0.92,67360.00,-40900.00,52,29,8,5,5440.00,-4960.00,1295.38,-1410.34,27,21,1.65
49,9,7.9,26430.00,2854.13,58.54,322.32,82,-10920.00,4.79,1.1849,0.26,0.7450,793.60,5,-7048.00,0.40,0.00,0.02,0.7207,1.15,68660.00,-42230.00,48,34,8,5,5440.00,-4960.00,1430.42,-1242.06,27,22,1.63
50,9,5.5,26250.00,2834.69,51.11,291.67,90,-8410.00,5.13,1.0575,0.34,0.7330,1314.66,5,-6706.00,0.42,0.00,0.02,0.4092,1.51,69000.00,-42750.00,46,43,8,5,5440.00,-2680.00,1500.00,-994.19,27,17,1.61
51,10,3.3,26230.00,2832.53,51.85,242.87,108,-6730.00,6.01,1.1704,0.42,0.8443,2387.70,5,-5266.00,0.54,0.00,0.01,0.4837,1.48,70200.00,-43970.00,56,52,4,4,5440.00,-2380.00,1253.57,-845.58,22,13,1.60
52,1,8.5,25780.00,2783.93,50.00,292.95,88,-10570.00,3.97,1.1855,0.26,0.8315,926.00,5,-7284.00,0.38,0.00,0.02,0.5940,1.52,74930.00,-49150.00,44,44,4,5,6200.00,-3090.00,1702.95,-1117.05,27,22,1.52
53,1,8.6,25780.00,2783.93,51.14,292.95,88,-10570.00,3.93,1.1918,0.26,0.8314,925.86,5,-7284.00,0.38,0.00,0.02,0.5962,1.45,75190.00,-49410.00,45,43,4,5,6200.00,-3090.00,1670.89,-1149.07,28,21,1.52
54,1,8.7,25770.00,2782.86,50.56,289.55,89,-10570.00,3.82,1.1908,0.26,0.8309,925.53,5,-7286.00,0.38,0.00,0.02,0.5937,1.48,76380.00,-50610.00,45,44,4,5,6200.00,-3090.00,1697.33,-1150.23,27,21,1.51
55,1,7.8,25760.00,2781.78,53.33,286.22,90,-10570.00,4.31,1.1367,0.26,0.8300,924.81,5,-7284.00,0.38,0.00,0.02,0.5736,1.35,73020.00,-47260.00,48,42,6,5,6200.00,-3490.00,1521.25,-1125.24,27,20,1.55
56,1,8.8,25760.00,2781.78,51.11,286.22,90,-10570.00,3.78,1.1837,0.26,0.8304,925.30,5,-7288.00,0.38,0.00,0.02,0.5910,1.44,77020.00,-51260.00,46,44,4,5,6200.00,-3710.00,1674.35,-1165.00,27,20,1.50
57,1,8.9,25760.00,2781.78,52.22,286.22,90,-10570.00,3.75,1.1840,0.26,0.8305,925.41,5,-7288.00,0.38,0.00,0.02,0.5911,1.37,77190.00,-51430.00,47,43,4,4,6200.00,-3710.00,1642.34,-1196.05,27,20,1.50
58,1,9,25760.00,2781.78,52.22,286.22,90,-10570.00,3.75,1.1840,0.26,0.8306,925.43,5,-7288.00,0.38,0.00,0.02,0.5911,1.37,77190.00,-51430.00,47,43,4,4,6200.00,-3710.00,1642.34,-1196.05,27,20,1.50
59,1,7.3,25750.00,2780.70,52.75,282.97,91,-10560.00,4.33,1.1246,0.26,0.8314,928.38,5,-7286.00,0.38,0.00,0.02,0.5701,1.38,73180.00,-47430.00,48,43,6,5,6200.00,-3210.00,1524.58,-1103.02,27,20,1.54
60,1,7.5,25750.00,2780.70,52.75,282.97,91,-10560.00,4.29,1.1325,0.26,0.8314,928.36,5,-7284.00,0.38,0.00,0.02,0.5722,1.38,73480.00,-47730.00,48,43,6,5,6200.00,-3210.00,1530.83,-1110.00,27,20,1.54
61,1,7.6,25750.00,2780.70,52.75,282.97,91,-10560.00,4.20,1.1401,0.26,0.8317,928.73,5,-7282.00,0.38,0.00,0.02,0.5749,1.37,74050.00,-48300.00,48,43,6,5,6200.00,-3490.00,1542.71,-1123.26,27,20,1.53
62,1,7.7,25750.00,2780.70,52.75,282.97,91,-10560.00,4.20,1.1401,0.26,0.8317,928.75,5,-7282.00,0.38,0.00,0.02,0.5750,1.37,74050.00,-48300.00,48,43,6,5,6200.00,-3490.00,1542.71,-1123.26,27,20,1.53
63,1,7.9,25750.00,2780.70,52.75,282.97,91,-10570.00,4.57,1.1227,0.26,0.8294,924.44,5,-7284.00,0.38,0.00,0.02,0.5693,1.40,71670.00,-45920.00,48,43,6,5,6200.00,-3490.00,1493.13,-1067.91,26,21,1.56
64,1,8,25750.00,2780.70,52.75,282.97,91,-10570.00,4.57,1.1227,0.26,0.8294,924.44,5,-7284.00,0.38,0.00,0.02,0.5693,1.40,71670.00,-45920.00,48,43,6,5,6200.00,-3490.00,1493.13,-1067.91,26,21,1.56
65,1,8.1,25750.00,2780.70,51.65,282.97,91,-10570.00,4.25,1.1663,0.26,0.8305,925.65,5,-7284.00,0.38,0.00,0.02,0.5834,1.44,73810.00,-48060.00,47,44,4,5,6200.00,-3490.00,1570.43,-1092.27,26,21,1.54
66,1,8.2,25750.00,2780.70,51.65,282.97,91,-10570.00,4.23,1.1720,0.26,0.8307,925.79,5,-7284.00,0.38,0.00,0.02,0.5865,1.44,73910.00,-48160.00,47,44,4,5,6200.00,-3490.00,1572.55,-1094.55,26,21,1.53
67,1,8.3,25750.00,2780.70,51.65,282.97,91,-10570.00,4.23,1.1722,0.26,0.8308,925.89,5,-7284.00,0.38,0.00,0.02,0.5866,1.44,73910.00,-48160.00,47,44,4,5,6200.00,-3490.00,1572.55,-1094.55,26,21,1.53
68,1,6.5,25740.00,2779.62,48.91,279.78,92,-10570.00,4.16,1.1540,0.26,0.8279,922.91,5,-7292.00,0.38,0.00,0.02,0.5897,1.57,74120.00,-48380.00,45,46,4,5,6200.00,-3580.00,1647.11,-1051.74,27,20,1.53
69,1,6.6,25740.00,2779.62,48.91,279.78,92,-10570.00,4.31,1.1324,0.26,0.8310,926.37,5,-7292.00,0.38,0.00,0.02,0.5757,1.58,73100.00,-47360.00,45,46,4,5,6200.00,-3580.00,1624.44,-1029.57,27,19,1.54
70,1,7.2,25740.00,2779.62,53.26,279.78,92,-10570.00,4.19,1.1245,0.26,0.8323,927.82,5,-7288.00,0.38,0.00,0.02,0.5698,1.32,73740.00,-48000.00,49,42,6,5,6200.00,-3210.00,1504.90,-1142.86,27,19,1.54
71,1,7.4,25740.00,2779.62,53.26,279.78,92,-10560.00,4.31,1.1258,0.26,0.8318,929.05,5,-7286.00,0.38,0.00,0.02,0.5687,1.35,73590.00,-47850.00,49,43,6,5,6200.00,-3210.00,1501.84,-1112.79,27,19,1.54
72,1,8.4,25740.00,2779.62,52.17,279.78,92,-10570.00,3.97,1.1874,0.26,0.8315,926.96,5,-7286.00,0.38,0.00,0.02,0.5918,1.39,76100.00,-50360.00,48,44,4,5,6200.00,-3090.00,1585.42,-1144.55,26,21,1.51
73,1,6.2,25730.00,2778.54,50.54,276.67,93,-10580.00,4.27,1.1791,0.26,0.8277,921.20,5,-7296.00,0.38,0.00,0.02,0.5980,1.47,73620.00,-47890.00,47,45,4,5,6200.00,-3210.00,1566.38,-1064.22,27,19,1.54
74,1,6.3,25730.00,2778.54,49.46,276.67,93,-10570.00,4.28,1.1540,0.26,0.8279,923.13,5,-7294.00,0.38,0.00,0.02,0.5887,1.54,73560.00,-47830.00,46,46,4,5,6200.00,-3210.00,1599.13,-1039.78,27,20,1.54
75,1,6.4,25730.00,2778.54,49.46,276.67,93,-10570.00,4.40,1.1523,0.26,0.8272,922.38,5,-7294.00,0.38,0.00,0.02,0.5881,1.55,72800.00,-47070.00,46,46,4,5,6200.00,-3210.00,1582.61,-1023.26,27,19,1.55
76,1,6.9,25730.00,2778.54,49.46,276.67,93,-10550.00,4.37,1.1222,0.26,0.8309,930.03,5,-7286.00,0.38,0.00,0.02,0.5700,1.54,72970.00,-47240.00,46,46,6,5,6200.00,-3580.00,1586.30,-1026.96,25,21,1.54
77,1,6.7,25720.00,2777.46,47.87,273.62,94,-10570.00,4.40,1.1321,0.26,0.8308,926.64,5,-7292.00,0.38,0.00,0.02,0.5756,1.65,73020.00,-47300.00,45,48,4,5,6200.00,-3580.00,1622.67,-985.42,26,20,1.54
78,1,6.8,25720.00,2777.46,47.87,273.62,94,-10570.00,4.40,1.1322,0.26,0.8309,926.67,5,-7292.00,0.38,0.00,0.02,0.5757,1.65,73060.00,-47340.00,45,48,4,5,6200.00,-3580.00,1623.56,-986.25,26,20,1.54
79,1,6.1,25710.00,2776.38,50.53,270.63,95,-10580.00,4.33,1.1580,0.26,0.8276,921.49,5,-7298.00,0.38,0.00,0.02,0.5879,1.47,73760.00,-48050.00,48,46,4,5,6200.00,-3210.00,1536.67,-1044.57,27,18,1.54
80,1,7,25710.00,2776.38,53.68,270.63,95,-10560.00,4.16,1.1251,0.26,0.8323,930.25,5,-7292.00,0.38,0.00,0.02,0.5698,1.28,74800.00,-49090.00,51,43,6,4,6200.00,-3210.00,1466.67,-1141.63,26,18,1.52
81,1,7.1,25710.00,2776.38,53.68,270.63,95,-10560.00,4.16,1.1261,0.26,0.8327,930.66,5,-7292.00,0.38,0.00,0.02,0.5702,1.29,74750.00,-49040.00,51,43,6,4,6200.00,-3210.00,1465.69,-1140.47,26,18,1.52
82,1,5.8,25700.00,2775.30,53.13,267.71,96,-10580.00,4.81,1.1413,0.26,0.8306,925.04,5,-7298.00,0.38,0.00,0.02,0.5751,1.38,71560.00,-45860.00,51,45,7,5,6200.00,-2750.00,1403.14,-1019.11,26,18,1.56
83,1,5.9,25700.00,2775.30,51.04,267.71,96,-10580.00,4.58,1.1399,0.26,0.8318,926.35,5,-7298.00,0.38,0.00,0.02,0.5730,1.45,72470.00,-46770.00,49,46,4,5,6200.00,-2750.00,1478.98,-1016.74,26,18,1.55
84,1,6,25700.00,2775.30,51.04,267.71,96,-10580.00,4.58,1.1298,0.26,0.8317,926.31,5,-7298.00,0.38,0.00,0.02,0.5683,1.45,72470.00,-46770.00,49,46,4,5,6200.00,-2750.00,1478.98,-1016.74,26,18,1.55
85,1,5.6,25690.00,2774.22,54.64,264.85,97,-10580.00,4.80,1.1442,0.26,0.8302,924.77,5,-7300.00,0.38,0.00,0.02,0.5765,1.29,71740.00,-46050.00,53,44,7,4,6200.00,-2750.00,1353.58,-1046.59,25,18,1.56
86,1,5.7,25690.00,2774.22,55.67,264.85,97,-10580.00,4.81,1.1445,0.26,0.8303,924.90,5,-7300.00,0.38,0.00,0.02,0.5766,1.24,71590.00,-45900.00,54,43,8,5,6200.00,-2750.00,1325.74,-1067.44,25,18,1.56
87,1,5.5,25680.00,2773.14,54.08,262.04,98,-10580.00,4.67,1.1444,0.26,0.8303,925.08,5,-7300.00,0.38,0.00,0.02,0.5772,1.31,72860.00,-47180.00,53,45,7,4,6200.00,-3040.00,1374.72,-1048.44,25,18,1.54
88,8,4.6,25660.00,2770.98,52.00,256.60,100,-6260.00,4.91,1.0619,0.44,0.7526,2395.97,5,-4796.00,0.58,0.00,0.01,0.3537,1.41,71520.00,-45860.00,52,47,8,4,5440.00,-3390.00,1375.38,-975.74,24,16,1.56
89,1,5.4,25620.00,2766.66,51.92,246.35,104,-10590.00,4.36,1.1671,0.26,0.8287,922.41,5,-7306.00,0.38,0.00,0.02,0.5866,1.37,76000.00,-50380.00,54,49,7,4,6200.00,-3040.00,1407.41,-1028.16,24,17,1.51
90,1,5.2,25610.00,2765.58,49.52,243.90,105,-10600.00,4.25,1.1785,0.26,0.8299,922.08,5,-7304.00,0.38,0.00,0.02,0.5911,1.50,77130.00,-51520.00,52,52,7,5,6200.00,-3040.00,1483.27,-990.77,24,17,1.50
91,1,5,25600.00,2764.50,50.00,241.51,106,-10600.00,4.13,1.1786,0.26,0.8300,922.33,5,-7304.00,0.38,0.00,0.02,0.5944,1.46,78270.00,-52670.00,53,52,7,5,6200.00,-2850.00,1476.79,-1012.88,23,17,1.49
92,1,5.1,25600.00,2764.50,49.06,241.51,106,-10600.00,4.13,1.1787,0.26,0.8296,921.86,5,-7304.00,0.38,0.00,0.02,0.5911,1.51,78310.00,-52710.00,52,53,7,5,6200.00,-2850.00,1505.96,-994.53,23,17,1.49
93,1,4.9,25590.00,2763.42,51.40,239.16,107,-10600.00,3.95,1.1816,0.26,0.8313,923.92,5,-7304.00,0.38,0.00,0.02,0.5954,1.36,79990.00,-54400.00,55,51,7,5,6200.00,-2850.00,1454.36,-1066.67,24,16,1.47
94,1,5.3,25590.00,2763.42,49.53,239.16,107,-10600.00,4.24,1.1782,0.26,0.8297,922.16,5,-7308.00,0.38,0.00,0.02,0.5910,1.49,77730.00,-52140.00,53,53,7,5,6200.00,-3040.00,1466.60,-983.77,23,17,1.49
95,1,4.6,25580.00,2762.34,51.85,236.85,108,-10600.00,4.19,1.1326,0.26,0.8308,923.42,5,-7304.00,0.38,0.00,0.02,0.5740,1.35,78300.00,-52720.00,56,51,7,5,6200.00,-2850.00,1398.21,-1033.73,24,16,1.49
96,1,4.7,25580.00,2762.34,51.85,236.85,108,-10600.00,4.21,1.1330,0.26,0.8309,923.57,5,-7304.00,0.38,0.00,0.02,0.5741,1.35,78140.00,-52560.00,56,51,7,5,6200.00,-2850.00,1395.36,-1030.59,24,16,1.49
97,1,4.8,25580.00,2762.34,52.78,236.85,108,-10600.00,4.07,1.1459,0.26,0.8308,923.37,5,-7304.00,0.38,0.00,0.02,0.5801,1.30,79140.00,-53560.00,57,50,7,5,6200.00,-2850.00,1388.42,-1071.20,24,16,1.48
98,1,4.5,25570.00,2761.26,50.46,234.59,109,-10600.00,4.13,1.1322,0.26,0.8310,923.71,5,-7304.00,0.38,0.00,0.02,0.5629,1.42,79110.00,-53540.00,55,53,7,5,6200.00,-2850.00,1438.36,-1010.19,24,16,1.48
99,1,4.3,25560.00,2760.18,49.09,232.36,110,-10590.00,4.15,1.1107,0.26,0.8315,926.17,5,-7302.00,0.38,0.00,0.02,0.5533,1.48,78620.00,-53060.00,54,54,7,5,6200.00,-2850.00,1455.93,-982.59,23,15,1.48
100,1,4.4,25560.00,2760.18,50.00,232.36,110,-10590.00,4.30,1.1025,0.26,0.8308,925.38,5,-7302.00,0.38,0.00,0.02,0.5505,1.44,77530.00,-51970.00,55,53,7,5,6200.00,-2850.00,1409.64,-980.57,23,15,1.49
101,1,4.2,25540.00,2758.02,48.21,228.04,112,-10600.00,3.94,1.1337,0.26,0.8312,924.16,5,-7304.00,0.38,0.00,0.02,0.5643,1.52,80850.00,-55310.00,54,56,7,5,6200.00,-2850.00,1497.22,-987.68,23,15,1.46
