#,P:nPeriodBreak,P:nATRExit,净利润,年化收益,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
32,69,4.2,155105.00,12352.90,54.05,4192.03,37,-24460.00,21.22,0.6575,0.51,0.8540,738.24,5,-16824.00,0.73,0.02,0.05,0.7917,3.45,205750.00,-50645.00,20,17,3,3,65140.00,-8610.00,10287.50,-2979.12,89,24,4.06
33,64,4.4,154715.00,12321.84,44.44,4297.64,36,-24460.00,18.48,0.6407,0.50,0.8581,737.45,5,-19211.00,0.64,0.02,0.05,0.7325,4.77,209640.00,-54925.00,16,20,3,7,64665.00,-8035.00,13102.50,-2746.25,120,28,3.82
34,63,5.3,154210.00,12281.62,48.28,5317.59,29,-29760.00,16.90,0.6880,0.41,0.8438,477.43,5,-18438.00,0.67,0.02,0.06,0.7682,4.38,204135.00,-49925.00,14,15,3,4,63815.00,-8960.00,14581.07,-3328.33,163,30,4.09
35,70,5.3,154045.00,12268.48,46.43,5501.61,28,-29760.00,14.52,0.6471,0.41,0.8277,466.05,5,-19688.00,0.62,0.02,0.06,0.7667,4.41,208620.00,-54575.00,13,15,3,4,63815.00,-8960.00,16047.69,-3638.33,166,25,3.82
36,39,2.2,154025.00,12266.88,58.75,1925.31,80,-32185.00,36.10,0.7141,0.38,0.9067,477.75,5,-16506.00,0.74,0.02,0.06,0.8991,2.52,213655.00,-59630.00,47,33,7,3,47015.00,-6135.00,4545.85,-1806.97,31,13,3.58
37,28,6.2,154005.00,12265.29,52.94,9059.12,17,-48095.00,37.30,0.6723,0.26,0.9423,189.65,5,-20969.00,0.58,0.02,0.10,0.7744,9.52,169860.00,-15855.00,9,8,4,2,41240.00,-6960.00,18873.33,-1981.88,249,88,10.71
38,29,6.2,154005.00,12265.29,52.94,9059.12,17,-48095.00,37.30,0.6723,0.26,0.9423,189.65,5,-20969.00,0.58,0.02,0.10,0.7744,9.52,169860.00,-15855.00,9,8,4,2,41240.00,-6960.00,18873.33,-1981.88,249,88,10.71
39,30,6.2,154005.00,12265.29,52.94,9059.12,17,-48095.00,37.30,0.6723,0.26,0.9423,189.65,5,-20969.00,0.58,0.02,0.10,0.7744,9.52,169860.00,-15855.00,9,8,4,2,41240.00,-6960.00,18873.33,-1981.88,249,88,10.71
40,31,6.2,154005.00,12265.29,52.94,9059.12,17,-48095.00,37.30,0.6723,0.26,0.9423,189.65,5,-20969.00,0.58,0.02,0.10,0.7744,9.52,169860.00,-15855.00,9,8,4,2,41240.00,-6960.00,18873.33,-1981.88,249,88,10.71
41,32,6.2,154005.00,12265.29,52.94,9059.12,17,-48095.00,37.30,0.6723,0.26,0.9423,189.65,5,-20969.00,0.58,0.02,0.10,0.7744,9.52,169860.00,-15855.00,9,8,4,2,41240.00,-6960.00,18873.33,-1981.88,249,88,10.71
42,33,6.2,154005.00,12265.29,52.94,9059.12,17,-48095.00,37.30,0.6723,0.26,0.9423,189.65,5,-20969.00,0.58,0.02,0.10,0.7744,9.52,169860.00,-15855.00,9,8,4,2,41240.00,-6960.00,18873.33,-1981.88,249,88,10.71
43,34,6.2,154005.00,12265.29,52.94,9059.12,17,-48095.00,37.30,0.6723,0.26,0.9423,189.65,5,-20969.00,0.58,0.02,0.10,0.7744,9.52,169860.00,-15855.00,9,8,4,2,41240.00,-6960.00,18873.33,-1981.88,249,88,10.71
44,35,6.2,154005.00,12265.29,52.94,9059.12,17,-48095.00,37.30,0.6723,0.26,0.9423,189.65,5,-20969.00,0.58,0.02,0.10,0.7744,9.52,169860.00,-15855.00,9,8,4,2,41240.00,-6960.00,18873.33,-1981.88,249,88,10.71
45,36,6.2,154005.00,12265.29,52.94,9059.12,17,-48095.00,37.30,0.6723,0.26,0.9423,189.65,5,-20969.00,0.58,0.02,0.10,0.7744,9.52,169860.00,-15855.00,9,8,4,2,41240.00,-6960.00,18873.33,-1981.88,249,88,10.71
46,37,6.2,154005.00,12265.29,52.94,9059.12,17,-48095.00,37.30,0.6723,0.26,0.9423,189.65,5,-20969.00,0.58,0.02,0.10,0.7744,9.52,169860.00,-15855.00,9,8,4,2,41240.00,-6960.00,18873.33,-1981.88,249,88,10.71
47,38,6.2,154005.00,12265.29,52.94,9059.12,17,-48095.00,37.30,0.6723,0.26,0.9423,189.65,5,-20969.00,0.58,0.02,0.10,0.7744,9.52,169860.00,-15855.00,9,8,4,2,41240.00,-6960.00,18873.33,-1981.88,249,88,10.71
48,39,6.2,154005.00,12265.29,52.94,9059.12,17,-48095.00,37.30,0.6723,0.26,0.9423,189.65,5,-20969.00,0.58,0.02,0.10,0.7744,9.52,169860.00,-15855.00,9,8,4,2,41240.00,-6960.00,18873.33,-1981.88,249,88,10.71
49,69,4,153915.00,12258.12,46.34,3754.02,41,-24460.00,20.95,0.6525,0.50,0.8266,716.06,5,-16428.00,0.75,0.02,0.05,0.7894,4.39,209060.00,-55145.00,19,22,3,5,64665.00,-8610.00,11003.16,-2506.59,81,27,3.79
50,28,6.3,153605.00,12233.43,52.94,9035.59,17,-48095.00,36.69,0.6715,0.25,0.9422,189.14,5,-20969.00,0.58,0.02,0.10,0.7725,9.39,169660.00,-16055.00,9,8,4,2,41240.00,-6960.00,18851.11,-2006.88,249,88,10.57
51,29,6.3,153605.00,12233.43,52.94,9035.59,17,-48095.00,36.69,0.6715,0.25,0.9422,189.14,5,-20969.00,0.58,0.02,0.10,0.7725,9.39,169660.00,-16055.00,9,8,4,2,41240.00,-6960.00,18851.11,-2006.88,249,88,10.57
52,30,6.3,153605.00,12233.43,52.94,9035.59,17,-48095.00,36.69,0.6715,0.25,0.9422,189.14,5,-20969.00,0.58,0.02,0.10,0.7725,9.39,169660.00,-16055.00,9,8,4,2,41240.00,-6960.00,18851.11,-2006.88,249,88,10.57
53,31,6.3,153605.00,12233.43,52.94,9035.59,17,-48095.00,36.69,0.6715,0.25,0.9422,189.14,5,-20969.00,0.58,0.02,0.10,0.7725,9.39,169660.00,-16055.00,9,8,4,2,41240.00,-6960.00,18851.11,-2006.88,249,88,10.57
54,32,6.3,153605.00,12233.43,52.94,9035.59,17,-48095.00,36.69,0.6715,0.25,0.9422,189.14,5,-20969.00,0.58,0.02,0.10,0.7725,9.39,169660.00,-16055.00,9,8,4,2,41240.00,-6960.00,18851.11,-2006.88,249,88,10.57
55,33,6.3,153605.00,12233.43,52.94,9035.59,17,-48095.00,36.69,0.6715,0.25,0.9422,189.14,5,-20969.00,0.58,0.02,0.10,0.7725,9.39,169660.00,-16055.00,9,8,4,2,41240.00,-6960.00,18851.11,-2006.88,249,88,10.57
56,34,6.3,153605.00,12233.43,52.94,9035.59,17,-48095.00,36.69,0.6715,0.25,0.9422,189.14,5,-20969.00,0.58,0.02,0.10,0.7725,9.39,169660.00,-16055.00,9,8,4,2,41240.00,-6960.00,18851.11,-2006.88,249,88,10.57
57,35,6.3,153605.00,12233.43,52.94,9035.59,17,-48095.00,36.69,0.6715,0.25,0.9422,189.14,5,-20969.00,0.58,0.02,0.10,0.7725,9.39,169660.00,-16055.00,9,8,4,2,41240.00,-6960.00,18851.11,-2006.88,249,88,10.57
58,36,6.3,153605.00,12233.43,52.94,9035.59,17,-48095.00,36.69,0.6715,0.25,0.9422,189.14,5,-20969.00,0.58,0.02,0.10,0.7725,9.39,169660.00,-16055.00,9,8,4,2,41240.00,-6960.00,18851.11,-2006.88,249,88,10.57
59,37,6.3,153605.00,12233.43,52.94,9035.59,17,-48095.00,36.69,0.6715,0.25,0.9422,189.14,5,-20969.00,0.58,0.02,0.10,0.7725,9.39,169660.00,-16055.00,9,8,4,2,41240.00,-6960.00,18851.11,-2006.88,249,88,10.57
60,38,6.3,153605.00,12233.43,52.94,9035.59,17,-48095.00,36.69,0.6715,0.25,0.9422,189.14,5,-20969.00,0.58,0.02,0.10,0.7725,9.39,169660.00,-16055.00,9,8,4,2,41240.00,-6960.00,18851.11,-2006.88,249,88,10.57
61,39,6.3,153605.00,12233.43,52.94,9035.59,17,-48095.00,36.69,0.6715,0.25,0.9422,189.14,5,-20969.00,0.58,0.02,0.10,0.7725,9.39,169660.00,-16055.00,9,8,4,2,41240.00,-6960.00,18851.11,-2006.88,249,88,10.57
62,65,4.4,153540.00,12228.26,44.44,4265.00,36,-24460.00,17.82,0.6391,0.50,0.8555,729.65,5,-19526.00,0.63,0.02,0.05,0.7266,4.67,209640.00,-56100.00,16,20,3,7,64665.00,-8035.00,13102.50,-2805.00,120,27,3.74
63,38,2.2,152965.00,12182.46,58.02,1888.46,81,-32185.00,35.04,0.7134,0.38,0.9045,473.66,5,-16506.00,0.74,0.02,0.06,0.8907,2.52,214405.00,-61440.00,47,34,7,3,47015.00,-6135.00,4561.81,-1807.06,31,13,3.49
64,68,4.7,152835.00,12172.11,38.24,4495.15,34,-29760.00,18.48,0.6167,0.41,0.8593,490.21,5,-19320.00,0.63,0.02,0.06,0.7174,6.55,202870.00,-50035.00,13,21,2,6,64665.00,-4460.00,15605.38,-2382.62,136,33,4.05
65,63,5,152580.00,12151.80,43.75,4768.13,32,-29760.00,18.61,0.6221,0.41,0.8622,487.79,5,-18122.00,0.67,0.02,0.06,0.7240,5.30,201485.00,-48905.00,14,18,2,4,64665.00,-6685.00,14391.79,-2716.94,141,33,4.12
66,70,4.4,152570.00,12151.00,39.39,4623.33,33,-24460.00,16.92,0.6256,0.50,0.8546,718.21,5,-19555.00,0.62,0.02,0.05,0.7473,5.99,205345.00,-52775.00,13,20,2,6,64665.00,-6585.00,15795.77,-2638.75,122,34,3.89
67,37,2.2,152545.00,12149.01,56.63,1837.89,83,-32185.00,35.40,0.7029,0.38,0.9026,472.07,5,-16341.00,0.74,0.02,0.06,0.8666,2.64,214905.00,-62360.00,47,36,7,3,47015.00,-6135.00,4572.45,-1732.22,31,13,3.45
68,42,2.2,152370.00,12135.08,60.26,1953.46,78,-29260.00,35.24,0.6970,0.41,0.9098,572.89,5,-15816.00,0.77,0.02,0.06,0.8991,2.38,210755.00,-58385.00,47,31,7,3,47015.00,-6135.00,4484.15,-1883.39,30,13,3.61
69,63,5.2,152350.00,12133.48,50.00,5078.33,30,-29760.00,17.47,0.6667,0.41,0.8514,477.72,5,-18142.00,0.67,0.02,0.06,0.7471,4.08,201750.00,-49400.00,15,15,3,4,64290.00,-8960.00,13450.00,-3293.33,150,29,4.08
70,64,5.3,151960.00,12102.42,48.28,5240.00,29,-29760.00,16.46,0.6808,0.41,0.8431,470.04,5,-18503.00,0.65,0.02,0.06,0.7555,4.31,202210.00,-50250.00,14,15,3,4,63815.00,-8960.00,14443.57,-3350.00,163,30,4.02
71,67,4.1,151620.00,12075.34,50.00,3990.00,38,-24460.00,19.55,0.6740,0.49,0.8550,724.12,5,-17484.00,0.69,0.02,0.05,0.7665,3.79,205885.00,-54265.00,19,19,3,4,64665.00,-8610.00,10836.05,-2856.05,91,23,3.79
72,67,4.3,151525.00,12067.78,48.57,4329.29,35,-24460.00,17.82,0.6665,0.49,0.8524,715.55,5,-18414.00,0.66,0.02,0.05,0.7467,4.00,206155.00,-54630.00,17,18,2,3,64665.00,-6735.00,12126.76,-3035.00,105,28,3.77
73,40,2.2,151500.00,12065.79,58.75,1893.75,80,-29260.00,35.90,0.7071,0.41,0.9085,569.68,5,-15921.00,0.76,0.02,0.06,0.8951,2.51,210405.00,-58905.00,47,33,7,3,47015.00,-6135.00,4476.70,-1785.00,31,12,3.57
74,38,2.1,151440.00,12061.01,58.02,1869.63,81,-32185.00,34.54,0.7092,0.37,0.9117,472.65,5,-16506.00,0.73,0.02,0.06,0.8885,2.50,212955.00,-61515.00,47,34,7,3,47015.00,-6135.00,4530.96,-1809.26,31,13,3.46
75,41,2.2,151335.00,12052.65,59.49,1915.63,79,-29260.00,34.59,0.6961,0.41,0.9091,568.99,5,-15856.00,0.76,0.02,0.06,0.8929,2.41,211055.00,-59720.00,47,32,7,3,47015.00,-6135.00,4490.53,-1866.25,31,13,3.53
76,63,5.4,151235.00,12044.68,48.28,5215.00,29,-29760.00,16.01,0.6782,0.40,0.8398,465.98,5,-18723.00,0.64,0.02,0.06,0.7485,4.24,202360.00,-51125.00,14,15,3,4,63815.00,-8960.00,14454.29,-3408.33,164,31,3.96
77,66,4.5,151135.00,12036.72,50.00,4445.15,34,-29760.00,17.66,0.6299,0.40,0.8687,489.86,5,-19602.00,0.61,0.02,0.06,0.7188,3.82,204805.00,-53670.00,17,17,3,4,64665.00,-8035.00,12047.35,-3157.06,115,29,3.82
78,70,5.4,151070.00,12031.54,46.43,5395.36,28,-29760.00,13.78,0.6380,0.40,0.8240,454.96,5,-19918.00,0.60,0.02,0.06,0.7474,4.28,206845.00,-55775.00,13,15,3,4,63815.00,-8960.00,15911.15,-3718.33,167,27,3.71
79,37,2.1,151020.00,12027.56,56.63,1819.52,83,-32185.00,34.89,0.6987,0.37,0.9099,471.12,5,-16341.00,0.74,0.02,0.06,0.8644,2.62,213455.00,-62435.00,47,36,7,3,47015.00,-6135.00,4541.60,-1734.31,31,13,3.42
80,36,2,150990.00,12025.17,56.98,1755.70,86,-32185.00,35.71,0.6951,0.37,0.9110,472.62,5,-16218.00,0.74,0.02,0.06,0.8680,2.57,213910.00,-62920.00,49,37,7,3,47015.00,-6135.00,4365.51,-1700.54,30,12,3.40
81,36,2.2,150860.00,12014.82,54.76,1795.95,84,-32185.00,34.45,0.6960,0.37,0.8990,465.36,5,-16385.00,0.73,0.02,0.06,0.8569,2.77,214840.00,-63980.00,46,38,7,3,47015.00,-6135.00,4670.43,-1683.68,32,13,3.36
82,65,5.3,150785.00,12008.84,48.28,5199.48,29,-29760.00,15.83,0.6791,0.40,0.8422,465.89,5,-18593.00,0.65,0.02,0.06,0.7498,4.21,202210.00,-51425.00,14,15,3,4,63815.00,-8960.00,14443.57,-3428.33,163,29,3.93
83,69,4.5,150760.00,12006.85,44.12,4434.12,34,-29760.00,18.24,0.6028,0.40,0.8586,483.18,5,-19905.00,0.60,0.02,0.06,0.7200,4.97,202375.00,-51615.00,15,19,2,6,64665.00,-6710.00,13491.67,-2716.58,121,29,3.92
84,63,4.5,150590.00,11993.31,44.44,4183.06,36,-29760.00,17.99,0.6121,0.40,0.8635,487.96,5,-20331.00,0.59,0.02,0.06,0.6990,4.70,205190.00,-54600.00,16,20,3,7,64665.00,-8035.00,12824.38,-2730.00,121,28,3.76
85,37,2,150350.00,11974.20,57.65,1768.82,85,-32185.00,34.49,0.6903,0.37,0.9083,468.90,5,-16174.00,0.74,0.02,0.06,0.8634,2.47,213935.00,-63585.00,49,36,7,3,47015.00,-6135.00,4366.02,-1766.25,29,12,3.36
86,63,4.9,150280.00,11968.62,40.63,4696.25,32,-29760.00,15.93,0.6241,0.40,0.8657,482.28,5,-18582.00,0.64,0.02,0.06,0.7092,5.55,203945.00,-53665.00,13,19,2,5,64665.00,-6735.00,15688.08,-2824.47,150,32,3.80
87,33,2.2,149920.00,11939.95,54.55,1703.64,88,-32185.00,33.43,0.6995,0.37,0.8931,460.69,5,-16862.00,0.71,0.02,0.06,0.8388,2.68,217395.00,-67475.00,48,40,7,5,47015.00,-6135.00,4529.06,-1686.88,31,14,3.22
88,64,5,149680.00,11920.84,43.75,4677.50,32,-29760.00,18.02,0.6120,0.40,0.8590,476.71,5,-18392.00,0.65,0.02,0.06,0.7082,5.19,198910.00,-49230.00,14,18,2,4,64665.00,-6685.00,14207.86,-2735.00,140,33,4.04
89,64,5.2,149450.00,11902.52,50.00,4981.67,30,-29760.00,16.91,0.6566,0.40,0.8486,467.07,5,-18278.00,0.65,0.02,0.06,0.7316,4.01,199175.00,-49725.00,15,15,3,4,64290.00,-8960.00,13278.33,-3315.00,150,29,4.01
90,64,5.4,148985.00,11865.49,48.28,5137.41,29,-29760.00,15.59,0.6710,0.40,0.8390,458.58,5,-18788.00,0.63,0.02,0.06,0.7358,4.17,200435.00,-51450.00,14,15,3,4,63815.00,-8960.00,14316.79,-3430.00,164,31,3.90
91,36,2.1,148860.00,11855.53,54.76,1772.14,84,-32185.00,33.90,0.6894,0.37,0.9053,462.40,5,-16385.00,0.72,0.02,0.06,0.8513,2.75,212790.00,-63930.00,46,38,7,3,47015.00,-6135.00,4625.87,-1682.37,32,13,3.33
92,39,2.1,148830.00,11853.14,57.32,1815.00,82,-32185.00,34.32,0.6919,0.37,0.9066,462.30,5,-16506.00,0.72,0.02,0.06,0.8759,2.55,210380.00,-61550.00,47,35,7,3,47015.00,-6135.00,4476.17,-1758.57,31,12,3.42
93,63,4.8,148620.00,11836.42,42.42,4503.64,33,-29760.00,17.35,0.6151,0.40,0.8581,474.34,5,-18902.00,0.63,0.02,0.06,0.7017,5.29,199935.00,-51315.00,14,19,2,5,64665.00,-6735.00,14281.07,-2700.79,139,32,3.90
94,65,5,148505.00,11827.26,43.75,4640.78,32,-29760.00,17.32,0.6104,0.40,0.8571,471.88,5,-18707.00,0.63,0.02,0.06,0.7024,5.07,198910.00,-50405.00,14,18,2,4,64665.00,-6685.00,14207.86,-2800.28,140,33,3.95
95,68,5.3,148460.00,11823.67,48.28,5119.31,29,-29760.00,14.90,0.6655,0.40,0.8402,457.62,5,-18610.00,0.64,0.02,0.06,0.7393,4.07,201585.00,-53125.00,14,15,3,4,63815.00,-8960.00,14398.93,-3541.67,159,29,3.79
96,66,5.3,148335.00,11813.72,48.28,5115.00,29,-29760.00,14.89,0.6652,0.40,0.8400,457.16,5,-18635.00,0.63,0.02,0.06,0.7383,4.06,201460.00,-53125.00,14,15,3,4,63815.00,-8960.00,14390.00,-3541.67,159,29,3.79
97,67,5.3,148335.00,11813.72,48.28,5115.00,29,-29760.00,14.89,0.6652,0.40,0.8400,457.16,5,-18635.00,0.63,0.02,0.06,0.7383,4.06,201460.00,-53125.00,14,15,3,4,63815.00,-8960.00,14390.00,-3541.67,159,29,3.79
98,65,5.2,148275.00,11808.94,50.00,4942.50,30,-29760.00,16.26,0.6550,0.40,0.8475,462.76,5,-18442.00,0.64,0.02,0.06,0.7258,3.91,199175.00,-50900.00,15,15,3,4,64290.00,-8960.00,13278.33,-3393.33,150,28,3.91
99,66,4.6,148235.00,11805.75,50.00,4359.85,34,-29760.00,17.02,0.6131,0.40,0.8612,476.29,5,-19687.00,0.60,0.02,0.06,0.7016,3.73,202455.00,-54220.00,17,17,3,4,64665.00,-8035.00,11909.12,-3189.41,120,25,3.73
100,35,2.2,148150.00,11798.99,55.29,1742.94,85,-32185.00,32.38,0.6876,0.37,0.8960,455.76,5,-17247.00,0.68,0.02,0.06,0.8387,2.61,214530.00,-66380.00,47,38,7,3,47015.00,-6135.00,4564.47,-1746.84,31,14,3.23
