#,P:nPeriodBreak,P:nATRExit,净利润,多头收益率%,空头收益率%,年化收益,最大使用资金,年化收益率%,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,多头总盈利,空头总盈利,总亏损,多头总亏损,空头总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
17,12,4.9,129670.00,178.23,239.39,24586.78,31050.00,79.18,64.58,2701.46,48,-34080.00,25.85,0.4004,0.72,0.9696,32.64,5,-26784.00,0.92,0.11,0.34,0.9818,1.11,256540.00,145260.00,111280.00,-126870.00,-89920.00,-36950.00,31,17,7,2,23290.00,-17660.00,8275.48,-7462.94,24,20,2.02
18,11,4.2,125530.00,148.66,255.62,23801.79,31050.00,76.66,63.46,2414.04,52,-37690.00,24.20,0.3378,0.63,0.9385,31.57,5,-24984.00,0.95,0.11,0.37,0.9588,1.15,252370.00,108760.00,143610.00,-126840.00,-62600.00,-64240.00,33,19,7,3,22690.00,-17660.00,7647.58,-6675.79,23,18,1.99
19,9,6.4,123280.00,165.57,231.47,23375.17,31050.00,75.28,66.67,2935.24,42,-38180.00,27.87,0.4868,0.61,0.8733,37.03,5,-23306.00,1.00,0.07,0.38,0.9519,1.12,221970.00,142560.00,79410.00,-98690.00,-91150.00,-7540.00,28,14,7,4,33040.00,-16160.00,7927.50,-7049.29,29,23,2.25
20,9,6.5,122080.00,166.54,226.63,23147.64,31050.00,74.55,66.67,2906.67,42,-37880.00,27.71,0.4861,0.61,0.8737,37.17,5,-23246.00,1.00,0.07,0.38,0.9431,1.13,218970.00,142560.00,76410.00,-96890.00,-90850.00,-6040.00,28,14,7,4,33040.00,-16160.00,7820.36,-6920.71,29,24,2.26
21,3,4.6,121520.00,156.23,235.14,23041.45,31050.00,74.21,53.45,2095.17,58,-53350.00,17.50,0.4347,0.43,0.8123,23.58,5,-30990.00,0.74,0.12,0.53,0.9345,1.56,275440.00,130140.00,145300.00,-153920.00,-81630.00,-72290.00,31,27,5,4,33390.00,-16210.00,8885.16,-5700.74,24,17,1.79
22,12,4.8,118920.00,143.61,239.39,22548.47,31050.00,72.62,64.58,2477.50,48,-35980.00,23.03,0.3472,0.63,0.9552,31.72,5,-28076.00,0.80,0.11,0.36,0.9165,1.08,242140.00,130860.00,111280.00,-123220.00,-86270.00,-36950.00,31,17,7,2,23290.00,-17660.00,7810.97,-7248.24,24,20,1.97
23,11,4.3,118730.00,147.54,234.85,22512.44,31050.00,72.50,61.54,2283.27,52,-37690.00,21.46,0.3053,0.60,0.9298,29.60,5,-25526.00,0.88,0.11,0.37,0.8960,1.20,246880.00,108760.00,138120.00,-128150.00,-62950.00,-65200.00,32,20,7,3,22690.00,-17660.00,7715.00,-6407.50,23,18,1.93
24,11,4.4,118730.00,147.54,234.85,22512.44,31050.00,72.50,61.54,2283.27,52,-37690.00,21.55,0.3055,0.60,0.9297,29.72,5,-25524.00,0.88,0.11,0.37,0.8968,1.21,245830.00,108760.00,137070.00,-127100.00,-62950.00,-64150.00,32,20,7,3,22690.00,-17660.00,7682.19,-6355.00,23,18,1.93
25,8,4.8,115710.00,122.80,249.86,21939.82,31050.00,70.66,61.22,2361.43,49,-37230.00,20.13,0.4065,0.59,0.8679,28.49,5,-32256.00,0.68,0.09,0.37,0.8914,1.18,248650.00,120860.00,127790.00,-132940.00,-82730.00,-50210.00,30,19,5,3,33390.00,-15960.00,8288.33,-6996.84,27,18,1.87
26,3,0.9,115410.00,128.86,242.83,21882.94,31050.00,70.48,39.47,1012.37,114,-36090.00,9.48,0.4278,0.61,0.8921,13.45,5,-27014.00,0.81,0.09,0.36,0.8937,2.33,338750.00,162380.00,176370.00,-223340.00,-122370.00,-100970.00,45,69,4,8,24290.00,-10110.00,7527.78,-3236.81,17,6,1.52
27,8,1,114710.00,112.95,256.49,21750.21,31050.00,70.05,40.38,1102.98,104,-29020.00,10.92,0.3909,0.75,0.9293,15.60,5,-23212.00,0.94,0.08,0.29,0.8833,2.40,297030.00,140070.00,156960.00,-182320.00,-105000.00,-77320.00,42,62,4,12,24590.00,-10110.00,7072.14,-2940.65,17,6,1.63
28,8,4.7,114300.00,124.70,243.41,21672.47,31050.00,69.80,62.00,2286.00,50,-37230.00,19.33,0.4042,0.58,0.8620,27.69,5,-32078.00,0.68,0.09,0.37,0.8812,1.11,255940.00,129300.00,126640.00,-141640.00,-90580.00,-51060.00,31,19,5,2,33390.00,-15960.00,8256.13,-7454.74,27,16,1.81
29,12,5.7,114290.00,175.46,192.62,21670.57,31050.00,69.79,67.39,2484.57,46,-44810.00,23.58,0.3602,0.48,0.8821,33.78,5,-28258.00,0.77,0.09,0.45,0.8204,0.97,227990.00,142240.00,85750.00,-113700.00,-87760.00,-25940.00,31,15,8,3,23490.00,-15310.00,7354.52,-7580.00,28,18,2.01
30,14,1.8,114030.00,127.76,239.48,21621.27,31050.00,69.63,51.39,1583.75,72,-36410.00,15.32,0.4179,0.59,0.8946,22.01,5,-26384.00,0.82,0.11,0.36,0.9474,1.65,266280.00,130510.00,135770.00,-152250.00,-90840.00,-61410.00,37,35,5,4,22690.00,-10310.00,7196.76,-4350.00,18,9,1.75
31,10,5.7,113970.00,185.99,181.06,21609.90,31050.00,69.60,64.58,2374.37,48,-57620.00,21.32,0.3335,0.38,0.8252,30.63,5,-30468.00,0.71,0.09,0.57,0.8192,1.04,240290.00,166590.00,73700.00,-126320.00,-108840.00,-17480.00,31,17,8,3,23490.00,-15310.00,7751.29,-7430.59,26,19,1.90
32,7,4.7,113150.00,126.89,237.52,21454.42,31050.00,69.10,62.00,2263.00,50,-37380.00,18.34,0.3797,0.57,0.8300,26.54,5,-29128.00,0.74,0.09,0.37,0.8713,1.07,264290.00,122560.00,141730.00,-151140.00,-83160.00,-67980.00,31,19,5,2,33390.00,-15960.00,8525.48,-7954.74,27,16,1.75
33,9,4.6,112690.00,113.27,249.66,21367.19,31050.00,68.82,60.78,2209.61,51,-42560.00,17.53,0.3381,0.50,0.8968,25.48,5,-29344.00,0.73,0.11,0.42,0.8985,1.11,268840.00,136550.00,132290.00,-156150.00,-101380.00,-54770.00,31,20,7,4,33390.00,-17660.00,8672.26,-7807.50,25,18,1.72
34,13,4.2,112340.00,119.45,242.35,21300.83,31050.00,68.60,50.98,2202.75,51,-34390.00,15.13,0.4074,0.62,0.8969,22.05,5,-29556.00,0.72,0.11,0.34,0.8763,1.69,259690.00,133330.00,126360.00,-147350.00,-96240.00,-51110.00,26,25,4,4,22690.00,-17660.00,9988.08,-5894.00,24,18,1.76
35,6,1.2,112270.00,121.03,240.55,21287.56,31050.00,68.56,47.57,1090.00,103,-33290.00,12.31,0.3897,0.64,0.9283,17.95,5,-22750.00,0.94,0.12,0.33,0.8485,1.77,297510.00,146680.00,150830.00,-185240.00,-109100.00,-76140.00,49,54,4,5,24590.00,-14410.00,6071.63,-3430.37,16,7,1.61
36,3,1.1,112050.00,129.40,231.47,21245.84,31050.00,68.42,44.76,1067.14,105,-50040.00,11.23,0.3149,0.42,0.6695,16.41,5,-24306.00,0.87,0.09,0.49,0.8521,1.95,305730.00,152440.00,153290.00,-193680.00,-112260.00,-81420.00,47,58,4,8,24290.00,-12960.00,6504.89,-3339.31,16,7,1.58
37,7,1.1,111930.00,92.91,267.57,21223.09,31050.00,68.35,43.14,1097.35,102,-39550.00,11.11,0.4086,0.54,0.9494,16.26,5,-24208.00,0.88,0.08,0.39,0.8534,2.12,297010.00,143720.00,153290.00,-185080.00,-114870.00,-70210.00,44,58,4,6,24590.00,-10110.00,6750.23,-3191.03,17,6,1.60
38,7,4.8,111450.00,119.32,239.61,21132.08,31050.00,68.06,58.00,2229.00,50,-37380.00,17.07,0.3731,0.57,0.8215,25.08,5,-29306.00,0.72,0.09,0.37,0.8579,1.28,257760.00,113570.00,144190.00,-146310.00,-76520.00,-69790.00,29,21,5,4,33390.00,-15960.00,8888.28,-6967.14,28,16,1.76
39,9,4.5,111340.00,108.92,249.66,21111.22,31050.00,67.99,60.78,2183.14,51,-43210.00,17.12,0.3332,0.49,0.8923,25.17,5,-29614.00,0.71,0.11,0.43,0.8877,1.10,268840.00,136550.00,132290.00,-157500.00,-102730.00,-54770.00,31,20,7,4,33390.00,-17660.00,8672.26,-7875.00,25,18,1.71
40,10,4.5,111290.00,153.24,205.19,21101.74,31050.00,67.96,60.78,2182.16,51,-43610.00,18.47,0.3087,0.48,0.9150,27.18,5,-29674.00,0.71,0.08,0.43,0.8375,1.17,248890.00,130950.00,117940.00,-137600.00,-83370.00,-54230.00,31,20,7,4,22840.00,-15360.00,8028.71,-6880.00,25,17,1.81
41,12,5,110710.00,140.71,215.85,20991.77,31050.00,67.61,65.31,2259.39,49,-34080.00,19.64,0.3259,0.62,0.9515,29.04,5,-27136.00,0.77,0.11,0.34,0.8238,0.96,248930.00,136500.00,112430.00,-138220.00,-92810.00,-45410.00,32,17,7,2,23290.00,-17660.00,7779.06,-8130.59,24,21,1.80
42,12,5.1,110710.00,140.71,215.85,20991.77,31050.00,67.61,65.31,2259.39,49,-34080.00,19.64,0.3259,0.62,0.9515,29.04,5,-27136.00,0.77,0.11,0.34,0.8238,0.96,248930.00,136500.00,112430.00,-138220.00,-92810.00,-45410.00,32,17,7,2,23290.00,-17660.00,7779.06,-8130.59,24,21,1.80
43,12,5.2,110710.00,140.71,215.85,20991.77,31050.00,67.61,65.31,2259.39,49,-34080.00,19.64,0.3259,0.62,0.9515,29.04,5,-27136.00,0.77,0.11,0.34,0.8238,0.96,248930.00,136500.00,112430.00,-138220.00,-92810.00,-45410.00,32,17,7,2,23290.00,-17660.00,7779.06,-8130.59,24,21,1.80
44,8,4.4,110180.00,126.15,228.70,20891.27,31050.00,67.28,52.63,1932.98,57,-43010.00,14.68,0.4188,0.49,0.8714,21.81,5,-29586.00,0.71,0.08,0.43,0.8546,1.54,265850.00,139540.00,126310.00,-155670.00,-100370.00,-55300.00,30,27,5,4,33390.00,-15360.00,8861.67,-5765.56,24,15,1.71
45,11,2.2,109560.00,128.24,224.61,20773.71,31050.00,66.90,52.17,1587.83,69,-55470.00,14.21,0.3492,0.37,0.6556,21.25,5,-33390.00,0.62,0.11,0.55,0.8610,1.55,269040.00,94800.00,174240.00,-159480.00,-54980.00,-104500.00,36,33,6,8,22690.00,-15260.00,7473.33,-4832.73,20,11,1.69
46,9,7.3,108630.00,141.90,207.95,20597.38,31050.00,66.34,64.29,2586.43,42,-37880.00,21.39,0.4500,0.54,0.8874,32.25,5,-24356.00,0.85,0.07,0.38,0.8471,1.11,216530.00,145760.00,70770.00,-107900.00,-101700.00,-6200.00,27,15,7,3,33040.00,-16160.00,8019.63,-7193.33,30,23,2.01
47,9,7.4,108630.00,141.90,207.95,20597.38,31050.00,66.34,64.29,2586.43,42,-37880.00,21.39,0.4500,0.54,0.8874,32.25,5,-24356.00,0.85,0.07,0.38,0.8471,1.11,216530.00,145760.00,70770.00,-107900.00,-101700.00,-6200.00,27,15,7,3,33040.00,-16160.00,8019.63,-7193.33,30,23,2.01
48,11,5.1,108510.00,142.13,207.34,20574.62,31050.00,66.26,65.31,2214.49,49,-34080.00,18.48,0.3119,0.60,0.9506,27.88,5,-26868.00,0.77,0.11,0.34,0.8234,0.93,254130.00,154450.00,99680.00,-145620.00,-110320.00,-35300.00,32,17,7,2,23290.00,-17660.00,7941.56,-8565.88,25,19,1.75
49,11,5.2,108510.00,142.13,207.34,20574.62,31050.00,66.26,65.31,2214.49,49,-34080.00,18.48,0.3119,0.60,0.9506,27.88,5,-26868.00,0.77,0.11,0.34,0.8234,0.93,254130.00,154450.00,99680.00,-145620.00,-110320.00,-35300.00,32,17,7,2,23290.00,-17660.00,7941.56,-8565.88,25,19,1.75
50,13,5.7,108390.00,158.36,190.72,20551.87,31050.00,66.19,56.52,2356.30,46,-43360.00,17.65,0.3508,0.47,0.8924,26.66,5,-27872.00,0.74,0.09,0.43,0.7798,1.46,229790.00,139610.00,90180.00,-121400.00,-90440.00,-30960.00,26,20,7,3,23490.00,-15310.00,8838.08,-6070.00,29,18,1.89
51,11,5.7,108350.00,173.17,175.78,20544.29,31050.00,66.17,66.67,2407.78,45,-56540.00,20.62,0.3256,0.36,0.8274,31.17,5,-30252.00,0.68,0.09,0.56,0.7806,0.94,231750.00,159690.00,72060.00,-123400.00,-105920.00,-17480.00,30,15,8,3,23490.00,-18160.00,7725.00,-8226.67,29,18,1.88
52,11,4.5,108330.00,142.90,205.99,20540.49,31050.00,66.15,59.62,2083.27,52,-39610.00,17.00,0.3185,0.52,0.9242,25.69,5,-28744.00,0.71,0.08,0.39,0.8167,1.19,251340.00,133800.00,117540.00,-143010.00,-89430.00,-53580.00,31,21,7,4,22690.00,-15960.00,8107.74,-6810.00,25,15,1.76
53,10,4.6,107940.00,157.58,190.05,20466.55,31050.00,65.91,60.78,2116.47,51,-42260.00,17.38,0.2939,0.48,0.9162,26.36,5,-29498.00,0.69,0.08,0.42,0.8127,1.14,248890.00,130950.00,117940.00,-140950.00,-82020.00,-58930.00,31,20,7,4,22840.00,-15360.00,8028.71,-7047.50,25,17,1.77
54,14,1.9,107660.00,129.08,217.65,20413.45,31050.00,65.74,51.35,1454.86,74,-48620.00,13.66,0.3642,0.42,0.8636,20.78,5,-29366.00,0.70,0.11,0.48,0.8596,1.59,266070.00,126070.00,140000.00,-158410.00,-85990.00,-72420.00,38,36,7,4,22690.00,-10310.00,7001.84,-4400.28,18,9,1.68
55,6,0.4,107550.00,131.63,214.75,20392.60,31050.00,65.68,38.67,717.00,150,-42920.00,7.88,0.4407,0.48,0.8562,12.00,5,-31472.00,0.65,0.11,0.43,0.8470,2.30,346570.00,139240.00,207330.00,-239020.00,-98370.00,-140650.00,58,92,6,9,23440.00,-10110.00,5975.34,-2598.04,13,4,1.45
56,11,5,107260.00,142.13,203.32,20337.61,31050.00,65.50,65.31,2188.98,49,-34080.00,18.14,0.3069,0.60,0.9477,27.70,5,-27118.00,0.75,0.11,0.34,0.8163,0.92,252880.00,154450.00,98430.00,-145620.00,-110320.00,-35300.00,32,17,7,2,23290.00,-17660.00,7902.50,-8565.88,24,19,1.74
57,17,4.2,106340.00,122.29,220.19,20163.17,31050.00,64.94,56.86,2085.10,51,-45700.00,17.99,0.3883,0.44,0.8810,27.70,5,-23428.00,0.86,0.12,0.46,0.8321,1.48,218260.00,91690.00,126570.00,-111920.00,-53720.00,-58200.00,29,22,5,3,22690.00,-15510.00,7526.21,-5087.27,23,16,1.95
58,9,5.8,106330.00,118.87,223.57,20161.27,31050.00,64.93,68.09,2262.34,47,-49240.00,19.35,0.2737,0.41,0.8410,29.80,5,-31074.00,0.65,0.12,0.49,0.8195,0.83,242930.00,132550.00,110380.00,-136600.00,-95640.00,-40960.00,32,15,7,2,22840.00,-18610.00,7591.56,-9106.67,27,18,1.78
59,11,5.8,106150.00,166.73,175.14,20127.14,31050.00,64.82,66.67,2358.89,45,-58390.00,19.82,0.3158,0.34,0.8140,30.58,5,-30622.00,0.66,0.09,0.58,0.7630,0.92,231400.00,159340.00,72060.00,-125250.00,-107570.00,-17680.00,30,15,8,3,23490.00,-18160.00,7713.33,-8350.00,29,18,1.85
60,13,4.8,105930.00,140.19,200.97,20085.43,31050.00,64.69,53.19,2253.83,47,-31540.00,14.76,0.3593,0.64,0.9231,22.82,5,-26774.00,0.75,0.11,0.31,0.8001,1.54,246950.00,140080.00,106870.00,-141020.00,-96550.00,-44470.00,25,22,4,3,23290.00,-17660.00,9878.00,-6410.00,26,20,1.75
61,8,4.9,105860.00,111.05,229.89,20072.16,31050.00,64.64,61.22,2160.41,49,-42580.00,16.85,0.3765,0.47,0.8566,26.07,5,-31716.00,0.63,0.09,0.42,0.8099,1.10,248650.00,120860.00,127790.00,-142790.00,-86380.00,-56410.00,30,19,5,3,33390.00,-20310.00,8288.33,-7515.26,27,18,1.74
62,12,5.8,105790.00,158.87,181.84,20058.88,31050.00,64.60,67.39,2299.78,46,-46660.00,20.52,0.3262,0.43,0.8373,31.76,5,-29470.00,0.68,0.09,0.46,0.7553,0.92,224490.00,138740.00,85750.00,-118700.00,-89410.00,-29290.00,31,15,8,3,23490.00,-16410.00,7241.61,-7913.33,28,18,1.89
63,12,5.3,105460.00,128.63,211.01,19996.31,31050.00,64.40,65.31,2152.24,49,-34080.00,18.20,0.3156,0.59,0.9517,28.26,5,-27136.00,0.74,0.11,0.34,0.7851,0.94,243680.00,132750.00,110930.00,-138220.00,-92810.00,-45410.00,32,17,7,2,23290.00,-17660.00,7615.00,-8130.59,24,21,1.76
64,9,6.3,105060.00,139.97,198.39,19920.47,31050.00,64.16,65.91,2387.73,44,-53270.00,19.71,0.4372,0.37,0.7918,30.73,5,-23018.00,0.87,0.07,0.53,0.8184,0.97,225360.00,142560.00,82800.00,-120300.00,-99100.00,-21200.00,29,15,7,4,33040.00,-16160.00,7771.03,-8020.00,29,20,1.87
65,8,4.2,104870.00,116.23,221.51,19884.44,31050.00,64.04,53.45,1808.10,58,-43010.00,13.54,0.3197,0.46,0.8568,21.15,5,-28916.00,0.69,0.08,0.43,0.7958,1.44,265040.00,138560.00,126480.00,-160170.00,-102470.00,-57700.00,31,27,5,4,33390.00,-15360.00,8549.68,-5932.22,25,14,1.65
66,4,0.9,103980.00,106.76,228.12,19715.69,31050.00,63.50,41.96,928.39,112,-40850.00,8.86,0.3982,0.48,0.8778,13.95,5,-25958.00,0.76,0.12,0.41,0.8137,2.07,312880.00,152150.00,160730.00,-208900.00,-119000.00,-89900.00,47,65,4,8,24290.00,-14410.00,6657.02,-3213.85,16,6,1.50
67,6,6.7,103780.00,128.31,205.93,19677.77,31050.00,63.37,61.70,2208.09,47,-48220.00,18.29,0.4286,0.41,0.8082,28.86,5,-25744.00,0.76,0.07,0.48,0.8005,1.17,221860.00,133260.00,88600.00,-118080.00,-93420.00,-24660.00,29,18,7,4,33040.00,-16160.00,7650.34,-6560.00,28,20,1.88
68,6,6.8,103780.00,128.31,205.93,19677.77,31050.00,63.37,61.70,2208.09,47,-48220.00,18.29,0.4286,0.41,0.8082,28.86,5,-25744.00,0.76,0.07,0.48,0.8005,1.17,221860.00,133260.00,88600.00,-118080.00,-93420.00,-24660.00,29,18,7,4,33040.00,-16160.00,7650.34,-6560.00,28,20,1.88
69,6,6.9,103780.00,128.31,205.93,19677.77,31050.00,63.37,61.70,2208.09,47,-48220.00,18.25,0.4287,0.41,0.8082,28.79,5,-25744.00,0.76,0.07,0.48,0.8007,1.16,222410.00,133810.00,88600.00,-118630.00,-93970.00,-24660.00,29,18,7,4,33040.00,-16160.00,7669.31,-6590.56,28,20,1.87
70,6,7,103780.00,128.31,205.93,19677.77,31050.00,63.37,61.70,2208.09,47,-48220.00,18.25,0.4287,0.41,0.8082,28.79,5,-25744.00,0.76,0.07,0.48,0.8007,1.16,222410.00,133810.00,88600.00,-118630.00,-93970.00,-24660.00,29,18,7,4,33040.00,-16160.00,7669.31,-6590.56,28,20,1.87
71,13,4.3,103440.00,111.21,221.93,19613.30,31050.00,63.17,50.98,2028.24,51,-34390.00,12.56,0.3616,0.57,0.8873,19.88,5,-30250.00,0.65,0.11,0.34,0.7920,1.58,265240.00,138880.00,126360.00,-161800.00,-104350.00,-57450.00,26,25,4,4,23390.00,-17660.00,10201.54,-6472.00,25,18,1.64
72,8,4.5,103380.00,111.82,221.13,19601.92,31050.00,63.13,50.88,1813.68,57,-43010.00,12.60,0.4020,0.46,0.8499,19.96,5,-30820.00,0.64,0.08,0.43,0.8049,1.59,263560.00,137250.00,126310.00,-160180.00,-102530.00,-57650.00,29,28,4,5,33390.00,-15360.00,9088.28,-5720.71,25,15,1.65
73,9,4.4,103280.00,96.20,236.43,19582.96,31050.00,63.07,59.62,1986.15,52,-43210.00,14.40,0.3080,0.45,0.8688,22.84,5,-29614.00,0.66,0.11,0.43,0.8273,1.10,269590.00,133850.00,135740.00,-166310.00,-103980.00,-62330.00,31,21,7,4,33390.00,-17660.00,8696.45,-7919.52,25,17,1.62
74,2,1.1,103240.00,126.92,205.57,19575.38,31050.00,63.04,44.34,973.96,106,-62010.00,9.47,0.3001,0.32,0.5897,15.02,5,-26476.00,0.74,0.09,0.61,0.8011,1.90,304830.00,161640.00,143190.00,-201590.00,-122230.00,-79360.00,47,59,4,8,27040.00,-12960.00,6485.74,-3416.78,17,7,1.51
75,13,4.9,103030.00,130.37,201.45,19535.56,31050.00,62.92,53.19,2192.13,47,-34880.00,13.96,0.3554,0.56,0.9244,22.19,5,-26112.00,0.75,0.11,0.35,0.7775,1.51,246950.00,140080.00,106870.00,-143920.00,-99600.00,-44320.00,25,22,4,3,23290.00,-17660.00,9878.00,-6541.82,26,20,1.72
76,13,4.4,102890.00,109.44,221.93,19509.01,31050.00,62.83,50.98,2017.45,51,-34390.00,12.43,0.3604,0.57,0.8850,19.78,5,-30360.00,0.64,0.11,0.34,0.7861,1.57,265240.00,138880.00,126360.00,-162350.00,-104900.00,-57450.00,26,25,4,4,23390.00,-17660.00,10201.54,-6494.00,25,18,1.63
77,13,4.5,102890.00,109.44,221.93,19509.01,31050.00,62.83,50.98,2017.45,51,-34390.00,12.43,0.3604,0.57,0.8850,19.78,5,-30360.00,0.64,0.11,0.34,0.7861,1.57,265240.00,138880.00,126360.00,-162350.00,-104900.00,-57450.00,26,25,4,4,23390.00,-17660.00,10201.54,-6494.00,25,18,1.63
