#,P:nPeriodBreak,P:nATRExit,净利润,年化收益,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
1*,4,1.7,178740.00,14291.37,45.36,921.34,194,-26550.00,23.67,0.4713,0.54,0.7039,664.83,5,-18434.00,0.78,0.01,0.05,0.7486,2.40,359320.00,-180580.00,88,106,8,7,30650.00,-6850.00,4083.18,-1703.58,23,8,1.99
2,4,1.8,178130.00,14242.60,48.09,973.39,183,-20630.00,27.22,0.5885,0.69,0.9194,1427.76,5,-15764.00,0.90,0.01,0.04,0.8351,2.29,336420.00,-158290.00,88,95,5,7,30650.00,-6850.00,3822.95,-1666.21,24,9,2.13
3,3,1.7,170620.00,13642.12,44.39,870.51,196,-26550.00,21.02,0.4383,0.51,0.6897,622.00,5,-17928.00,0.76,0.01,0.05,0.7070,2.39,357870.00,-187250.00,87,109,8,7,30650.00,-6850.00,4113.45,-1717.89,23,8,1.91
4,3,1.8,170010.00,13593.35,47.03,918.97,185,-20630.00,24.14,0.5555,0.66,0.9192,1362.93,5,-15764.00,0.86,0.01,0.04,0.7935,2.29,334830.00,-164820.00,87,98,5,7,30650.00,-6850.00,3848.62,-1681.84,24,8,2.03
5,5,1.8,167700.00,13408.65,46.74,911.41,184,-20630.00,23.42,0.5663,0.65,0.9311,1361.19,5,-15764.00,0.85,0.01,0.04,0.7832,2.30,332920.00,-165220.00,86,98,5,7,30650.00,-6850.00,3871.16,-1685.92,24,9,2.02
6,5,1.7,160990.00,12872.15,44.10,825.59,195,-26550.00,19.08,0.4381,0.48,0.7237,615.54,5,-18434.00,0.70,0.01,0.05,0.6755,2.36,348420.00,-187430.00,86,109,8,7,30650.00,-6850.00,4051.40,-1719.54,23,8,1.86
7,70,4.8,157740.00,12612.29,68.18,7170.00,22,-24430.00,19.67,0.4831,0.52,0.8511,708.68,5,-18474.00,0.68,0.01,0.05,0.9311,2.78,189590.00,-31850.00,15,7,4,2,37290.00,-8210.00,12639.33,-4550.00,144,25,5.95
8,71,4.8,157740.00,12612.29,68.18,7170.00,22,-24430.00,19.67,0.4831,0.52,0.8511,708.68,5,-18474.00,0.68,0.01,0.05,0.9311,2.78,189590.00,-31850.00,15,7,4,2,37290.00,-8210.00,12639.33,-4550.00,144,25,5.95
9,72,4.8,157740.00,12612.29,68.18,7170.00,22,-24430.00,19.67,0.4831,0.52,0.8511,708.68,5,-18474.00,0.68,0.01,0.05,0.9311,2.78,189590.00,-31850.00,15,7,4,2,37290.00,-8210.00,12639.33,-4550.00,144,25,5.95
10,69,4.8,157360.00,12581.91,68.18,7152.73,22,-24430.00,19.61,0.4823,0.52,0.8504,706.34,5,-18474.00,0.68,0.01,0.05,0.9272,2.77,189210.00,-31850.00,15,7,4,2,37290.00,-8210.00,12614.00,-4550.00,144,25,5.94
11,3,6.2,155820.00,12458.77,50.00,7082.73,22,-32200.00,16.59,0.4990,0.39,0.7474,354.25,5,-22172.00,0.56,0.01,0.06,0.7848,4.81,196730.00,-40910.00,11,11,3,4,67470.00,-8250.00,17884.55,-3719.09,217,53,4.81
12,4,6.2,155820.00,12458.77,50.00,7082.73,22,-32200.00,16.59,0.4990,0.39,0.7474,354.25,5,-22172.00,0.56,0.01,0.06,0.7848,4.81,196730.00,-40910.00,11,11,3,4,67470.00,-8250.00,17884.55,-3719.09,217,53,4.81
13,5,6.2,155820.00,12458.77,50.00,7082.73,22,-32200.00,16.59,0.4990,0.39,0.7474,354.25,5,-22172.00,0.56,0.01,0.06,0.7848,4.81,196730.00,-40910.00,11,11,3,4,67470.00,-8250.00,17884.55,-3719.09,217,53,4.81
14,6,6.2,155820.00,12458.77,50.00,7082.73,22,-32200.00,16.59,0.4990,0.39,0.7474,354.25,5,-22172.00,0.56,0.01,0.06,0.7848,4.81,196730.00,-40910.00,11,11,3,4,67470.00,-8250.00,17884.55,-3719.09,217,53,4.81
15,7,6.2,155820.00,12458.77,50.00,7082.73,22,-32200.00,16.59,0.4990,0.39,0.7474,354.25,5,-22172.00,0.56,0.01,0.06,0.7848,4.81,196730.00,-40910.00,11,11,3,4,67470.00,-8250.00,17884.55,-3719.09,217,53,4.81
16,8,6.2,155820.00,12458.77,50.00,7082.73,22,-32200.00,16.59,0.4990,0.39,0.7474,354.25,5,-22172.00,0.56,0.01,0.06,0.7848,4.81,196730.00,-40910.00,11,11,3,4,67470.00,-8250.00,17884.55,-3719.09,217,53,4.81
17,9,6.2,155820.00,12458.77,50.00,7082.73,22,-32200.00,16.59,0.4990,0.39,0.7474,354.25,5,-22172.00,0.56,0.01,0.06,0.7848,4.81,196730.00,-40910.00,11,11,3,4,67470.00,-8250.00,17884.55,-3719.09,217,53,4.81
18,10,6.2,155820.00,12458.77,50.00,7082.73,22,-32200.00,16.59,0.4990,0.39,0.7474,354.25,5,-22172.00,0.56,0.01,0.06,0.7848,4.81,196730.00,-40910.00,11,11,3,4,67470.00,-8250.00,17884.55,-3719.09,217,53,4.81
19,11,6.2,155820.00,12458.77,50.00,7082.73,22,-32200.00,16.59,0.4990,0.39,0.7474,354.25,5,-22172.00,0.56,0.01,0.06,0.7848,4.81,196730.00,-40910.00,11,11,3,4,67470.00,-8250.00,17884.55,-3719.09,217,53,4.81
20,12,6.2,155820.00,12458.77,50.00,7082.73,22,-32200.00,16.59,0.4990,0.39,0.7474,354.25,5,-22172.00,0.56,0.01,0.06,0.7848,4.81,196730.00,-40910.00,11,11,3,4,67470.00,-8250.00,17884.55,-3719.09,217,53,4.81
21,13,6.2,155820.00,12458.77,50.00,7082.73,22,-32200.00,16.59,0.4990,0.39,0.7474,354.25,5,-22172.00,0.56,0.01,0.06,0.7848,4.81,196730.00,-40910.00,11,11,3,4,67470.00,-8250.00,17884.55,-3719.09,217,53,4.81
22,14,6.2,155820.00,12458.77,50.00,7082.73,22,-32200.00,16.59,0.4990,0.39,0.7474,354.25,5,-22172.00,0.56,0.01,0.06,0.7848,4.81,196730.00,-40910.00,11,11,3,4,67470.00,-8250.00,17884.55,-3719.09,217,53,4.81
23,15,6.2,155820.00,12458.77,50.00,7082.73,22,-32200.00,16.59,0.4990,0.39,0.7474,354.25,5,-22172.00,0.56,0.01,0.06,0.7848,4.81,196730.00,-40910.00,11,11,3,4,67470.00,-8250.00,17884.55,-3719.09,217,53,4.81
24,16,6.2,155820.00,12458.77,50.00,7082.73,22,-32200.00,16.59,0.4990,0.39,0.7474,354.25,5,-22172.00,0.56,0.01,0.06,0.7848,4.81,196730.00,-40910.00,11,11,3,4,67470.00,-8250.00,17884.55,-3719.09,217,53,4.81
25,17,6.2,155820.00,12458.77,50.00,7082.73,22,-32200.00,16.59,0.4990,0.39,0.7474,354.25,5,-22172.00,0.56,0.01,0.06,0.7848,4.81,196730.00,-40910.00,11,11,3,4,67470.00,-8250.00,17884.55,-3719.09,217,53,4.81
26,18,6.2,155820.00,12458.77,50.00,7082.73,22,-32200.00,16.59,0.4990,0.39,0.7474,354.25,5,-22172.00,0.56,0.01,0.06,0.7848,4.81,196730.00,-40910.00,11,11,3,4,67470.00,-8250.00,17884.55,-3719.09,217,53,4.81
27,19,6.2,155820.00,12458.77,50.00,7082.73,22,-32200.00,16.59,0.4990,0.39,0.7474,354.25,5,-22172.00,0.56,0.01,0.06,0.7848,4.81,196730.00,-40910.00,11,11,3,4,67470.00,-8250.00,17884.55,-3719.09,217,53,4.81
28,67,4.8,155660.00,12445.98,68.18,7075.45,22,-24430.00,19.36,0.4750,0.51,0.8448,694.13,5,-18870.00,0.66,0.01,0.05,0.9177,2.75,187510.00,-31850.00,15,7,4,2,37290.00,-8210.00,12500.67,-4550.00,145,25,5.89
29,68,4.8,155380.00,12423.59,68.18,7062.73,22,-24430.00,19.32,0.4732,0.51,0.8430,691.39,5,-18870.00,0.66,0.01,0.05,0.9166,2.74,187230.00,-31850.00,15,7,4,2,37290.00,-8210.00,12482.00,-4550.00,145,25,5.88
30,6,1.8,155180.00,12407.60,45.70,834.30,186,-20630.00,20.04,0.4928,0.60,0.8743,1183.28,5,-16628.00,0.75,0.01,0.04,0.6978,2.27,325530.00,-170350.00,85,101,5,10,30650.00,-6850.00,3829.76,-1686.63,24,8,1.91
31,3,6.3,153980.00,12311.65,54.55,6999.09,22,-32200.00,15.95,0.4904,0.38,0.7351,344.28,5,-22116.00,0.56,0.01,0.06,0.7701,3.93,195460.00,-41480.00,12,10,3,4,67470.00,-8250.00,16288.33,-4148.00,204,52,4.71
32,4,6.3,153980.00,12311.65,54.55,6999.09,22,-32200.00,15.95,0.4904,0.38,0.7351,344.28,5,-22116.00,0.56,0.01,0.06,0.7701,3.93,195460.00,-41480.00,12,10,3,4,67470.00,-8250.00,16288.33,-4148.00,204,52,4.71
33,5,6.3,153980.00,12311.65,54.55,6999.09,22,-32200.00,15.95,0.4904,0.38,0.7351,344.28,5,-22116.00,0.56,0.01,0.06,0.7701,3.93,195460.00,-41480.00,12,10,3,4,67470.00,-8250.00,16288.33,-4148.00,204,52,4.71
34,6,6.3,153980.00,12311.65,54.55,6999.09,22,-32200.00,15.95,0.4904,0.38,0.7351,344.28,5,-22116.00,0.56,0.01,0.06,0.7701,3.93,195460.00,-41480.00,12,10,3,4,67470.00,-8250.00,16288.33,-4148.00,204,52,4.71
35,7,6.3,153980.00,12311.65,54.55,6999.09,22,-32200.00,15.95,0.4904,0.38,0.7351,344.28,5,-22116.00,0.56,0.01,0.06,0.7701,3.93,195460.00,-41480.00,12,10,3,4,67470.00,-8250.00,16288.33,-4148.00,204,52,4.71
36,8,6.3,153980.00,12311.65,54.55,6999.09,22,-32200.00,15.95,0.4904,0.38,0.7351,344.28,5,-22116.00,0.56,0.01,0.06,0.7701,3.93,195460.00,-41480.00,12,10,3,4,67470.00,-8250.00,16288.33,-4148.00,204,52,4.71
37,9,6.3,153980.00,12311.65,54.55,6999.09,22,-32200.00,15.95,0.4904,0.38,0.7351,344.28,5,-22116.00,0.56,0.01,0.06,0.7701,3.93,195460.00,-41480.00,12,10,3,4,67470.00,-8250.00,16288.33,-4148.00,204,52,4.71
38,10,6.3,153980.00,12311.65,54.55,6999.09,22,-32200.00,15.95,0.4904,0.38,0.7351,344.28,5,-22116.00,0.56,0.01,0.06,0.7701,3.93,195460.00,-41480.00,12,10,3,4,67470.00,-8250.00,16288.33,-4148.00,204,52,4.71
39,11,6.3,153980.00,12311.65,54.55,6999.09,22,-32200.00,15.95,0.4904,0.38,0.7351,344.28,5,-22116.00,0.56,0.01,0.06,0.7701,3.93,195460.00,-41480.00,12,10,3,4,67470.00,-8250.00,16288.33,-4148.00,204,52,4.71
40,12,6.3,153980.00,12311.65,54.55,6999.09,22,-32200.00,15.95,0.4904,0.38,0.7351,344.28,5,-22116.00,0.56,0.01,0.06,0.7701,3.93,195460.00,-41480.00,12,10,3,4,67470.00,-8250.00,16288.33,-4148.00,204,52,4.71
41,13,6.3,153980.00,12311.65,54.55,6999.09,22,-32200.00,15.95,0.4904,0.38,0.7351,344.28,5,-22116.00,0.56,0.01,0.06,0.7701,3.93,195460.00,-41480.00,12,10,3,4,67470.00,-8250.00,16288.33,-4148.00,204,52,4.71
42,14,6.3,153980.00,12311.65,54.55,6999.09,22,-32200.00,15.95,0.4904,0.38,0.7351,344.28,5,-22116.00,0.56,0.01,0.06,0.7701,3.93,195460.00,-41480.00,12,10,3,4,67470.00,-8250.00,16288.33,-4148.00,204,52,4.71
43,15,6.3,153980.00,12311.65,54.55,6999.09,22,-32200.00,15.95,0.4904,0.38,0.7351,344.28,5,-22116.00,0.56,0.01,0.06,0.7701,3.93,195460.00,-41480.00,12,10,3,4,67470.00,-8250.00,16288.33,-4148.00,204,52,4.71
44,16,6.3,153980.00,12311.65,54.55,6999.09,22,-32200.00,15.95,0.4904,0.38,0.7351,344.28,5,-22116.00,0.56,0.01,0.06,0.7701,3.93,195460.00,-41480.00,12,10,3,4,67470.00,-8250.00,16288.33,-4148.00,204,52,4.71
45,17,6.3,153980.00,12311.65,54.55,6999.09,22,-32200.00,15.95,0.4904,0.38,0.7351,344.28,5,-22116.00,0.56,0.01,0.06,0.7701,3.93,195460.00,-41480.00,12,10,3,4,67470.00,-8250.00,16288.33,-4148.00,204,52,4.71
46,18,6.3,153980.00,12311.65,54.55,6999.09,22,-32200.00,15.95,0.4904,0.38,0.7351,344.28,5,-22116.00,0.56,0.01,0.06,0.7701,3.93,195460.00,-41480.00,12,10,3,4,67470.00,-8250.00,16288.33,-4148.00,204,52,4.71
47,19,6.3,153980.00,12311.65,54.55,6999.09,22,-32200.00,15.95,0.4904,0.38,0.7351,344.28,5,-22116.00,0.56,0.01,0.06,0.7701,3.93,195460.00,-41480.00,12,10,3,4,67470.00,-8250.00,16288.33,-4148.00,204,52,4.71
48,73,4.6,153710.00,12290.07,52.00,6148.40,25,-24430.00,20.51,0.4764,0.50,0.8664,714.58,5,-18106.00,0.68,0.01,0.05,0.8597,4.70,191290.00,-37580.00,13,12,5,3,37290.00,-5910.00,14714.62,-3131.67,145,30,5.09
49,74,4.6,152930.00,12227.70,52.00,6117.20,25,-24430.00,19.89,0.4727,0.50,0.8640,709.00,5,-18262.00,0.67,0.01,0.05,0.8561,4.60,191290.00,-38360.00,13,12,5,3,37290.00,-6450.00,14714.62,-3196.67,145,29,4.99
50,74,4.7,152850.00,12221.30,60.87,6645.65,23,-24430.00,20.52,0.4886,0.50,0.8716,707.28,5,-17978.00,0.68,0.01,0.05,0.8882,3.58,186320.00,-33470.00,14,9,4,3,37290.00,-6830.00,13308.57,-3718.89,142,34,5.57
51,8,1.6,152790.00,12216.51,42.13,775.58,197,-30080.00,17.53,0.4353,0.41,0.7460,469.30,5,-22352.00,0.55,0.01,0.06,0.7061,2.49,340610.00,-187820.00,83,114,6,7,31570.00,-13110.00,4103.73,-1647.54,22,8,1.81
52,80,4.6,151870.00,12142.95,52.00,6074.80,25,-23350.00,20.15,0.4723,0.52,0.8714,777.34,5,-16868.00,0.72,0.01,0.05,0.8694,4.64,189550.00,-37680.00,13,12,5,3,37290.00,-6450.00,14580.77,-3140.00,139,29,5.03
53,78,4.6,151690.00,12128.55,52.00,6067.60,25,-23350.00,19.89,0.4741,0.52,0.8668,772.27,5,-17762.00,0.68,0.01,0.05,0.8574,4.60,189730.00,-38040.00,13,12,5,3,37290.00,-6450.00,14594.62,-3170.00,144,29,4.99
54,78,4.7,151410.00,12106.17,60.87,6583.04,23,-23350.00,20.45,0.4891,0.52,0.8734,768.56,5,-17498.00,0.69,0.01,0.05,0.8881,3.57,184660.00,-33250.00,14,9,4,3,37290.00,-6830.00,13190.00,-3694.44,141,34,5.55
55,73,4.7,151170.00,12086.98,60.87,6572.61,23,-24430.00,19.47,0.4814,0.49,0.8660,695.04,5,-18314.00,0.66,0.01,0.05,0.8783,3.45,185780.00,-34610.00,14,9,4,3,37290.00,-8210.00,13270.00,-3845.56,142,34,5.37
56,5,1.9,151120.00,12082.98,46.47,888.94,170,-27200.00,18.70,0.4608,0.44,0.8491,641.03,5,-16752.00,0.72,0.01,0.05,0.6955,2.21,315050.00,-163930.00,79,91,4,7,30650.00,-9290.00,3987.97,-1801.43,25,10,1.92
57,6,1.9,150660.00,12046.20,47.06,886.24,170,-27200.00,18.53,0.4557,0.44,0.8448,635.85,5,-16752.00,0.72,0.01,0.05,0.6961,2.15,315220.00,-164560.00,80,90,4,7,30650.00,-9290.00,3940.25,-1828.44,26,9,1.92
58,75,4.6,150610.00,12042.20,52.00,6024.40,25,-23350.00,19.74,0.4696,0.52,0.8678,767.66,5,-17978.00,0.67,0.01,0.05,0.8495,4.58,188630.00,-38020.00,13,12,5,3,37290.00,-6450.00,14510.00,-3168.33,144,29,4.96
59,76,4.6,150610.00,12042.20,52.00,6024.40,25,-23350.00,19.74,0.4696,0.52,0.8678,767.66,5,-17978.00,0.67,0.01,0.05,0.8495,4.58,188630.00,-38020.00,13,12,5,3,37290.00,-6450.00,14510.00,-3168.33,144,29,4.96
60,77,4.6,150590.00,12040.60,52.00,6023.60,25,-23350.00,19.72,0.4695,0.52,0.8680,767.75,5,-17982.00,0.67,0.01,0.05,0.8497,4.58,188630.00,-38040.00,13,12,5,3,37290.00,-6450.00,14510.00,-3170.00,144,29,4.96
61,75,4.7,150530.00,12035.81,60.87,6544.78,23,-23350.00,20.40,0.4855,0.52,0.8753,765.75,5,-17694.00,0.68,0.01,0.05,0.8816,3.56,183660.00,-33130.00,14,9,4,3,37290.00,-6830.00,13118.57,-3681.11,142,34,5.54
62,76,4.7,150530.00,12035.81,60.87,6544.78,23,-23350.00,20.40,0.4855,0.52,0.8753,765.75,5,-17694.00,0.68,0.01,0.05,0.8816,3.56,183660.00,-33130.00,14,9,4,3,37290.00,-6830.00,13118.57,-3681.11,142,34,5.54
63,80,4.7,150490.00,12032.61,60.87,6543.04,23,-23350.00,20.57,0.4838,0.52,0.8757,765.85,5,-16698.00,0.72,0.01,0.05,0.8953,3.58,183380.00,-32890.00,14,9,4,3,37290.00,-6830.00,13098.57,-3654.44,137,33,5.58
64,77,4.7,150310.00,12018.21,60.87,6535.22,23,-23350.00,20.28,0.4845,0.51,0.8746,763.99,5,-17718.00,0.68,0.01,0.05,0.8805,3.55,183560.00,-33250.00,14,9,4,3,37290.00,-6830.00,13111.43,-3694.44,141,34,5.52
65,79,4.6,150310.00,12018.21,52.00,6012.40,25,-23350.00,19.90,0.4679,0.51,0.8685,766.75,5,-17088.00,0.70,0.01,0.05,0.8577,4.61,187990.00,-37680.00,13,12,5,3,37290.00,-6450.00,14460.77,-3140.00,141,29,4.99
66,79,4.7,150030.00,11995.83,60.87,6523.04,23,-23350.00,20.50,0.4829,0.51,0.8751,762.97,5,-16698.00,0.72,0.01,0.05,0.8886,3.58,182920.00,-32890.00,14,9,4,3,37290.00,-6830.00,13065.71,-3654.44,138,33,5.56
67,6,1.7,149340.00,11940.66,44.33,769.79,194,-26150.00,16.10,0.4204,0.46,0.7663,622.96,5,-18354.00,0.65,0.01,0.05,0.6346,2.23,342820.00,-193480.00,86,108,8,7,30650.00,-6850.00,3986.28,-1791.48,23,8,1.77
68,22,1.6,149180.00,11927.86,49.26,1096.91,136,-19300.00,27.02,0.5263,0.62,0.9683,1419.29,5,-14176.00,0.84,0.01,0.04,0.9241,2.44,257790.00,-108610.00,67,69,8,5,23490.00,-8010.00,3847.61,-1574.06,22,7,2.37
69,20,6.2,148300.00,11857.50,50.00,6740.91,22,-36090.00,15.63,0.4898,0.33,0.7539,270.49,5,-23676.00,0.50,0.01,0.07,0.7626,4.63,189210.00,-40910.00,11,11,3,4,67470.00,-8250.00,17200.91,-3719.09,217,53,4.63
70,21,6.2,148300.00,11857.50,50.00,6740.91,22,-36090.00,15.63,0.4898,0.33,0.7539,270.49,5,-23676.00,0.50,0.01,0.07,0.7626,4.63,189210.00,-40910.00,11,11,3,4,67470.00,-8250.00,17200.91,-3719.09,217,53,4.63
71,22,6.2,148300.00,11857.50,50.00,6740.91,22,-36090.00,15.63,0.4898,0.33,0.7539,270.49,5,-23676.00,0.50,0.01,0.07,0.7626,4.63,189210.00,-40910.00,11,11,3,4,67470.00,-8250.00,17200.91,-3719.09,217,53,4.63
72,23,6.2,148300.00,11857.50,50.00,6740.91,22,-36090.00,15.63,0.4898,0.33,0.7539,270.49,5,-23676.00,0.50,0.01,0.07,0.7626,4.63,189210.00,-40910.00,11,11,3,4,67470.00,-8250.00,17200.91,-3719.09,217,53,4.63
73,19,1.6,147200.00,11769.55,50.00,1022.22,144,-21200.00,22.18,0.5037,0.56,0.9587,1152.67,5,-16156.00,0.73,0.01,0.04,0.8765,2.15,275060.00,-127860.00,72,72,8,7,23490.00,-7510.00,3820.28,-1775.83,21,7,2.15
74,24,6.2,146920.00,11747.16,50.00,6678.18,22,-37470.00,15.45,0.4880,0.31,0.7551,249.01,5,-23952.00,0.49,0.01,0.07,0.7583,4.59,187830.00,-40910.00,11,11,3,4,67470.00,-8250.00,17075.45,-3719.09,217,53,4.59
75,25,6.2,146920.00,11747.16,50.00,6678.18,22,-37470.00,15.45,0.4880,0.31,0.7551,249.01,5,-23952.00,0.49,0.01,0.07,0.7583,4.59,187830.00,-40910.00,11,11,3,4,67470.00,-8250.00,17075.45,-3719.09,217,53,4.59
76,26,6.2,146920.00,11747.16,50.00,6678.18,22,-37470.00,15.45,0.4880,0.31,0.7551,249.01,5,-23952.00,0.49,0.01,0.07,0.7583,4.59,187830.00,-40910.00,11,11,3,4,67470.00,-8250.00,17075.45,-3719.09,217,53,4.59
77,73,4.5,146510.00,11714.38,48.15,5426.30,27,-24430.00,18.91,0.4355,0.48,0.8235,653.47,5,-17890.00,0.65,0.01,0.05,0.8144,4.94,187350.00,-40840.00,13,14,5,3,37290.00,-5910.00,14411.54,-2917.14,133,33,4.59
78,20,6.3,146460.00,11710.38,54.55,6657.27,22,-36090.00,15.01,0.4812,0.32,0.7414,262.70,5,-23620.00,0.50,0.01,0.07,0.7480,3.78,187940.00,-41480.00,12,10,3,4,67470.00,-8250.00,15661.67,-4148.00,204,52,4.53
79,21,6.3,146460.00,11710.38,54.55,6657.27,22,-36090.00,15.01,0.4812,0.32,0.7414,262.70,5,-23620.00,0.50,0.01,0.07,0.7480,3.78,187940.00,-41480.00,12,10,3,4,67470.00,-8250.00,15661.67,-4148.00,204,52,4.53
80,22,6.3,146460.00,11710.38,54.55,6657.27,22,-36090.00,15.01,0.4812,0.32,0.7414,262.70,5,-23620.00,0.50,0.01,0.07,0.7480,3.78,187940.00,-41480.00,12,10,3,4,67470.00,-8250.00,15661.67,-4148.00,204,52,4.53
81,23,6.3,146460.00,11710.38,54.55,6657.27,22,-36090.00,15.01,0.4812,0.32,0.7414,262.70,5,-23620.00,0.50,0.01,0.07,0.7480,3.78,187940.00,-41480.00,12,10,3,4,67470.00,-8250.00,15661.67,-4148.00,204,52,4.53
82,74,4.5,145730.00,11652.02,48.15,5397.41,27,-24430.00,18.36,0.4318,0.48,0.8204,647.57,5,-18046.00,0.65,0.01,0.05,0.8107,4.85,187350.00,-41620.00,13,14,5,3,37290.00,-6450.00,14411.54,-2972.86,133,32,4.50
83,24,6.3,145080.00,11600.04,54.55,6594.55,22,-37470.00,14.84,0.4794,0.31,0.7426,241.81,5,-23896.00,0.49,0.01,0.07,0.7437,3.75,186560.00,-41480.00,12,10,3,4,67470.00,-8250.00,15546.67,-4148.00,204,52,4.50
84,25,6.3,145080.00,11600.04,54.55,6594.55,22,-37470.00,14.84,0.4794,0.31,0.7426,241.81,5,-23896.00,0.49,0.01,0.07,0.7437,3.75,186560.00,-41480.00,12,10,3,4,67470.00,-8250.00,15546.67,-4148.00,204,52,4.50
85,26,6.3,145080.00,11600.04,54.55,6594.55,22,-37470.00,14.84,0.4794,0.31,0.7426,241.81,5,-23896.00,0.49,0.01,0.07,0.7437,3.75,186560.00,-41480.00,12,10,3,4,67470.00,-8250.00,15546.67,-4148.00,204,52,4.50
86,23,1.6,144800.00,11577.66,48.51,1080.60,134,-18380.00,25.24,0.5168,0.63,0.9670,1515.80,5,-14276.00,0.81,0.01,0.04,0.8990,2.47,254170.00,-109370.00,65,69,8,5,23490.00,-8010.00,3910.31,-1585.07,22,7,2.32
87,32,6.2,144700.00,11569.66,50.00,6577.27,22,-39690.00,15.17,0.4850,0.29,0.7572,219.18,5,-24396.00,0.47,0.01,0.08,0.7513,4.54,185610.00,-40910.00,11,11,3,4,67470.00,-8250.00,16873.64,-3719.09,216,53,4.54
88,33,6.2,144700.00,11569.66,50.00,6577.27,22,-39690.00,15.17,0.4850,0.29,0.7572,219.18,5,-24396.00,0.47,0.01,0.08,0.7513,4.54,185610.00,-40910.00,11,11,3,4,67470.00,-8250.00,16873.64,-3719.09,216,53,4.54
89,34,6.2,144700.00,11569.66,50.00,6577.27,22,-39690.00,15.17,0.4850,0.29,0.7572,219.18,5,-24396.00,0.47,0.01,0.08,0.7513,4.54,185610.00,-40910.00,11,11,3,4,67470.00,-8250.00,16873.64,-3719.09,216,53,4.54
90,80,4.5,144670.00,11567.26,48.15,5358.15,27,-23350.00,18.57,0.4313,0.50,0.8292,711.25,5,-17206.00,0.67,0.01,0.05,0.8236,4.88,185610.00,-40940.00,13,14,5,3,37290.00,-6450.00,14277.69,-2924.29,128,31,4.53
91,78,4.5,144490.00,11552.87,48.15,5351.48,27,-23350.00,18.34,0.4334,0.49,0.8237,705.63,5,-17566.00,0.66,0.01,0.05,0.8122,4.84,185790.00,-41300.00,13,14,5,3,37290.00,-6450.00,14291.54,-2950.00,133,32,4.50
92,74,4.9,143980.00,11512.09,63.64,6544.55,22,-24430.00,15.62,0.4132,0.47,0.8123,617.37,5,-18592.00,0.62,0.01,0.05,0.8556,2.78,181260.00,-37280.00,14,8,4,2,37290.00,-6830.00,12947.14,-4660.00,150,30,4.86
93,43,6.2,143540.00,11476.91,50.00,6524.55,22,-43390.00,15.12,0.4900,0.26,0.7685,184.65,5,-25016.00,0.46,0.01,0.09,0.7587,4.53,184230.00,-40690.00,11,11,3,4,67890.00,-8250.00,16748.18,-3699.09,215,50,4.53
94,75,4.5,143410.00,11466.52,48.15,5311.48,27,-23350.00,18.18,0.4287,0.49,0.8245,701.10,5,-17762.00,0.65,0.01,0.05,0.8039,4.82,184690.00,-41280.00,13,14,5,3,37290.00,-6450.00,14206.92,-2948.57,133,32,4.47
95,76,4.5,143410.00,11466.52,48.15,5311.48,27,-23350.00,18.18,0.4287,0.49,0.8245,701.10,5,-17762.00,0.65,0.01,0.05,0.8039,4.82,184690.00,-41280.00,13,14,5,3,37290.00,-6450.00,14206.92,-2948.57,133,32,4.47
96,77,4.5,143390.00,11464.92,48.15,5310.74,27,-23350.00,18.17,0.4287,0.49,0.8248,701.21,5,-17786.00,0.64,0.01,0.05,0.8041,4.82,184690.00,-41300.00,13,14,5,3,37290.00,-6450.00,14206.92,-2950.00,133,32,4.47
97,67,4.9,143240.00,11452.92,63.64,6510.91,22,-24430.00,15.45,0.4125,0.47,0.8056,609.12,5,-19636.00,0.58,0.01,0.05,0.8484,2.76,180660.00,-37420.00,14,8,4,2,37290.00,-8210.00,12904.29,-4677.50,154,27,4.83
98,79,4.5,143110.00,11442.53,48.15,5300.37,27,-23350.00,18.32,0.4270,0.49,0.8253,700.31,5,-17426.00,0.66,0.01,0.05,0.8117,4.84,184050.00,-40940.00,13,14,5,3,37290.00,-6450.00,14157.69,-2924.29,130,31,4.50
99,40,6.2,143000.00,11433.73,50.00,6500.00,22,-43390.00,14.99,0.4882,0.26,0.7691,184.08,5,-25040.00,0.46,0.01,0.09,0.7542,4.50,183810.00,-40810.00,11,11,3,4,67470.00,-8250.00,16710.00,-3710.00,215,50,4.50
100,41,6.2,143000.00,11433.73,50.00,6500.00,22,-43390.00,14.99,0.4882,0.26,0.7691,184.08,5,-25040.00,0.46,0.01,0.09,0.7542,4.50,183810.00,-40810.00,11,11,3,4,67470.00,-8250.00,16710.00,-3710.00,215,50,4.50
101,42,6.2,143000.00,11433.73,50.00,6500.00,22,-43390.00,14.99,0.4882,0.26,0.7691,184.08,5,-25040.00,0.46,0.01,0.09,0.7542,4.50,183810.00,-40810.00,11,11,3,4,67470.00,-8250.00,16710.00,-3710.00,215,50,4.50
102,31,6.2,142880.00,11424.14,50.00,6494.55,22,-41510.00,14.93,0.4825,0.28,0.7589,198.30,5,-24760.00,0.46,0.01,0.08,0.7441,4.49,183790.00,-40910.00,11,11,3,4,67470.00,-8250.00,16708.18,-3719.09,216,53,4.49
