#,P:nPeriodBreak,P:nATRExit,净利润,多头收益率%,空头收益率%,年化收益,最大使用资金,年化收益率%,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,多头总盈利,空头总盈利,总亏损,多头总亏损,空头总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
60,43,4.5,42930.00,49.18,320.59,4468.05,11610.00,38.48,48.15,1590.00,27,-27330.00,9.14,0.3200,0.16,0.7378,23.74,5,-15438.00,0.29,0.04,0.27,0.3264,2.12,87070.00,30950.00,56120.00,-44140.00,-25240.00,-18900.00,13,14,7,4,23310.00,-7330.00,6697.69,-3152.86,114,35,1.97
61,9,2.4,42870.00,60.38,308.87,4461.80,11610.00,38.43,46.24,460.97,93,-27700.00,5.05,0.3448,0.16,0.8256,13.14,5,-15936.00,0.28,0.04,0.28,0.3970,1.62,150850.00,61510.00,89340.00,-107980.00,-54500.00,-53480.00,43,50,5,4,13890.00,-5430.00,3508.14,-2159.60,36,13,1.40
62,44,4.5,42810.00,49.18,319.55,4455.56,11610.00,38.38,48.15,1585.56,27,-27330.00,9.10,0.3192,0.16,0.7375,23.71,5,-15438.00,0.29,0.04,0.27,0.3254,2.12,86950.00,30950.00,56000.00,-44140.00,-25240.00,-18900.00,13,14,7,4,23310.00,-7330.00,6688.46,-3152.86,114,35,1.97
63,3,5.7,42770.00,43.07,325.32,4451.40,11610.00,38.34,47.62,2036.67,21,-24880.00,9.33,0.3023,0.18,0.7413,24.33,5,-16000.00,0.28,0.04,0.25,0.3295,2.25,83700.00,26760.00,56940.00,-40930.00,-21760.00,-19170.00,10,11,4,3,30590.00,-8090.00,8370.00,-3720.91,157,62,2.04
64,4,5.7,42770.00,43.07,325.32,4451.40,11610.00,38.34,47.62,2036.67,21,-24880.00,9.33,0.3023,0.18,0.7413,24.33,5,-16000.00,0.28,0.04,0.25,0.3295,2.25,83700.00,26760.00,56940.00,-40930.00,-21760.00,-19170.00,10,11,4,3,30590.00,-8090.00,8370.00,-3720.91,157,62,2.04
65,39,4.5,42740.00,3.96,364.17,4448.27,11610.00,38.31,46.43,1526.43,28,-26010.00,8.45,0.3246,0.17,0.7809,22.05,5,-15160.00,0.29,0.04,0.26,0.3451,2.20,90010.00,31850.00,58160.00,-47270.00,-31390.00,-15880.00,13,15,6,4,23310.00,-7330.00,6923.85,-3151.33,114,38,1.90
66,45,4,42210.00,88.20,275.37,4393.11,11610.00,37.84,54.84,1361.61,31,-16720.00,10.95,0.3025,0.26,0.8396,28.95,5,-12046.00,0.36,0.04,0.17,0.3834,1.74,79970.00,31870.00,48100.00,-37760.00,-21630.00,-16130.00,17,14,5,3,23310.00,-4390.00,4704.12,-2697.14,82,33,2.12
67,48,4.4,41900.00,95.52,265.37,4360.85,11610.00,37.56,53.57,1496.43,28,-21230.00,9.84,0.2448,0.21,0.5746,26.21,5,-14690.00,0.30,0.04,0.21,0.2940,1.70,85650.00,32450.00,53200.00,-43750.00,-21360.00,-22390.00,15,13,7,3,23310.00,-7270.00,5710.00,-3365.38,96,34,1.96
68,47,4,41850.00,86.48,273.99,4355.65,11610.00,37.52,54.84,1350.00,31,-16990.00,10.58,0.3008,0.26,0.8370,28.20,5,-12368.00,0.35,0.04,0.17,0.3812,1.70,81390.00,31870.00,49520.00,-39540.00,-21830.00,-17710.00,17,14,5,3,23310.00,-4910.00,4787.65,-2824.29,78,33,2.06
69,45,4.7,41780.00,89.92,269.94,4348.36,11610.00,37.45,38.46,1606.92,26,-20360.00,7.37,0.2775,0.21,0.6404,19.67,5,-14108.00,0.31,0.04,0.20,0.2881,3.27,81700.00,30050.00,51650.00,-39920.00,-19610.00,-20310.00,10,16,3,3,23310.00,-6350.00,8170.00,-2495.00,128,43,2.05
70,5,5.8,41650.00,37.38,321.36,4334.83,11610.00,37.34,47.62,1983.33,21,-24880.00,8.93,0.3015,0.17,0.7387,23.91,5,-16332.00,0.27,0.04,0.25,0.3192,2.21,82940.00,26160.00,56780.00,-41290.00,-21820.00,-19470.00,10,11,4,3,30590.00,-8090.00,8294.00,-3753.64,157,62,2.01
71,6,5.8,41650.00,37.38,321.36,4334.83,11610.00,37.34,47.62,1983.33,21,-24880.00,8.93,0.3015,0.17,0.7387,23.91,5,-16332.00,0.27,0.04,0.25,0.3192,2.21,82940.00,26160.00,56780.00,-41290.00,-21820.00,-19470.00,10,11,4,3,30590.00,-8090.00,8294.00,-3753.64,157,62,2.01
72,39,3.9,41650.00,-17.40,376.14,4334.83,11610.00,37.34,48.57,1190.00,35,-18760.00,8.64,0.3622,0.23,0.9083,23.14,5,-13494.00,0.32,0.04,0.19,0.4188,2.02,87410.00,33550.00,53860.00,-45760.00,-35570.00,-10190.00,17,18,4,4,23310.00,-6770.00,5141.76,-2542.22,83,28,1.91
73,48,5.1,41650.00,78.98,279.76,4334.83,11610.00,37.34,47.83,1810.87,23,-23450.00,8.94,0.2896,0.18,0.7445,23.94,5,-15142.00,0.29,0.04,0.23,0.3472,2.18,83210.00,27790.00,55420.00,-41560.00,-18620.00,-22940.00,11,12,5,3,23310.00,-7270.00,7564.55,-3463.33,129,48,2.00
74,2,6,41590.00,31.09,327.13,4328.59,11610.00,37.28,42.11,2188.95,19,-22450.00,8.76,0.2265,0.19,0.5244,23.50,5,-16518.00,0.26,0.04,0.22,0.2764,3.11,74520.00,22190.00,52330.00,-32930.00,-18580.00,-14350.00,8,11,2,3,30590.00,-7350.00,9315.00,-2993.64,176,78,2.26
75,37,4.6,41480.00,5.17,352.11,4317.14,11610.00,37.18,42.86,1481.43,28,-25190.00,7.49,0.3098,0.17,0.7389,20.14,5,-14872.00,0.29,0.04,0.25,0.3193,2.52,88280.00,30950.00,57330.00,-46800.00,-30350.00,-16450.00,12,16,6,4,23310.00,-6770.00,7356.67,-2925.00,120,39,1.89
76,3,5.8,41450.00,37.38,319.64,4314.01,11610.00,37.16,47.62,1973.81,21,-24880.00,8.84,0.3013,0.17,0.7383,23.80,5,-16332.00,0.26,0.04,0.25,0.3172,2.20,82940.00,26160.00,56780.00,-41490.00,-21820.00,-19670.00,10,11,4,3,30590.00,-8090.00,8294.00,-3771.82,157,62,2.00
77,4,5.8,41450.00,37.38,319.64,4314.01,11610.00,37.16,47.62,1973.81,21,-24880.00,8.84,0.3013,0.17,0.7383,23.80,5,-16332.00,0.26,0.04,0.25,0.3172,2.20,82940.00,26160.00,56780.00,-41490.00,-21820.00,-19670.00,10,11,4,3,30590.00,-8090.00,8294.00,-3771.82,157,62,2.00
