#,P:nPeriodBreak,P:nATRExit,净利润,年化收益,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
1*,23,3.3,87770.00,6984.10,53.85,1687.88,52,-15680.00,20.38,0.5400,0.45,0.8736,1070.44,5,-10374.00,0.67,0.01,0.03,0.8044,2.80,126410.00,-38640.00,28,24,9,6,13670.00,-3980.00,4514.64,-1610.00,73,30,3.27
2,24,3.3,87680.00,6976.93,53.85,1686.15,52,-15680.00,20.92,0.5410,0.44,0.8712,1066.42,5,-10214.00,0.68,0.01,0.03,0.8085,2.84,125520.00,-37840.00,28,24,9,6,13670.00,-3980.00,4482.86,-1576.67,73,30,3.32
3,23,3.4,87410.00,6955.45,53.85,1680.96,52,-15630.00,20.02,0.5355,0.45,0.8729,1072.02,5,-10490.00,0.66,0.01,0.03,0.7966,2.78,126420.00,-39010.00,28,24,9,6,13670.00,-3980.00,4515.00,-1625.42,74,30,3.24
4,24,3.4,87320.00,6948.29,53.85,1679.23,52,-15630.00,20.54,0.5364,0.44,0.8705,1068.02,5,-10330.00,0.67,0.01,0.03,0.8006,2.82,125530.00,-38210.00,28,24,9,6,13670.00,-3980.00,4483.21,-1592.08,74,30,3.29
5,25,3.3,82470.00,6562.36,53.85,1585.96,52,-15730.00,17.28,0.5347,0.42,0.8701,995.39,5,-10912.00,0.60,0.01,0.03,0.7696,2.58,123610.00,-41140.00,28,24,9,6,13670.00,-5280.00,4414.64,-1714.17,73,29,3.00
6,25,3.4,82110.00,6533.71,53.85,1579.04,52,-15680.00,16.98,0.5302,0.42,0.8695,996.70,5,-10792.00,0.61,0.01,0.03,0.7618,2.55,123620.00,-41510.00,28,24,9,6,13670.00,-5280.00,4415.00,-1729.58,74,29,2.98
7,26,3.3,75210.00,5984.66,51.85,1392.78,54,-15730.00,13.73,0.4730,0.38,0.8757,916.16,5,-11638.00,0.51,0.01,0.03,0.7006,2.45,121070.00,-45860.00,28,26,9,6,11970.00,-5280.00,4323.93,-1763.85,72,27,2.64
8,6,1.4,74810.00,5952.83,41.51,352.88,212,-15610.00,9.06,0.4174,0.38,0.8388,955.32,5,-12616.00,0.47,0.01,0.03,0.6843,2.14,219580.00,-144770.00,88,124,5,7,9650.00,-4370.00,2495.23,-1167.50,21,8,1.52
9,26,3.4,74150.00,5900.32,51.85,1373.15,54,-15680.00,13.18,0.4622,0.38,0.8757,909.05,5,-11684.00,0.50,0.01,0.03,0.6861,2.41,120730.00,-46580.00,28,26,9,6,11620.00,-5280.00,4311.79,-1791.54,73,27,2.59
10,3,2.8,72430.00,5763.45,52.50,905.38,80,-24370.00,9.79,0.4488,0.24,0.9180,396.06,5,-13720.00,0.42,0.01,0.05,0.6317,1.80,145780.00,-73350.00,42,38,6,4,14940.00,-4690.00,3470.95,-1930.26,54,18,1.99
11,4,2.8,72430.00,5763.45,52.50,905.38,80,-24370.00,9.79,0.4488,0.24,0.9180,396.06,5,-13720.00,0.42,0.01,0.05,0.6317,1.80,145780.00,-73350.00,42,38,6,4,14940.00,-4690.00,3470.95,-1930.26,54,18,1.99
12,5,2.8,72430.00,5763.45,52.50,905.38,80,-24370.00,9.79,0.4488,0.24,0.9180,396.06,5,-13720.00,0.42,0.01,0.05,0.6317,1.80,145780.00,-73350.00,42,38,6,4,14940.00,-4690.00,3470.95,-1930.26,54,18,1.99
13,6,2.8,72430.00,5763.45,52.50,905.38,80,-24370.00,9.79,0.4488,0.24,0.9180,396.06,5,-13720.00,0.42,0.01,0.05,0.6317,1.80,145780.00,-73350.00,42,38,6,4,14940.00,-4690.00,3470.95,-1930.26,54,18,1.99
14,7,2.8,71760.00,5710.14,52.50,897.00,80,-24370.00,9.52,0.4439,0.23,0.9187,392.68,5,-13720.00,0.42,0.01,0.05,0.6262,1.78,145780.00,-74020.00,42,38,6,4,14940.00,-4690.00,3470.95,-1947.89,54,18,1.97
15,24,3.6,71740.00,5708.55,50.91,1304.36,55,-16050.00,11.98,0.4826,0.36,0.8412,807.54,5,-11116.00,0.51,0.01,0.03,0.6489,2.38,120660.00,-48920.00,28,27,9,4,13670.00,-3980.00,4309.29,-1811.85,74,27,2.47
16,23,3.6,71450.00,5685.47,50.91,1299.09,55,-16050.00,11.65,0.4805,0.35,0.8432,806.10,5,-11116.00,0.51,0.01,0.03,0.6421,2.35,121170.00,-49720.00,28,27,9,4,13670.00,-3980.00,4327.50,-1841.48,75,27,2.44
17,24,3.1,70110.00,5578.84,48.28,1208.79,58,-16540.00,10.63,0.4051,0.34,0.8857,785.14,5,-12494.00,0.45,0.01,0.03,0.6384,2.46,124090.00,-53980.00,28,30,6,6,13670.00,-4150.00,4431.79,-1799.33,69,26,2.30
18,24,3.8,70070.00,5575.66,55.77,1347.50,52,-15780.00,14.45,0.5131,0.35,0.9078,875.40,5,-10106.00,0.55,0.01,0.03,0.6521,2.19,109770.00,-39700.00,29,23,9,4,13670.00,-5940.00,3785.17,-1726.09,71,34,2.76
19,24,3.7,70020.00,5571.68,50.94,1321.13,53,-17820.00,12.13,0.4836,0.31,0.8487,643.21,5,-11790.00,0.47,0.01,0.04,0.6383,2.43,116110.00,-46090.00,27,26,9,4,13670.00,-5120.00,4300.37,-1772.69,75,31,2.52
20,23,3.8,69780.00,5552.58,55.77,1341.92,52,-15780.00,13.98,0.5112,0.35,0.9093,873.29,5,-10266.00,0.54,0.01,0.03,0.6455,2.16,110280.00,-40500.00,29,23,9,4,13670.00,-5940.00,3802.76,-1760.87,71,34,2.72
21,23,3.7,69730.00,5548.60,50.94,1315.66,53,-17820.00,11.78,0.4816,0.31,0.8505,641.85,5,-11790.00,0.47,0.01,0.04,0.6315,2.39,116620.00,-46890.00,27,26,9,4,13670.00,-5120.00,4319.26,-1803.46,75,31,2.49
22,26,3.8,69730.00,5548.60,53.85,1340.96,52,-14340.00,14.44,0.5193,0.39,0.9030,1049.33,5,-9904.00,0.56,0.01,0.03,0.6550,2.36,109470.00,-39740.00,28,24,9,4,13670.00,-6470.00,3909.64,-1655.83,71,35,2.75
23,25,3.1,69500.00,5530.30,48.28,1198.28,58,-16540.00,10.22,0.4031,0.33,0.8862,778.69,5,-12298.00,0.45,0.01,0.03,0.6391,2.43,124480.00,-54980.00,28,30,6,6,13670.00,-4280.00,4445.71,-1832.67,69,25,2.26
24,8,1.5,68930.00,5484.95,44.55,341.24,202,-23620.00,7.52,0.3946,0.23,0.8066,369.12,5,-13470.00,0.41,0.01,0.05,0.6440,1.83,215390.00,-146460.00,90,112,5,7,9190.00,-7320.00,2393.22,-1307.68,21,8,1.47
25,25,3.8,68760.00,5471.42,55.77,1322.31,52,-14340.00,13.89,0.5114,0.38,0.9061,1038.26,5,-9818.00,0.56,0.01,0.03,0.6443,2.15,108860.00,-40100.00,29,23,9,4,13670.00,-6470.00,3753.79,-1743.48,70,35,2.71
26,3,2.9,68530.00,5453.12,50.00,878.59,78,-24370.00,8.42,0.4344,0.22,0.9141,372.46,5,-13572.00,0.40,0.01,0.05,0.6076,1.87,142760.00,-74230.00,39,38,6,4,14940.00,-4690.00,3660.51,-1953.42,56,19,1.92
27,4,2.9,68530.00,5453.12,50.00,878.59,78,-24370.00,8.42,0.4344,0.22,0.9141,372.46,5,-13572.00,0.40,0.01,0.05,0.6076,1.87,142760.00,-74230.00,39,38,6,4,14940.00,-4690.00,3660.51,-1953.42,56,19,1.92
28,5,2.9,68530.00,5453.12,50.00,878.59,78,-24370.00,8.42,0.4344,0.22,0.9141,372.46,5,-13572.00,0.40,0.01,0.05,0.6076,1.87,142760.00,-74230.00,39,38,6,4,14940.00,-4690.00,3660.51,-1953.42,56,19,1.92
29,6,2.9,68530.00,5453.12,50.00,878.59,78,-24370.00,8.42,0.4344,0.22,0.9141,372.46,5,-13572.00,0.40,0.01,0.05,0.6076,1.87,142760.00,-74230.00,39,38,6,4,14940.00,-4690.00,3660.51,-1953.42,56,19,1.92
30,18,3.4,68420.00,5444.36,48.21,1221.79,56,-28060.00,9.05,0.4072,0.19,0.8449,253.36,5,-14056.00,0.39,0.01,0.06,0.6471,2.35,125880.00,-57460.00,27,29,7,7,13670.00,-6350.00,4662.22,-1981.38,76,29,2.19
31,19,3.4,68420.00,5444.36,48.21,1221.79,56,-28060.00,9.05,0.4072,0.19,0.8449,253.36,5,-14056.00,0.39,0.01,0.06,0.6471,2.35,125880.00,-57460.00,27,29,7,7,13670.00,-6350.00,4662.22,-1981.38,76,29,2.19
32,7,2.9,67860.00,5399.80,50.00,870.00,78,-24370.00,8.18,0.4295,0.22,0.9148,369.13,5,-13572.00,0.40,0.01,0.05,0.6021,1.86,142760.00,-74900.00,39,38,6,4,14940.00,-4690.00,3660.51,-1971.05,56,19,1.91
33,20,3.4,67840.00,5398.21,48.21,1211.43,56,-28060.00,8.94,0.4044,0.19,0.8461,251.57,5,-14056.00,0.38,0.01,0.06,0.6421,2.34,125300.00,-57460.00,27,29,7,7,13670.00,-6350.00,4640.74,-1981.38,76,29,2.18
34,23,3.2,67530.00,5373.54,49.12,1184.74,57,-18620.00,9.63,0.3895,0.29,0.8911,599.55,5,-13198.00,0.41,0.01,0.04,0.6181,2.31,122550.00,-55020.00,28,29,7,6,13670.00,-4150.00,4376.79,-1897.24,71,26,2.23
35,24,3.2,67440.00,5366.38,49.12,1183.16,57,-18620.00,9.82,0.3905,0.29,0.8894,597.58,5,-13038.00,0.41,0.01,0.04,0.6216,2.32,121660.00,-54220.00,28,29,7,6,13670.00,-4150.00,4345.00,-1869.66,71,25,2.24
36,17,3.4,67200.00,5347.29,47.37,1178.95,57,-28060.00,8.57,0.3964,0.19,0.8148,240.29,5,-14420.00,0.37,0.01,0.06,0.6321,2.37,126440.00,-59240.00,27,30,7,7,13670.00,-6350.00,4682.96,-1974.67,75,29,2.13
37,25,3.6,66580.00,5297.95,50.91,1210.55,55,-15950.00,9.84,0.4765,0.33,0.8385,756.35,5,-11272.00,0.47,0.01,0.03,0.6097,2.19,118750.00,-52170.00,28,27,9,4,13670.00,-5280.00,4241.07,-1932.22,74,26,2.28
38,24,3.5,66550.00,5295.56,46.43,1188.39,56,-25120.00,9.49,0.4489,0.21,0.7773,282.98,5,-12786.00,0.41,0.01,0.05,0.6029,2.58,120510.00,-53960.00,26,30,9,9,13670.00,-3980.00,4635.00,-1798.67,76,27,2.23
39,23,3.5,66260.00,5272.49,46.43,1183.21,56,-25120.00,9.23,0.4468,0.21,0.7792,282.45,5,-12786.00,0.41,0.01,0.05,0.5961,2.55,121020.00,-54760.00,26,30,9,9,13670.00,-3980.00,4654.62,-1825.33,77,27,2.21
40,6,1.2,65590.00,5219.17,40.38,247.51,265,-18780.00,7.28,0.4543,0.28,0.8433,586.54,5,-12672.00,0.41,0.01,0.04,0.5970,2.06,229050.00,-163460.00,107,157,5,9,9490.00,-3440.00,2140.65,-1041.15,17,6,1.40
41,27,3.3,65280.00,5194.51,50.00,1165.71,56,-15730.00,9.60,0.4303,0.33,0.8730,794.83,5,-12164.00,0.43,0.01,0.03,0.6080,2.24,117960.00,-52680.00,28,28,9,6,11970.00,-5280.00,4212.86,-1881.43,71,24,2.24
42,10,1.9,64830.00,5158.70,45.45,453.36,143,-22600.00,6.55,0.2764,0.23,0.6353,294.34,5,-14670.00,0.35,0.01,0.05,0.6133,1.84,186650.00,-121820.00,65,78,6,9,12620.00,-10910.00,2871.54,-1561.79,31,10,1.53
43,22,3.4,64400.00,5124.48,48.21,1150.00,56,-28110.00,8.23,0.3889,0.18,0.8563,240.81,5,-14276.00,0.36,0.01,0.06,0.6184,2.27,122090.00,-57690.00,27,29,7,7,13670.00,-6400.00,4521.85,-1989.31,74,29,2.12
44,24,3,64140.00,5103.79,48.39,1034.52,62,-16540.00,8.85,0.3775,0.31,0.8998,733.23,5,-12528.00,0.41,0.01,0.03,0.5782,2.23,122760.00,-58620.00,30,32,6,4,13670.00,-4370.00,4092.00,-1831.88,66,23,2.09
45,21,3.4,64000.00,5092.65,48.21,1142.86,56,-28110.00,7.98,0.3862,0.18,0.8512,237.90,5,-14276.00,0.36,0.01,0.06,0.6125,2.25,122560.00,-58560.00,27,29,7,7,13670.00,-6400.00,4539.26,-2019.31,75,29,2.09
46,27,3.4,63830.00,5079.13,48.21,1139.82,56,-15680.00,9.03,0.4186,0.32,0.8729,782.10,5,-12274.00,0.41,0.01,0.03,0.5896,2.35,117510.00,-53680.00,27,29,9,6,11620.00,-5280.00,4352.22,-1851.03,74,25,2.19
47,25,3.7,63800.00,5076.74,50.94,1203.77,53,-17720.00,9.73,0.4749,0.29,0.8439,589.24,5,-11694.00,0.43,0.01,0.04,0.5909,2.21,112900.00,-49100.00,27,26,9,4,13670.00,-6470.00,4181.48,-1888.46,74,31,2.30
48,28,3.3,63740.00,5071.96,50.00,1138.21,56,-15730.00,9.46,0.4199,0.32,0.8711,774.36,5,-12182.00,0.42,0.01,0.03,0.6007,2.23,115690.00,-51950.00,28,28,9,6,11970.00,-5280.00,4131.79,-1855.36,71,24,2.23
49,25,3,63630.00,5063.21,48.39,1026.29,62,-16540.00,8.54,0.3763,0.31,0.9016,728.82,5,-12254.00,0.41,0.01,0.03,0.5796,2.21,123200.00,-59570.00,30,32,6,4,13670.00,-4370.00,4106.67,-1861.56,65,22,2.07
50,25,3.2,63250.00,5032.97,49.12,1109.65,57,-18620.00,8.31,0.3851,0.27,0.8883,559.76,5,-13558.00,0.37,0.01,0.04,0.5897,2.18,120260.00,-57010.00,28,29,7,6,13670.00,-5310.00,4295.00,-1965.86,71,25,2.11
51,9,1.8,62610.00,4982.05,42.14,393.77,159,-20980.00,6.33,0.2897,0.24,0.7450,388.56,5,-15092.00,0.33,0.01,0.04,0.5916,2.05,189360.00,-126750.00,67,92,7,9,12620.00,-10910.00,2826.27,-1377.72,27,10,1.49
52,10,1.3,62410.00,4966.13,40.95,297.19,210,-14200.00,6.78,0.3653,0.35,0.8743,1003.52,5,-12324.00,0.40,0.01,0.03,0.5719,2.07,204790.00,-142380.00,86,124,6,7,7590.00,-5590.00,2381.28,-1148.23,20,6,1.44
53,29,3.3,62320.00,4958.97,50.00,1112.86,56,-15730.00,9.19,0.4105,0.32,0.8721,757.96,5,-12492.00,0.40,0.01,0.03,0.5917,2.20,114140.00,-51820.00,28,28,9,6,11970.00,-5280.00,4076.43,-1850.71,71,24,2.20
54,28,3.4,62290.00,4956.58,48.21,1112.32,56,-15680.00,8.89,0.4082,0.32,0.8710,761.54,5,-12292.00,0.40,0.01,0.03,0.5821,2.34,115240.00,-52950.00,27,29,9,6,11620.00,-5280.00,4268.15,-1825.86,73,25,2.18
55,9,1.6,62250.00,4953.40,44.13,347.77,179,-19900.00,7.07,0.3344,0.25,0.8561,495.54,5,-12818.00,0.39,0.01,0.04,0.5849,1.88,189770.00,-127520.00,79,100,4,7,12620.00,-8570.00,2402.15,-1275.20,23,9,1.49
56,26,3.1,62240.00,4952.61,46.67,1037.33,60,-16300.00,7.95,0.3413,0.30,0.8873,720.67,5,-12890.00,0.38,0.01,0.03,0.5681,2.33,121940.00,-59700.00,28,32,6,6,11970.00,-4280.00,4355.00,-1865.63,68,24,2.04
57,24,4,62090.00,4940.67,53.06,1267.14,49,-18230.00,10.87,0.4817,0.27,0.8963,571.07,5,-10932.00,0.45,0.01,0.04,0.5794,2.20,103800.00,-41710.00,26,23,9,6,13670.00,-5940.00,3992.31,-1813.48,78,37,2.49
58,26,4,62080.00,4939.87,53.06,1266.94,49,-18260.00,10.95,0.4907,0.27,0.8930,566.99,5,-10890.00,0.45,0.01,0.04,0.5834,2.21,103570.00,-41490.00,26,23,9,6,13670.00,-6470.00,3983.46,-1803.91,77,38,2.50
59,23,4,61540.00,4896.90,53.06,1255.92,49,-18230.00,10.45,0.4778,0.27,0.8972,566.60,5,-10932.00,0.45,0.01,0.04,0.5710,2.17,104050.00,-42510.00,26,23,9,6,13670.00,-5940.00,4001.92,-1848.26,78,38,2.45
60,19,3.3,61360.00,4882.58,45.76,1040.00,59,-25080.00,7.09,0.4059,0.19,0.8200,277.12,5,-13354.00,0.37,0.01,0.05,0.5855,2.35,124050.00,-62690.00,27,32,6,7,13670.00,-4800.00,4594.44,-1959.06,73,27,1.98
61,25,3.5,61340.00,4880.99,46.43,1095.36,56,-25070.00,7.72,0.4426,0.19,0.7736,260.61,5,-12780.00,0.38,0.01,0.05,0.5629,2.39,118600.00,-57260.00,26,30,9,9,13670.00,-5280.00,4561.54,-1908.67,76,26,2.07
62,29,3.4,60870.00,4843.59,48.21,1086.96,56,-15680.00,8.63,0.3988,0.31,0.8721,745.03,5,-12602.00,0.38,0.01,0.03,0.5732,2.31,113690.00,-52820.00,27,29,9,6,11620.00,-5280.00,4210.74,-1821.38,73,25,2.15
63,20,3.3,60830.00,4840.41,45.76,1031.02,59,-25080.00,7.01,0.4034,0.19,0.8215,275.25,5,-13344.00,0.36,0.01,0.05,0.5810,2.34,123470.00,-62640.00,27,32,6,7,13670.00,-4800.00,4572.96,-1957.50,73,27,1.97
64,8,1.4,60800.00,4838.02,40.76,288.15,211,-23940.00,6.13,0.3776,0.20,0.7902,311.00,5,-13890.00,0.35,0.01,0.05,0.5582,2.04,207670.00,-146870.00,86,124,5,7,9190.00,-7320.00,2414.77,-1184.44,21,7,1.41
65,25,4,60680.00,4828.47,53.06,1238.37,49,-18260.00,10.38,0.4794,0.26,0.8934,554.47,5,-10938.00,0.44,0.01,0.04,0.5697,2.16,102790.00,-42110.00,26,23,9,6,13670.00,-6470.00,3953.46,-1830.87,77,38,2.44
66,27,4,60590.00,4821.31,53.06,1236.53,49,-18260.00,10.58,0.4844,0.26,0.8903,551.73,5,-10912.00,0.44,0.01,0.04,0.5693,2.18,102080.00,-41490.00,26,23,9,6,13670.00,-6470.00,3926.15,-1803.91,77,38,2.46
67,28,4,60590.00,4821.31,53.06,1236.53,49,-18260.00,10.58,0.4844,0.26,0.8903,551.73,5,-10912.00,0.44,0.01,0.04,0.5693,2.18,102080.00,-41490.00,26,23,9,6,13670.00,-6470.00,3926.15,-1803.91,77,38,2.46
68,52,2.1,60380.00,4804.60,44.44,838.61,72,-15430.00,14.24,0.3518,0.31,0.8182,728.46,5,-9936.00,0.48,0.01,0.03,0.7297,2.98,104110.00,-43730.00,32,40,6,11,10540.00,-3270.00,3253.44,-1093.25,36,12,2.38
69,18,3.3,60360.00,4803.01,45.00,1006.00,60,-25080.00,6.85,0.4058,0.19,0.8198,272.90,5,-13354.00,0.36,0.01,0.05,0.5746,2.38,124050.00,-63690.00,27,33,6,7,13670.00,-4800.00,4594.44,-1930.00,73,27,1.95
70,3,3,60250.00,4794.26,49.33,803.33,75,-26650.00,7.16,0.3374,0.18,0.8799,262.91,5,-13656.00,0.35,0.01,0.05,0.5362,1.89,132150.00,-71900.00,37,38,7,7,13670.00,-4800.00,3571.62,-1892.11,59,20,1.84
71,4,3,60250.00,4794.26,49.33,803.33,75,-26650.00,7.16,0.3374,0.18,0.8799,262.91,5,-13656.00,0.35,0.01,0.05,0.5362,1.89,132150.00,-71900.00,37,38,7,7,13670.00,-4800.00,3571.62,-1892.11,59,20,1.84
72,5,3,60250.00,4794.26,49.33,803.33,75,-26650.00,7.16,0.3374,0.18,0.8799,262.91,5,-13656.00,0.35,0.01,0.05,0.5362,1.89,132150.00,-71900.00,37,38,7,7,13670.00,-4800.00,3571.62,-1892.11,59,20,1.84
73,6,3,60250.00,4794.26,49.33,803.33,75,-26650.00,7.16,0.3374,0.18,0.8799,262.91,5,-13656.00,0.35,0.01,0.05,0.5362,1.89,132150.00,-71900.00,37,38,7,7,13670.00,-4800.00,3571.62,-1892.11,59,20,1.84
74,10,1.8,60240.00,4793.46,40.88,378.87,159,-20980.00,5.95,0.2735,0.23,0.7396,371.10,5,-13986.00,0.34,0.01,0.04,0.5656,2.14,186090.00,-125850.00,65,94,7,9,12620.00,-10910.00,2862.92,-1338.83,27,10,1.48
75,23,3.1,59860.00,4763.22,44.26,981.31,61,-18000.00,7.31,0.3251,0.26,0.8069,517.76,5,-13322.00,0.36,0.01,0.04,0.5449,2.49,120900.00,-61040.00,27,34,6,8,13670.00,-4150.00,4477.78,-1795.29,68,26,1.98
76,29,3.1,59790.00,4757.65,43.33,996.50,60,-14710.00,7.31,0.3349,0.32,0.8867,849.84,5,-12124.00,0.39,0.01,0.03,0.5411,2.61,119880.00,-60090.00,26,34,5,6,11970.00,-4280.00,4610.77,-1767.35,71,22,2.00
77,7,3,59580.00,4740.94,49.33,794.40,75,-26650.00,6.94,0.3325,0.18,0.8803,260.11,5,-13656.00,0.35,0.01,0.05,0.5306,1.87,132150.00,-72570.00,37,38,7,7,13670.00,-4800.00,3571.62,-1909.74,59,20,1.82
78,27,3.8,59170.00,4708.32,48.15,1095.74,54,-22320.00,9.33,0.4747,0.21,0.8864,361.86,5,-11198.00,0.42,0.01,0.04,0.5580,2.42,106610.00,-47440.00,26,28,9,5,13670.00,-6470.00,4100.38,-1694.29,72,33,2.25
79,17,3.3,59140.00,4705.93,44.26,969.51,61,-25080.00,6.45,0.3950,0.19,0.7883,257.42,5,-13838.00,0.34,0.01,0.05,0.5595,2.40,124610.00,-65470.00,27,34,6,7,13670.00,-4800.00,4615.19,-1925.59,73,26,1.90
80,29,4,58960.00,4691.61,51.02,1203.27,49,-18260.00,9.87,0.4745,0.26,0.8910,537.30,5,-11238.00,0.42,0.01,0.04,0.5585,2.29,101450.00,-42490.00,25,24,7,6,13670.00,-6470.00,4058.00,-1770.42,78,38,2.39
81,26,3.6,58620.00,4664.55,47.37,1028.42,57,-15410.00,7.31,0.4086,0.30,0.8418,718.09,5,-12036.00,0.39,0.01,0.03,0.5336,2.24,116120.00,-57500.00,27,30,9,4,11620.00,-5280.00,4300.74,-1916.67,74,25,2.02
82,7,1.5,58540.00,4658.19,39.90,281.44,208,-24830.00,5.24,0.3082,0.19,0.8318,292.74,5,-12312.00,0.38,0.01,0.05,0.5765,2.08,212210.00,-153670.00,83,125,5,6,9190.00,-7320.00,2556.75,-1229.36,22,8,1.38
83,53,2.1,58450.00,4651.02,42.25,823.24,71,-15270.00,12.98,0.3356,0.30,0.7963,700.11,5,-9996.00,0.47,0.01,0.03,0.7082,3.17,102810.00,-44360.00,30,41,6,11,10540.00,-3270.00,3427.00,-1081.95,37,12,2.32
84,28,3.8,58200.00,4631.13,48.08,1119.23,52,-22320.00,8.60,0.4698,0.21,0.8836,353.73,5,-11136.00,0.42,0.01,0.04,0.5521,2.39,106280.00,-48080.00,25,27,9,5,13670.00,-6470.00,4251.20,-1780.74,76,33,2.21
85,24,2.9,57740.00,4594.53,44.12,849.12,68,-16540.00,6.98,0.3664,0.28,0.8629,637.17,5,-12918.00,0.36,0.01,0.03,0.5339,2.39,122870.00,-65130.00,30,38,5,4,14940.00,-4370.00,4095.67,-1713.95,63,20,1.89
86,22,3.3,57490.00,4574.63,45.76,974.41,59,-25130.00,6.40,0.3883,0.18,0.8308,262.01,5,-13564.00,0.34,0.01,0.05,0.5576,2.27,120360.00,-62870.00,27,32,6,7,13670.00,-4850.00,4457.78,-1964.69,72,27,1.91
87,23,2.9,57310.00,4560.31,44.12,842.79,68,-16540.00,6.74,0.3616,0.28,0.8613,631.27,5,-12918.00,0.35,0.01,0.03,0.5265,2.36,123500.00,-66190.00,30,38,5,4,14940.00,-4370.00,4116.67,-1741.84,63,20,1.87
88,21,3.3,57090.00,4542.81,45.76,967.63,59,-25130.00,6.20,0.3856,0.18,0.8254,258.48,5,-13564.00,0.33,0.01,0.05,0.5520,2.25,120830.00,-63740.00,27,32,6,7,13670.00,-4850.00,4475.19,-1991.88,73,27,1.90
89,26,3.7,57030.00,4538.03,47.27,1036.91,55,-17180.00,7.35,0.4154,0.26,0.8478,564.47,5,-12458.00,0.36,0.01,0.03,0.5232,2.28,111460.00,-54430.00,26,29,9,4,11620.00,-6470.00,4286.92,-1876.90,74,30,2.05
90,9,1.5,57000.00,4535.64,44.10,292.31,195,-27210.00,5.51,0.3444,0.17,0.7989,227.47,5,-13466.00,0.34,0.01,0.05,0.5160,1.76,198480.00,-141480.00,86,108,6,6,7550.00,-5590.00,2307.91,-1310.00,21,8,1.40
91,27,3.1,56870.00,4525.30,44.26,932.30,61,-16410.00,6.62,0.3205,0.28,0.8841,648.10,5,-12912.00,0.35,0.01,0.03,0.5173,2.42,118760.00,-61890.00,27,34,6,6,11970.00,-4280.00,4398.52,-1820.29,69,22,1.92
92,28,3.1,56760.00,4516.55,44.26,930.49,61,-14710.00,6.82,0.3192,0.31,0.8863,807.30,5,-12384.00,0.36,0.01,0.03,0.5209,2.44,117370.00,-60610.00,27,34,6,6,11970.00,-4280.00,4347.04,-1782.65,68,23,1.94
93,26,3,56370.00,4485.51,46.88,880.78,64,-16300.00,6.53,0.3145,0.28,0.9027,667.05,5,-12648.00,0.35,0.01,0.03,0.5090,2.13,120660.00,-64290.00,30,34,6,4,11970.00,-4370.00,4022.00,-1890.88,65,21,1.88
94,24,3.9,56260.00,4476.76,50.94,1061.51,53,-18300.00,7.56,0.4477,0.24,0.8181,472.27,5,-12340.00,0.36,0.01,0.04,0.5219,2.02,107730.00,-51470.00,27,26,9,5,13670.00,-5940.00,3990.00,-1979.62,75,33,2.09
95,26,3.2,55990.00,4455.28,47.46,948.98,59,-18380.00,6.35,0.3233,0.24,0.8882,509.75,5,-14150.00,0.31,0.01,0.04,0.5186,2.11,117720.00,-61730.00,28,31,7,6,11970.00,-5310.00,4204.29,-1991.29,70,23,1.91
96,23,3.9,55970.00,4453.68,50.94,1056.04,53,-18300.00,7.33,0.4457,0.24,0.8201,470.99,5,-12500.00,0.36,0.01,0.04,0.5157,1.99,108240.00,-52270.00,27,26,9,5,13670.00,-5940.00,4008.89,-2010.38,75,34,2.07
97,26,3.9,55920.00,4449.71,49.06,1055.09,53,-17660.00,7.48,0.4538,0.25,0.8157,502.55,5,-12304.00,0.36,0.01,0.04,0.5232,2.17,107430.00,-51510.00,26,27,9,5,13670.00,-6470.00,4131.92,-1907.78,74,34,2.09
98,29,3.8,55660.00,4429.02,48.08,1070.38,52,-23230.00,7.84,0.4561,0.19,0.8813,311.51,5,-11644.00,0.38,0.01,0.05,0.5330,2.31,104650.00,-48990.00,25,27,9,5,13670.00,-6470.00,4186.00,-1814.44,76,33,2.14
99,10,1.6,55520.00,4417.88,43.43,317.26,175,-21030.00,5.15,0.2931,0.21,0.8293,383.29,5,-13538.00,0.33,0.01,0.04,0.5467,1.84,190570.00,-135050.00,76,99,6,7,12620.00,-8570.00,2507.50,-1364.14,24,8,1.41
100,54,2.1,55520.00,4417.88,40.00,793.14,70,-16540.00,11.53,0.3209,0.27,0.7908,562.35,5,-9664.00,0.46,0.01,0.03,0.6741,3.36,100310.00,-44790.00,28,42,5,13,10540.00,-3270.00,3582.50,-1066.43,37,13,2.24
101,25,3.9,54950.00,4372.52,50.94,1036.79,53,-18200.00,7.22,0.4459,0.24,0.8165,465.43,5,-12326.00,0.35,0.01,0.04,0.5131,1.98,106820.00,-51870.00,27,26,9,5,13670.00,-6470.00,3956.30,-1995.00,74,34,2.06
102,27,3,54000.00,4296.93,46.88,843.75,64,-16410.00,5.97,0.3061,0.26,0.8972,626.61,5,-12670.00,0.34,0.01,0.03,0.4877,2.07,119250.00,-65250.00,30,34,6,4,11970.00,-4370.00,3975.00,-1919.12,65,20,1.83
