2008-11-13,9675.000000,9880.000000,9635.000000,9820.000000,193320.000000,901.000000
2008-11-14,10025.000000,10125.000000,9910.000000,9965.000000,156734.000000,901.000000
2008-11-17,9845.000000,9930.000000,9765.000000,9910.000000,96044.000000,901.000000
2008-11-18,9815.000000,9975.000000,9770.000000,9775.000000,92666.000000,901.000000
2008-11-19,9925.000000,9955.000000,9835.000000,9875.000000,50220.000000,901.000000
2008-11-20,9755.000000,9790.000000,9505.000000,9525.000000,58454.000000,901.000000
2008-11-21,9550.000000,9780.000000,9350.000000,9675.000000,176240.000000,902.000000
2008-11-24,9735.000000,9895.000000,9675.000000,9805.000000,86096.000000,902.000000
2008-11-25,10085.000000,10100.000000,9890.000000,9900.000000,74476.000000,902.000000
2008-11-26,9950.000000,10085.000000,9905.000000,10010.000000,91602.000000,902.000000
2008-11-27,10070.000000,10170.000000,9910.000000,9960.000000,87460.000000,902.000000
2008-11-28,9990.000000,9990.000000,9675.000000,9810.000000,98332.000000,902.000000
2008-12-01,9730.000000,10015.000000,9680.000000,10010.000000,93744.000000,902.000000
2008-12-02,9800.000000,9935.000000,9735.000000,9775.000000,130510.000000,902.000000
2008-12-03,9795.000000,9900.000000,9700.000000,9765.000000,120118.000000,902.000000
2008-12-04,9650.000000,9650.000000,9415.000000,9415.000000,64666.000000,902.000000
2008-12-05,9160.000000,9200.000000,8900.000000,8900.000000,112788.000000,902.000000
2008-12-08,8630.000000,9470.000000,8630.000000,9470.000000,176066.000000,902.000000
2008-12-09,9470.000000,9635.000000,9240.000000,9390.000000,189238.000000,902.000000
2008-12-10,9450.000000,9690.000000,9430.000000,9590.000000,162020.000000,902.000000
2008-12-11,9530.000000,9540.000000,9380.000000,9490.000000,110068.000000,902.000000
2008-12-12,9400.000000,9460.000000,9095.000000,9290.000000,100412.000000,902.000000
2008-12-15,9440.000000,9580.000000,9425.000000,9535.000000,50346.000000,903.000000
2008-12-16,9360.000000,9510.000000,9250.000000,9435.000000,74728.000000,903.000000
2008-12-17,9435.000000,9610.000000,9435.000000,9535.000000,95248.000000,903.000000
2008-12-18,9530.000000,9580.000000,9450.000000,9480.000000,52832.000000,903.000000
2008-12-19,9380.000000,9820.000000,9310.000000,9810.000000,142160.000000,903.000000
2008-12-22,9940.000000,10035.000000,9840.000000,10035.000000,191962.000000,903.000000
2008-12-23,9970.000000,10030.000000,9825.000000,9920.000000,157822.000000,903.000000
2008-12-24,9880.000000,10140.000000,9875.000000,10060.000000,156172.000000,903.000000
2008-12-25,10040.000000,10075.000000,9910.000000,9980.000000,108060.000000,903.000000
2008-12-26,10030.000000,10030.000000,9830.000000,9905.000000,92412.000000,903.000000
2008-12-29,10150.000000,10210.000000,9920.000000,10025.000000,79038.000000,903.000000
2008-12-30,9920.000000,10040.000000,9920.000000,9955.000000,52552.000000,903.000000
2008-12-31,10020.000000,10370.000000,9975.000000,10370.000000,121388.000000,903.000000
2009-01-05,10800.000000,10800.000000,10700.000000,10800.000000,63034.000000,903.000000
2009-01-06,10950.000000,11405.000000,10750.000000,11395.000000,250346.000000,903.000000
2009-01-07,11445.000000,11735.000000,11025.000000,11190.000000,282738.000000,903.000000
2009-01-08,10830.000000,11000.000000,10830.000000,10830.000000,61114.000000,903.000000
2009-01-09,10745.000000,11340.000000,10580.000000,10995.000000,342558.000000,903.000000
2009-01-12,11230.000000,11510.000000,11160.000000,11185.000000,212218.000000,903.000000
2009-01-13,10800.000000,11205.000000,10800.000000,11070.000000,154008.000000,903.000000
2009-01-14,11335.000000,11545.000000,11215.000000,11545.000000,161238.000000,903.000000
2009-01-15,11350.000000,11525.000000,11170.000000,11255.000000,138418.000000,904.000000
2009-01-16,11340.000000,11530.000000,11285.000000,11440.000000,158632.000000,904.000000
2009-01-19,11420.000000,11540.000000,11315.000000,11345.000000,145476.000000,904.000000
2009-01-20,11340.000000,11385.000000,10945.000000,11095.000000,152028.000000,904.000000
2009-01-21,10995.000000,11090.000000,10785.000000,10920.000000,121730.000000,904.000000
2009-01-22,10545.000000,10645.000000,10395.000000,10520.000000,111262.000000,904.000000
2009-01-23,10390.000000,10610.000000,10360.000000,10605.000000,92536.000000,904.000000
2009-02-02,10470.000000,10470.000000,10230.000000,10315.000000,82240.000000,904.000000
2009-02-03,10360.000000,10795.000000,10360.000000,10705.000000,117812.000000,904.000000
2009-02-04,10745.000000,10915.000000,10650.000000,10745.000000,150242.000000,904.000000
2009-02-05,10770.000000,10860.000000,10575.000000,10595.000000,104366.000000,904.000000
2009-02-06,10550.000000,10945.000000,10510.000000,10840.000000,147356.000000,904.000000
2009-02-09,10940.000000,11195.000000,10870.000000,11195.000000,144146.000000,905.000000
2009-02-10,11060.000000,11155.000000,10860.000000,11010.000000,174872.000000,905.000000
2009-02-11,10760.000000,10885.000000,10455.000000,10545.000000,177998.000000,905.000000
2009-02-12,10610.000000,10800.000000,10560.000000,10775.000000,184722.000000,905.000000
2009-02-13,10730.000000,10820.000000,10660.000000,10720.000000,140256.000000,905.000000
2009-02-16,10650.000000,10680.000000,10465.000000,10510.000000,126512.000000,905.000000
2009-02-17,10460.000000,10730.000000,10375.000000,10640.000000,196250.000000,905.000000
2009-02-18,10380.000000,10590.000000,10215.000000,10390.000000,260588.000000,905.000000
2009-02-19,10525.000000,10600.000000,10360.000000,10435.000000,144494.000000,905.000000
2009-02-20,10470.000000,10530.000000,10340.000000,10360.000000,128196.000000,905.000000
2009-02-23,10250.000000,10510.000000,10175.000000,10490.000000,125690.000000,905.000000
