
20170921  沪铝1711 | nATRExit: 3.8 | nPeriodBreak: 17 | nATR: 15

20090218  沪铝1711 ：开多 | Bar序号：1
20141031  股指1710 ：平空 | Bar序号：1100

20141103  股指1710 ：开多 | Bar序号：1101

20150120  股指1710 ：平多开空 | Bar序号：1155

20150317  股指1710 ：平空开多 | Bar序号：1191

20150508  股指1710 ：平多 | Bar序号：1227

20150522  股指1710 ：开多 | Bar序号：1237

20150529  股指1710 ：平多 | Bar序号：1242

20150609  股指1710 ：开多 | Bar序号：1249

20150623  股指1710 ：平多开空 | Bar序号：1258

20150909  股指1710 ：平空 | Bar序号：1312

20150922  股指1710 ：开多 | Bar序号：1321

20160105  股指1710 ：平多开空 | Bar序号：1390

20160303  股指1710 ：平空 | Bar序号：1427

20160307  股指1710 ：开多 | Bar序号：1429

20160510  股指1710 ：平多开空 | Bar序号：1473

20160601  股指1710 ：平空开多 | Bar序号：1489

