Date,Open,High,Low,Close,Adjusted_close,Volume
2016-03-22,25.0200,25.0200,25.0200,25.0200,24.3653,202000.00
2016-03-23,25.0000,25.0000,24.9875,24.9875,24.3336,3200.00
2016-03-24,24.9875,24.9875,24.9875,24.9875,24.3336,0.00
2016-03-28,24.9700,25.0900,24.9700,25.0900,24.4334,3500.00
2016-03-29,25.1200,25.2200,25.1200,25.2200,24.5600,600.00
2016-03-30,25.3500,25.3500,25.3000,25.3000,24.6380,2210.00
2016-03-31,25.3300,25.3300,25.3299,25.3300,24.6672,800.00
2016-04-01,25.3600,25.3600,25.3600,25.3600,24.6964,400.00
2016-04-04,25.3725,25.3725,25.3725,25.3725,24.7086,440.00
2016-04-05,25.3725,25.3725,25.3725,25.3725,24.7086,0.00
2016-04-06,25.3725,25.3725,25.3725,25.3725,24.7086,0.00
2016-04-07,25.3725,25.3725,25.3725,25.3725,24.7086,0.00
2016-04-08,25.3725,25.3725,25.3725,25.3725,24.7086,0.00
2016-04-11,25.3300,25.3300,25.3100,25.3100,24.6477,1100.00
2016-04-12,25.3550,25.3550,25.3550,25.3550,24.6915,100.00
2016-04-13,25.5140,25.5140,25.5140,25.5140,24.8464,200.00
2016-04-14,25.5140,25.5140,25.5140,25.5140,24.8464,0.00
2016-04-15,25.5700,25.5700,25.5700,25.5700,24.9009,100.00
2016-04-18,25.6400,25.7100,25.6400,25.7000,25.0275,640.00
2016-04-19,25.7000,25.7000,25.7000,25.7000,25.0275,0.00
2016-04-20,25.7200,25.7200,25.7100,25.7100,25.0372,6620.00
2016-04-21,25.6100,25.6100,25.6100,25.6100,24.9398,100.00
2016-04-22,25.6100,25.6100,25.6100,25.6100,24.9398,0.00
2016-04-25,25.6100,25.6100,25.6100,25.6100,24.9398,0.00
2016-04-26,25.5800,25.5800,25.5800,25.5800,24.9106,100.00
2016-04-27,25.5800,25.5800,25.5800,25.5800,24.9106,0.00
2016-04-28,25.5800,25.5800,25.5800,25.5800,24.9106,0.00
2016-04-29,25.1800,25.1800,25.1800,25.1800,24.5211,1162.00
2016-05-02,25.1800,25.1800,25.1800,25.1800,24.5211,10.00
2016-05-03,25.1800,25.1800,25.1800,25.1800,24.5211,0.00
2016-05-04,25.1800,25.1800,25.1800,25.1800,24.5211,0.00
2016-05-05,25.1800,25.1800,25.1800,25.1800,24.5211,0.00
2016-05-06,25.2020,25.2020,25.2020,25.2020,24.5425,990.00
2016-05-09,25.2020,25.2020,25.2020,25.2020,24.5425,0.00
2016-05-10,25.2020,25.2020,25.2020,25.2020,24.5425,0.00
2016-05-11,25.6150,25.6150,25.5398,25.5500,24.8814,6152.00
2016-05-12,25.5500,25.5500,25.5500,25.5500,24.8814,23.00
2016-05-13,25.5500,25.5500,25.5500,25.5500,24.8814,0.00
2016-05-16,25.5500,25.5500,25.5500,25.5500,24.8814,0.00
2016-05-17,25.5500,25.5500,25.5500,25.5500,24.8814,0.00
2016-05-18,25.2500,25.2500,25.2099,25.2099,24.5502,821.00
2016-05-19,25.1700,25.1700,25.0100,25.0100,24.3555,608.00
2016-05-20,25.0100,25.0100,25.0100,25.0100,24.3555,0.00
2016-05-23,25.0100,25.0100,25.0100,25.0100,24.3555,0.00
2016-05-24,25.0100,25.0100,25.0100,25.0100,24.3555,0.00
2016-05-25,25.0100,25.0100,25.0100,25.0100,24.3555,0.00
2016-05-26,25.6600,25.6600,25.6600,25.6600,24.9885,108.00
