Date,Open,High,Low,Close,Adjusted_close,Volume
2017-09-22,10.0000,10.4700,9.4900,9.9200,9.9200,13805.00
2017-09-25,10.2100,11.2000,10.1200,11.0000,11.0000,38200.00
2017-09-26,11.1000,12.4500,11.0100,11.9200,11.9200,64891.00
2017-09-27,11.9500,13.0000,11.9500,12.9900,12.9900,61692.00
2017-09-28,13.0000,14.8900,13.0000,14.7000,14.7000,77891.00
2017-09-29,15.0000,22.6300,15.0000,18.6700,18.6700,147456.00
2017-10-02,18.7000,18.8800,15.1200,16.0400,16.0400,94716.00
2017-10-03,15.2000,15.3900,14.0100,14.9000,14.9000,43578.00
2017-10-04,14.9000,15.9100,14.9000,15.3300,15.3300,27046.00
2017-10-05,14.8000,15.2500,14.8000,15.1500,15.1500,16035.00
2017-10-06,15.0000,18.2000,14.6000,17.4500,17.4500,101298.00
2017-10-09,16.9900,17.6500,16.1700,17.6500,17.6500,31774.00
2017-10-10,17.8000,18.2000,16.6500,18.0000,18.0000,23783.00
2017-10-11,17.4700,18.0000,16.7700,17.7500,17.7500,22642.00
2017-10-12,18.1600,19.5000,17.9200,18.7000,18.7000,32971.00
2017-10-13,19.0800,19.1000,18.0400,19.1000,19.1000,26078.00
2017-10-16,19.1000,19.3500,18.2600,19.3500,19.3500,30300.00
2017-10-17,19.0000,19.0000,18.5000,19.0000,19.0000,8970.00
2017-10-18,18.5000,18.5500,16.8200,17.9100,17.9100,14279.00
2017-10-19,17.8500,18.0100,17.6000,17.8100,17.8100,3762.00
2017-10-20,17.8700,17.8700,17.5300,17.8100,17.8100,12365.00
2017-10-23,17.8800,18.5700,17.3600,18.5700,18.5700,29209.00
2017-10-24,18.2700,18.4200,18.2100,18.2600,18.2600,4953.00
2017-10-25,17.9000,18.2500,17.6000,17.9100,17.9100,13361.00
2017-10-26,17.9100,17.9100,17.5000,17.5100,17.5100,2042.00
2017-10-27,17.6400,17.8500,17.2100,17.4500,17.4500,7296.00
2017-10-30,17.7300,17.7300,17.4700,17.4700,17.4700,3635.00
2017-10-31,17.5400,17.5400,17.2500,17.2600,17.2600,3873.00
2017-11-01,17.3000,17.9300,17.2500,17.7500,17.7500,9543.00
2017-11-02,17.9500,17.9500,16.6300,17.8500,17.8500,4511.00
2017-11-03,17.6100,18.1200,17.2500,17.9800,17.9800,11138.00
2017-11-06,17.8100,17.9000,17.5400,17.9000,17.9000,13323.00
2017-11-07,17.9000,18.6900,17.8700,17.8700,17.8700,9855.00
2017-11-08,17.4500,17.8700,16.5000,17.6500,17.6500,9204.00
2017-11-09,17.4600,17.7000,17.0100,17.4500,17.4500,3717.00
2017-11-10,17.4900,18.3700,17.3100,17.5100,17.5100,4485.00
2017-11-13,18.2200,18.2200,17.6400,17.8900,17.8900,6606.00
2017-11-14,18.0300,18.7000,17.5000,17.6900,17.6900,7347.00
2017-11-15,17.5400,17.7000,17.0000,17.4000,17.4000,4615.00
2017-11-16,17.2200,17.5000,16.5000,17.2900,17.2900,4015.00
2017-11-17,17.2000,18.2900,17.0000,17.7500,17.7500,12140.00
2017-11-20,17.3800,17.7400,17.3000,17.4500,17.4500,2362.00
2017-11-21,17.4000,17.7500,17.3600,17.6400,17.6400,10344.00
2017-11-22,16.5000,17.6100,16.5000,17.4300,17.4300,8416.00
2017-11-24,17.7000,17.8000,17.3000,17.6600,17.6600,4970.00
2017-11-27,17.6200,17.8000,17.5700,17.5850,17.5850,5177.00
2017-11-28,16.8500,17.2350,16.7600,17.0600,17.0600,4285.00
2017-11-29,16.9400,17.2750,16.6900,16.6900,16.6900,8138.00
2017-11-30,16.5700,16.7600,16.5000,16.6350,16.6350,2257.00
2017-12-01,16.4500,16.7918,16.4500,16.7918,16.7918,3682.00
2017-12-04,16.6900,16.6900,16.1500,16.1500,16.1500,1770.00
2017-12-05,15.8322,16.0000,14.6200,14.8100,14.8100,7487.00
2017-12-06,14.8000,15.1450,14.8000,14.9100,14.9100,4413.00
2017-12-07,14.9000,14.9000,13.9500,14.0200,14.0200,6282.00
2017-12-08,14.0400,14.7600,13.0400,14.5700,14.5700,5721.00
2017-12-11,14.5700,14.7931,13.9150,14.1500,14.1500,6116.00
2017-12-12,12.7300,12.9900,11.9000,11.9900,11.9900,222550.00
2017-12-13,12.0000,12.0000,11.8400,11.9000,11.9000,29978.00
2017-12-14,12.0000,12.0100,11.8100,11.8100,11.8100,21469.00
2017-12-15,11.9900,12.0000,11.8100,11.8100,11.8100,21816.00
2017-12-18,12.0443,12.1800,11.3600,12.1800,12.1800,20371.00
2017-12-19,12.1700,12.1700,11.8400,12.0000,12.0000,18678.00
2017-12-20,12.2000,12.5000,11.9650,12.4400,12.4400,155815.00
2017-12-21,12.6700,14.8900,12.6700,12.8000,12.8000,78621.00
2017-12-22,13.3615,13.8500,13.0010,13.5000,13.5000,51372.00
