Date,Open,High,Low,Close,Adjusted_close,Volume
2016-06-14,24.9000,24.9000,24.2400,24.4900,19.9101,14375.00
2016-06-15,24.5000,24.5000,24.4500,24.4500,19.8776,650.00
2016-06-16,24.5000,24.5000,24.3576,24.3999,19.8369,2200.00
2016-06-17,24.5000,24.5000,24.4000,24.4000,19.8370,2800.00
2016-06-20,24.4000,24.5500,24.4000,24.5500,19.9589,1600.00
2016-06-21,24.5000,24.6500,24.4000,24.4300,19.8613,4400.00
2016-06-22,24.9900,24.9900,24.5200,24.6500,20.0402,3910.00
2016-06-23,24.9900,24.9900,24.5400,24.5400,19.9508,1890.00
2016-06-24,24.9899,24.9899,22.2200,24.6500,20.0402,2600.00
2016-06-27,24.6500,24.6500,24.2000,24.4000,19.8370,2238.00
2016-06-28,24.9400,24.9600,24.5736,24.5736,19.9781,570.00
2016-06-29,24.5000,24.5000,24.5000,24.5000,19.9183,400.00
2016-06-30,24.5000,24.5000,24.5000,24.5000,19.9183,100.00
2016-07-01,24.4060,24.4060,24.3400,24.3400,19.7882,1400.00
2016-07-05,24.3400,24.5000,22.2100,24.3000,19.7557,12570.00
2016-07-06,24.1000,24.3000,24.0800,24.3000,19.7557,3858.00
2016-07-07,24.3000,24.3000,23.9500,24.1000,19.5931,3280.00
2016-07-08,24.1500,24.1500,24.1500,24.1500,19.6337,100.00
2016-07-11,24.0303,24.0303,23.7600,23.9600,19.4792,3000.00
2016-07-12,24.1400,24.1400,23.5000,24.0000,19.5118,2112.00
2016-07-13,24.0100,24.0100,22.9500,22.9500,18.9477,2356.00
2016-07-14,22.9700,24.6600,22.9500,24.4000,20.1449,11350.00
2016-07-15,24.2000,24.2481,23.9900,23.9900,19.8064,960.00
2016-07-18,23.9000,24.0000,23.4000,24.0000,19.8146,2200.00
2016-07-19,23.6400,23.9900,23.3000,23.7000,19.5670,2506.00
2016-07-20,23.6000,23.6000,23.3100,23.3100,19.2450,3649.00
2016-07-21,23.3000,23.4999,23.0100,23.4900,19.3936,3574.00
2016-07-22,23.5500,23.5500,23.1200,23.5400,19.4349,1390.00
2016-07-25,23.6000,24.0500,23.0000,23.2500,19.1954,6673.00
2016-07-26,23.1100,23.2148,23.0100,23.0300,19.0138,3549.00
