Date,Open,High,Low,Close,Adjusted_close,Volume
2004-08-09,10.0000,10.0000,10.0000,10.0000,10.0000,1000.00
2004-08-10,10.0000,10.0000,10.0000,10.0000,10.0000,1000.00
2004-08-11,10.0000,10.0000,10.0000,10.0000,10.0000,0.00
2004-08-12,10.0000,10.0000,10.0000,10.0000,10.0000,0.00
2004-08-13,10.0000,10.0000,10.0000,10.0000,10.0000,0.00
2004-08-16,10.0000,10.0000,10.0000,10.0000,10.0000,0.00
2004-08-17,10.0000,10.0000,10.0000,10.0000,10.0000,0.00
2004-08-18,10.0000,10.0000,10.0000,10.0000,10.0000,0.00
2004-08-19,10.0000,10.0000,10.0000,10.0000,10.0000,0.00
2004-08-20,10.0000,10.0000,10.0000,10.0000,10.0000,0.00
2004-08-23,10.0000,10.0000,10.0000,10.0000,10.0000,0.00
2004-08-24,10.0000,10.0000,10.0000,10.0000,10.0000,0.00
2004-08-25,10.0000,10.0000,10.0000,10.0000,10.0000,0.00
2004-08-26,10.0000,10.0000,10.0000,10.0000,10.0000,0.00
2004-08-27,10.5000,10.5000,10.5000,10.5000,10.5000,1000.00
2004-08-30,10.5000,10.5000,10.5000,10.5000,10.5000,1000.00
2004-08-31,10.5000,10.5000,10.5000,10.5000,10.5000,0.00
2004-09-01,10.5000,10.5000,10.5000,10.5000,10.5000,0.00
2004-09-02,10.5000,10.5000,10.5000,10.5000,10.5000,0.00
2004-09-03,10.5000,10.5000,10.5000,10.5000,10.5000,0.00
2004-09-07,11.6000,11.6000,11.4000,11.4000,11.4000,10000.00
2004-09-08,11.4000,11.4000,11.4000,11.4000,11.4000,0.00
2004-09-09,11.4000,11.4000,11.4000,11.4000,11.4000,0.00
2004-09-10,11.4000,11.4000,11.4000,11.4000,11.4000,0.00
2004-09-13,11.4000,11.4000,11.4000,11.4000,11.4000,0.00
2004-09-14,11.7500,12.3800,11.7500,12.3700,12.3700,13400.00
2004-09-15,12.3800,13.0000,12.3800,13.0000,13.0000,1300.00
2004-09-16,12.7500,12.7500,12.7500,12.7500,12.7500,400.00
2004-09-17,12.7500,12.7500,12.7500,12.7500,12.7500,0.00
2004-09-20,12.7500,12.7500,12.7500,12.7500,12.7500,500.00
2004-09-21,12.5000,12.5000,12.5000,12.5000,12.5000,300.00
2004-09-22,12.5000,13.0000,12.5000,13.0000,13.0000,18000.00
2004-09-23,13.0000,13.0000,13.0000,13.0000,13.0000,0.00
2004-09-24,12.7500,13.0000,12.6500,13.0000,13.0000,27700.00
2004-09-27,13.2500,13.2500,13.2500,13.2500,13.2500,5300.00
2004-09-28,13.2500,13.2500,13.2500,13.2500,13.2500,0.00
2004-09-29,13.2500,13.2500,13.2500,13.2500,13.2500,0.00
2004-09-30,13.2500,13.2500,13.0000,13.0000,13.0000,1600.00
2004-10-01,13.0000,13.0000,13.0000,13.0000,13.0000,3000.00
2004-10-04,13.2500,13.5000,13.2500,13.5000,13.5000,2300.00
2004-10-05,13.5000,13.5000,13.5000,13.5000,13.5000,0.00
2004-10-06,13.5000,13.5000,13.5000,13.5000,13.5000,0.00
2004-10-07,13.5000,13.5000,13.5000,13.5000,13.5000,0.00
2004-10-08,13.5000,14.0000,13.5000,14.0000,14.0000,1800.00
