"MacroTrends Data Download"
"AAPL - Historical Price and Volume Data"
"Historical prices are adjusted for both splits and dividends"

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


date,open,high,low,close,volume
1980-12-12,0.4195,0.4212,0.4195,0.4195,117258400
1980-12-15,0.3995,0.3995,0.3976,0.3976,43971200
1980-12-16,0.3702,0.3702,0.3684,0.3684,26432000
1980-12-17,0.3775,0.3794,0.3775,0.3775,21610400
1980-12-18,0.3886,0.3903,0.3886,0.3886,18362400
1980-12-19,0.4122,0.4141,0.4122,0.4122,12157600
1980-12-22,0.4323,0.4341,0.4323,0.4323,9340800
1980-12-23,0.4506,0.4523,0.4506,0.4506,11737600
1980-12-24,0.4742,0.4761,0.4742,0.4742,12000800
1980-12-26,0.5180,0.5197,0.5180,0.5180,13893600
1980-12-29,0.5253,0.5272,0.5253,0.5253,23290400
1980-12-30,0.5143,0.5143,0.5124,0.5124,17220000
1980-12-31,0.4997,0.4997,0.4980,0.4980,8937600
1981-01-02,0.5034,0.5070,0.5034,0.5034,5415200
1981-01-05,0.4942,0.4942,0.4925,0.4925,8932000
1981-01-06,0.4723,0.4723,0.4706,0.4706,11289600
1981-01-07,0.4523,0.4523,0.4506,0.4506,13921600
1981-01-08,0.4431,0.4431,0.4414,0.4414,9956800
1981-01-09,0.4652,0.4669,0.4652,0.4652,5376000
1981-01-12,0.4652,0.4652,0.4614,0.4614,5924800
1981-01-13,0.4469,0.4469,0.4450,0.4450,5762400
1981-01-14,0.4469,0.4487,0.4469,0.4469,3572800
1981-01-15,0.4560,0.4596,0.4560,0.4560,3516800
1981-01-16,0.4541,0.4541,0.4523,0.4523,3348800
1981-01-19,0.4796,0.4815,0.4796,0.4796,10393600
1981-01-20,0.4669,0.4669,0.4652,0.4652,7520800
1981-01-21,0.4742,0.4779,0.4742,0.4742,3976000
1981-01-22,0.4796,0.4834,0.4796,0.4796,8887200
1981-01-23,0.4796,0.4815,0.4779,0.4779,2805600
1981-01-26,0.4723,0.4723,0.4706,0.4706,6160000
1981-01-27,0.4706,0.4706,0.4669,0.4669,5924800
1981-01-28,0.4541,0.4541,0.4523,0.4523,7039200
1981-01-29,0.4377,0.4377,0.4358,0.4358,10976000
1981-01-30,0.4158,0.4158,0.4122,0.4122,11547200
1981-02-02,0.3903,0.3903,0.3886,0.3886,5941600
1981-02-03,0.4030,0.4049,0.4030,0.4030,4788000
1981-02-04,0.4176,0.4195,0.4176,0.4176,6966400
1981-02-05,0.4176,0.4212,0.4176,0.4176,1982400
1981-02-06,0.4195,0.4212,0.4195,0.4195,3466400
1981-02-09,0.4013,0.4013,0.3976,0.3976,4188800
1981-02-10,0.3976,0.3995,0.3976,0.3976,4586400
1981-02-11,0.3867,0.3867,0.3848,0.3848,3460800
1981-02-12,0.3830,0.3830,0.3813,0.3813,3640000
1981-02-13,0.3757,0.3757,0.3721,0.3721,2788800
1981-02-17,0.3813,0.3830,0.3813,0.3813,3068800
1981-02-18,0.3976,0.4013,0.3976,0.3976,4810400
1981-02-19,0.3757,0.3757,0.3740,0.3740,5577600
1981-02-20,0.3557,0.3557,0.3538,0.3538,6092800
1981-02-23,0.3592,0.3611,0.3592,0.3592,3528000
1981-02-24,0.3502,0.3502,0.3465,0.3465,4244800
1981-02-25,0.3684,0.3702,0.3684,0.3684,4872000
1981-02-26,0.3740,0.3757,0.3740,0.3740,2710400
1981-02-27,0.3867,0.3903,0.3867,0.3867,3690400
1981-03-02,0.3886,0.3903,0.3886,0.3886,2940000
1981-03-03,0.3848,0.3848,0.3830,0.3830,4043200
1981-03-04,0.3813,0.3813,0.3794,0.3794,3427200
1981-03-05,0.3794,0.3794,0.3775,0.3775,1344000
1981-03-06,0.3775,0.3775,0.3740,0.3740,2900800
1981-03-09,0.3465,0.3465,0.3448,0.3448,3830400
1981-03-10,0.3302,0.3302,0.3283,0.3283,7095200
1981-03-11,0.3191,0.3191,0.3155,0.3155,7464800
1981-03-12,0.3283,0.3302,0.3283,0.3283,14812000
1981-03-13,0.3264,0.3264,0.3247,0.3247,57825600
